 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal
PC.PC5 -1.3491654792572474e-09 5.8407273473091247e-08 7.486714873277749e-07 -1.223672964567641e-07 -7.34451308065435e-08 3.182040779710763e-09 -4.3785796749944145e-08 1.3789898036386858e-08 1.0035086082022255e-07 1.303655638574236e-07 2.295841383767532e-06 5.383885337038371e-08 3.626600774769969e-08 -6.150434156511543e-08 -3.207705872667752e-08 3.580741740884497e-08 2.6597553893047384e-08 2.615427195097806e-08 1.310514355056789e-09 -3.083915461609288e-08 -1.7946044026649336e-08 -1.343531360025472e-08 -7.936560394234749e-09 1.2564920115283085e-07 1.3472738423149378e-08 8.62749344842846e-08 -4.77001881081399e-07 1.8882378890239491e-06 1.5986101858478256e-06
PC.PC6 6.874236003027449e-07 2.4245330360931915e-08 -4.938792736832563e-07 -2.9460935523671152e-08 8.907327579037294e-08 4.579120218993404e-08 1.2639444788930477e-08 5.935041776745808e-09 1.4089435930556428e-09 -4.6495770109013684e-08 5.383885337038457e-08 2.754823869677135e-06 1.4018251101359462e-07 -2.9598142726973313e-08 -1.2420670608421613e-07 3.800502123273126e-09 -2.30019298409895e-08 -2.5284990820293733e-08 -1.5255313138863333e-07 2.6735788182283754e-08 2.0577733370396422e-08 -3.711600726569882e-08 -9.28806398633303e-08 -1.7846526149949848e-08 -4.0806262788162224e-08 -1.637208378967656e-08 7.204774204257287e-08 6.973290387816004e-07 -2.6559434210007473e-07
PC.PC7 2.8272241003343995e-07 -5.352424428922029e-08 -2.7534236840724713e-07 -3.813117216703798e-07 1.695123481395202e-07 1.518269672188197e-07 4.526050879741886e-09 -1.031579147894263e-09 2.8818567574894406e-08 1.172723881291461e-07 3.6266007747698814e-08 1.401825110135945e-07 2.1505429219155212e-06 1.7321434646159877e-07 3.4269268159880745e-08 -2.0641208160512488e-08 -7.551353704284754e-09 -4.963287995655738e-08 -1.690126653025533e-08 -4.037014474614224e-08 1.0238876971602905e-08 -1.7422542727768564e-08 -1.2358530920721802e-08 -7.020057842382368e-08 -8.137284309090895e-09 -1.1214464096801717e-08 1.389134795362127e-07 -1.0268094297838026e-06 -1.2551170569346493e-06
PC.PC8 2.789924460994123e-07 8.712476735913047e-09 1.3985924465735174e-07 8.823188545822306e-08 -6.016175377808882e-08 -3.923802351340756e-08 3.721667756316779e-08 -5.9378894067247214e-08 -7.728761964453961e-08 7.455351154387534e-08 -6.1504341565115e-08 -2.9598142726973184e-08 1.7321434646159861e-07 2.909208095441303e-06 -2.6004353247781743e-08 1.1184788696773998e-08 -2.650749977688406e-08 -1.0132993733377426e-08 1.841382005406006e-08 -2.736577165664563e-08 1.5164824875702031e-09 1.3720713452841245e-07 -9.336822877284284e-08 -4.445840541284606e-07 2.1234034601187684e-08 -8.182573112622293e-08 2.293645539577514e-07 -5.295097356803268e-07 1.49105828786756e-06
PC.PC9 -1.673511820231382e-08 1.399294859484581e-08 -4.1461381988867114e-07 2.591620232443168e-07 1.871366705631484e-07 -7.04902330043994e-08 6.198675163529953e-08 3.063595638903823e-08 4.654547661356841e-09 2.800377027264285e-08 -3.207705872667763e-08 -1.2420670608421574e-07 3.426926815988082e-08 -2.6004353247780565e-08 2.8248007244137224e-06 1.4554254156720918e-07 1.7661281501398995e-07 -1.8301881597534486e-09 -1.9708261596873914e-07 1.4971577158854925e-08 -7.584778294001817e-08 5.288209819434707e-09 -5.257273014254677e-09 9.43805777955628e-09 7.301364990634041e-09 -6.997049867008662e-08 3.65464187586506e-07 -3.80135780925306e-07 -8.221953350837752e-07
PC.PC10 5.757333976936576e-07 4.8581769526034096e-08 -2.590958477239155e-07 1.1565200038172164e-06 -5.8437588872233333e-08 -4.106263173475413e-07 -4.796547950777771e-09 5.5447073257135855e-09 3.526048670374077e-08 -1.8076653903738665e-08 3.580741740884474e-08 3.800502123273264e-09 -2.0641208160512137e-08 1.1184788696774419e-08 1.4554254156720894e-07 3.5088986323031418e-06 -2.0294615275077413e-07 1.2689352329300015e-07 4.669307063699477e-08 5.6928685206800535e-08 -3.9888632662139944e-08 -4.480376117560865e-08 3.02048354240264e-08 2.7457072208358656e-07 4.493240906950744e-08 1.0231753494904264e-07 2.626169145586799e-07 6.699872630946813e-07 9.136349515394496e-07
PC.PC11 9.346750872583622e-07 6.677504662217843e-08 1.7286343837697146e-07 -6.583464718502716e-07 1.676199150958803e-07 2.92356348284674e-07 -2.656413402569483e-08 -3.010984697559253e-08 3.3223464747392916e-09 -3.555040701166135e-08 2.6597553893047245e-08 -2.3001929840989586e-08 -7.551353704284666e-09 -2.6507499776883032e-08 1.7661281501399016e-07 -2.0294615275077633e-07 2.7484435395307334e-06 -5.64909413272285e-08 2.334115709463771e-08 7.596146643815954e-08 -5.522584726189272e-09 1.5121967224449373e-07 6.549455321551956e-08 -7.954916591737915e-08 4.8251949290662626e-08 -2.653595770053676e-08 -6.966733417869983e-09 1.0419554440828842e-06 2.275892329731768e-08
PC.PC12 -1.9529843822476396e-08 -2.649091178871285e-09 -1.4659475321556592e-07 -2.344257434545684e-07 7.815385957795607e-08 7.339351423846583e-08 1.3109720485738503e-08 -2.4685650838544712e-08 -2.9324624489347493e-08 6.839637809036465e-08 2.6154271950977817e-08 -2.528499082029372e-08 -4.963287995655758e-08 -1.0132993733377396e-08 -1.8301881597536378e-09 1.2689352329299943e-07 -5.649094132722818e-08 2.7200892349203074e-06 3.498598673511482e-08 8.862126145613627e-08 5.214766145931932e-08 1.0569490284783589e-07 4.412730578489783e-08 1.118072763134968e-08 1.0582359797043342e-07 -2.2082027059355074e-08 -2.652144373110107e-07 -1.919934022359972e-07 -3.5047573295838573e-07
PC.PC13 -1.374430080870299e-06 -5.709399507508071e-08 -9.641931083326695e-08 4.4198359898342703e-07 3.0346139315938525e-08 -2.1208109010877673e-07 -1.4760613086047246e-09 -4.997061582716713e-08 6.493328671553295e-09 -2.5415294663409728e-08 1.3105143550568816e-09 -1.5255313138863288e-07 -1.6901266530255157e-08 1.8413820054060006e-08 -1.9708261596873887e-07 4.669307063699495e-08 2.334115709463781e-08 3.498598673511537e-08 2.7610222496812005e-06 2.0164994831249534e-08 -5.304539486538996e-09 -1.720295057039083e-08 4.457735198159596e-08 1.7026285264025898e-08 -7.081441256183628e-09 -6.118799895525756e-08 -6.865665101272172e-09 -3.0379086613369126e-08 -8.335342990416473e-07
PC.PC14 -1.3226883677730903e-07 1.346956398740081e-08 4.5658489338883507e-07 7.776998277713597e-09 -2.599483858307702e-07 -7.834354943231677e-08 -3.9144802238490974e-08 -3.1949325997646104e-08 4.895921827400527e-08 6.189901969874672e-08 -3.0839154616093105e-08 2.6735788182283853e-08 -4.0370144746142313e-08 -2.7365771656645304e-08 1.4971577158854376e-08 5.692868520680036e-08 7.59614664381593e-08 8.862126145613566e-08 2.0164994831249534e-08 2.1753473957123643e-06 -1.245031247762669e-08 -2.395302024843491e-07 -4.285621258115628e-08 6.965347921879733e-08 1.3032021829972182e-08 -8.0226176393646e-08 -2.8958058171860006e-07 1.514547717011767e-08 4.37007558351988e-07
PC.PC15 -7.995834128564354e-07 3.189044755105067e-09 -2.635725673652517e-07 -5.171195864403785e-07 6.82095506966026e-08 1.4848243744150874e-07 4.5632288737941874e-08 -3.247808913212444e-08 3.5643618789380545e-08 -4.063284357465995e-09 -1.79460440266495e-08 2.0577733370396505e-08 1.0238876971602609e-08 1.5164824875701487e-09 -7.584778294001801e-08 -3.9888632662139256e-08 -5.5225847261897095e-09 5.2147661459319067e-08 -5.3045394865391036e-09 -1.2450312477629328e-08 2.5074951875667965e-06 -3.933556499382231e-08 -8.992777330160026e-08 -8.955962960007269e-08 -5.261960038308076e-08 1.4938178047605407e-07 -7.102960486637991e-08 -1.904297518623212e-06 -8.75811635694551e-07
PC.PC16 3.235736030206155e-07 -7.473121666441444e-09 -5.126408497128331e-07 -1.0482444337681155e-07 -1.6478305454492312e-07 -2.8083269643740617e-08 1.2344494497514539e-08 6.038027692973269e-08 -6.475537360567895e-08 4.711267284181089e-08 -1.3435313600254166e-08 -3.711600726569858e-08 -1.7422542727768723e-08 1.3720713452841282e-07 5.288209819435335e-09 -4.480376117560856e-08 1.5121967224449222e-07 1.0569490284783665e-07 -1.720295057039129e-08 -2.3953020248434807e-07 -3.9335564993823514e-08 2.6471200068709586e-06 1.0904517041239552e-07 -3.006198897030734e-07 4.0650125912495975e-08 -1.6983412529690544e-08 1.3327959609406606e-07 2.3819598864232478e-07 -1.5054965517072195e-07
PC.PC17 1.9133554147075834e-06 1.458023625489764e-08 -2.1095901095929598e-07 -8.520633798460341e-07 1.2587581099372495e-07 2.2066956002213175e-07 1.1871081528614401e-08 1.7536117933435784e-08 -3.197673167330109e-09 -5.575860751701201e-09 -7.936560394234664e-09 -9.288063986333012e-08 -1.235853092072187e-08 -9.336822877284252e-08 -5.257273014254332e-09 3.020483542402656e-08 6.549455321551933e-08 4.412730578489858e-08 4.457735198159589e-08 -4.285621258115619e-08 -8.992777330160025e-08 1.0904517041239549e-07 3.1579726727152004e-06 9.963267836437209e-08 -1.2945333468119592e-09 -1.4595853935967635e-08 -2.336246233839991e-07 7.555921170520249e-08 -2.4381613655401353e-08
PC.PC18 2.5159329842906617e-07 -1.1064451342106281e-09 -2.5256557398768613e-07 -1.5353499568793793e-08 -1.1652524125508275e-08 -8.920048332748693e-08 -1.279430339850996e-08 1.433520838873742e-08 5.8608813872424344e-08 -9.288408421994294e-09 1.2564920115283037e-07 -1.784652614994989e-08 -7.020057842382334e-08 -4.4458405412846146e-07 9.438057779556383e-09 2.745707220835892e-07 -7.954916591737859e-08 1.1180727631350599e-08 1.7026285264026113e-08 6.965347921879798e-08 -8.955962960007252e-08 -3.006198897030742e-07 9.963267836437182e-08 3.462776434425742e-06 -7.216912077619599e-08 2.2946355540831297e-07 9.574502244756825e-08 3.8060724012137766e-07 -3.686438703573695e-07
PC.PC19 2.1618737930172706e-07 1.5312401118372832e-08 -4.3695705326941897e-07 1.3590829375766063e-07 -3.8141862906543015e-08 -1.003129807398549e-07 -1.130278460204816e-08 8.816664668689233e-09 2.381143055722024e-08 -1.2713297544159197e-08 1.3472738423149445e-08 -4.0806262788162244e-08 -8.137284309090887e-09 2.1234034601187657e-08 7.301364990633815e-09 4.493240906950726e-08 4.82519492906623e-08 1.058235979704336e-07 -7.0814412561833594e-09 1.3032021829972027e-08 -5.261960038307954e-08 4.0650125912494876e-08 -1.29453334681208e-09 -7.216912077619452e-08 2.7688731224100444e-06 1.5373079547438725e-07 1.6819421159578365e-08 -7.25743396768866e-07 4.045804246554473e-07
PC.PC20 -1.080891592644663e-06 -3.7243894860894594e-08 4.105259708237058e-07 2.563423363866264e-07 -1.710778276359715e-08 -2.2000465916441184e-08 -1.157144684998153e-09 1.5681616436841425e-08 2.1951799151546745e-09 -5.2918956064958095e-08 8.627493448428431e-08 -1.6372083789676643e-08 -1.121446409680145e-08 -8.182573112622297e-08 -6.997049867008709e-08 1.0231753494904414e-07 -2.6535957700536154e-08 -2.2082027059355173e-08 -6.118799895525751e-08 -8.02261763936458e-08 1.4938178047605433e-07 -1.6983412529690233e-08 -1.4595853935967555e-08 2.2946355540831363e-07 1.5373079547438598e-07 2.4685917095497835e-06 -4.369266391233755e-08 7.002825221380848e-07 9.81492657925756e-07
proband -4.157099985642278e-06 -1.1502014653159035e-07 9.395687827439981e-08 1.4565657913311228e-06 -1.5467236611327732e-06 -4.864837063846558e-08 1.762229566547631e-08 -2.60914223510712e-07 2.6886421043020164e-07 1.0163825716790768e-07 -4.770018810814079e-07 7.204774204257654e-08 1.3891347953621652e-07 2.2936455395775398e-07 3.6546418758650503e-07 2.626169145586837e-07 -6.966733417871954e-09 -2.652144373110112e-07 -6.865665101270559e-09 -2.8958058171860006e-07 -7.102960486638166e-08 1.332795960940661e-07 -2.336246233839996e-07 9.574502244756704e-08 1.6819421159575265e-08 -4.3692663912337673e-08 0.00022899141238702847 -0.00012524710572202756 -0.0001190802449702244
paternal 3.939723895226366e-06 1.8210419427499453e-07 6.155527487034452e-06 -1.9899283398949816e-07 1.8627630941731593e-06 -2.515613887853868e-06 3.2060548351421e-07 -1.576147635429849e-07 1.4456924269431793e-06 9.045422916293149e-07 1.8882378890239616e-06 6.973290387815941e-07 -1.0268094297838062e-06 -5.295097356803259e-07 -3.801357809253038e-07 6.699872630946767e-07 1.0419554440828905e-06 -1.919934022359937e-07 -3.037908661337074e-08 1.5145477170120957e-08 -1.9042975186232204e-06 2.381959886423271e-07 7.555921170520238e-08 3.8060724012137613e-07 -7.257433967688595e-07 7.00282522138082e-07 -0.00012524710572202804 0.0004537616527956261 -2.69353155859456e-05
maternal 1.4167883122642158e-05 -2.104066537008939e-07 -1.2473114986753996e-06 1.0338658934863566e-06 1.475041476344167e-06 -1.9226114772953273e-07 2.9970747451817153e-07 -6.16621382588795e-07 1.956923685454699e-06 -1.1079462779730129e-06 1.5986101858478302e-06 -2.655943421000767e-07 -1.2551170569346546e-06 1.4910582878675506e-06 -8.221953350837753e-07 9.136349515394508e-07 2.2758923297314935e-08 -3.504757329583869e-07 -8.335342990416465e-07 4.3700755835198555e-07 -8.758116356945458e-07 -1.5054965517072465e-07 -2.4381613655401446e-08 -3.686438703573652e-07 4.045804246554492e-07 9.81492657925757e-07 -0.00011908024497022377 -2.6935315585946304e-05 0.000443441411238348
