 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband
PC.PC5 2.3335445785911863e-07 8.411474157900978e-08 1.674223263272925e-06 6.639921073969666e-08 -5.34149020411216e-07 -1.4568943526913865e-07 -4.5425310167993366e-08 1.8751318199412397e-08 6.806431798092225e-08 1.1760962835137497e-07 2.1206564844081072e-06 4.9982699822515014e-08 1.5146390041443983e-08 -5.777717943193651e-08 -1.7181560761081708e-08 3.940115062162638e-08 1.6103188682039574e-08 3.2437951467417314e-08 -5.928269632661961e-09 -2.45675425763453e-08 -2.7530139323310875e-08 -3.5417823510238254e-08 -4.852543483245507e-09 1.3910427538646528e-07 2.3288295247835148e-08 9.344903640907573e-08 8.657350354282083e-07
PC.PC6 5.423302640273048e-07 3.824978945971838e-08 -8.379746831126216e-07 2.387223645440863e-07 1.7519219630216245e-07 -5.6465527116368975e-08 8.983809612988688e-09 -1.3180883878327481e-08 8.789845331802196e-09 -5.253114614487442e-08 4.998269982251449e-08 2.333645112912636e-06 1.0049371791448818e-07 -3.416552457256761e-08 -1.0336025294575138e-07 1.671587718140561e-08 3.761468930953839e-09 -4.1906476098454555e-09 -6.615740515846855e-08 2.6989361072656832e-08 3.4672221100965985e-08 -6.402615874241985e-08 -1.3474417285651018e-07 -4.967465917731544e-09 -2.210879985802904e-08 -1.3584277249147972e-08 3.641857023408797e-07
PC.PC7 -1.3200267308450819e-07 -6.221781790708455e-08 -4.0550804748888925e-07 -3.6989815462858423e-07 1.7863102719001125e-07 1.4822460134156606e-07 -8.770632804504673e-09 -4.1751017230811866e-09 2.2728871801983007e-08 1.3752302800515933e-07 1.514639004144303e-08 1.0049371791448908e-07 1.885140380424313e-06 1.7677917688598122e-07 2.7239264993675567e-08 -4.243630815959545e-08 -1.2228296561824287e-08 -7.93381449580402e-08 -1.1120050224486346e-09 1.702327080672075e-08 2.328843122487771e-08 -3.833071607118666e-09 -2.876742291658372e-08 -5.346645530830014e-08 -6.92673860109744e-09 -1.5803909543964798e-08 -7.502325066291959e-07
PC.PC8 2.550216636806161e-07 1.5518673504542742e-08 1.7862290059529395e-09 1.3007457647785793e-07 -9.197273501178655e-08 -5.788209106820024e-10 2.9619895363707884e-08 -3.302124500206459e-08 -6.089846604851808e-08 5.758816907589574e-08 -5.7777179431936996e-08 -3.416552457256766e-08 1.7677917688598106e-07 2.6547851863052777e-06 -4.311755315960478e-08 -1.1867485400147494e-07 1.1969862934586668e-08 -6.225947889534989e-08 1.0286842756009525e-08 -4.641755223648425e-08 -8.700780652343528e-09 1.2509998607311478e-07 -1.0162794318580641e-07 -4.637090265563446e-07 1.1503381912440125e-08 -8.54762044379318e-08 7.20717129429282e-07
PC.PC9 -5.1743871316769535e-08 6.2305310564914255e-09 -3.657253644515416e-07 4.2700475414919584e-10 1.3798352459411015e-07 -5.2498002623206256e-08 5.017766159083985e-08 2.1826773552243453e-08 4.0770718668203054e-09 1.082879265325659e-08 -1.718156076108154e-08 -1.0336025294575112e-07 2.723926499367575e-08 -4.3117553159605124e-08 2.5118298207514177e-06 9.547503245012156e-08 1.275297901548987e-07 -9.944446323052151e-10 -1.973813513172306e-07 3.018132490936547e-09 -4.3712323597188584e-08 -1.92239233799227e-08 5.968990032682173e-08 2.3575217864451275e-09 1.5747785547817405e-08 -5.419020945119358e-08 9.831570642389373e-08
PC.PC10 2.9068029575062426e-07 5.376791947055888e-08 -2.4828695057143856e-07 1.1047413306035366e-06 1.4625640354834694e-08 -3.676372144319463e-07 -1.3987586038474142e-08 2.1044736187798487e-08 5.2300432457748414e-08 -2.5999649576305814e-08 3.9401150621625825e-08 1.6715877181405575e-08 -4.243630815959555e-08 -1.1867485400147448e-07 9.547503245012249e-08 3.1351473435060854e-06 -1.7939473617482677e-07 8.08987533542145e-08 6.979688043358097e-08 6.613222342458149e-08 -5.724733476775341e-08 -6.293001994017389e-08 2.950568170536097e-08 3.3182478521036355e-07 3.6987277823971686e-08 1.0447370998068668e-07 7.352820704949544e-07
PC.PC11 9.533124759890959e-07 6.999021961791296e-08 5.15425346802348e-07 -8.176804968971843e-07 1.195529884562163e-07 3.4484881228898694e-07 -1.595984767431357e-08 2.5116487450204667e-09 -9.956580121845533e-09 -1.7503427843372023e-08 1.6103188682039938e-08 3.7614689309541436e-09 -1.222829656182418e-08 1.1969862934586552e-08 1.2752979015489862e-07 -1.7939473617482826e-07 2.4361980324301815e-06 -9.156922199696471e-08 1.464716808002121e-08 3.8733828465861476e-08 -5.4012918951806644e-08 1.7785078426108005e-07 8.262411450936843e-08 -1.0732716430711016e-07 5.6090479704346785e-08 -1.969743025370411e-08 1.7662205460136866e-07
PC.PC12 1.3605057266252624e-07 7.682026354808343e-09 -5.956793200023142e-07 -9.491204830331313e-08 1.9660214311879546e-07 -4.056884876259831e-08 1.8645955354285687e-08 -2.063256656464201e-08 -1.8812194967654306e-08 5.702348013424963e-08 3.243795146741693e-08 -4.190647609845409e-09 -7.93381449580402e-08 -6.225947889534952e-08 -9.944446323053878e-10 8.089875335421443e-08 -9.156922199696446e-08 2.6623874853428615e-06 -2.8094808693470956e-08 7.55914387859336e-08 6.01652485177755e-08 1.550630653093221e-07 5.685120907835638e-10 3.016781705097685e-08 1.3768443581288e-07 1.2165193607175779e-08 -5.716556705483695e-07
PC.PC13 -9.140279066301786e-07 -6.916684295936751e-08 -2.9372195348455055e-07 6.845900372655748e-07 1.979168861608829e-07 -3.055105555506499e-07 -7.876112653463269e-09 -1.9285617279441683e-08 -4.13682207801697e-09 -2.4601756009113498e-08 -5.9282696326620745e-09 -6.61574051584683e-08 -1.1120050224487666e-09 1.0286842756009552e-08 -1.9738135131722929e-07 6.979688043358085e-08 1.4647168080020846e-08 -2.8094808693470052e-08 2.384966280820741e-06 2.3394684377686033e-08 -1.9533613259425364e-08 -1.6024651423136315e-08 2.6929003453008824e-08 2.109633143981921e-08 -5.787195608419663e-08 -5.022050183482602e-08 -4.473822328612993e-07
PC.PC14 -6.760891075581745e-08 1.6817698918901438e-08 3.9238551365666977e-07 6.41446989122886e-08 -3.4710589560665593e-07 -1.489594865178172e-07 -3.0145482189646506e-08 -1.3029297933678622e-08 4.0863594143745783e-08 5.083351702558306e-08 -2.4567542576345164e-08 2.698936107265675e-08 1.7023270806721137e-08 -4.641755223648372e-08 3.018132490937205e-09 6.61322234245817e-08 3.8733828465861946e-08 7.559143878593375e-08 2.3394684377685622e-08 1.9549095496780773e-06 -2.6075406524863023e-08 -1.9939974108406809e-07 -4.246303434754905e-08 9.66677220744137e-08 3.810025673043412e-09 -5.855472081775298e-08 -1.616228088200643e-07
PC.PC15 -8.428879821863454e-07 7.060700149123289e-09 -3.2461443714490536e-07 -3.0857670579974674e-07 5.451262120399686e-08 8.23349954533486e-08 4.096143493763883e-08 -3.055262561142047e-08 2.4452489813772643e-08 5.997674680140247e-09 -2.753013932331132e-08 3.467222110096586e-08 2.3288431224877743e-08 -8.700780652343335e-09 -4.3712323597188564e-08 -5.72473347677534e-08 -5.4012918951806564e-08 6.01652485177757e-08 -1.9533613259425228e-08 -2.6075406524865604e-08 2.2570882375326808e-06 -4.88002066290041e-08 -1.0939499984872579e-07 -9.785132890615845e-08 -2.7571170671170677e-08 8.511538294023341e-08 -1.1089026666346096e-06
PC.PC16 5.141219198122943e-07 -1.989128915972171e-08 -8.6108008246763e-07 -6.735826475653047e-08 -6.28500971609418e-08 -6.686731653811869e-08 1.0304567701794767e-08 5.989396423385164e-08 -5.6908375025434394e-08 4.6307844840125926e-08 -3.5417823510237546e-08 -6.40261587424197e-08 -3.833071607118686e-09 1.250999860731139e-07 -1.9223923379922595e-08 -6.293001994017429e-08 1.778507842610812e-07 1.5506306530932229e-07 -1.602465142313597e-08 -1.9939974108406962e-07 -4.880020662900577e-08 2.4148478020736166e-06 1.2824795113525576e-07 -3.386488328178744e-07 4.3725323512482915e-08 -1.324790518283556e-08 3.208173827992401e-07
PC.PC17 1.7158024148861237e-06 7.775470960406165e-10 -1.8104689085134455e-07 -7.493089766326544e-07 2.7360363227236843e-07 8.631889425609458e-08 1.4715119289112213e-08 1.3155296178610831e-08 -7.01888800391092e-09 -9.404027493948676e-09 -4.852543483245418e-09 -1.3474417285651164e-07 -2.876742291658365e-08 -1.0162794318580665e-07 5.968990032682211e-08 2.9505681705360963e-08 8.262411450936861e-08 5.685120907843687e-10 2.6929003453008695e-08 -4.246303434754906e-08 -1.0939499984872548e-07 1.2824795113525574e-07 2.967243073371241e-06 1.2366969392571844e-07 -6.7574868699723365e-09 -1.2654341154497677e-09 -4.9349727982120254e-08
PC.PC18 -6.43152395053027e-09 -1.1818221661930999e-08 -6.211203920026118e-07 -4.936437412571094e-07 1.6751599683069878e-07 1.0208263502180021e-07 -2.3591763268765216e-08 1.5322396411350265e-08 7.437745899621624e-08 6.363975081467975e-09 1.3910427538646454e-07 -4.967465917731599e-09 -5.346645530829983e-08 -4.637090265563431e-07 2.357521786445423e-09 3.3182478521036747e-07 -1.0732716430711018e-07 3.016781705097684e-08 2.109633143981925e-08 9.666772207441356e-08 -9.78513289061587e-08 -3.38648832817875e-07 1.2366969392571815e-07 3.4082367264285447e-06 -6.456026052070713e-08 2.5253761898161055e-07 -2.0817245203755717e-08
PC.PC19 1.4547533437417187e-07 1.9587184651159703e-08 -4.0565464786595874e-07 1.4147350427639806e-07 1.1391949071338505e-07 -9.255536969535308e-08 -1.2546757507121072e-08 6.613346562142597e-09 2.4545010875101276e-08 -2.2084977654113357e-09 2.3288295247835145e-08 -2.210879985802903e-08 -6.9267386010974395e-09 1.1503381912440068e-08 1.574778554781711e-08 3.6987277823971514e-08 5.6090479704346275e-08 1.376844358128791e-07 -5.787195608419614e-08 3.81002567304272e-09 -2.75711706711697e-08 4.372532351248283e-08 -6.757486869971981e-09 -6.456026052070742e-08 2.556131429490941e-06 1.5872591811776594e-07 -1.5904516797978194e-07
PC.PC20 -1.0084428887747185e-06 -4.3077883324055777e-08 6.83516886460323e-07 2.3363607612332416e-07 1.261839244988561e-08 5.524136451732446e-08 -5.858473249199209e-09 1.2964705014108519e-08 1.1217243037501949e-08 -5.0926292628828885e-08 9.344903640907577e-08 -1.3584277249147957e-08 -1.5803909543964772e-08 -8.547620443793184e-08 -5.4190209451193826e-08 1.0447370998068661e-07 -1.969743025370421e-08 1.2165193607175887e-08 -5.0220501834825786e-08 -5.8554720817753084e-08 8.511538294023303e-08 -1.3247905182837002e-08 -1.2654341154500285e-09 2.525376189816109e-07 1.5872591811776567e-07 2.2696582986552767e-06 5.362521182063e-07
proband -8.225254090178719e-07 -3.1784159883304337e-07 5.496071285338997e-06 4.860732984986719e-06 -7.649521952151538e-07 -2.006904754443863e-06 2.2516361810628774e-07 -6.705029031039632e-07 1.550758773050638e-06 -2.5392744848152082e-08 8.657350354282146e-07 3.6418570234088106e-07 -7.502325066291923e-07 7.207171294292839e-07 9.831570642389273e-08 7.352820704949523e-07 1.7662205460136818e-07 -5.716556705483673e-07 -4.473822328613008e-07 -1.6162280882006237e-07 -1.108902666634613e-06 3.2081738279924077e-07 -4.934972798212019e-08 -2.081724520375742e-08 -1.5904516797977972e-07 5.362521182063001e-07 0.00020136129037618113
