 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband maternal gpm gmm
intercept 0.00644321342693633 0.00011302040892702814 -0.0013387046126328564 -0.0009974157151139615 0.0026418752411384934 0.0027160417832046003 8.579893645224953e-05 -3.3251962946795773e-06 0.0003944514691868717 5.123151899201543e-05 -3.5760310203832554e-05 2.079823943260975e-05 -4.723145455749203e-05 2.0011580541969073e-05 -1.2311983600582714e-05 9.302142719486467e-07 9.106308456030143e-06 7.122846053408384e-06 -1.6757766242513144e-05 -4.20575241562585e-06 -5.255403115806014e-05 7.434015329481042e-06 2.3596679179786606e-06 -1.1421619808582933e-05 -5.944656546781211e-06 2.3552928315476357e-05 1.2211693086370846e-05 -0.00017742364653321364 1.9140324984623295e-05 0.0003834603772210519
AGE 0.00011302040892702938 1.3409466493946492e-05 -1.7363992570269312e-05 -5.276155450652564e-06 8.079711867124647e-06 1.3605444573398016e-05 -9.825085483160094e-07 9.326493222940358e-07 -2.4942592927513654e-06 3.105315743849573e-08 3.589746869953665e-07 -7.723068042109098e-07 -3.7749655169449546e-07 6.413433438078861e-09 2.809856445294057e-07 7.740814492534963e-07 -5.966418865837665e-07 -4.3645422690827237e-07 -7.47462563698582e-07 -5.8552971419607644e-08 -4.5930373523426103e-07 -3.292845420411666e-07 1.4744041052190105e-07 5.1768587324618226e-08 5.719221045134931e-07 -5.960650180398301e-07 1.2668570070537175e-06 7.0970422178701495e-06 -4.7178518413963567e-05 3.16621388907334e-05
sex -0.0013387046126328355 -1.7363992570268306e-05 0.009859920520214577 0.0048723374281991584 -0.008764215865560875 -0.007847284086512312 8.167550469355159e-06 1.3940665106020424e-06 1.8389482106476505e-05 3.38946197748234e-06 6.401570290124575e-06 9.770085560028935e-06 -8.241490133624182e-06 -1.1454347415437777e-05 -7.527344381058011e-06 1.5672652710314124e-05 6.244194918320463e-06 6.536278582578625e-06 1.528672942191397e-06 6.958358304742257e-06 -9.360159584146259e-06 -1.801718399984035e-05 5.283116290042087e-06 -4.174012463855105e-06 -3.446414628233344e-06 -9.382813668845503e-06 6.368124079036703e-05 -6.76603604158061e-05 -8.818030611777367e-05 0.00013939904471535936
age_sex -0.0009974157151139606 -5.276155450651735e-06 0.0048723374281992434 0.009495896839860752 -0.0024456962175644454 -0.008121196448422881 -3.030786237227467e-06 8.658046520793923e-06 -8.351437662938502e-06 4.71798399173578e-06 -6.233326781557053e-06 8.088874304816179e-06 -2.770424429228845e-06 -6.171457222773606e-06 -5.36518108673958e-06 8.959000998231596e-06 -1.2603777641291594e-05 -2.986836953850015e-06 7.516104696976916e-06 4.127583606573812e-06 -2.045713111941514e-05 -9.204949965325823e-06 7.864873808648388e-07 1.1157235330309236e-06 -9.336975112670251e-06 -8.719286968551678e-06 8.504734777044676e-06 -3.980101844385981e-05 -0.0001852805916552498 0.0001736536981747531
age2_sex 0.00264187524113846 8.07971186712353e-06 -0.00876421586556086 -0.0024456962175643583 0.01812125537223445 0.01413030795753331 6.170234521919044e-06 1.1176005736276156e-06 -7.321796577804405e-06 -4.4140052128041335e-06 1.0998454565228914e-06 -1.1878045279863486e-05 5.58743631903412e-06 2.4654490813867147e-05 -1.3445048885518885e-06 -2.6968769718723404e-05 1.3423371086691193e-05 -1.0133649436937258e-05 -1.336014677710523e-06 -6.364351239229459e-06 8.210989359372932e-06 2.348691870890922e-05 -7.022905507727323e-06 -1.3218188661890651e-05 -3.7219671775758125e-06 1.9433906803124403e-05 -0.0001852562442406324 -0.00013178208856435913 -0.00014731451927994313 0.0005797263141700621
age3_sex 0.0027160417832045804 1.3605444573396721e-05 -0.00784728408651239 -0.008121196448422852 0.014130307957533395 0.01686615588951424 1.3443954087105302e-05 -6.538378339961273e-06 3.5688685651451976e-06 -5.260545305708856e-06 1.063487640967363e-05 -1.4467433476590404e-05 -4.4285606005773926e-07 2.339544561009202e-05 3.5029089918209774e-06 -1.770879232017711e-05 1.9638475123183734e-05 -8.410047938301626e-06 -9.385923305874049e-06 -1.120545273674901e-05 2.382323294841973e-05 2.2575301335586522e-05 -6.96413096763751e-06 -2.012846156808823e-05 8.914322246124963e-06 1.9207080069154853e-05 -9.226530209646064e-05 -1.7987830381755892e-05 -0.00033450567996411585 0.0004907462128948989
PC.PC1 8.579893645224755e-05 -9.82508548316036e-07 8.167550469354334e-06 -3.0307862372301594e-06 6.170234521918216e-06 1.3443954087106828e-05 1.8754099118178126e-05 3.771566827358806e-06 2.027055153697444e-05 -2.3469357636776308e-06 5.993420855734811e-06 8.267162851980336e-07 -6.473187996367217e-06 3.026143814386967e-06 -3.4212649119048366e-06 1.6100254632931238e-06 4.191181031965733e-06 4.315420982818048e-07 -5.218636245355966e-07 -1.7083107956271198e-06 3.154931317103222e-07 -2.4381316606426403e-07 7.34235898923055e-09 -5.887175441574981e-07 -1.309971235618195e-06 1.0873122146162082e-06 -1.4150470471797756e-06 -1.5476334375000123e-05 -4.645226410706364e-06 2.915541183629803e-05
PC.PC2 -3.325196294679923e-06 9.32649322294032e-07 1.3940665106024052e-06 8.658046520796783e-06 1.1176005736304633e-06 -6.5383783399614165e-06 3.771566827358774e-06 6.120159855441269e-06 5.507978452256251e-07 -7.15884235163106e-07 1.948694247809604e-06 -1.0867413314425788e-06 -1.4329587839839755e-06 3.313064488311199e-07 -1.1525095408463651e-06 4.910146227705503e-07 -3.302699611060994e-07 -7.470284656089685e-07 -1.2167961972614647e-06 -8.25284905035529e-07 7.425121363466785e-08 4.890541149252901e-07 -5.5234063368271457e-08 -2.2793426808806567e-07 -1.22001344794322e-06 9.427403498810614e-07 -5.334104739997601e-06 -3.2621707564104337e-06 -3.881379036016512e-06 -3.212391948938177e-06
PC.PC3 0.0003944514691868693 -2.494259292751458e-06 1.8389482106475214e-05 -8.351437662938797e-06 -7.321796577801818e-06 3.56886856514743e-06 2.0270551536974566e-05 5.507978452256908e-07 5.663109145538483e-05 2.5985928648753416e-06 9.596742996924053e-07 3.922178161166417e-06 -7.904141225447944e-06 3.4675496383474755e-06 -3.8898746891053275e-06 1.4789343641598888e-06 5.969478904062784e-06 1.0732882980603634e-06 3.9627061802240027e-07 -7.55516921717188e-07 -3.423159233109011e-06 1.2081817264979164e-06 1.1347208259033303e-07 -1.4748190887067514e-06 -2.6440200912639826e-06 4.138281139295924e-06 6.665178941423327e-06 -3.555735409810827e-05 3.846701880711246e-05 2.8426215929444096e-05
PC.PC4 5.1231518992015926e-05 3.1053157438498416e-08 3.389461977482102e-06 4.717983991735971e-06 -4.414005212804047e-06 -5.260545305708955e-06 -2.346935763677615e-06 -7.158842351631077e-07 2.5985928648753903e-06 6.792768586338357e-06 -2.344803432963422e-06 -9.313086438306064e-08 1.3289176499364183e-06 -4.498950169297833e-07 3.679495702502542e-07 -3.199124939884768e-07 -8.248213609113583e-07 4.781612300993543e-07 -7.668221101337094e-08 1.187523751976787e-06 -1.9997081728564305e-06 4.260721394443246e-07 -8.068406222794252e-08 -6.534875847975406e-07 4.0872603568921424e-07 1.3161068294977435e-06 5.819541688619776e-06 -6.63130426107619e-06 1.5518576669970266e-05 -1.4379844822117634e-05
