 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal gpp gmp
PC.PC5 -2.908691104441084e-07 2.1423305211078133e-07 6.339062849253864e-06 -7.526124612785327e-07 -3.645500236600073e-06 -1.164399863857863e-06 1.0894040305222124e-07 1.0439058387038371e-07 1.8729267152324444e-07 2.0905872487522922e-07 3.885405797027027e-06 1.7758703817781127e-07 4.0993132367994044e-08 -1.1543243945214443e-07 -5.1971618182840076e-08 2.7557197155072095e-07 1.3281049099228447e-07 1.3709523120059063e-07 1.4714604387296383e-08 -7.42296711807472e-09 2.8267663266748143e-09 -8.174676124118278e-08 -3.976869350309298e-08 1.3649933460554441e-07 2.0930134513989187e-07 -1.2249596029411025e-07 1.331138719895032e-06 1.0786332599138547e-07 6.523185332644495e-06 3.808175438616586e-07
PC.PC6 -7.271506530410046e-07 2.8786435903518316e-08 -3.071930776248248e-06 2.880117401670836e-06 7.6290832974652695e-06 2.9745959015436424e-06 -5.374972870581809e-08 -4.87317954104884e-07 2.309123719212367e-07 -2.282473129275316e-07 1.7758703817781127e-07 4.8948933774906095e-06 2.743281103084545e-07 7.902217257706881e-08 -4.2985413404772704e-07 3.230655821402839e-07 1.0556221057054744e-06 2.1590192908201868e-07 2.905168647018603e-07 3.4538044944636193e-07 2.3056248352253386e-07 -2.4403104833018306e-07 -2.641573599914248e-07 1.4382469186830575e-07 9.634128716589594e-08 -3.044126600495247e-07 1.5469362371582088e-07 3.26555394649067e-06 2.1212914049413887e-06 -2.3268498445488078e-06
PC.PC7 1.2881796582000219e-06 -9.487494829570847e-08 2.4414762792963343e-06 4.634998676616629e-06 7.440019313472094e-06 2.78587669590499e-06 -1.4259042503677837e-07 -1.5531215632814193e-07 6.38856217738623e-08 1.8228190161678997e-07 4.0993132367993964e-08 2.743281103084542e-07 3.629316334515218e-06 2.989283094539007e-07 3.6541810866531875e-09 -2.950390587038807e-08 2.28042762447933e-07 -3.77146073797826e-07 1.107144793113973e-07 2.2495342966228742e-07 7.862130354011998e-08 9.91857661141308e-08 2.2075594432563237e-08 -4.5950594732770514e-08 -9.726457218790727e-08 -9.52804817978414e-09 -8.504035295481846e-07 -3.777294336796622e-06 -1.4483325084763268e-06 6.5365037952031925e-06
PC.PC8 1.6952538539677081e-06 3.8073810630769335e-08 -1.85449925109956e-07 -2.676260453209522e-07 2.2622369028151675e-06 1.4388338767793524e-06 1.07735701595991e-07 -5.870503534273501e-08 -8.429840822654815e-08 1.6900628295458367e-08 -1.1543243945214483e-07 7.902217257706824e-08 2.989283094539001e-07 4.647292355200078e-06 -1.0489602504261803e-07 -5.7140223035876e-07 2.11932323296051e-07 -1.8792097608444249e-07 1.4134480549395751e-07 1.2504470447946668e-10 6.99874593682379e-08 1.6308555259613324e-07 -1.5337836324378805e-07 -5.456259515206786e-07 5.866096448672976e-08 -1.639549725771084e-07 1.1713997875974971e-06 -9.514993102386467e-06 4.744915666218138e-06 7.601023637415923e-06
PC.PC9 -2.743396614303723e-06 -1.6303850142961964e-07 2.0591930045974866e-06 2.6175432243915715e-06 2.7393713292455054e-06 4.68100310243439e-07 7.752945793804048e-08 1.3344740284311434e-08 2.352682129770738e-08 3.72944700713702e-09 -5.197161818283976e-08 -4.2985413404772635e-07 3.6541810866535345e-09 -1.0489602504261812e-07 3.941608740726841e-06 2.45833394625528e-07 2.5038696333928217e-08 5.436822152452471e-09 -5.090191205143859e-07 2.9451502720704417e-08 1.0899400431249255e-07 -8.43464535337426e-08 3.1619696957375884e-07 1.0809489670774197e-08 4.394102314420018e-07 -1.430514463992531e-07 5.646568871652977e-07 -3.7693048735128256e-07 -4.0569415133697225e-06 1.3871941701596164e-06
PC.PC10 -2.6898149975844605e-06 1.1569782253165324e-08 -9.600133821836816e-07 5.618781674435449e-07 -4.07882456590516e-06 -2.1874384989795035e-06 -4.778779930712821e-08 1.8973405644040262e-09 2.3721418849182094e-07 -1.5401590892087972e-07 2.7557197155072216e-07 3.2306558214028343e-07 -2.950390587038795e-08 -5.714022303587576e-07 2.4583339462552817e-07 5.906206419072945e-06 -2.4537961897626755e-07 -3.1296514426328086e-07 3.146729737341824e-07 1.2032429268923848e-07 -5.777935544550283e-08 -1.2830202636161456e-07 1.1462993764926258e-07 1.3508647353740166e-07 -4.782720340815614e-08 8.90906537564534e-08 3.151764561194365e-06 1.7012532875426042e-06 3.3463878299843555e-07 -2.761816191930971e-06
PC.PC11 -3.3425471323313517e-06 -1.1786207414083641e-07 2.329637773396164e-06 1.027943582111712e-06 7.0667841901897086e-06 3.533607448277965e-06 -2.1578857413856753e-08 -4.195534707709811e-07 1.9814017925218787e-07 -1.465501224950579e-07 1.3281049099228463e-07 1.0556221057054763e-06 2.2804276244793446e-07 2.1193232329605268e-07 2.503869633392869e-08 -2.4537961897626835e-07 4.632531388913418e-06 -1.0832100347108535e-07 2.837244570242969e-07 8.118827732643363e-08 7.936317787250315e-08 1.6412858617139107e-08 4.414568839575758e-08 -2.0991251501933196e-07 1.6360273888326998e-07 1.3905520081830578e-07 3.000371513338922e-07 3.402136596418272e-06 1.957276910574844e-06 -4.059470251771229e-06
PC.PC12 -1.2654750037071519e-06 -1.0256078627939402e-07 3.6194902796565118e-06 2.6199112666269554e-07 -2.5815870314888452e-06 -1.1485409490102591e-06 1.4492489484234461e-07 -1.9740407894831422e-07 -1.7556386588991397e-07 3.00106397218089e-09 1.370952312005908e-07 2.1590192908201895e-07 -3.7714607379782675e-07 -1.8792097608444294e-07 5.436822152452679e-09 -3.1296514426328144e-07 -1.0832100347108553e-07 6.519349831613104e-06 -5.117387336214707e-07 5.2260135121832117e-08 1.6430445571967701e-07 6.86365869908518e-07 -4.1495288357681797e-07 -1.1577839874712736e-07 5.248754333022652e-07 -3.2284086861420736e-08 -2.543937653781046e-06 -1.3451245735061108e-06 5.761415238710062e-06 -2.8846266139805505e-06
PC.PC13 -4.9742721101294815e-06 -2.6393034167295124e-07 -2.4243362130886905e-06 -3.211806142237935e-06 -3.0559937175859728e-06 -1.0389295543022205e-06 -1.5303131727520246e-07 1.3356724277829945e-07 -1.6839496006604182e-08 6.165594673991669e-08 1.4714604387295005e-08 2.905168647018611e-07 1.107144793113954e-07 1.4134480549395778e-07 -5.090191205143879e-07 3.146729737341811e-07 2.837244570242965e-07 -5.117387336214709e-07 4.1428214845962925e-06 1.9219373463308028e-07 -2.2142336511575182e-08 4.131783948611974e-08 -1.971167629709523e-07 -1.2618060079360165e-07 -3.9220748371433684e-07 -1.1497035980853363e-07 -1.3574794312003683e-06 8.065432831476266e-08 3.3709354829071305e-07 -1.3963060590318202e-06
PC.PC14 1.697225831373751e-06 1.0274976972025987e-07 4.283928390668917e-06 2.77159615664377e-06 1.742695929491179e-06 4.2448376948334767e-07 -9.363270014142466e-08 -1.9148098521580435e-07 1.2962340928401396e-07 3.331742201651111e-08 -7.422967118074327e-09 3.4538044944636283e-07 2.2495342966228835e-07 1.2504470447986801e-10 2.945150272070473e-08 1.203242926892378e-07 8.118827732643672e-08 5.226013512183219e-08 1.921937346330802e-07 4.089795931659526e-06 1.3148554663171125e-07 -3.984527933662857e-09 -7.119555168567268e-08 7.320668576756887e-08 3.2122693717839353e-08 -2.889023619885663e-07 -1.0929835972079661e-06 -4.57238801219318e-06 6.526262026501378e-07 8.955949361694909e-06
PC.PC15 1.1026816079602227e-07 8.765934005352722e-08 -2.0271105002688894e-06 2.0719528925057897e-06 4.6395242610950905e-06 1.6428155143125792e-06 1.3060283925998503e-07 -5.284985771938127e-08 4.413303694909261e-08 -1.2467749110004564e-07 2.826766326674213e-09 2.3056248352253362e-07 7.862130354011963e-08 6.998745936823754e-08 1.0899400431249298e-07 -5.777935544550289e-08 7.936317787250258e-08 1.6430445571967656e-07 -2.214233651157608e-08 1.314855466317092e-07 4.0910790619694375e-06 1.3167054216821526e-07 -6.592565879850117e-09 -3.1698887171087586e-07 8.981226483452029e-08 3.9884195587708974e-08 -5.281706275149667e-08 -5.0473585871087175e-06 -4.358918417437098e-06 3.908042102621903e-06
PC.PC16 3.0809664528879007e-06 2.0489304569283297e-08 -5.147139092717524e-06 -1.941962684286132e-06 4.088525083514455e-06 2.469693496565821e-06 -1.5058914533293704e-07 -5.200517215641852e-08 -7.164048551502316e-08 1.6644902325497877e-07 -8.174676124118104e-08 -2.440310483301818e-07 9.918576611413164e-08 1.6308555259613414e-07 -8.434645353374252e-08 -1.2830202636161522e-07 1.6412858617138892e-08 6.863658699085187e-07 4.1317839486118037e-08 -3.984527933661208e-09 1.3167054216821825e-07 4.653241856707682e-06 -1.794710608575222e-07 -1.3161709533150784e-06 -3.32796502058099e-07 1.4511912968681074e-07 1.264701425472495e-07 1.1124054678242386e-06 1.3407164391171176e-07 -2.75980293957354e-06
PC.PC17 8.782248217383091e-08 -2.409293333885016e-08 1.0535167926199094e-06 1.1401027192670247e-06 2.1840835897048793e-06 8.045950770962518e-07 5.063387775824256e-08 -6.013151482969935e-09 6.967378229680729e-08 -6.087265794273676e-08 -3.976869350309309e-08 -2.64157359991425e-07 2.207559443256349e-08 -1.5337836324378734e-07 3.1619696957375815e-07 1.1462993764926219e-07 4.414568839575703e-08 -4.1495288357681755e-07 -1.9711676297095258e-07 -7.119555168567256e-08 -6.592565879850304e-09 -1.7947106085752254e-07 3.737335758221605e-06 7.464351662652046e-08 -4.2301031562475457e-07 -1.1053043733459447e-07 5.5169425797345785e-08 -5.101645444387073e-07 -2.0207844689918855e-06 1.9764654544708032e-06
PC.PC18 3.710524235351424e-07 -1.3175683699180347e-07 4.0231796403025014e-06 6.277217258382298e-06 6.287603799588542e-06 1.7491596003992942e-06 2.7442136549753624e-08 -7.936352656377504e-08 5.370675227422055e-08 -3.402695039770546e-07 1.3649933460554494e-07 1.4382469186830371e-07 -4.5950594732772466e-08 -5.456259515206799e-07 1.0809489670774609e-08 1.35086473537405e-07 -2.099125150193313e-07 -1.1577839874712578e-07 -1.2618060079359866e-07 7.320668576756908e-08 -3.1698887171087967e-07 -1.3161709533150778e-06 7.464351662652014e-08 7.49463221811047e-06 3.9730566436127347e-07 9.250277415023211e-07 2.8872965345979784e-06 6.614042092676007e-06 -3.2047899217858555e-06 -7.497040919332895e-06
PC.PC19 -1.2024890491438327e-06 -1.988084138511093e-08 6.78764608864807e-06 3.3405157123383404e-06 -7.453604461746275e-07 -9.253783101968114e-07 1.6873361034498447e-07 -2.162535732985923e-08 -6.335584538244962e-08 -1.1195820103553482e-07 2.0930134513988983e-07 9.634128716589763e-08 -9.726457218790711e-08 5.866096448672996e-08 4.394102314419996e-07 -4.782720340815595e-08 1.636027388832705e-07 5.248754333022648e-07 -3.922074837143334e-07 3.21226937178373e-08 8.98122648345211e-08 -3.3279650205809305e-07 -4.2301031562475525e-07 3.9730566436127114e-07 5.589632702835652e-06 5.28320510211001e-07 1.6331977627369263e-06 2.854750330433289e-06 -7.555638637280342e-06 -7.643019911586006e-07
PC.PC20 1.7374681137721326e-07 -1.7277559012556489e-07 2.6534078073080184e-06 -3.3463409905161377e-06 -3.433281499242219e-06 -5.426994319855601e-07 -2.3846850147189334e-07 4.072624834194327e-08 -3.242330711554983e-08 1.848064519847558e-07 -1.2249596029410993e-07 -3.044126600495251e-07 -9.528048179784472e-09 -1.6395497257710824e-07 -1.4305144639925393e-07 8.909065375645372e-08 1.3905520081830655e-07 -3.228408686142144e-08 -1.149703598085324e-07 -2.8890236198856716e-07 3.9884195587707545e-08 1.4511912968681183e-07 -1.1053043733459421e-07 9.250277415023181e-07 5.283205102109955e-07 4.448705793639677e-06 1.925186845848384e-06 1.0831829305713667e-06 1.6821675288458115e-07 -2.108035507041254e-06
proband 4.049600471500101e-05 2.2103457423869814e-06 -4.4666774747047694e-05 -7.98578106682824e-05 -5.215541274561366e-05 -3.1966401927770944e-06 3.2121078404173897e-07 -1.9289568685953e-06 3.382541840342653e-06 -8.620294977580832e-07 1.3311387198950457e-06 1.546936237158186e-07 -8.504035295482081e-07 1.1713997875974777e-06 5.646568871652973e-07 3.1517645611943688e-06 3.0003715133388495e-07 -2.543937653781029e-06 -1.3574794312003876e-06 -1.0929835972079788e-06 -5.281706275149966e-08 1.2647014254724001e-07 5.516942579734387e-08 2.887296534597981e-06 1.6331977627369354e-06 1.9251868458483906e-06 0.0006132938201249 -0.00030446181146984283 -2.5382556999274922e-05 9.561802731806831e-06
paternal -3.155061307298248e-05 -1.4483741375983666e-06 4.823116039894519e-05 6.547460018969516e-05 7.72386425769587e-06 -2.8177140530115205e-05 -1.7067664586141402e-06 1.1347770244747605e-06 -3.72639104147387e-06 3.3680260549106765e-06 1.0786332599137353e-07 3.265553946490704e-06 -3.777294336796576e-06 -9.514993102386455e-06 -3.7693048735130347e-07 1.7012532875425957e-06 3.4021365964183447e-06 -1.3451245735061176e-06 8.065432831481617e-08 -4.5723880121931495e-06 -5.047358587108755e-06 1.1124054678243263e-06 -5.101645444387192e-07 6.614042092675955e-06 2.854750330433236e-06 1.0831829305713576e-06 -0.00030446181146984635 0.002448238267677451 -0.0014752900408907053 -0.0018338585465114301
gpp 5.557044245669494e-06 1.4627987732696473e-06 2.8270106294257185e-05 0.00010626988516811907 0.0002465111620314583 0.00011826894562802863 -7.523414083590929e-07 7.373581868471035e-07 3.7965010879419458e-06 7.41815352860139e-07 6.52318533264448e-06 2.121291404941355e-06 -1.448332508476327e-06 4.744915666218169e-06 -4.056941513369694e-06 3.346387829984081e-07 1.95727691057478e-06 5.761415238710076e-06 3.370935482907258e-07 6.52626202650143e-07 -4.358918417437046e-06 1.3407164391163174e-07 -2.0207844689918648e-06 -3.2047899217857602e-06 -7.555638637280335e-06 1.682167528845935e-07 -2.538255699927356e-05 -0.0014752900408907122 0.004106890901382798 -0.0010766944974154164
gmp -4.345171926219241e-06 -2.0831003208130717e-10 2.5797313017213116e-05 -5.1273865080329855e-05 -0.00014984022067701186 -7.054744775306405e-05 3.994501739619156e-06 -3.1850392573140396e-06 7.026516817875952e-06 -8.90912835399635e-08 3.8081754386168066e-07 -2.3268498445488188e-06 6.5365037952031646e-06 7.601023637415928e-06 1.3871941701596175e-06 -2.7618161919309535e-06 -4.059470251771263e-06 -2.8846266139805645e-06 -1.3963060590318683e-06 8.955949361694892e-06 3.908042102621939e-06 -2.759802939573585e-06 1.9764654544708037e-06 -7.497040919332911e-06 -7.643019911585337e-07 -2.1080355070412684e-06 9.56180273181143e-06 -0.001833858546511435 -0.0010766944974154211 0.004352057955218955
