 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal
PC.PC6 1.0464419825083984e-07 3.4594316235578855e-08 -5.427923419544676e-07 2.0984397988863398e-07 6.717614848734897e-08 -1.1429784635904544e-07 4.0635886691340316e-10 -3.866068514755117e-08 1.4810836296807253e-08 -4.120613983173359e-08 2.667061969622175e-08 1.1479711130559927e-06 3.386896372583741e-08 -1.8537864779581103e-08 -7.799050568940348e-08 1.995487412251932e-08 3.0876498092905834e-08 9.64430195126812e-09 6.88202657051597e-08 2.4724102029402217e-08 4.3360065913249976e-08 -7.039766427248915e-08 -1.271837870175709e-07 1.4653991570566876e-08 -2.3018421438443227e-09 -2.780688397784237e-08 1.1716240209809191e-07 5.952215214634314e-07 2.1504536338590913e-08
PC.PC7 -4.1080376522387615e-07 -3.344828043211997e-08 -2.787649330286169e-07 -3.3147779858456947e-07 9.065688218359543e-08 1.1004109501810971e-07 -1.7275125936049705e-08 4.936150198428895e-10 2.0929060897453468e-08 1.229996795488652e-07 -1.7808503602741387e-08 3.386896372583744e-08 1.0045947681296388e-06 1.1273569552423051e-07 7.749637037147912e-09 -4.290159223661272e-08 -3.827825212972113e-09 -4.2437002139947676e-08 1.89027818284148e-08 4.112429172956729e-08 2.374363546453417e-08 1.6766442323907637e-08 -2.238192899317037e-08 -2.2605373484942733e-08 2.536037050395155e-09 -9.190668551376189e-09 2.4546178605405266e-08 -6.975650153143881e-07 -5.386314915916077e-07
PC.PC8 2.600014292899487e-07 1.08956002667503e-08 -6.947151215065236e-08 -3.627613128355377e-08 5.590784243544432e-08 5.134432857100757e-08 1.7302111528019158e-08 -1.1070853517312268e-08 -3.30790853576943e-08 3.949530173140142e-08 6.840531879948299e-09 -1.8537864779581014e-08 1.1273569552423069e-07 1.4422035008841657e-06 -2.963013455072263e-08 -1.2640392080863414e-07 1.7377690691758463e-08 -4.104982071592438e-08 7.694736065026897e-09 -2.9627783663109738e-08 -8.1759584361448e-09 6.156205173396672e-08 -5.4640923487677424e-08 -2.6504002802042423e-07 1.3415646430533697e-08 -4.597211205064669e-08 1.4190477206108928e-07 -4.7380418763027644e-07 9.858730609684408e-07
PC.PC9 9.51199802672062e-08 2.580615575315761e-08 -4.241237356735437e-07 -2.0161668285202187e-07 1.8549283880092778e-07 4.883409534716423e-08 1.7071525057257184e-08 -1.07242382863367e-09 1.886374587128662e-09 4.92316028918615e-09 5.0511207537795285e-09 -7.799050568940387e-08 7.749637037147722e-09 -2.9630134550722268e-08 1.3174410682740253e-06 4.66313789168993e-08 3.9396129841847023e-08 2.4258275708363654e-09 -1.4737584712436763e-07 -1.6567613610562692e-08 1.0353542285421331e-08 -1.813284109360724e-08 3.351332178356521e-08 4.852137608731564e-10 3.302314239767506e-08 -5.4367748531695465e-08 4.609579096260023e-07 -3.6918337843134004e-07 -6.04160268214075e-07
PC.PC10 2.1084587403903082e-08 3.048174511793859e-08 1.6079772637596798e-07 9.680022734673741e-07 -1.4271644849859533e-07 -3.3382321716035205e-07 -8.012765466654028e-09 1.2608543043926487e-08 3.739998471283311e-08 -3.18510820382928e-08 2.5690861849019114e-08 1.995487412251937e-08 -4.290159223661316e-08 -1.2640392080863382e-07 4.663137891689895e-08 1.711407836338142e-06 -9.376112112887537e-08 -9.132204111569063e-11 5.1485350627213756e-08 4.5644761917285406e-08 -4.959300125464478e-08 -4.692374778264342e-08 2.2691749036160288e-08 1.9659211117832312e-07 -2.0541274197667015e-09 6.65442616084746e-08 1.7458251710712028e-07 3.840664326621293e-07 6.072919219122741e-07
PC.PC11 2.7283260812585594e-07 5.527380449303603e-08 6.202724806568873e-07 -5.563856834565417e-07 3.407718117857357e-08 2.2022118028428055e-07 -2.9843628091664017e-10 2.8918628800221494e-09 -1.080457954944535e-08 -1.2467093203697286e-08 1.739976539740671e-08 3.087649809290548e-08 -3.827825212972344e-09 1.7377690691758824e-08 3.9396129841847434e-08 -9.376112112887617e-08 1.245512866869263e-06 -7.605083993525852e-08 -2.6066998310263087e-08 1.6741985643380863e-08 -6.26832345347189e-08 9.750038715331909e-08 2.37449576092303e-08 -7.366474035787118e-08 4.827907754965214e-09 3.5571582053237994e-08 -1.5674000722337655e-07 3.2993230120694574e-07 1.7820144096007058e-07
PC.PC12 8.58333385659342e-09 -1.0530450784885975e-09 -5.482270006568806e-07 -1.946929682595809e-08 1.241989954986482e-07 -5.393283605304499e-08 1.277802467417902e-08 -8.448385358904143e-09 -2.518967434913104e-08 4.824979460398814e-08 1.96086241604218e-08 9.644301951268082e-09 -4.243700213994742e-08 -4.104982071592412e-08 2.4258275708363104e-09 -9.132204111610312e-11 -7.60508399352584e-08 1.564992376727789e-06 -5.649074027817464e-08 4.556946620197359e-08 3.615795007427311e-08 1.210174657099431e-07 -3.031795581552981e-08 5.296520748698386e-09 1.1028913368620189e-07 3.7370371816140424e-08 -2.7041118273297736e-07 -1.8775299217762093e-07 -3.3598420054880536e-07
PC.PC13 -2.041961965303865e-07 -5.3817646908620176e-08 -2.277875837981603e-07 4.904523840969786e-07 1.273560328505424e-07 -1.5571231065422853e-07 -9.636279067637151e-09 2.7192541797050387e-08 -1.6856484246292853e-08 -4.3968344090022105e-09 -1.4596530076676181e-08 6.882026570515969e-08 1.890278182841484e-08 7.694736065026629e-09 -1.4737584712436808e-07 5.148535062721371e-08 -2.6066998310262753e-08 -5.649074027817507e-08 1.196060347380327e-06 4.295263203295635e-09 -2.6498720244019804e-08 -1.8570857547168903e-09 -5.026983267662171e-09 1.0794662063580548e-08 -7.550406555144167e-08 -2.02091424687751e-08 -7.964060720596764e-08 -2.1983408214558714e-07 -3.7629355293860955e-07
PC.PC14 -1.474655478646935e-07 1.3163137344854242e-08 2.5239233500366114e-07 -3.407580386471278e-08 -2.4355815126226814e-07 -1.0439206949840055e-07 -1.0432046873931898e-08 4.532679814125159e-09 2.1394981571152524e-08 3.9235455238211906e-08 -1.7882596706330586e-08 2.4724102029402075e-08 4.1124291729566625e-08 -2.962778366310941e-08 -1.656761361056248e-08 4.564476191728535e-08 1.67419856433821e-08 4.5569466201974456e-08 4.295263203295797e-09 1.056268400249297e-06 -4.514361740763457e-08 -9.244450618042219e-08 -1.806945406075049e-08 5.098026151133146e-08 -9.746598834149275e-09 -1.8889431509736347e-09 -3.0517590841422136e-07 2.040173289136788e-07 4.931506775400185e-07
PC.PC15 -2.4515290158697063e-07 2.8823124242528455e-09 -2.4113998483647256e-07 -1.5769582142735255e-07 8.572067135118019e-08 4.138672946187454e-08 2.1318580991795837e-08 -6.353119938737603e-09 8.848922060260598e-09 1.3926504480489594e-08 -2.8910589275049185e-08 4.336006591324998e-08 2.3743635464534355e-08 -8.175958436144828e-09 1.0353542285421154e-08 -4.959300125464484e-08 -6.26832345347189e-08 3.6157950074273344e-08 -2.6498720244019976e-08 -4.514361740763295e-08 1.2606550039707734e-06 -4.751882124963129e-08 -4.9759835083372474e-08 -4.7922121805934895e-08 9.520626703571028e-09 -2.960854138631492e-08 4.2985848482595734e-08 -1.1753017433907343e-06 -8.548939490878923e-07
PC.PC16 1.2317672958859458e-07 -1.0250757845738377e-08 -7.152950784166703e-07 -3.2877378872437694e-07 -4.1909985778164e-08 4.212757618052387e-08 -6.347339811599109e-09 1.3100773417006913e-08 -2.5957614954879577e-08 3.337287548212914e-08 -4.6562915539916794e-08 -7.039766427248918e-08 1.6766442323907372e-08 6.15620517339669e-08 -1.8132841093607216e-08 -4.6923747782643666e-08 9.750038715331963e-08 1.2101746570994326e-07 -1.8570857547171742e-09 -9.24445061804242e-08 -4.7518821249631213e-08 1.326946077497624e-06 4.273547712799568e-08 -2.3516754314740924e-07 4.9486131839613825e-09 2.7515416104518326e-08 3.125826210137232e-07 -3.234830197193893e-07 -2.684049474441604e-07
PC.PC17 5.163128974583745e-07 2.045681295328952e-08 3.433856441401309e-07 -8.177789409338226e-07 6.00499336085441e-08 2.663698964730584e-07 4.692449775981688e-09 -3.080589889678299e-08 4.382483177630931e-09 -1.4532044316811753e-08 1.0784854882022265e-08 -1.2718378701757223e-07 -2.2381928993170498e-08 -5.4640923487676776e-08 3.351332178356559e-08 2.2691749036160166e-08 2.37449576092302e-08 -3.0317955815529796e-08 -5.026983267662296e-09 -1.8069454060750712e-08 -4.9759835083372666e-08 4.273547712799569e-08 1.46969345188034e-06 6.052082092298405e-08 -2.4950625393755576e-08 1.6639657572931082e-08 -1.5956378639890358e-07 -5.337428305449765e-07 1.8751599249735386e-07
PC.PC18 -4.250058656627511e-08 -2.439917319500951e-09 -4.845069515671591e-07 -2.4646555429749494e-07 1.154305953040274e-08 -2.0836723600118443e-09 -1.1349853259084681e-08 -5.026893791042902e-09 4.8372606989003656e-08 3.734323036732498e-09 8.053573067127402e-08 1.4653991570566823e-08 -2.2605373484942723e-08 -2.650400280204249e-07 4.852137608733139e-10 1.965921111783235e-07 -7.366474035787116e-08 5.2965207486993715e-09 1.0794662063580602e-08 5.098026151133131e-08 -4.7922121805934855e-08 -2.351675431474098e-07 6.052082092298415e-08 1.99280947881468e-06 -2.6599396001774216e-08 1.7355045619000852e-07 1.6329557661219553e-07 2.2010767078062858e-07 -2.560114266785679e-07
PC.PC19 7.829307908631694e-08 3.4712831891687653e-09 -3.956596863813866e-07 1.526296850125815e-07 1.1607991247160051e-07 -3.1436599483081035e-08 -8.890408481047417e-10 -1.2705312356142932e-09 6.413352185876435e-09 -5.5249613321959654e-09 1.5410158717449414e-08 -2.3018421438442574e-09 2.536037050395164e-09 1.3415646430533738e-08 3.3023142397675374e-08 -2.0541274197667966e-09 4.827907754965e-09 1.1028913368620153e-07 -7.550406555144199e-08 -9.746598834149444e-09 9.520626703571473e-09 4.948613183961686e-09 -2.4950625393755325e-08 -2.6599396001774282e-08 1.4407004634305866e-06 1.0157846019325623e-07 1.375330790271391e-07 -7.458689586202893e-07 -6.29909673593243e-08
PC.PC20 -3.5481857297956926e-07 -3.309875252073329e-08 3.104368018447122e-07 2.265978096916444e-07 5.0805076365154966e-08 -7.107672741278756e-09 -1.2531565462273369e-08 1.0538852401120299e-08 1.0089997677661085e-09 -2.6948688357185765e-08 3.800049889069928e-08 -2.7806883977842364e-08 -9.190668551376275e-09 -4.597211205064685e-08 -5.436774853169518e-08 6.654426160847457e-08 3.5571582053238305e-08 3.737037181614008e-08 -2.020914246877483e-08 -1.8889431509736843e-09 -2.960854138631517e-08 2.7515416104516625e-08 1.6639657572931072e-08 1.73550456190009e-07 1.0157846019325642e-07 1.2889655698109561e-06 -3.7949362826151623e-07 7.691377110666711e-07 9.904229359889132e-07
proband -4.613937149969277e-06 -6.350425343895206e-08 -3.245269276315971e-08 4.5500030893873717e-07 -1.624832011454365e-06 9.69169421082984e-07 1.790169430120443e-08 -2.4424017401285406e-07 1.8581726193239626e-07 2.524843643037224e-07 -6.441030429981825e-07 1.1716240209808602e-07 2.454617860541107e-08 1.419047720610923e-07 4.609579096260052e-07 1.745825171071071e-07 -1.567400072233777e-07 -2.704111827329652e-07 -7.964060720597881e-08 -3.051759084142209e-07 4.2985848482595576e-08 3.1258262101372494e-07 -1.5956378639890236e-07 1.6329557661219336e-07 1.375330790271396e-07 -3.7949362826151417e-07 0.0003215423493249479 -0.0001792727380322492 -0.00017795194345278508
paternal -1.9761907416252895e-06 6.03093586371205e-08 7.79216111952214e-06 -1.5669916430169193e-06 2.0071009198469125e-06 -1.7744896269632734e-06 -3.2881748612820302e-09 -3.1617553146944536e-07 1.0335799658816355e-06 4.532899979358833e-07 1.4624318319043266e-06 5.952215214634337e-07 -6.975650153143832e-07 -4.738041876302735e-07 -3.69183378431343e-07 3.840664326621369e-07 3.2993230120694653e-07 -1.8775299217762942e-07 -2.1983408214558258e-07 2.0401732891367797e-07 -1.175301743390732e-06 -3.234830197193902e-07 -5.337428305449796e-07 2.201076707806309e-07 -7.458689586202911e-07 7.69137711066668e-07 -0.0001792727380322488 0.00037344770046935494 6.061756409947481e-06
maternal 1.239334136556153e-05 -3.796567567457737e-07 9.129244428621426e-07 4.273907486247247e-07 1.553931726566194e-06 -1.1171876248630587e-06 3.4410148006581106e-07 -4.882085052069631e-07 1.3281815795147553e-06 -9.756856006020876e-07 1.3113107920902408e-06 2.1504536338594834e-08 -5.386314915916159e-07 9.858730609684327e-07 -6.041602682140751e-07 6.072919219122845e-07 1.782014409600714e-07 -3.359842005488124e-07 -3.762935529385961e-07 4.931506775400145e-07 -8.548939490878894e-07 -2.68404947444161e-07 1.8751599249735556e-07 -2.560114266785663e-07 -6.299096735932232e-08 9.904229359889099e-07 -0.00017795194345278457 6.061756409946889e-06 0.0003671743136598271
