 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal
intercept 0.0003135196212546205 2.345117381924936e-06 -1.3353318617494302e-06 -1.0686199575280417e-05 4.609061839554559e-06 6.4486299119946125e-06 4.927529883526385e-07 2.0100751726397146e-06 -9.839720980746425e-07 8.307575840463504e-07 3.0824258797620005e-07 5.407175790082904e-07 -1.717923208444496e-07 3.126119073058963e-07 -9.294035084802688e-08 3.199390405545473e-07 9.618939523486217e-07 1.1668665115004683e-07 -9.376778311049415e-07 -4.284252597226877e-08 -8.897322191901619e-07 5.113882518703862e-07 1.7145640672718699e-06 -2.5052262867158542e-08 1.498845612610463e-07 -9.62251421536728e-07 -8.268674811958346e-06 1.8357110234373875e-07 1.911033614756281e-05
AGE 2.3451173819249956e-06 7.518557413623183e-07 5.642785402403153e-07 6.495048689640363e-07 -7.727302918503685e-07 -5.325204801791451e-07 -2.4001287079645188e-08 7.550058578770607e-08 -4.082123997939252e-08 3.634999428395414e-08 8.296807397206416e-08 3.8659058974931204e-08 -6.168751378804296e-08 1.374041785048286e-08 7.154808146477706e-09 5.323581503333889e-08 7.012622688833942e-08 8.097108549099436e-09 -6.865099751246332e-08 1.627644448190716e-08 7.46705525666567e-09 -1.9812869338452e-08 8.012933465912184e-10 -1.1236570743086656e-08 1.9134356416046433e-08 -4.393267480737203e-08 -1.9756554714876732e-07 2.0568763435058858e-07 -5.185101176107986e-07
sex -1.3353318617495488e-06 5.642785402403126e-07 0.001152578727396288 9.132917671843698e-05 -0.0003056394039105041 -7.34787661909768e-05 2.982582049420502e-07 2.884647018129528e-07 -1.968818205586893e-07 7.306086216135951e-08 1.7440144026387656e-06 -8.164197012516226e-07 -4.470523669784144e-07 2.989457613054085e-10 -3.8662098163179543e-07 -2.275326663811816e-07 5.379347022203048e-07 -6.068172480617894e-07 -3.0395453918794006e-07 4.0584388441768724e-07 -3.8848323497126126e-07 -8.615843570727742e-07 -1.8387822262471688e-07 -6.200875189931245e-07 -4.266086432653923e-07 7.209592923438651e-07 -1.2440808064493217e-06 1.3244854324570515e-05 4.16186727685607e-06
age_sex -1.0686199575280383e-05 6.495048689640378e-07 9.132917671843743e-05 0.0005844356437734286 -6.930256257987674e-05 -0.00020928511712139507 4.519784344375026e-07 2.5772915169251265e-07 -9.526418246047343e-08 4.707660372408335e-07 5.486423942781707e-08 2.4012589608634157e-07 -3.640933040445944e-07 1.1870869609422739e-07 7.752489353450506e-09 1.100392797830377e-06 -8.185103632789273e-07 -9.164915516383587e-08 6.887802422232509e-07 5.992426172205998e-08 -3.026523079018287e-07 -6.683235561365444e-08 -7.491692432377622e-07 -4.8999916739304e-07 1.3964728432109206e-07 2.2625910095845627e-07 6.01166718667059e-06 5.79953603860942e-07 -3.5612284954743973e-06
age2_sex 4.609061839554556e-06 -7.727302918503637e-07 -0.00030563940391050315 -6.930256257987556e-05 0.00017874960242057647 6.128907503955784e-05 -1.3945607165064718e-08 -9.866265185986323e-08 2.387658799339692e-07 -9.233597272168432e-08 -5.368157204582754e-07 1.742468677661063e-07 1.8027438896790423e-07 -9.157216838354807e-08 1.3863435455601996e-07 1.392280167806673e-08 1.1865568917027068e-07 1.970411567515471e-07 1.9825576294447306e-07 -3.4762716887931797e-07 5.708819749914688e-08 -6.288146564228556e-08 2.738106525864245e-07 1.6737508055080268e-07 1.1489515707344875e-07 1.1231717335770344e-08 -5.100303815191538e-07 -5.985083027752497e-07 -5.965151287037663e-08
age3_sex 6.4486299119945846e-06 -5.325204801791439e-07 -7.347876619097676e-05 -0.0002092851171213943 6.128907503955821e-05 0.00010753978842641209 -9.515098114428926e-08 -5.1261851848653376e-08 1.677833225637941e-07 -1.4510780589858892e-07 -1.5693432893554082e-07 -6.356428906655667e-08 1.5567793086318315e-07 8.158185202074113e-09 -5.1881117481875264e-08 -3.7025244663626283e-07 3.390219025560596e-07 -3.9787104071706445e-08 -3.0571765424315163e-07 -1.496359099011015e-07 9.587369430399125e-08 -6.715547182331848e-08 8.682625390259508e-08 9.905668873312685e-08 -8.539621670024543e-08 5.0182735081042185e-08 -9.472009669653954e-07 -4.156394397509469e-06 1.4272381674536513e-06
PC.PC1 4.92752988352635e-07 -2.400128707964519e-08 2.982582049420536e-07 4.5197843443750134e-07 -1.3945607165066404e-08 -9.515098114428961e-08 5.917093542708849e-07 -2.8256372130766523e-08 8.392401716818856e-09 -1.0929648441875591e-08 -4.3020089703544047e-08 9.077234354661907e-09 -1.0092728232578154e-08 3.1140903142226526e-08 4.89816147010562e-08 -1.3088673350632469e-08 -1.5606224055278614e-08 1.8067935772920187e-08 -8.553686282395647e-09 -2.9418880690816284e-08 3.9340490044451605e-08 1.0227039636987289e-08 1.4651079889117098e-08 -2.4082939678334433e-08 -1.2574783815467006e-08 -4.3904332680838076e-09 -1.5043361427351604e-08 9.144253895023792e-08 5.307131600178021e-07
PC.PC2 2.0100751726396286e-06 7.550058578770509e-08 2.884647018129497e-07 2.577291516925102e-07 -9.86626518598634e-08 -5.126185184865302e-08 -2.8256372130766562e-08 1.1398252133983153e-06 -5.9047666341783736e-08 6.209451082590134e-08 1.56375948736312e-08 -1.33230398127038e-08 -2.473360025781842e-09 -3.492417222822764e-08 2.3393973802701598e-08 1.9895097078135836e-08 2.011402306702585e-09 -1.989786029610456e-08 -1.845292607175812e-08 -1.3984370946162882e-08 -2.844276741657293e-08 6.002676976124122e-08 1.3246466976724848e-08 1.592954464077655e-08 6.6671104010514176e-09 1.1086425191624225e-08 -3.6199585283103475e-07 -1.3016861329095513e-07 -6.691312695470476e-07
PC.PC3 -9.839720980746565e-07 -4.082123997939295e-08 -1.9688182055869e-07 -9.526418246047205e-08 2.387658799339705e-07 1.677833225637941e-07 8.392401716818224e-09 -5.904766634178465e-08 1.2986960866493678e-06 6.062655988244955e-09 8.256163148052478e-08 1.084615963634039e-08 1.4557303158642417e-08 -5.550912988688663e-08 -2.0796468596890517e-09 5.733178461823165e-08 -6.8258864527872525e-09 -2.1863086218999114e-08 -7.424294218994543e-09 4.467155118222087e-08 1.3360995702202471e-08 -5.7264366252010705e-08 -7.493587124796903e-09 7.270799892273724e-08 2.2828025199858346e-08 1.960405789225805e-08 1.3015173819108268e-07 1.3872215817822047e-06 2.289097634552162e-06
PC.PC4 8.307575840463504e-07 3.634999428395442e-08 7.306086216135983e-08 4.707660372408381e-07 -9.233597272168614e-08 -1.4510780589859148e-07 -1.0929648441875433e-08 6.209451082590193e-08 6.062655988245716e-09 1.62939438297556e-06 1.1604682638124358e-07 -5.110261829912161e-08 1.381577060010239e-07 5.308137100281395e-08 1.2774583371375535e-08 -2.6993478800749623e-08 -1.6795179021073978e-08 5.7864205467325193e-08 -2.3437949535363794e-08 4.97309800021756e-08 5.758612157895189e-09 4.653450862613826e-08 -9.411684705074228e-09 7.867322956805163e-09 -3.797462689008342e-09 -5.231802599456294e-08 1.4582397925970133e-07 7.814735730824425e-07 -1.2284737878261564e-06
