 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband maternal gpm gmm
PC.PC10 1.3657957012947659e-06 2.7061074957095434e-07 3.906480840818667e-06 1.923585917460855e-06 -7.732483138677435e-06 -4.430115293076884e-06 2.4672183930029536e-08 -1.0168931607015626e-08 1.7893645482178045e-07 -1.630121546194432e-08 1.62710361749212e-08 1.880602611726855e-07 -2.4216208804759505e-08 -6.903063615769115e-08 3.9229740076970395e-07 6.279709594359052e-06 -3.056613840751638e-07 -1.9221595133997754e-07 2.4180003091118734e-07 1.3154021650032038e-08 -8.815977309902177e-08 -6.66390505435568e-08 8.970322594741492e-08 -2.599354277042729e-07 1.3270311813949386e-07 1.4548337513791403e-07 3.514831150965137e-06 -3.41938527379018e-06 4.566352912231855e-06 -7.316445060561437e-07
PC.PC11 -5.712803454775256e-06 -1.8345828682604975e-07 2.5320989736663704e-06 1.9546538884405268e-07 2.8713334801499687e-06 1.462817375736888e-06 3.730374088905549e-08 -6.209529821455661e-07 2.7656193739424034e-07 -2.0616992524439282e-07 2.158908146439608e-07 1.2757634931552524e-06 3.1495937935761115e-07 5.974952778848389e-08 4.4866190908991285e-07 -3.0566138407516215e-07 5.064895587150586e-06 -1.599123911764174e-07 2.672019709605065e-07 3.6008468390913817e-07 1.8797558385386658e-07 5.0874298735349445e-09 5.0493847270970336e-08 -2.0494029140474496e-07 1.214134271915184e-07 -6.588601212501889e-08 -1.9963070166088475e-07 -3.0633226242927044e-07 6.340358437430958e-06 -2.197096240550907e-06
PC.PC12 -8.916087521954585e-07 -1.1648149329964922e-07 3.995048497172089e-07 -5.967448743052228e-07 1.6326350256718284e-07 -1.161682141639265e-07 1.037355027940881e-07 -2.682194272528007e-07 -1.0269430257183897e-07 -2.3014012978378287e-08 2.302055948105464e-07 8.857457353367173e-08 -2.670712486181089e-07 -1.1182310635552574e-07 1.9241213272231418e-08 -1.922159513399776e-07 -1.5991239117641674e-07 6.5522248267172164e-06 -3.9144238625619575e-07 1.1853217201951964e-07 1.711844267842002e-07 6.074866668222954e-07 -3.1057244847704514e-07 -3.0511599068229774e-09 5.46259689281987e-07 5.6833564108591183e-08 -6.324249443401115e-07 8.255278525607388e-07 -4.670184158441509e-06 3.156201496801095e-07
PC.PC13 -6.933004751583168e-06 -3.618999289901597e-07 1.4557927167935292e-06 7.722688964644444e-07 -1.477190128464698e-06 -1.1766569576333426e-06 -6.457050170292218e-08 -1.0130329476434973e-07 1.4446676157127718e-08 -5.182740161901831e-08 -9.33707461054947e-08 4.8752837904439094e-08 -2.0953859664834044e-08 7.765153582548855e-08 -5.957719776873747e-07 2.418000309111867e-07 2.6720197096050244e-07 -3.9144238625619474e-07 4.190394881024592e-06 5.7147001644870183e-08 -6.276473798433247e-08 1.2607377575984515e-07 1.7263914207599167e-07 -3.332803172601165e-08 -3.48781663349774e-07 -1.6251841666812982e-07 -5.791334755854283e-07 -2.0104861488435074e-06 -7.954678211252664e-08 -4.691814241057688e-07
PC.PC14 -1.9250882448630543e-06 -9.602944877309757e-09 1.3018798708650887e-06 -9.510494986504913e-07 -1.862903668076081e-06 -5.908540933079029e-07 -7.658654557621239e-08 -1.842317095630146e-07 1.6258389674451233e-07 7.118040589576619e-08 5.57694373872913e-08 4.7358700130122717e-07 5.698294442424374e-08 5.774617809709666e-08 1.663412293128501e-07 1.3154021650031899e-08 3.600846839091385e-07 1.1853217201951958e-07 5.7147001644870746e-08 3.829296759783403e-06 1.7214224924408878e-07 -1.1617630328678362e-07 -5.4429747700693646e-08 2.4530753351446766e-07 1.4674844709339652e-07 -1.377394860486772e-07 -1.6445819414504878e-06 5.3915654479937305e-06 -3.377786204143425e-06 -2.447218283127107e-06
PC.PC15 -3.317962284509865e-06 -1.9732452174059023e-08 -6.555354439882571e-07 -9.181557747643296e-07 -4.004390548765516e-07 -8.711855079953093e-08 2.6673188842437523e-08 -1.807238907761993e-07 5.221712832429936e-08 -3.02249073609599e-09 -1.499588449409579e-08 3.333346833166679e-07 9.820170502183472e-08 -5.829895005016758e-08 2.289918181638071e-08 -8.815977309902194e-08 1.879755838538675e-07 1.7118442678420054e-07 -6.2764737984332e-08 1.7214224924408973e-07 3.981775640821186e-06 6.095518156807702e-08 -7.28854204757338e-08 -1.582064270902452e-07 2.78589210878155e-07 6.158197368851606e-08 -1.5058740918365306e-06 6.062940128855811e-07 4.4417405638769956e-07 -4.397954523571234e-06
PC.PC16 1.2425171919499171e-06 -3.9922976716886704e-08 -3.0214725713540423e-06 1.0756392838037235e-06 5.087558655929186e-06 2.0920656606584773e-06 -1.2788898239773385e-07 8.812563299675362e-08 -4.939581502387144e-08 1.3651553100150486e-07 -1.1732698000426302e-07 -1.907274291357429e-07 -1.352157792795954e-08 7.080583774875826e-08 8.06607541926612e-08 -6.663905054355513e-08 5.087429873535227e-09 6.074866668222961e-07 1.2607377575984538e-07 -1.1617630328678064e-07 6.095518156807653e-08 4.2833494471654895e-06 -5.0852395405778314e-08 -8.846507117796967e-07 -1.9797424767645533e-07 2.2250421016179164e-07 3.1372861041924587e-07 3.977277130211692e-06 -6.634933984345178e-06 -3.326232113946631e-06
PC.PC17 1.526737145360317e-06 6.182614356143971e-08 1.4977120440735533e-06 -1.4917728997331357e-06 -1.8751248953071266e-06 -7.95750670980933e-07 1.5911545703354257e-08 -9.520190345433525e-08 7.215636251088832e-08 -6.408006596053216e-08 -2.510600818818118e-08 -3.462180823455122e-07 -5.843345792984993e-08 -1.1596498141986743e-07 -4.504044600254632e-08 8.970322594741423e-08 5.049384727097023e-08 -3.1057244847704773e-07 1.7263914207599153e-07 -5.442974770069368e-08 -7.288542047573327e-08 -5.0852395405779274e-08 4.334891263697875e-06 9.08317289920786e-08 -2.828568593703656e-07 -7.98892470358701e-09 7.134884916299202e-07 6.853138771461594e-07 -3.1034472867910547e-06 2.002763207706493e-06
PC.PC18 7.332895791954787e-07 6.735858066734551e-08 -2.583026729338189e-06 -7.017692599482653e-06 -5.239562000476913e-06 -1.0737321018957715e-06 1.6675572762381834e-08 -7.054006214277783e-08 5.214377831577344e-08 -1.661927526827876e-07 1.5346383724720005e-07 7.014461813225627e-08 3.066497703464216e-08 -2.761044159652205e-07 -2.698525545518724e-08 -2.599354277042751e-07 -2.0494029140474374e-07 -3.051159906824236e-09 -3.33280317260122e-08 2.45307533514468e-07 -1.5820642709024463e-07 -8.846507117796988e-07 9.083172899207942e-08 6.6542775378109274e-06 1.3014060708820688e-08 5.006739164579747e-07 3.881721403330666e-07 7.609248413977982e-06 -4.147210758950334e-06 -7.605046791628944e-06
PC.PC19 -1.3544893924315082e-06 -4.004977874201171e-08 -9.168784877783977e-07 -4.81349746326533e-08 -1.0293466803973706e-06 -7.318296878227189e-07 1.257385060663378e-07 -2.1612318780450922e-07 -3.07481658257574e-08 2.2287516084850876e-07 3.219725782704468e-07 2.0464329897861222e-07 -1.129480170596657e-07 -1.2362801997155462e-07 3.834841557553194e-07 1.3270311813949362e-07 1.214134271915183e-07 5.462596892819884e-07 -3.4878166334977455e-07 1.4674844709339562e-07 2.785892108781548e-07 -1.979742476764535e-07 -2.828568593703653e-07 1.301406070881975e-08 5.8752359645758e-06 6.91954660384443e-07 5.225300523835549e-07 3.627111936370499e-06 7.277979068604438e-07 -3.899537117788323e-06
PC.PC20 2.29816783171854e-06 -4.1538020899784966e-08 5.288473062224923e-07 -8.291145197778478e-07 5.29527638788212e-07 6.974133483085733e-07 -1.822425976989041e-07 9.317846150512012e-08 -3.2751908754191217e-09 2.06650963458277e-07 3.0205557517465464e-08 -2.7112438667662785e-07 -9.877768622715364e-08 -2.1410626737887356e-07 -2.6443474727524426e-07 1.454833751379149e-07 -6.588601212501795e-08 5.683356410859115e-08 -1.6251841666813075e-07 -1.3773948604867668e-07 6.158197368851548e-08 2.2250421016179228e-07 -7.98892470358731e-09 5.006739164579736e-07 6.919546603844433e-07 4.397731092147063e-06 1.5135014285617896e-06 6.665975236811253e-07 1.1020493065564366e-06 1.1965628897537044e-06
proband -1.5523133759522976e-05 3.774892777256914e-08 3.5094665514337276e-05 1.3762211401569928e-05 -3.7547558079403014e-05 -2.287636166353075e-05 1.83674417732707e-07 -1.5433350875697699e-06 2.199584324670145e-06 1.931669091518651e-06 -3.724499586315955e-08 5.854649847965926e-07 -5.074315373081967e-07 -1.6028484676081395e-07 7.381682821314512e-07 3.5148311509651444e-06 -1.99630701660887e-07 -6.324249443401117e-07 -5.791334755854176e-07 -1.6445819414504844e-06 -1.505874091836534e-06 3.1372861041925307e-07 7.134884916299218e-07 3.881721403330582e-07 5.225300523835516e-07 1.5135014285617856e-06 0.0005486228406613334 -0.00027398308595529176 -4.723746076017825e-05 1.2013922336180925e-05
maternal 6.0245173178768575e-06 5.384463112198238e-06 -1.7448974082181062e-05 2.048140875014247e-05 5.2606835031855835e-06 4.151893328987233e-07 -3.3834140198837977e-07 1.9490074678228647e-07 -2.567426159974044e-06 -2.4821549355626864e-06 -3.0336280682046603e-06 -5.598001955707414e-06 -4.041382343734845e-06 4.42727097943422e-06 1.1874236044711442e-06 -3.4193852737901954e-06 -3.0633226242927144e-07 8.255278525607709e-07 -2.0104861488435294e-06 5.39156544799373e-06 6.062940128855761e-07 3.977277130211666e-06 6.853138771461561e-07 7.6092484139780496e-06 3.6271119363705363e-06 6.665975236811444e-07 -0.000273983085955293 0.002287253608200201 -0.001548006025134495 -0.0015272018445318264
gpm 8.72577221719865e-05 -1.433430685900152e-06 -1.592440649521151e-05 -4.35450888883948e-05 5.040553513828282e-05 4.084028481762496e-05 -1.9732243743357782e-07 -1.353041684090524e-06 6.5676293662882585e-06 2.7493021240937566e-06 1.1559309316999286e-05 1.1461083572488986e-05 3.069817545991072e-06 -4.598472180975204e-07 2.808578033001211e-07 4.566352912231889e-06 6.340358437430947e-06 -4.67018415844151e-06 -7.95467821125179e-08 -3.3777862041434285e-06 4.4417405638770496e-07 -6.634933984345155e-06 -3.1034472867910458e-06 -4.14721075895036e-06 7.277979068604336e-07 1.1020493065564372e-06 -4.723746076017663e-05 -0.0015480060251344926 0.004210990485124575 -0.0010906639230352118
gmm -1.7364802557501815e-05 -8.492895496363585e-06 4.0567172625218895e-05 2.140096761523944e-05 -2.979631060662214e-06 -1.6421001430931377e-05 2.636254886938613e-06 -2.580110240065767e-06 5.942843416874514e-06 -2.968299322562294e-06 2.4277336036086504e-06 2.185905643629588e-06 1.5659358907358333e-06 -2.036255811457184e-06 -6.457645020149715e-06 -7.316445060561505e-07 -2.1970962405508997e-06 3.1562014968005414e-07 -4.691814241057571e-07 -2.447218283127111e-06 -4.397954523571231e-06 -3.3262321139466067e-06 2.0027632077064858e-06 -7.605046791629026e-06 -3.899537117788361e-06 1.1965628897536834e-06 1.2013922336181975e-05 -0.0015272018445318285 -0.0010906639230352081 0.004075954003665293
