 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband maternal gpm gmm
PC.PC5 -2.0605038887083014e-06 5.3970363568738306e-08 2.477142758987301e-06 -1.364846924081138e-07 -9.066045997525055e-07 -3.0294715827781464e-07 5.082871753698666e-08 6.568466856639794e-08 2.501370234452777e-07 3.760203475928484e-07 4.838957463643358e-06 2.0738564312355943e-07 1.6743157073600833e-07 -6.89418719196738e-08 -2.791740225562975e-09 3.81308093571453e-09 2.6320822356394294e-07 2.5921429866767894e-07 -8.042466695830524e-08 3.995951167390787e-08 2.7299019409842124e-09 -9.101323555790131e-08 -1.853269053290553e-08 1.219207872169785e-07 3.1354757806877934e-07 2.102761797055387e-08 7.44773475173859e-08 -2.882940496645686e-06 1.1010798915609288e-05 2.6655833896356035e-06
PC.PC6 -5.6954281839328975e-06 -1.3100798266969402e-07 8.118221072394936e-07 5.674736780171544e-07 -2.3178066757580385e-07 -2.2593661457769245e-07 -2.426084983134123e-10 -8.971582911828584e-07 3.709059586671487e-07 -3.858201328213886e-07 2.073856431235581e-07 6.342214993235872e-06 3.899270696694609e-07 1.2048456851197642e-07 -1.9701825571474225e-07 2.3609398096040794e-07 1.507922662519591e-06 8.722777562683831e-08 -8.741639397754413e-08 5.617534868789634e-07 3.841652811450469e-07 -1.8608169770449432e-07 -2.7411950055728273e-07 4.035888849524229e-08 1.6297270874712087e-07 -3.57490060549437e-07 8.294293680098938e-07 -5.76188840996911e-06 1.1693553264396118e-05 1.85345561195615e-06
PC.PC7 -2.110068647272891e-06 -1.9468080418675665e-07 3.003765937944746e-07 -2.1430769808109407e-06 -1.8430069202512478e-06 -3.2646655438025144e-07 -9.913389960029166e-08 -1.521853272821726e-07 1.8604275271914825e-07 2.6703690639448795e-07 1.6743157073600844e-07 3.89927069669461e-07 4.675333007636725e-06 3.891372719233788e-07 2.4450911311227787e-08 2.086281003575535e-09 3.7655996942766336e-07 -2.5869549123491914e-07 -4.0805063735128186e-08 7.786398601281204e-09 1.0017681674315189e-07 -1.2012671288177709e-08 -3.438525453916687e-08 -1.6015905620315492e-08 -1.3615610974768285e-07 -9.011291862279192e-08 -8.62020142951083e-08 -4.45294216725037e-06 1.3327229886737759e-06 2.5126570168756703e-06
PC.PC8 1.0381967189789848e-06 5.2102566526687476e-08 -1.3037627621059161e-06 2.4570890208544484e-06 3.943250600706793e-06 1.1592924127213683e-06 1.256755669114694e-07 -1.8398406656737066e-07 -6.495303066019017e-08 1.5735330531310363e-07 -6.89418719196743e-08 1.2048456851197618e-07 3.891372719233783e-07 5.74884671634014e-06 1.0200785409064267e-07 5.8360635574346044e-08 6.177575490531005e-08 -4.165695997728337e-08 1.1296286192143148e-07 9.215077010984987e-08 -5.539605583160973e-08 1.1464903985851789e-07 -1.2204348438306632e-07 -2.388432509439545e-07 -8.983617937203803e-08 -2.530192648211524e-07 -1.401054685455635e-07 4.989525249080805e-06 -1.3800336608252128e-06 -1.8369141082960788e-06
PC.PC9 -5.886812248144082e-07 -8.942170132063706e-09 -1.7300650078826915e-06 -6.793385255977235e-07 -1.3691110878239494e-06 -7.705474602943331e-07 4.369985648987343e-08 3.960335199597021e-08 -7.108714590779395e-09 1.3337244268020377e-07 -2.7917402255624805e-09 -1.9701825571474228e-07 2.4450911311228174e-08 1.0200785409064286e-07 5.336175252145428e-06 4.8113362231347e-07 6.478746579856589e-07 1.2689613541630692e-08 -7.654373563430327e-07 2.3577438364206113e-07 -1.1587060594838174e-08 1.056703290264994e-07 -1.8786676665741369e-07 -3.4714833533112217e-09 3.964215772876982e-07 -3.3890531800871826e-07 6.272250704250342e-07 1.6650344346964963e-06 -3.9667073398870225e-07 -6.1872879874979205e-06
PC.PC10 4.587938013577106e-07 2.0165629464841838e-07 2.774833354345801e-06 2.559894614281584e-06 -6.229224311865503e-06 -3.8089053543884093e-06 4.679895972825168e-08 -6.270304224896638e-08 1.6777979574699045e-07 -3.379600867493814e-08 3.813080935714881e-09 2.3609398096040752e-07 2.0862810035751274e-09 5.836063557434323e-08 4.811336223134697e-07 7.241325782784896e-06 -2.4779646531959905e-07 -1.7123633765526772e-07 2.314305189612528e-07 2.3094519290481067e-08 -8.077333613330457e-08 -1.7763794798712838e-08 7.88664448556522e-08 -3.2425577274359856e-07 1.2435452406749582e-07 1.3771277079078884e-07 3.2937040994009656e-06 -2.3851585847820064e-06 5.811793977602936e-06 -2.0996784859261384e-06
PC.PC11 -5.967017447767357e-06 -8.671049314270135e-08 3.4158658837352684e-06 -5.3291680921667305e-08 7.878068649013155e-07 4.951443152125266e-07 8.260409657240385e-09 -7.842037223573052e-07 3.4124206800091526e-07 -2.643106218487265e-07 2.6320822356394347e-07 1.5079226625195933e-06 3.7655996942766304e-07 6.177575490531039e-08 6.478746579856595e-07 -2.4779646531959874e-07 6.219782193135153e-06 -1.2222182173092332e-07 2.664463429272052e-07 4.7099779060498486e-07 2.65677341849702e-07 -1.4602609710132287e-08 6.3169660918998996e-09 -1.791734426664165e-07 1.0529526783407461e-07 -1.2408811045691162e-07 4.64754844293194e-07 -9.024382699976417e-07 5.629961638959421e-06 -6.384795894043807e-07
PC.PC12 -9.660019561442434e-07 -9.747006955269409e-08 1.471570882704561e-06 -8.478017096560674e-07 -9.532784947340002e-07 -3.3080889790785855e-07 1.0533404068281039e-07 -2.936001802194457e-07 -1.538300271050166e-07 3.828729949943874e-08 2.592142986676788e-07 8.722777562683787e-08 -2.5869549123491867e-07 -4.165695997728338e-08 1.2689613541629e-08 -1.7123633765526936e-07 -1.2222182173092374e-07 7.234876248622905e-06 -3.166059655971499e-07 1.4833054079736424e-07 1.6528812431439729e-07 5.282501920796011e-07 -2.2997629553948463e-07 -7.684000719601768e-08 5.466542743121541e-07 4.469023118126639e-08 -8.350887219979186e-07 -4.6147786652821013e-07 -2.031422534996818e-06 -1.9825738354624875e-07
PC.PC13 -8.10591389757037e-06 -3.6751201542744146e-07 1.694876947451569e-06 3.1320003345831464e-07 -1.7025134496108401e-06 -1.0401479484104415e-06 -7.381020338135416e-08 -1.4859815595090618e-07 5.755829494127353e-08 -6.547947571605507e-08 -8.042466695830497e-08 -8.741639397754283e-08 -4.080506373512837e-08 1.1296286192143042e-07 -7.65437356343034e-07 2.314305189612531e-07 2.6644634292720395e-07 -3.166059655971514e-07 5.290136074570664e-06 5.332730917161715e-08 -2.215381808391283e-08 1.1333516275093666e-07 2.748283924885072e-07 -4.853652061809452e-08 -3.0888816215737667e-07 -1.9671340290005353e-07 -2.921008857617636e-07 -3.3267722409355904e-06 1.7534292404282164e-07 3.145469697842449e-07
PC.PC14 -1.926864550106042e-06 3.0089871859209266e-08 1.039338508162989e-06 -9.208059889019244e-07 -1.6229179045991624e-06 -5.188458880071822e-07 -9.10368159180288e-08 -2.4660431967584965e-07 1.84379841965889e-07 7.785562015762082e-08 3.99595116739065e-08 5.617534868789638e-07 7.786398601281163e-09 9.215077010984993e-08 2.357743836420614e-07 2.3094519290479608e-08 4.7099779060498783e-07 1.4833054079736466e-07 5.3327309171616665e-08 4.6218931603486476e-06 2.0421166994655553e-07 -1.6238227968330975e-07 -5.513434197810853e-08 2.153408847497574e-07 1.7135160283244447e-07 -2.2324603855353698e-07 -9.363443384058492e-07 5.8070087737646615e-06 -3.973199529357629e-06 -3.072226727982782e-06
PC.PC15 -3.4845810464058822e-06 -3.577630965540733e-08 -1.0201199912302284e-06 -1.3091427410359617e-06 1.4593792476514125e-07 2.6809683858139954e-07 3.7118227974591376e-08 -2.240972967343477e-07 1.216734043812328e-07 -1.658896026453179e-08 2.7299019409847997e-09 3.8416528114504705e-07 1.0017681674315168e-07 -5.539605583160979e-08 -1.1587060594837745e-08 -8.077333613330471e-08 2.65677341849701e-07 1.6528812431439853e-07 -2.2153818083913846e-08 2.0421166994655505e-07 4.811126940142493e-06 6.72576365315617e-08 -2.6202456573086354e-08 -1.6791983518582004e-07 2.7764359385261214e-07 1.356225903564643e-07 -1.617958798949728e-06 6.906327402588932e-07 9.427333023705957e-07 -5.18318781067815e-06
PC.PC16 1.453366002112138e-06 2.4688156589490527e-10 -2.0318734325494696e-06 4.377819062951165e-07 3.0633884548762937e-06 1.337366221524167e-06 -1.4008288502916615e-07 1.2039416259119685e-07 -5.98834890798925e-08 1.6600731642012008e-07 -9.101323555790082e-08 -1.860816977044943e-07 -1.2012671288177567e-08 1.1464903985851839e-07 1.056703290264989e-07 -1.7763794798712328e-08 -1.4602609710132908e-08 5.282501920796034e-07 1.1333516275093672e-07 -1.6238227968331179e-07 6.725763653156095e-08 5.1146062691427775e-06 -1.019242626468019e-07 -9.635643734652792e-07 -2.525644454161913e-07 2.3764342571869413e-07 8.32983099551736e-08 2.983976681564259e-06 -3.7335248639797296e-06 -5.0036813256886835e-06
PC.PC17 2.2693092765030455e-06 8.591551641358466e-08 1.1434150866016365e-08 -1.694236396165932e-06 -6.986417120988954e-08 3.2439740139169865e-07 5.69378942961908e-09 -1.3403481089169964e-07 8.486045107605318e-08 -8.220822920214849e-08 -1.853269053290547e-08 -2.74119500557284e-07 -3.4385254539167455e-08 -1.220434843830662e-07 -1.878667666574145e-07 7.886644485565236e-08 6.316966091899093e-09 -2.2997629553948437e-07 2.748283924885078e-07 -5.51343419781086e-08 -2.6202456573086265e-08 -1.0192426264680115e-07 5.1301849665352735e-06 5.9101081113782125e-08 -2.8159353839669633e-07 -4.3440806397242904e-08 -1.1029173988568092e-07 1.0950721572944272e-06 -3.895186862800622e-06 2.433469769124289e-06
PC.PC18 1.4407776169731788e-06 9.386341518134095e-08 -1.6585847804504677e-06 -4.233549629631456e-06 -4.050273053965627e-06 -1.1831916416164276e-06 3.234539568052053e-08 -8.583422495347152e-08 4.6606735710933606e-08 -2.2521539944099049e-07 1.219207872169776e-07 4.035888849524119e-08 -1.601590562031573e-08 -2.388432509439552e-07 -3.471483353310748e-09 -3.2425577274360025e-07 -1.7917344266641667e-07 -7.684000719602108e-08 -4.8536520618094545e-08 2.153408847497575e-07 -1.6791983518581994e-07 -9.635643734652784e-07 5.910108111378211e-08 7.474983037593296e-06 6.150202490753999e-08 5.193960948568419e-07 1.1300280200666579e-06 8.577756562489097e-06 -6.5220872363929806e-06 -7.213093363260383e-06
PC.PC19 -7.744865259634927e-07 -4.836709820119733e-08 -2.0005742898809953e-06 3.6443758515654225e-07 5.178781747348907e-08 -2.5798740353068795e-07 1.4670803300794938e-07 -2.330172835719145e-07 -5.0148189022484e-08 2.133181212522905e-07 3.1354757806877966e-07 1.6297270874712053e-07 -1.3615610974768087e-07 -8.98361793720376e-08 3.964215772876977e-07 1.243545240674957e-07 1.0529526783407433e-07 5.466542743121571e-07 -3.088881621573768e-07 1.7135160283244513e-07 2.776435938526122e-07 -2.525644454161919e-07 -2.815935383966965e-07 6.150202490754032e-08 6.811961766632783e-06 7.286624247526208e-07 1.4490108135574167e-07 4.687470282281419e-06 1.1101730046086117e-06 -5.1539423976984204e-06
PC.PC20 2.364256065665677e-06 -5.4187395709096554e-08 4.176350720222747e-07 -3.344699648072308e-07 7.259065546397323e-07 6.590035642627878e-07 -1.808475413542593e-07 1.2321294120905136e-07 -7.547673953477031e-08 2.1513948386581938e-07 2.1027617970553666e-08 -3.5749006054943715e-07 -9.011291862279238e-08 -2.530192648211518e-07 -3.389053180087183e-07 1.3771277079078834e-07 -1.240881104569102e-07 4.469023118126477e-08 -1.9671340290005345e-07 -2.2324603855353586e-07 1.3562259035646452e-07 2.3764342571869283e-07 -4.344080639724309e-08 5.193960948568422e-07 7.286624247526207e-07 5.23419648560254e-06 1.1730704856469346e-06 6.516982339040897e-07 2.7932857294146898e-06 -4.850409499871639e-08
proband -9.130716987612152e-06 -8.975632992337713e-08 1.3314526696563155e-05 1.870926781940631e-06 -2.147834298522726e-05 -1.0766907766410225e-05 3.693601924051855e-07 -1.5814730291585012e-06 2.0101260572957284e-06 1.6529164702198969e-06 7.447734751739304e-08 8.294293680098995e-07 -8.620201429510571e-08 -1.401054685455651e-07 6.272250704250302e-07 3.2937040994009647e-06 4.6475484429319746e-07 -8.350887219979236e-07 -2.9210088576175744e-07 -9.363443384058526e-07 -1.6179587989497304e-06 8.329830995516802e-08 -1.102917398856795e-07 1.130028020066655e-06 1.4490108135574334e-07 1.173070485646929e-06 0.0005105285774442877 -0.0002589661675549226 -2.0510104394616234e-05 1.7595682901139732e-06
maternal 5.15290499152113e-06 6.864664379486457e-06 -1.128249544886235e-05 2.274525785518817e-05 -2.1473494187899742e-05 -1.7967039355635195e-05 -6.585498027840921e-07 -4.376100421722266e-07 -3.0191188573119924e-06 -2.4448166064613824e-06 -2.8829404966456863e-06 -5.761888409969105e-06 -4.4529421672503596e-06 4.9895252490807865e-06 1.665034434696554e-06 -2.3851585847820034e-06 -9.024382699976393e-07 -4.6147786652820124e-07 -3.3267722409357094e-06 5.807008773764669e-06 6.906327402589283e-07 2.9839766815642812e-06 1.0950721572944047e-06 8.577756562489073e-06 4.68747028228141e-06 6.516982339040538e-07 -0.0002589661675549216 0.002569816629732832 -0.001809555286012906 -0.0017025236249905216
gpm 8.303619930736515e-05 -1.896811364173171e-06 -2.169784274275491e-05 -3.665394771390154e-05 5.226698533962347e-05 4.056634662477586e-05 2.096359135296347e-07 8.783409087919863e-08 9.293474095886026e-06 2.5124512925480193e-06 1.1010798915609256e-05 1.1693553264396128e-05 1.3327229886737653e-06 -1.3800336608252223e-06 -3.966707339887389e-07 5.811793977602933e-06 5.629961638959397e-06 -2.031422534996774e-06 1.7534292404288493e-07 -3.973199529357641e-06 9.427333023705848e-07 -3.73352486397973e-06 -3.8951868628006126e-06 -6.522087236393001e-06 1.1101730046086206e-06 2.7932857294147156e-06 -2.0510104394617295e-05 -0.0018095552860129122 0.004405229672450828 -0.0008475426061759345
gmm -1.6143698627550496e-05 -9.59174553358896e-06 2.955850616108381e-05 1.2987992716591693e-05 3.0919111386519596e-05 6.840657582733432e-06 2.163194245462697e-06 -3.317951364456358e-06 3.58612536612995e-06 -3.3279984142569145e-06 2.665583389635621e-06 1.8534556119561187e-06 2.512657016875656e-06 -1.8369141082960339e-06 -6.1872879874979704e-06 -2.099678485926127e-06 -6.384795894043669e-07 -1.982573835463169e-07 3.1454696978439845e-07 -3.0722267279827667e-06 -5.183187810678187e-06 -5.003681325688715e-06 2.4334697691243165e-06 -7.2130933632603095e-06 -5.153942397698401e-06 -4.8504094998671994e-08 1.7595682901126444e-06 -0.0017025236249905123 -0.0008475426061759457 0.004244661449466336
