 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal gpp gmp
PC.PC5 1.1574307334145794e-07 1.4280720853121883e-07 4.201695466180029e-06 3.356030472567212e-08 -2.1550075696484354e-06 -8.121057804055652e-07 6.015553566185454e-08 8.996917350878263e-08 1.0816419596092197e-07 1.2380088217932278e-07 2.231358332768289e-06 1.1235669847223134e-07 1.1229288508583265e-08 -3.5390238937790785e-08 -7.338377394151061e-09 1.721586039061713e-07 1.0221934466070604e-07 9.529426235048538e-08 -1.0513321971027979e-08 -6.614581817239297e-09 -5.131331902745809e-09 -6.703131029009261e-08 -8.803010088348714e-09 9.102744640015083e-08 1.0979586464942145e-07 -8.609846035911375e-08 5.912658169084474e-07 1.452824107517859e-07 3.966477979497252e-06 1.9818126422008518e-07
PC.PC6 -8.487084760626084e-07 3.791871195821142e-08 -2.052875616413862e-06 4.6299467275450074e-07 3.441151373457265e-06 1.5650773296858363e-06 -4.6606245261951235e-08 -3.758325670069279e-07 1.5178375539970872e-07 -1.577598663991465e-07 1.1235669847223093e-07 2.6108560266612987e-06 1.3305230888683092e-07 6.94883328100844e-08 -3.151065555796791e-07 2.155858288947165e-07 6.691270049785481e-07 1.2990951081409636e-07 2.7392557496454326e-07 2.431037652765121e-07 1.813859937284641e-07 -1.8108578265399537e-07 -3.168441201327382e-07 1.0123217245195174e-07 7.466499081161987e-08 -1.9255297972016326e-07 1.465109056451995e-07 1.991951787583785e-06 1.2163008549182272e-06 -2.156225115414012e-06
PC.PC7 5.833114117968566e-07 -5.427422977993236e-08 1.914734969819641e-06 3.059384433534822e-06 4.516958979889548e-06 1.6683856732715367e-06 -9.419581822518704e-08 -1.0888331182387717e-07 3.267759119885222e-08 1.3585185118831838e-07 1.1229288508584361e-08 1.3305230888683153e-07 2.01063912349189e-06 1.7619728733358292e-07 -2.530958426069754e-08 -4.3779207552963147e-08 1.483318409086383e-07 -2.1083578471561847e-07 7.449421209187075e-08 1.596916606748599e-07 5.7415859499827155e-08 7.876589012130224e-08 -8.389186547974174e-09 -2.0567981390911045e-08 -5.062157651511317e-08 -2.6379549780870718e-08 -5.379345798685728e-07 -2.154191881219957e-06 -1.1423437376562297e-06 3.968910297066609e-06
PC.PC8 7.418333482501206e-07 -4.02857530518107e-11 -1.4251728362267666e-07 -5.604985388019715e-07 6.459802639265176e-07 5.881896961117477e-07 7.440025986310905e-08 -4.191504533392239e-08 -6.328420562226308e-08 4.4700381815572935e-08 -3.5390238937790176e-08 6.94883328100845e-08 1.7619728733358318e-07 2.538378315777746e-06 -6.624937986688192e-08 -4.728057979427894e-07 1.54519072614123e-07 -1.1194322295622532e-07 8.448242559103707e-08 -1.3501260045370262e-09 4.168174097494875e-08 1.101964571452636e-07 -8.545710046476199e-08 -3.742144759813809e-07 2.8316099119521274e-08 -8.776207434237837e-08 6.87985805146606e-07 -5.774414373934271e-06 3.2208018356590362e-06 4.702403064750178e-06
PC.PC9 -2.09091300628054e-06 -1.1056454648492762e-07 8.052452490697736e-07 1.7957174875560825e-06 2.24599926024574e-06 4.884267138937395e-07 2.3562441009069242e-08 -7.191468620882641e-08 2.411741440067928e-08 -2.0269297144409343e-08 -7.338377394151096e-09 -3.1510655557968e-07 -2.530958426069711e-08 -6.624937986688208e-08 1.9660885284947448e-06 1.2002098911797975e-07 -3.8456075929957444e-08 6.339875388693802e-10 -3.182884802524884e-07 2.678598880185447e-09 1.248563179342047e-07 -6.502856521042489e-08 1.7056786023956873e-07 4.970472367302416e-08 2.969090583372091e-07 -1.0911741475225475e-07 5.854738806930095e-07 5.205772519088042e-07 -3.7019914683889468e-06 1.090985223864342e-07
PC.PC10 -1.702058442096237e-06 1.4008720902383412e-08 -5.545572776761579e-07 5.777912177262946e-07 -2.0015229883678975e-06 -1.131921719407071e-06 -3.299466124069531e-08 -1.9934211812421732e-09 1.5296447313282632e-07 -1.1628606035794305e-07 1.721586039061715e-07 2.1558582889471695e-07 -4.377920755296324e-08 -4.7280579794278797e-07 1.200209891179795e-07 3.2040649275243116e-06 -1.1639966880130972e-07 -2.226314378161306e-07 2.0634855901474844e-07 6.703876428803116e-08 -4.4684374670169336e-08 -1.0795920300326473e-07 5.208636576337404e-08 1.3862932489501601e-07 -8.138297668511688e-08 6.75699337232164e-08 1.7877126325282861e-06 1.1169120543966062e-06 5.726574222811352e-07 -2.3162796011219306e-06
PC.PC11 -2.599363843291346e-06 -6.526529652307585e-08 9.65561070549391e-07 1.5000757079308823e-07 4.028192997062763e-06 2.0905445696306583e-06 1.3205560487737714e-09 -3.1298091033569145e-07 1.2093018398638015e-07 -9.868854998357157e-08 1.0221934466070567e-07 6.691270049785478e-07 1.483318409086384e-07 1.5451907261412277e-07 -3.8456075929958245e-08 -1.163996688013103e-07 2.5008395046530565e-06 -6.386080134390846e-08 1.9398955299128766e-07 4.0163972723499054e-08 3.781729302956422e-08 -3.3023695246680614e-09 -5.2236083389340615e-08 -1.370412143257826e-07 7.984833047278264e-08 1.4474537280192023e-07 2.925287481957712e-07 2.2759338308054553e-06 1.2856717222220134e-06 -3.7191329620203098e-06
PC.PC12 -1.332064204603043e-06 -7.154910975748703e-08 9.035336207517775e-07 -1.21618073914028e-06 -3.0540666636757968e-06 -1.234469507598476e-06 8.042876060907912e-08 -1.0287672453077678e-07 -8.917972502576765e-08 8.309433519185554e-09 9.529426235048475e-08 1.299095108140962e-07 -2.1083578471561857e-07 -1.1194322295622495e-07 6.339875388698043e-10 -2.2263143781613115e-07 -6.386080134390739e-08 3.685021583198434e-06 -3.333537243903489e-07 3.1920932034404946e-08 8.084426359252864e-08 3.883049787190014e-07 -3.0589804116146083e-07 -4.4600738690104324e-08 3.928315771596601e-07 3.841810229989435e-08 -1.547321535535871e-06 -9.585486263165987e-07 3.4770574207547854e-06 -1.8069183375570808e-06
PC.PC13 -2.281573511402862e-06 -1.5234387770667803e-07 -9.536630923597109e-07 -1.601273527083244e-06 -2.074742005362476e-06 -8.370109412379538e-07 -1.0871058137623e-07 1.267424577432848e-07 -3.281620877459244e-08 4.968688726642892e-08 -1.051332197102803e-08 2.7392557496454453e-07 7.449421209187015e-08 8.448242559103735e-08 -3.182884802524894e-07 2.0634855901474828e-07 1.9398955299128906e-07 -3.3335372439034864e-07 2.149956452046666e-06 1.0509045879422556e-07 -4.089345316032312e-08 4.742729921324935e-08 -1.91128156616639e-07 -7.216574451789822e-08 -2.5323705611312974e-07 -6.230288476008654e-08 -1.0888035280919344e-06 -7.301805731675073e-10 1.02382154582968e-06 -1.3685624215361787e-06
PC.PC14 1.0517592221766918e-06 7.834142869100954e-08 2.8680674846052558e-06 1.6675879978693736e-06 4.7662138438635966e-07 -3.659736643900334e-08 -4.9267912923032396e-08 -1.0357294450307856e-07 6.905820140133535e-08 2.867458599349351e-08 -6.6145818172392834e-09 2.4310376527651136e-07 1.5969166067485903e-07 -1.3501260045368716e-09 2.6785988801855534e-09 6.703876428803083e-08 4.016397272349871e-08 3.1920932034405343e-08 1.0509045879422552e-07 2.272175109957332e-06 4.067623189735402e-08 7.90650145575542e-09 -3.4484058820302836e-08 4.85474264479884e-08 2.6351598592075713e-08 -1.6670221923499228e-07 -6.589520266673923e-07 -2.9184136755966856e-06 2.2541242689787376e-07 5.917989589807248e-06
PC.PC15 4.0405278807157395e-08 4.717474726369897e-08 -1.1404311742293074e-06 1.398150610515624e-06 2.550621017867948e-06 7.927098992421979e-07 8.657542206436197e-08 -1.9054817707541525e-08 1.4844356450441538e-08 -6.27928365381939e-08 -5.13133190274607e-09 1.8138599372846422e-07 5.741585949982715e-08 4.168174097494863e-08 1.2485631793420466e-07 -4.468437467016929e-08 3.781729302956412e-08 8.084426359252838e-08 -4.0893453160322866e-08 4.06762318973533e-08 2.299503638872659e-06 9.979668232675663e-08 1.9056560958244573e-08 -1.7111587176210203e-07 5.412503615715402e-08 -4.122138526855009e-08 -8.720552599713848e-08 -2.796229291832529e-06 -2.3962915606059645e-06 2.2128960291309305e-06
PC.PC16 1.5905304693726368e-06 1.331601291005712e-08 -3.6567112546385456e-06 -1.3976823068015377e-06 2.827327567575378e-06 1.7171554763472633e-06 -1.0072480833897897e-07 -5.5490206691106664e-08 -2.3271507422772332e-08 1.0619930076016041e-07 -6.703131029009382e-08 -1.8108578265399481e-07 7.87658901213039e-08 1.1019645714526403e-07 -6.50285652104245e-08 -1.0795920300326558e-07 -3.3023695246676664e-09 3.8830497871900175e-07 4.7427299213248463e-08 7.906501455755155e-09 9.979668232675782e-08 2.574807679164599e-06 -1.3397306942665123e-07 -8.049372291997322e-07 -2.1307876719248175e-07 1.8667902956182322e-07 9.289299276558663e-08 2.538412277062667e-07 4.5522611529582067e-07 -1.8470088169272703e-06
PC.PC17 -3.9421499058566476e-07 1.4420179941052394e-08 1.962153535682997e-07 4.5111426996778967e-07 1.6323809866403028e-06 6.835814879251974e-07 2.512251742955551e-08 -9.936742338583937e-08 4.4029051122257576e-08 -5.5166140011585145e-08 -8.80301008834846e-09 -3.1684412013273783e-07 -8.389186547973918e-09 -8.545710046476151e-08 1.7056786023956833e-07 5.208636576337425e-08 -5.2236083389340496e-08 -3.0589804116146115e-07 -1.9112815661663842e-07 -3.4484058820302736e-08 1.9056560958244587e-08 -1.3397306942665128e-07 1.751456558206107e-06 4.6352139851668585e-08 -2.4576397066131303e-07 -1.5136677259551027e-08 8.258291966544686e-08 -1.657099326342053e-07 -3.2267345083474984e-06 8.418063119002916e-07
PC.PC18 -3.3122779380543587e-07 -9.981386792628002e-08 1.706669697381704e-06 2.979665537251049e-06 3.0260882946273133e-06 8.284910285623911e-07 1.78282894495907e-08 -6.080419599384341e-08 4.2661377322374035e-08 -2.0600478877054444e-07 9.102744640015131e-08 1.0123217245195235e-07 -2.0567981390911717e-08 -3.742144759813811e-07 4.970472367302416e-08 1.386293248950168e-07 -1.370412143257823e-07 -4.460073869010393e-08 -7.216574451789774e-08 4.854742644798916e-08 -1.7111587176210195e-07 -8.049372291997329e-07 4.6352139851668744e-08 4.328965618093084e-06 2.6432401656901115e-07 5.761342530124353e-07 1.8327945072543408e-06 4.207685100472798e-06 -1.8013015320708482e-06 -5.17646207421186e-06
PC.PC19 -1.3401366112059597e-06 -6.739335392169309e-08 4.1858318659840444e-06 2.5757999111266778e-06 4.134679158189123e-07 -2.67852792616563e-07 1.0817707756628309e-07 -3.3568164684880744e-08 -5.634007126919537e-08 -6.369963682109791e-08 1.0979586464942112e-07 7.466499081162052e-08 -5.0621576515112915e-08 2.831609911952095e-08 2.9690905833720953e-07 -8.138297668511674e-08 7.98483304727836e-08 3.9283157715965894e-07 -2.532370561131295e-07 2.6351598592075545e-08 5.4125036157154637e-08 -2.130787671924824e-07 -2.457639706613127e-07 2.643240165690123e-07 3.0311586129162157e-06 2.951155027379102e-07 6.975033032290497e-07 1.998159718522304e-06 -4.353028341643828e-06 -1.2589991401695902e-06
PC.PC20 3.468172672175284e-07 -1.3554394813317445e-07 1.7182903508654242e-06 -1.5374967730158329e-06 -1.2839779342343898e-06 -5.287291868437464e-08 -1.4991273962452889e-07 6.52361073387547e-08 -4.041018801488742e-08 1.0688127198762576e-07 -8.609846035911396e-08 -1.9255297972016308e-07 -2.6379549780870652e-08 -8.776207434237833e-08 -1.0911741475225401e-07 6.756993372321622e-08 1.4474537280192068e-07 3.8418102299894086e-08 -6.230288476008663e-08 -1.6670221923499228e-07 -4.1221385268550224e-08 1.8667902956182287e-07 -1.5136677259551e-08 5.761342530124356e-07 2.951155027379108e-07 2.4239467657627882e-06 1.09052040777439e-06 6.322162243499608e-07 2.5182642321599636e-07 -1.0444644408584743e-06
proband 2.252481567026354e-05 1.1550286857371424e-06 -2.962300190741018e-05 -4.594767423011697e-05 -3.0104051674590407e-05 -2.433385424076744e-06 2.406660360466653e-07 -1.2514697651771107e-06 2.0015489790287633e-06 -6.301171584668315e-07 5.912658169084419e-07 1.4651090564520552e-07 -5.379345798685739e-07 6.879858051466003e-07 5.854738806930131e-07 1.7877126325282808e-06 2.925287481957709e-07 -1.5473215355358784e-06 -1.0888035280919477e-06 -6.589520266673986e-07 -8.720552599713495e-08 9.289299276559412e-08 8.258291966545406e-08 1.8327945072543489e-06 6.975033032290493e-07 1.0905204077743903e-06 0.0003770078086697121 -0.0001899908521592514 4.494704666677892e-06 -1.979896317591184e-05
paternal -6.9779369616357154e-06 -1.7353944569270757e-07 1.7995325564809154e-05 2.9756168176729156e-05 6.74523914830391e-06 -1.4780526948225862e-05 -1.2603016411127434e-06 1.2350437324075872e-06 -2.0256108219173637e-06 2.230480319228677e-06 1.4528241075182305e-07 1.99195178758377e-06 -2.154191881219939e-06 -5.774414373934268e-06 5.205772519087856e-07 1.1169120543966079e-06 2.275933830805454e-06 -9.58548626316612e-07 -7.301805731291861e-10 -2.918413675596678e-06 -2.796229291832549e-06 2.5384122770628874e-07 -1.657099326341959e-07 4.20768510047274e-06 1.998159718522273e-06 6.32216224349945e-07 -0.00018999085215925325 0.001523678375335956 -0.0009595661550247389 -0.0010888964377561191
gpp 1.0571946744839212e-05 1.5997035810027788e-06 9.054812617202198e-06 2.1463127969415654e-05 9.751294138990559e-05 5.7862986460743775e-05 -5.954126720855453e-07 3.5441493994754736e-07 2.0055464244762015e-06 9.899204595828085e-08 3.966477979497213e-06 1.2163008549182354e-06 -1.1423437376562593e-06 3.2208018356590333e-06 -3.701991468388942e-06 5.726574222811382e-07 1.2856717222219848e-06 3.477057420754795e-06 1.0238215458296516e-06 2.2541242689786955e-07 -2.3962915606059535e-06 4.552261152957659e-07 -3.2267345083475056e-06 -1.801301532070821e-06 -4.353028341643856e-06 2.5182642321601357e-07 4.494704666678903e-06 -0.0009595661550247396 0.002577576620777217 -0.0007270944368092902
gmp -2.6982298343433414e-05 -1.258297733670037e-06 3.742236227619622e-05 1.2110359934544173e-05 -4.813328692289186e-05 -3.190873946041727e-05 2.7228703037330958e-06 -3.4350750200810775e-06 4.3970599870846385e-06 -4.850584533990265e-07 1.9818126422006763e-07 -2.1562251154140097e-06 3.968910297066605e-06 4.7024030647501715e-06 1.0909852238645553e-07 -2.3162796011219255e-06 -3.719132962020293e-06 -1.8069183375570567e-06 -1.3685624215361978e-06 5.9179895898072505e-06 2.2128960291309444e-06 -1.8470088169272667e-06 8.418063119002727e-07 -5.1764620742118105e-06 -1.2589991401695023e-06 -1.0444644408584673e-06 -1.9798963175909946e-05 -0.0010888964377561202 -0.0007270944368092908 0.002723960177318806
