 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal gpp gmp gpm gmm
PC.PC5 -5.164598899727063e-06 6.242391258818895e-09 8.74176481117925e-06 1.1371823401387658e-06 -2.066844436369938e-06 -6.378674368904252e-07 7.631882946822282e-08 1.8578068864534508e-07 4.78912455929125e-07 8.877833024323658e-07 6.481415705451098e-06 1.647118200282451e-07 3.558853586092595e-07 -5.660485037150683e-07 -2.052830307851286e-08 6.032773561250157e-07 8.470353246677288e-08 4.771781859981381e-07 4.3990160370896216e-08 2.604720710043541e-07 -1.9987533972919467e-08 2.0642510833821795e-08 -4.221474431152799e-08 2.1001275941606511e-07 4.7285034566363415e-07 6.367757705354569e-08 -3.3538622454749457e-06 2.3105917511504104e-06 -3.5826724305728333e-06 7.319799838109457e-06 1.8187188017182214e-06 1.5902010414960193e-05 4.1159764639054536e-06
PC.PC6 -5.489575647047985e-06 -1.0894135728609535e-07 -9.95644835667965e-07 5.169060834828892e-06 6.346922464582709e-06 1.4503260937790738e-06 -9.346895177303188e-08 -1.0317113355153104e-06 4.462656013518567e-07 -3.930055154298271e-07 1.647118200282442e-07 6.983551533968804e-06 1.4927890380550892e-07 -2.5221676984021434e-08 -7.000465982902556e-07 3.246725724379767e-07 1.9710065177858853e-06 2.1407718114043387e-07 5.489872215402755e-07 4.5247005561127235e-07 4.351437574284898e-07 -4.529531294677954e-07 -5.667354998268377e-07 2.987958785240439e-07 3.9872628185807453e-07 -4.288190004112646e-07 -1.3118785878019033e-06 3.9526294303168686e-06 -7.260520091817012e-06 7.442792476558314e-06 -3.937995149201106e-06 1.77668987553073e-05 2.668860224335245e-06
PC.PC7 4.315581520771124e-06 -3.4836621484960996e-08 -1.6333382737466059e-06 -6.021874306014056e-06 -5.970212588143382e-06 -1.312202421372408e-06 -1.6955294945182237e-07 -1.8322184389877547e-07 6.269428558874414e-08 2.1444760061326193e-07 3.558853586092577e-07 1.4927890380550958e-07 6.120356278436945e-06 6.887704363305689e-07 8.352492828386831e-08 -1.5358706839830554e-07 3.931313166246334e-07 -6.912505622277612e-07 7.599382016302943e-08 7.235872208393912e-07 3.202357494491999e-07 1.6885168183654672e-07 -9.607420239315301e-08 1.1935579171097638e-07 1.3594179142894532e-07 -1.5221704802059696e-07 6.436463765871313e-07 -6.177177028252682e-06 -9.815193977413315e-06 -3.5500968887869053e-06 1.0947033124011904e-05 4.1699527365540955e-06 3.633038423413915e-06
PC.PC8 -1.96325565759624e-07 -7.792058357312377e-08 1.855734987517725e-05 2.3044876607297264e-05 1.5710991743002032e-05 3.5159319445611105e-06 1.3903304078302403e-07 -7.484094215605366e-08 -1.51255334319969e-07 -1.8559985494535896e-07 -5.660485037150684e-07 -2.522167698402236e-08 6.887704363305671e-07 8.574413305721532e-06 4.533796177469717e-08 -1.3147272054660149e-06 3.1262151052142943e-07 -2.3153072155462312e-07 1.750722598424952e-08 -8.247901582386519e-08 4.535448399350124e-08 2.88706834099327e-07 -1.8677594519288265e-07 -8.892546953749722e-07 1.3602821507231363e-07 -2.6666982609744076e-07 6.127174903647459e-09 -1.0647600895676599e-05 1.0906976384178326e-05 9.742338963965768e-06 6.764067726777394e-06 -6.503753016971739e-06 -6.215562169226051e-06
PC.PC9 -7.340816357374088e-06 -3.7950486773483767e-07 3.4319130258642174e-06 -2.0584083428301614e-06 -4.30205745221096e-06 -1.4754287911770261e-06 4.8694833079147344e-08 1.5836403679978767e-07 -1.2555445811621894e-07 1.7105056424947976e-07 -2.05283030785122e-08 -7.000465982902556e-07 8.352492828386886e-08 4.533796177469725e-08 5.7390816817858185e-06 7.310244016287859e-07 4.334508152293675e-08 3.748373843435479e-08 -9.304742846517117e-07 2.928464781492678e-07 9.866186085249542e-08 1.661302578891751e-08 1.251917593662492e-08 2.916916778929773e-08 8.915566276170915e-07 -2.1939383782592478e-07 3.3249093048792206e-06 -5.892893101291607e-06 -1.7011828834268089e-06 -8.190412361685947e-06 7.220993246544733e-06 -1.9868629023862057e-07 -7.108165751972147e-06
PC.PC10 1.5317646055312556e-06 3.806289333326507e-07 7.74321592987217e-06 1.3275073721937115e-05 4.106976715519525e-06 -1.1199918703296737e-06 -7.581976063535711e-08 2.259752075016865e-07 6.22998727478532e-07 3.611868446707275e-08 6.032773561250183e-07 3.246725724379783e-07 -1.5358706839830532e-07 -1.314727205466015e-06 7.310244016287851e-07 1.1146033747583532e-05 -8.894334597866409e-07 -5.935829810503189e-07 6.229794218525529e-07 1.1467217334695968e-07 -1.6986857914787721e-07 -2.7899576976332677e-07 2.9021458234373386e-07 -2.9859575348925437e-07 -1.3703693992638773e-07 3.034023060390911e-07 3.292050673148679e-06 5.194303799953528e-08 -1.0705344458419848e-05 8.726243971674271e-06 1.4104325063743806e-06 1.2620507205999534e-05 1.5489456634309628e-06
PC.PC11 -6.7744057534666015e-06 -2.124895835817252e-07 -4.001633118078557e-07 -5.457945140421579e-06 1.953549649977556e-06 2.2235296820525773e-06 2.919449482154432e-08 -8.467601117589083e-07 3.2115004629014134e-07 -1.5814369527584387e-07 8.470353246677184e-08 1.971006517785884e-06 3.9313131662463347e-07 3.126215105214312e-07 4.3345081522936355e-08 -8.894334597866428e-07 6.924609527316741e-06 -4.828923278301673e-07 4.320349823270223e-07 4.804090094810017e-08 3.946654084769567e-07 -2.044150886472495e-07 -1.5340708355644726e-07 -3.6778072311248434e-07 2.804070138430492e-07 1.5541307806857932e-07 -1.2980786649450143e-06 1.7824233570433353e-06 7.562797405794956e-06 5.6172588141690215e-06 -7.456570887852035e-06 7.632393458896285e-06 -8.940420303013812e-06
PC.PC12 -3.7461973884521213e-06 -5.07901056937255e-07 5.438285454108529e-06 1.765403631811883e-05 2.1980111810641972e-05 6.419858114444004e-06 2.2968858421438556e-07 -5.513676023639736e-07 -3.5296513428212046e-07 -9.206073381146675e-08 4.771781859981405e-07 2.1407718114043373e-07 -6.912505622277625e-07 -2.3153072155461928e-07 3.748373843435563e-08 -5.935829810503157e-07 -4.828923278301696e-07 1.1575224661996804e-05 -9.628813949391094e-07 6.635896151998187e-09 1.7416077532506922e-07 1.3742271624512127e-06 -8.559996569102355e-07 2.2116072755947616e-07 8.118310848455362e-07 -1.43565081341717e-07 -2.6054814396847804e-06 9.837123271564228e-07 1.3795426252671286e-06 2.3987356119505413e-06 -4.245257146020204e-06 -1.092192552592695e-05 -3.8686411794739896e-06
PC.PC13 -1.2195102252003283e-05 -5.747690197900497e-07 -5.113467407461919e-07 -2.134672542870161e-06 -4.878768846558575e-06 -2.2607118731001256e-06 -2.5696149756694776e-07 9.697708588739262e-08 6.36028172856417e-08 3.219843446264952e-08 4.399016037089468e-08 5.48987221540275e-07 7.599382016303029e-08 1.7507225984249745e-08 -9.304742846517131e-07 6.229794218525513e-07 4.3203498232702365e-07 -9.628813949391077e-07 5.8275939198139745e-06 1.2926516531988758e-07 -9.336994081410527e-08 1.972871828766031e-07 -4.961289429305204e-08 -4.0945727963583004e-07 -7.156855043533067e-07 -3.614083633319909e-07 -1.3269023337229668e-06 -8.679354644615885e-07 -7.628955728342182e-06 1.6425376289626314e-06 -1.365905369778929e-06 6.169474323253076e-06 3.35362836133139e-06
PC.PC14 6.3249075070108094e-06 2.568036432294685e-07 1.2048619621587094e-05 6.033877123501889e-06 -2.2814975361739728e-07 -7.009774330749168e-07 -9.623818893406169e-08 -2.261267720938278e-07 1.1281592434262153e-07 -2.4361777906616807e-08 2.604720710043525e-07 4.524700556112714e-07 7.235872208393941e-07 -8.24790158238642e-08 2.9284647814926834e-07 1.1467217334696098e-07 4.8040900948098206e-08 6.635896151994627e-09 1.292651653198871e-07 6.4736716392169045e-06 5.017227569996616e-07 4.595676588678213e-08 -4.544012136005879e-08 4.7429821225858595e-07 3.4147940416634824e-07 -4.414534380637352e-07 -1.0414622782456735e-06 -9.88731184154098e-06 1.3538144650968481e-05 5.953240660887948e-07 1.4988888780763094e-05 -1.4678416236763355e-05 -1.131958645113541e-05
PC.PC15 4.156175093980741e-06 3.012173591548318e-07 -1.9067982593839059e-06 7.714499395715225e-06 1.112146369276442e-05 3.4982606215778702e-06 2.0369154685349927e-07 -1.471362240270732e-07 -4.6284246951198794e-08 -1.158830388192147e-07 -1.998753397292007e-08 4.3514375742849146e-07 3.2023574944919856e-07 4.5354483993509384e-08 9.866186085249658e-08 -1.6986857914787555e-07 3.946654084769566e-07 1.7416077532507504e-07 -9.336994081410779e-08 5.017227569996645e-07 6.009769291339839e-06 3.8575683647525885e-07 6.101494379381049e-09 -4.114344820586375e-07 3.959460574700327e-07 1.2461600097082378e-07 1.3372795933788146e-06 -9.035292506508558e-06 5.568632463163561e-06 -7.499061567870328e-06 4.298507810997691e-06 3.970056656340829e-08 -1.0760458668575155e-05
PC.PC16 8.792251139161818e-07 -1.4876221928241647e-07 -1.2057386420844809e-05 3.2354023056323375e-07 1.3435603211022091e-05 6.044557043665155e-06 -1.6192682812971193e-07 1.1920581143615634e-08 -1.666777872904275e-07 2.3736102352064398e-07 2.0642510833821434e-08 -4.529531294677968e-07 1.688516818365439e-07 2.88706834099332e-07 1.6613025788915554e-08 -2.789957697633263e-07 -2.0441508864725813e-07 1.3742271624512206e-06 1.9728718287660147e-07 4.595676588678217e-08 3.857568364752545e-07 6.993803229427678e-06 -3.5961558102747626e-07 -2.5616293472841774e-06 -8.280264685415615e-07 -8.886682583625914e-08 -1.025458765665394e-06 2.664975578046596e-06 1.1007811826626121e-05 -2.953021436541496e-06 -2.0504385267058922e-07 -1.7338493527896185e-05 -7.326338004634289e-06
PC.PC17 -3.0486899330576465e-06 -5.7180641457357997e-08 4.709244503305492e-06 -8.858003250344177e-07 -4.397546964596501e-06 -2.0471492526699406e-06 7.412772314754445e-09 -9.064386391164489e-08 2.3411133529038174e-07 -1.4355499507929374e-07 -4.221474431152824e-08 -5.667354998268387e-07 -9.60742023931524e-08 -1.8677594519288384e-07 1.2519175936624948e-08 2.9021458234373285e-07 -1.5340708355644615e-07 -8.559996569102373e-07 -4.9612894293049837e-08 -4.5440121360059416e-08 6.101494379381251e-09 -3.5961558102747483e-07 5.1525651167775226e-06 -6.055182448791641e-08 -8.905438078086768e-07 -8.630262598369645e-08 9.498561726831429e-07 -2.3809592315524376e-06 5.53701032100396e-07 -6.173279265641904e-07 5.197893359777312e-06 -3.3207314133522214e-06 4.056541934428278e-06
PC.PC18 2.9488861695122834e-06 -6.873110924476025e-08 -1.4050856400560195e-06 -5.273727604827059e-06 -2.8553545352793046e-06 -2.905191622988155e-07 1.2387078841279416e-07 -2.1312504769559342e-07 2.8317907972444602e-08 -8.118667369433391e-07 2.1001275941606384e-07 2.987958785240452e-07 1.1935579171097744e-07 -8.892546953749738e-07 2.91691677892987e-08 -2.985957534892548e-07 -3.677807231124797e-07 2.2116072755947547e-07 -4.0945727963583e-07 4.742982122585861e-07 -4.1143448205863467e-07 -2.5616293472841736e-06 -6.055182448791756e-08 1.358770184220859e-05 1.4928415277150928e-06 1.9209691216060826e-06 2.130687439725582e-06 1.2974803817980125e-05 1.2306982709171024e-05 -6.159038598085675e-06 -1.8322603342714384e-05 -1.964038048994311e-06 -1.4187882107467814e-05
PC.PC19 6.230043794583066e-06 1.1107908012710045e-07 1.9355253619408705e-05 9.846879277948395e-06 3.1745615414070785e-07 -1.377008755077407e-06 4.895065763367735e-07 -3.6683239373054014e-07 -3.953246169750211e-07 3.289709331323116e-07 4.72850345663636e-07 3.987262818580748e-07 1.3594179142894555e-07 1.3602821507231448e-07 8.915566276170922e-07 -1.3703693992638522e-07 2.804070138430483e-07 8.118310848455342e-07 -7.156855043533095e-07 3.4147940416634924e-07 3.9594605747003085e-07 -8.280264685415643e-07 -8.905438078086795e-07 1.4928415277150892e-06 9.863184773232139e-06 1.6586658414531977e-06 4.011800877162393e-06 3.0817977426853987e-06 1.6331243629784503e-06 -9.999312530584903e-06 -1.02850866087199e-06 5.532716664199654e-06 -6.520891357430484e-06
PC.PC20 5.7258493273804865e-06 -1.035177845980198e-07 1.1434146806701018e-05 -4.394329013716408e-06 -8.014254716599414e-06 -2.035645372233561e-06 -2.9986353280927443e-07 4.465768912802256e-08 -1.4391687312037548e-08 4.5346371629948916e-07 6.367757705354485e-08 -4.288190004112649e-07 -1.5221704802059673e-07 -2.666698260974423e-07 -2.193938378259238e-07 3.034023060390903e-07 1.5541307806857895e-07 -1.4356508134171824e-07 -3.614083633319914e-07 -4.4145343806373786e-07 1.246160009708285e-07 -8.886682583625523e-08 -8.630262598369754e-08 1.9209691216060783e-06 1.658665841453193e-06 6.809146478797613e-06 -4.4090196199288287e-07 6.184680871272967e-06 -1.242041117618885e-06 -2.20357440978202e-06 -1.6784274632278037e-06 9.32263721954915e-06 5.094708556816838e-06
proband 2.577768290913999e-05 3.3253452565084624e-06 2.216267021895643e-05 -0.000127090282616627 -0.0002210210323892501 -7.550501992821426e-05 4.900441420205672e-07 3.840613908360443e-07 2.100340649734332e-06 -5.292884745204588e-07 -3.3538622454749347e-06 -1.311878587801915e-06 6.436463765871608e-07 6.127174903618224e-09 3.324909304879244e-06 3.2920506731486796e-06 -1.2980786649450086e-06 -2.605481439684737e-06 -1.3269023337229884e-06 -1.0414622782456794e-06 1.3372795933788004e-06 -1.025458765665326e-06 9.498561726831365e-07 2.1306874397255274e-06 4.011800877162404e-06 -4.4090196199295433e-07 0.0013534184950670242 -0.0007528108727437503 -0.0006334124068696318 -1.9619306888813447e-05 0.00013052355918714842 -0.00011207939251006247 9.712954569255535e-06
paternal 2.5288992082110377e-05 -3.1290096349287158e-06 0.0004708055671115945 0.0009368288058801167 0.0008723729832828565 0.00020518645560765644 -5.501309329840044e-06 1.692614989911831e-06 -5.014731969074906e-06 -8.56306970028494e-07 2.3105917511502634e-06 3.9526294303168855e-06 -6.177177028252744e-06 -1.0647600895676455e-05 -5.892893101291637e-06 5.194303799948006e-08 1.7824233570433293e-06 9.837123271563144e-07 -8.679354644614498e-07 -9.887311841540934e-06 -9.035292506508272e-06 2.664975578046287e-06 -2.3809592315524016e-06 1.2974803817980318e-05 3.0817977426852216e-06 6.18468087127327e-06 -0.0007528108727437424 0.0045131794269374515 0.0004223493622825481 -0.002650140344500128 -0.003470750783702365 -7.510767737786269e-05 -1.2584124448618808e-05
maternal 0.0001286956298711295 1.6169130943145687e-05 0.0002685021042198894 0.0004223357250416061 0.00025364300423895794 4.2818208858497245e-05 1.406187270093395e-06 -2.6327001072148485e-06 -7.051461054547012e-06 5.605153069351229e-07 -3.5826724305729036e-06 -7.26052009181708e-06 -9.815193977413283e-06 1.0906976384178309e-05 -1.7011828834267902e-06 -1.0705344458419851e-05 7.562797405794864e-06 1.3795426252668035e-06 -7.628955728342168e-06 1.35381446509685e-05 5.568632463163457e-06 1.1007811826625935e-05 5.53701032100431e-07 1.2306982709171071e-05 1.6331243629785017e-06 -1.2420411176185995e-06 -0.0006334124068696294 0.0004223493622825467 0.004671345340548306 -1.5741683460470745e-05 -0.0002492453207391578 -0.002991419096077208 -0.003282815252234371
gpp 2.1462932291634174e-05 6.929928648305992e-06 -0.00018392126281623335 -0.0003664593534907548 -0.00016457729067366296 2.4301219604803045e-05 -1.5806251244460736e-06 -1.6259135124256564e-06 7.951809541920101e-06 1.642906319326015e-06 7.319799838109492e-06 7.442792476558285e-06 -3.5500968887869066e-06 9.742338963965672e-06 -8.190412361685955e-06 8.726243971674354e-06 5.6172588141689774e-06 2.3987356119506214e-06 1.6425376289625575e-06 5.953240660887296e-07 -7.499061567870647e-06 -2.9530214365413013e-06 -6.17327926564206e-07 -6.159038598085844e-06 -9.999312530584845e-06 -2.2035744097821093e-06 -1.961930688881743e-05 -0.0026501403445001273 -1.5741683460470606e-05 0.006490781232573593 -0.0011053274664743365 0.00018509766250487052 2.293576209950773e-05
gmp -9.950978049157672e-05 -3.091779413171403e-06 -0.00021560097833308258 -0.0005895920638818606 -0.0006759292638157919 -0.00020707612027732358 1.0850501905868544e-05 -4.247894783611928e-06 1.1235309672727355e-05 1.0866018267243213e-05 1.8187188017183887e-06 -3.937995149201119e-06 1.0947033124011958e-05 6.764067726777195e-06 7.220993246544771e-06 1.410432506374384e-06 -7.45657088785202e-06 -4.245257146020228e-06 -1.3659053697790389e-06 1.4988888780763062e-05 4.298507810997528e-06 -2.050438526704518e-07 5.197893359777292e-06 -1.832260334271442e-05 -1.0285086608718587e-06 -1.6784274632279458e-06 0.00013052355918714012 -0.00347075078370235 -0.00024924532073915755 -0.0011053274664743482 0.007286416823359106 -3.1853995435716916e-05 0.00012944810799631477
gpm 3.797115718390603e-05 -5.72499351739813e-06 -0.00026948743569461895 -0.0004121200724257143 -0.00018531686453351554 4.399457287027587e-06 -3.7061922782625314e-06 -2.7894385760857812e-06 1.3785589199179544e-05 2.6794388056660294e-06 1.5902010414960257e-05 1.7766898755307365e-05 4.16995273655405e-06 -6.503753016971772e-06 -1.9868629023865903e-07 1.2620507205999527e-05 7.632393458896368e-06 -1.0921925525926599e-05 6.1694743232530055e-06 -1.4678416236763343e-05 3.970056656355468e-08 -1.733849352789601e-05 -3.320731413352244e-06 -1.9640380489942986e-06 5.532716664199664e-06 9.32263721954896e-06 -0.0001120793925100636 -7.510767737785861e-05 -0.002991419096077205 0.00018509766250486976 -3.185399543572051e-05 0.006020439217359047 -7.389978570327107e-05
gmm -0.0002802951915500193 -2.46819795374679e-05 -0.00027120100161808213 -0.0004827298593451469 -0.0003479521565767957 -9.258468523570227e-05 2.303191813605873e-06 -3.1358719601587126e-06 1.4478965837362657e-05 -7.180301448901898e-06 4.115976463905478e-06 2.6688602243352985e-06 3.6330384234139098e-06 -6.2155621692260305e-06 -7.108165751972179e-06 1.548945663430917e-06 -8.940420303013722e-06 -3.8686411794738795e-06 3.353628361331462e-06 -1.1319586451135463e-05 -1.0760458668575069e-05 -7.326338004634111e-06 4.056541934428233e-06 -1.4187882107467889e-05 -6.5208913574306176e-06 5.094708556816533e-06 9.712954569253113e-06 -1.258412444861655e-05 -0.0032828152522343763 2.2935762099507748e-05 0.00012944810799631366 -7.389978570326579e-05 0.006081101726794347
