 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal gpp gmp gpm gmm
PC.PC5 -1.0194021250566078e-06 7.252904462563931e-08 6.74777226797251e-06 4.516458669311855e-06 1.7405408293685717e-06 1.6987293676871428e-07 5.32450970913133e-08 8.709780560450252e-08 1.8428256247283693e-07 3.3443426495032027e-07 2.6664535054409162e-06 1.1568188370039582e-07 1.3265002469456137e-07 -9.405777450115003e-08 4.563830443964267e-09 1.7152543750837355e-07 7.747642012181494e-08 2.004745735746361e-07 3.185293887963468e-08 5.531447254882264e-08 -4.0455038613192215e-09 4.0143003781143494e-08 -2.6050462621174246e-08 -1.8009551187514754e-08 2.1503916984882956e-07 -4.384832405297244e-08 -1.52113962979471e-06 1.7952251132380657e-06 -8.533282094618945e-07 4.72042162490569e-06 -1.4743534371249583e-06 5.854718987957521e-06 9.134678953128295e-07
PC.PC6 -2.1948041386161937e-06 -3.422522191249305e-09 -1.809096808003667e-06 3.5542547984199756e-06 7.167494956790426e-06 2.6179421393561172e-06 -3.613269231336223e-08 -6.123561912577918e-07 2.44464650671737e-07 -2.2875128983215383e-07 1.156818837003955e-07 3.1055131375309968e-06 1.3129801568319167e-07 3.189454959616291e-08 -3.269493990534973e-07 1.7298194449199275e-07 9.575262130723227e-07 7.424797299960654e-08 3.4261120811270516e-07 2.3074642096936177e-07 2.1677336927286485e-07 -1.929316146179308e-07 -3.695685096653366e-07 1.572918531280622e-07 2.2303479611707863e-07 -2.421351968174686e-07 -6.577265554023742e-07 1.628024577804438e-06 -4.094381426485426e-06 2.0343090803121745e-06 -1.3044135028187245e-06 8.13801774931714e-06 2.4626904552633294e-06
PC.PC7 1.1274501438324473e-06 -1.809902341718268e-08 7.426304956977287e-07 -1.995678865753365e-06 -2.0472257904750104e-06 -4.0038134611120796e-07 -8.592619571384415e-08 -1.238286425946203e-07 2.890934831002613e-08 1.393529450600345e-07 1.3265002469456174e-07 1.3129801568319175e-07 2.469019997105775e-06 2.717744599983766e-07 1.851529687237988e-08 -5.414261115091161e-08 1.684415613838056e-07 -2.6354858963643395e-07 6.13188612856265e-08 3.2037838125746955e-07 1.2580774984302563e-07 1.0112981174036803e-07 -4.420823214764465e-08 8.6116629772721e-08 3.793609128235047e-08 -7.077735349979929e-08 -3.4978978820367154e-07 -2.1586462713771433e-06 -3.4882705143033887e-06 -1.4534647344655514e-06 4.373670305723841e-06 1.5832244745443493e-06 1.4591343364907414e-06
PC.PC8 -7.780897228606206e-07 -7.606698420940807e-08 5.185467172720244e-06 7.69313934519825e-06 6.829938439282441e-06 1.8639475354548258e-06 6.439962995551727e-08 -3.5935735586159085e-08 -3.421330823942174e-08 -1.252546114225408e-08 -9.40577745011506e-08 3.1894549596162276e-08 2.7177445999837596e-07 3.236692789328374e-06 6.058553454224138e-08 -2.311252145521051e-07 6.775802382129186e-08 2.276735939952908e-08 7.404256696944293e-08 1.9279536345880563e-08 1.233053056247539e-08 6.571469243726259e-08 -7.303781687526485e-08 -1.0475654278309949e-07 4.229641157691992e-08 -9.387294742088285e-08 -1.7774341690133062e-07 -5.151923046375783e-06 4.453314064139186e-06 3.1655539940971174e-06 4.230310283628578e-06 -2.165380324490502e-06 -3.5049991439912143e-06
PC.PC9 -2.960936932084082e-06 -1.5888552627184404e-07 2.160573784144933e-06 2.268996860884835e-06 2.14556727160522e-06 4.266888630312379e-07 2.086034265962312e-08 -8.688385001404877e-09 -3.7443228603134025e-08 4.036197598071224e-08 4.563830443964464e-09 -3.26949399053496e-07 1.8515296872379838e-08 6.05855345422407e-08 2.3559658302977375e-06 3.0195462584707304e-07 -3.0182421793807386e-08 1.911746977184684e-08 -4.2608604764509477e-07 5.020401854773595e-08 7.613476218545483e-08 5.000595107564277e-08 -1.0451050379830584e-08 4.900838962682838e-08 4.816941499061331e-07 -1.320881129921666e-07 1.1203057485240063e-06 -3.643048414184802e-07 6.219157146292084e-07 -3.9493922397778136e-06 -9.984093113608805e-08 -4.436983009889664e-07 -3.624091049125408e-06
PC.PC10 -3.8574042873750585e-07 6.016455742774426e-08 3.42132846295504e-06 8.588901423037e-06 4.816932607170294e-06 4.998388062881414e-07 -7.225617608181026e-09 6.58998113791661e-09 1.8919671578491634e-07 1.716258204513284e-08 1.715254375083733e-07 1.7298194449199235e-07 -5.4142611150911846e-08 -2.3112521455210625e-07 3.0195462584707257e-07 4.508473168796142e-06 -3.0389478916933746e-07 -2.711213423814725e-07 2.814903957479701e-07 2.827246371138878e-08 -5.5217172785317894e-08 -1.4329302148567247e-08 7.67854873666633e-08 -4.796553297428773e-07 -1.292687915604259e-07 6.564542716076744e-08 1.3528174511392616e-06 2.199149563776196e-07 -3.4899624984749735e-06 2.6975490207385733e-06 1.1184042980478604e-06 4.730032096590661e-06 9.073481196549268e-07
PC.PC11 -3.8124793114844647e-06 -7.549318808926066e-08 -6.118230390312376e-07 -2.4870060333214624e-06 9.880214636153192e-07 8.728872802366029e-07 3.1981520213465087e-09 -4.706159525331214e-07 1.7816594576369758e-07 -8.547335095602201e-08 7.747642012181453e-08 9.575262130723225e-07 1.6844156138380568e-07 6.77580238212908e-08 -3.01824217938075e-08 -3.0389478916933873e-07 3.032286177766546e-06 -1.4607795256377695e-07 1.1353008869180335e-07 1.4492354807503688e-07 2.491233296566806e-07 -1.991096399110782e-07 -8.475259608458238e-08 -1.0361735320488343e-07 6.555487825346357e-08 1.5323216916372584e-07 -7.710582715211725e-07 5.582180766124691e-07 4.7964170004920255e-06 1.373225164033345e-06 -2.2188309822072535e-06 1.256443559393781e-06 -4.530462897554332e-06
PC.PC12 -2.2053059368880495e-06 -1.9826458088619636e-07 3.1978394845900086e-06 4.314243856035235e-06 3.657656270394928e-06 8.240840107350622e-07 9.081281276870968e-08 -1.9321500984518142e-07 -1.2222828125424574e-07 -1.0212627092597697e-08 2.004745735746354e-07 7.424797299960711e-08 -2.635485896364337e-07 2.2767359399528474e-08 1.9117469771846795e-08 -2.7112134238147273e-07 -1.4607795256377643e-07 4.7711044938587364e-06 -4.616677506054827e-07 6.549664171742054e-08 1.1657806441689557e-07 4.886094129034223e-07 -3.585153862373035e-07 -5.6853875473455475e-08 4.341365761259936e-07 -1.63147306552019e-08 -1.7679237439443832e-06 7.242706816505469e-07 3.1030143033916673e-07 1.930544863834931e-06 -2.54591123359218e-06 -3.4206346274693277e-06 -2.247417298403852e-06
PC.PC13 -5.327773995780009e-06 -2.7597775724848244e-07 -6.052872955972878e-07 -4.483315351269583e-07 -3.3352570692213034e-07 -1.3284489136540715e-07 -1.193287896164338e-07 7.74128681482785e-08 1.0704644753924316e-08 1.559155218828403e-08 3.185293887963468e-08 3.4261120811270415e-07 6.131886128562608e-08 7.404256696944267e-08 -4.2608604764509487e-07 2.8149039574796886e-07 1.1353008869180431e-07 -4.61667750605483e-07 2.5580279982709362e-06 -7.864284136120547e-09 -1.4948733494329407e-07 1.971800659014675e-07 -1.5946821033609074e-07 -1.8705496804151962e-07 -3.1285347323307165e-07 -2.1361416352004025e-07 -9.07330787108496e-07 -1.4604008133896996e-06 -4.154604059991173e-06 2.9055832853201827e-06 -5.713903865202516e-07 3.18845546025642e-06 3.300982608831092e-06
PC.PC14 3.2722206773270645e-06 1.8319537881162571e-07 5.949844006167648e-06 1.680201777564418e-06 -2.775742922813901e-06 -1.569668231507044e-06 -4.556251201100947e-08 -1.30385730603567e-07 4.6625127937008724e-08 3.5204558867183708e-09 5.5314472548822716e-08 2.3074642096936233e-07 3.203783812574714e-07 1.9279536345880874e-08 5.0204018547736333e-08 2.827246371138877e-08 1.4492354807503784e-07 6.54966417174196e-08 -7.864284136120183e-09 2.7458709051730514e-06 2.622444848829756e-07 -3.5114734179800393e-08 1.1164641922905603e-08 6.087429815175493e-08 8.918635086093253e-08 -2.0472560415450778e-07 -1.274110121233296e-07 -5.596846449559792e-06 6.143797441239872e-06 1.2973603124029006e-06 7.166398362077317e-06 -7.185437948935255e-06 -5.223365764450753e-06
PC.PC15 1.9904701425898015e-06 1.4055254508748095e-07 -5.919509845351734e-07 3.4508200784233838e-06 4.2385405812599475e-06 1.0494172436536196e-06 8.154285824603294e-08 -7.58837074483863e-08 6.7178085222837894e-09 -5.6271368106224674e-08 -4.045503861320238e-09 2.1677336927286425e-07 1.258077498430263e-07 1.2330530562473139e-08 7.613476218545422e-08 -5.5217172785319536e-08 2.4912332965668156e-07 1.165780644168954e-07 -1.494873349432932e-07 2.622444848829757e-07 2.656596142023772e-06 6.36801874257486e-08 7.898204086324655e-08 -1.9076569197184788e-07 1.2643019435661807e-07 3.579830271086191e-08 2.1275254851945976e-07 -4.168570533583182e-06 2.732765029734418e-06 -2.4079540086865758e-06 2.4077582152886864e-06 -8.40102662792691e-08 -5.200639711426935e-06
PC.PC16 1.3597902107810217e-06 1.018350689853745e-08 -6.759470920709054e-06 7.055830493026618e-07 8.814425077072529e-06 4.0660566402078265e-06 -7.886281820526129e-08 -5.405927450863025e-10 -3.6556560094264794e-08 9.657727320704622e-08 4.014300378114295e-08 -1.9293161461793272e-07 1.0112981174036837e-07 6.571469243726235e-08 5.000595107564271e-08 -1.432930214856598e-08 -1.9910963991108045e-07 4.886094129034228e-07 1.9718006590146754e-07 -3.511473417979918e-08 6.368018742574808e-08 3.0158846401069904e-06 -2.2472056184894477e-07 -9.141725073334887e-07 -2.7963318965903155e-07 2.799367587571386e-08 -4.2271085882798206e-07 1.124925962649084e-06 5.17880395673227e-06 7.423431396457192e-07 -2.5555802018541834e-06 -6.343217818071857e-06 -4.596247445379791e-06
PC.PC17 -6.315349974602625e-07 1.3773819021333051e-08 1.3745789364029992e-06 3.0599660083155747e-06 4.266646962435793e-06 1.427088177408755e-06 2.085826404321968e-09 -1.2872884059274893e-07 9.95357520571603e-08 -8.764620643339641e-08 -2.6050462621174034e-08 -3.6956850966533674e-07 -4.420823214764492e-08 -7.303781687526437e-08 -1.0451050379830423e-08 7.678548736666414e-08 -8.475259608458306e-08 -3.5851538623730083e-07 -1.5946821033609174e-07 1.116464192290599e-08 7.898204086324848e-08 -2.2472056184894395e-07 1.962042976676496e-06 -1.637467995262214e-08 -4.3925450490372274e-07 -1.9497869475590062e-08 4.4561855727806635e-07 -6.922189026873188e-07 1.9323988108610548e-06 -2.477119047106999e-06 1.3938080411595907e-06 -3.841237117407323e-06 7.262681389513998e-07
PC.PC18 1.3429865814303105e-06 -1.2285276031844276e-09 -1.8717870868991303e-06 -4.355026103010204e-06 -3.7562623191274396e-06 -9.355030049597016e-07 7.914822361303185e-08 -1.1507753178743474e-07 -3.0781441331564504e-08 -4.0109384352778784e-07 -1.8009551187514502e-08 1.572918531280623e-07 8.611662977272115e-08 -1.0475654278309907e-07 4.900838962682852e-08 -4.796553297428782e-07 -1.0361735320488421e-07 -5.685387547345478e-08 -1.8705496804151967e-07 6.087429815175481e-08 -1.9076569197184793e-07 -9.141725073334893e-07 -1.6374679952621943e-08 5.188836357742395e-06 6.335090958276787e-07 6.994188205033482e-07 1.8201177276056177e-06 7.741894897983336e-06 6.857777977901107e-06 -3.838419327477198e-06 -1.0438790703674052e-05 -2.32521081580722e-06 -6.664724051575182e-06
PC.PC19 1.9737926678743496e-06 -1.318929740986527e-08 1.0118100778354512e-05 7.009331866596331e-06 3.3048790801062643e-06 4.591848301593169e-07 2.450046021269818e-07 -1.8848824404154567e-07 -2.003280369574121e-07 1.3990841973021434e-07 2.1503916984882903e-07 2.2303479611707937e-07 3.793609128235065e-08 4.2296411576917925e-08 4.816941499061342e-07 -1.29268791560426e-07 6.555487825346445e-08 4.3413657612599225e-07 -3.128534732330703e-07 8.918635086093211e-08 1.2643019435661796e-07 -2.796331896590322e-07 -4.392545049037263e-07 6.335090958276774e-07 4.3009729988839395e-06 7.046904340100201e-07 1.4130637096882774e-06 2.4142893998253405e-06 1.1974550925048775e-06 -4.614380270098496e-06 -1.658967872960386e-06 2.117388029618758e-06 -3.305133069343386e-06
PC.PC20 1.9632775156084544e-06 -1.2321516758081216e-07 5.108169014550272e-06 -2.4859251670155745e-06 -4.006300246358493e-06 -9.974754370768595e-07 -1.4045222271387786e-07 7.03391189733871e-08 -5.900557138366529e-08 2.0214139699300403e-07 -4.384832405297458e-08 -2.421351968174699e-07 -7.077735349979873e-08 -9.38729474208875e-08 -1.3208811299216698e-07 6.564542716076326e-08 1.5323216916372724e-07 -1.631473065520329e-08 -2.136141635200401e-07 -2.0472560415450807e-07 3.579830271085906e-08 2.7993675875712968e-08 -1.9497869475591932e-08 6.994188205033509e-07 7.046904340100173e-07 2.861686382570034e-06 4.2621347773022574e-07 2.352021402675205e-06 -2.674936063645786e-06 -8.294054402534817e-07 -1.4104904227395134e-06 5.722709413452039e-06 4.0361328024965624e-06
proband 5.27478201716296e-06 5.374755752000377e-07 -1.104619549115355e-06 -3.0141862383772742e-05 -1.5213886407368399e-05 7.638005553555976e-06 8.449763133075862e-08 1.6846698836503926e-07 8.201357555060593e-07 -6.698827947312925e-07 -1.5211396297947016e-06 -6.577265554023536e-07 -3.4978978820366567e-07 -1.777434169013203e-07 1.1203057485240178e-06 1.3528174511392595e-06 -7.710582715211669e-07 -1.7679237439443967e-06 -9.073307871084902e-07 -1.2741101212333204e-07 2.1275254851945931e-07 -4.2271085882799693e-07 4.456185572780625e-07 1.8201177276056141e-06 1.4130637096883028e-06 4.262134777302155e-07 0.0006542400098047067 -0.00036017412105900093 -0.00031729368445676336 -2.4519599603120122e-05 6.779117267090194e-05 -2.295591697628851e-05 1.1945718634157461e-05
paternal 5.320740617877029e-05 7.411783946269386e-07 0.00016762854121201717 0.0004355207457949877 0.00044035862476531193 0.00010666406101814729 -1.822739073057035e-06 6.14727296505266e-07 -1.9451853504671535e-06 4.810903815966852e-08 1.7952251132380306e-06 1.6280245778043957e-06 -2.1586462713771577e-06 -5.151923046375797e-06 -3.6430484141852103e-07 2.1991495637762825e-07 5.582180766124391e-07 7.242706816506051e-07 -1.4604008133897323e-06 -5.596846449559793e-06 -4.1685705335831025e-06 1.1249259626491273e-06 -6.922189026873219e-07 7.74189489798332e-06 2.4142893998252753e-06 2.3520214026754114e-06 -0.0003601741210590012 0.0021139983233876875 0.0001916008237538598 -0.0012420552551606209 -0.001621408396308184 -3.355938384116273e-05 2.2127793787521062e-05
maternal 0.00012771614688483296 1.069090721755453e-05 0.00012784006771022344 0.0002696705583012271 0.0001836649978456299 2.879750147403181e-05 1.3086401273494447e-06 -1.9218338161766244e-06 -3.088713082498587e-06 4.5267483691873853e-07 -8.533282094619181e-07 -4.094381426485439e-06 -3.488270514303351e-06 4.453314064139182e-06 6.219157146292309e-07 -3.489962498474958e-06 4.796417000492046e-06 3.1030143033918033e-07 -4.154604059991185e-06 6.143797441239902e-06 2.7327650297344885e-06 5.178803956732264e-06 1.932398810861011e-06 6.857777977901105e-06 1.1974550925049023e-06 -2.674936063645663e-06 -0.0003172936844567623 0.0001916008237538583 0.0021703434164479654 4.6129460823785217e-05 -0.00012461507835858832 -0.0014118485728590402 -0.0015176176441495351
gpp -4.9225121739664374e-05 -2.4886324595852333e-07 -4.798991922358751e-05 -0.00016657159601136232 -0.00012798244745473292 -1.41681225392325e-05 -1.1617445626630115e-06 1.1528552758545778e-06 2.8763165612506025e-06 -6.104296127002152e-07 4.720421624905688e-06 2.0343090803121897e-06 -1.4534647344655593e-06 3.1655539940971488e-06 -3.949392239777763e-06 2.6975490207385915e-06 1.373225164033346e-06 1.93054486383489e-06 2.9055832853201946e-06 1.2973603124028837e-06 -2.407954008686595e-06 7.423431396457298e-07 -2.4771190471069635e-06 -3.838419327477198e-06 -4.614380270098451e-06 -8.294054402535919e-07 -2.451959960311845e-05 -0.0012420552551606226 4.612946082378462e-05 0.0029869200222943215 -0.0005524177969066043 -4.345749515471418e-05 -2.67241179684793e-06
gmp -7.001221150877476e-05 -8.77919531851502e-07 -0.0001061068142172361 -0.00036919122965152056 -0.0004398211011003101 -0.00013785019889187277 4.2495708438021e-06 -4.311300228986398e-06 5.018409756037503e-06 5.4501847434520955e-06 -1.474353437124928e-06 -1.3044135028187012e-06 4.373670305723859e-06 4.230310283628558e-06 -9.984093113607714e-08 1.1184042980478255e-06 -2.2188309822072035e-06 -2.5459112335922137e-06 -5.713903865202183e-07 7.166398362077327e-06 2.4077582152886136e-06 -2.5555802018542423e-06 1.393808041159569e-06 -1.0438790703674019e-05 -1.658967872960351e-06 -1.4104904227396707e-06 6.77911726709019e-05 -0.0016214083963081828 -0.00012461507835858954 -0.0005524177969066057 0.003455206263858583 4.044912219597321e-05 1.0555247661620312e-05
gpm -2.5846949424224318e-05 -4.11949223749012e-06 -0.00013408341654358867 -0.00026274332178163103 -0.00019597408432805476 -3.5789232993942206e-05 -2.3034322557598572e-06 -7.133929929178562e-07 6.835377188187814e-06 3.5077593217403937e-07 5.8547189879575415e-06 8.138017749317138e-06 1.583224474544318e-06 -2.16538032449051e-06 -4.436983009889898e-07 4.730032096590669e-06 1.2564435593937573e-06 -3.4206346274693387e-06 3.18845546025643e-06 -7.185437948935266e-06 -8.401026627931503e-08 -6.343217818071807e-06 -3.841237117407308e-06 -2.325210815807251e-06 2.117388029618718e-06 5.722709413451912e-06 -2.2955916976289205e-05 -3.3559383841160945e-05 -0.0014118485728590413 -4.345749515471446e-05 4.0449122195971534e-05 0.0027756997873850694 -1.9681570272591516e-05
gmm -0.00021020908829363428 -1.4899738041317547e-05 -0.00011950634349298146 -0.00029961669606832944 -0.000255476537416776 -7.142939445267188e-05 8.88435374351698e-07 -1.1122666657301579e-06 4.603323909434615e-06 -3.6798970395245845e-06 9.134678953128479e-07 2.4626904552633162e-06 1.4591343364907082e-06 -3.5049991439912148e-06 -3.624091049125432e-06 9.073481196548961e-07 -4.530462897554359e-06 -2.247417298403859e-06 3.300982608831099e-06 -5.223365764450789e-06 -5.200639711427036e-06 -4.596247445379812e-06 7.262681389514829e-07 -6.66472405157516e-06 -3.3051330693434265e-06 4.036132802496422e-06 1.1945718634156174e-05 2.2127793787521415e-05 -0.0015176176441495332 -2.672411796846757e-06 1.0555247661619492e-05 -1.9681570272593277e-05 0.0027689853290295834
