 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal gpp gmp
PC.PC5 -7.219601252598848e-05 8.16809531290106e-07 1.775764800873778e-05 -4.29460987062428e-06 1.4343573873617658e-05 2.2992565207897076e-05 1.1907767024062691e-05 4.267982792862869e-06 1.8102584071680453e-06 -4.6455888013375794e-06 1.727907104284417e-05 1.4125273529243404e-07 -5.128892660602197e-06 2.0649300768805163e-06 -1.8332826513442917e-06 2.3156363996860174e-06 3.025776471843933e-06 -1.0187703708226892e-06 -1.570602771162941e-06 -4.47471428761135e-06 6.9655391192024135e-06 -4.721135421691526e-07 3.9694554303029434e-08 1.2044102790357545e-06 4.3325595761682475e-07 -2.879631631307367e-06 1.0775161324429694e-06 3.2117186398622783e-06 -1.1781414791078546e-05 4.365352538137248e-05
PC.PC6 2.8325465831565573e-05 -1.1391305310527879e-06 5.730409798490065e-06 1.6655601665704494e-05 9.233465313244513e-06 -6.557496551786875e-06 7.372295648931011e-07 -3.8871456978611756e-07 4.097527894421579e-06 3.025963178628989e-07 1.412527352924264e-07 1.5883885895492035e-05 1.0794774503071453e-06 2.4170186024923105e-07 -1.0669786082982528e-06 4.841667425550206e-07 1.0458531731863941e-06 6.997471754901859e-07 -1.8204219310428599e-06 4.5217310883126633e-07 -7.143791959106951e-07 -5.354920264546791e-07 -7.104773421788979e-07 5.762738808728472e-07 8.841187866495012e-08 -4.594614754622149e-07 6.929316623443045e-07 1.0552945861818715e-05 1.5167149380529336e-05 1.1966813668720919e-06
PC.PC7 -5.325988124664038e-05 2.7997769934134116e-07 -6.047324206679463e-06 1.5037936821225455e-05 3.082321363680188e-05 6.9232271391277244e-06 -1.221992275725325e-05 -2.765675511035548e-06 -1.4098625012438295e-05 2.3984585617654454e-06 -5.128892660602194e-06 1.0794774503071464e-06 1.3533484387281325e-05 -1.2347854516590834e-06 2.1088309201733974e-06 -1.0987111063907132e-06 -2.1295756163132014e-06 -1.305688956099476e-06 1.3671935607370912e-06 2.3193676926438195e-06 -9.268977500689211e-07 2.448400001929408e-06 -1.0617080541857834e-07 -3.1894818122099105e-07 -9.202448166407871e-07 2.5159954276808508e-06 -3.9803547071825815e-06 -1.2899156682211616e-05 -6.273131287288513e-06 2.555773869458248e-05
PC.PC8 3.2185126827123406e-05 6.833116007084493e-07 -1.0002847411108957e-06 -5.001044530441479e-06 2.1585247828975895e-05 2.0590052900345723e-05 4.902455272494314e-06 1.1469301325618503e-06 5.0310677894342805e-06 -1.0225146829830222e-06 2.064930076880521e-06 2.4170186024922893e-07 -1.2347854516590815e-06 1.1330102340969436e-05 -1.34663645181492e-06 -3.48766168448285e-07 2.3251067411998144e-06 -1.2796853843746187e-06 1.3721662128966722e-07 -1.992813716022556e-06 3.2745730553318367e-06 1.8783861992110509e-06 -2.638654337839583e-07 -1.43495885705889e-06 -1.7652959126307105e-06 6.743158417350329e-07 2.6893149634708283e-06 -3.8623313202624676e-05 3.444620846178164e-05 1.8190669377080884e-05
PC.PC9 -1.9260567614096596e-05 -1.732238406498827e-07 -5.882589531388003e-06 5.070466066846326e-06 1.890690773018172e-05 1.0713366517688755e-05 -5.950185500475673e-06 -1.897039411988492e-06 -6.192293074750125e-06 5.467836807217974e-07 -1.8332826513442883e-06 -1.066978608298252e-06 2.108830920173392e-06 -1.3466364518149206e-06 1.2801403627141421e-05 -4.3347930361117514e-07 -2.383033521187228e-06 -9.963072441951495e-07 -5.555881357590475e-07 -4.373010601788746e-07 1.1613563621956378e-06 -4.029156946745793e-07 1.7361302711403715e-08 8.312095332896044e-07 1.8309277617920515e-06 -1.8802898993852627e-06 -6.925041542735038e-07 -2.6079072291838183e-06 4.532158444646976e-06 -1.1038467809390838e-05
PC.PC10 -1.2235757192581178e-05 1.5578344881713464e-07 7.06389275857688e-06 -4.730619701412576e-06 -4.15493950993992e-05 -2.5995998200971317e-05 2.6124020711173007e-06 8.458503649277673e-07 2.4721789090882425e-06 -9.250873838202045e-07 2.3156363996860047e-06 4.841667425550202e-07 -1.0987111063907054e-06 -3.4876616844828635e-07 -4.334793036111758e-07 1.3591631217409248e-05 1.2232411698037408e-06 -1.3126069551430207e-06 1.7654759782255853e-07 -1.0087412892884619e-06 2.8875368600809376e-06 1.4562401119250907e-06 1.5362428755288404e-07 2.8109261498747555e-07 -6.695254844371984e-07 1.741376620517767e-06 6.773179188230657e-06 5.499598616579515e-06 -1.0704677060711764e-05 -3.302258157724238e-08
PC.PC11 -1.2214736275486724e-06 -1.1369757111796904e-06 1.540510824407681e-05 -5.510967788476938e-06 1.677422896270297e-05 1.4667024344833434e-05 7.419596239471977e-06 5.611613817312961e-07 8.170997246037864e-06 -1.4272963697912077e-06 3.025776471843931e-06 1.0458531731863994e-06 -2.1295756163131946e-06 2.3251067411998203e-06 -2.3830335211872263e-06 1.2232411698037383e-06 1.614121897837249e-05 -1.4429834026991637e-07 9.87938337770173e-07 -9.201599342463566e-07 4.048105345425224e-06 2.486334003509615e-06 -2.4267222448641996e-07 -1.0118234829703333e-06 -1.9989527372615653e-06 4.17956482791086e-06 6.827978212468756e-07 1.12705526433455e-05 -2.5232392353289672e-06 -5.300934771189359e-06
PC.PC12 -7.420816161555573e-06 -1.723682759518868e-06 1.2291796040058947e-05 -6.1121899097769395e-06 -3.895900950689544e-05 -2.9012694200239776e-05 1.2164115623466914e-06 -8.708165019165923e-07 1.5994867987556562e-06 5.781020337313969e-07 -1.0187703708226943e-06 6.997471754901844e-07 -1.3056889560994739e-06 -1.27968538437462e-06 -9.963072441951506e-07 -1.3126069551430152e-06 -1.4429834026991002e-07 1.8363976020383384e-05 -8.682224398473466e-07 2.647715071531373e-06 -4.3173876312765385e-06 -3.6607580626336593e-07 -1.1560458388231037e-06 -9.459279360648892e-07 2.1015338365303545e-06 -6.185489117352364e-07 3.6563050043416605e-06 -1.3964483006546752e-05 1.5666474018445066e-05 1.4560905641959828e-05
PC.PC13 -6.721626247072563e-06 -4.2676243417928096e-07 -5.5128402513645185e-06 -2.334896539939506e-06 -9.164206817563742e-06 -1.1473710924588652e-05 -3.2189158949979785e-06 -1.5933337901319364e-06 -6.474288158316077e-07 9.102193708736874e-07 -1.570602771162941e-06 -1.8204219310428624e-06 1.3671935607370935e-06 1.3721662128966902e-07 -5.555881357590445e-07 1.7654759782255676e-07 9.879383377701742e-07 -8.682224398473513e-07 1.4868383526405052e-05 1.4434658353886107e-06 -8.668859595030853e-07 1.189349447101579e-06 -5.532034047923982e-07 -7.322477900706863e-07 -1.1632049848368495e-06 8.594182424145853e-07 -5.23322036745697e-06 -7.20644419937169e-06 1.5470615948875637e-05 1.6960252364315245e-06
PC.PC14 7.606540191453454e-06 5.233628909392137e-07 1.0016428953025166e-05 1.6793872194283895e-05 -5.283097627418512e-07 -1.6319425330752054e-05 -3.687739786730054e-06 -1.514493258791555e-06 -1.6383373702811375e-06 1.5971579126551062e-06 -4.4747142876113566e-06 4.5217310883126633e-07 2.319367692643813e-06 -1.992813716022547e-06 -4.3730106017887733e-07 -1.0087412892884682e-06 -9.201599342463458e-07 2.6477150715313673e-06 1.4434658353886114e-06 1.80547424924593e-05 -1.4220975379162264e-05 -7.707487040352033e-06 2.5169291718337405e-07 -1.4500003689482974e-06 2.8806999320284264e-06 -4.451682134575938e-06 1.5249650275355928e-06 -6.902695001234784e-06 1.590808426321172e-05 -4.313508404840202e-06
PC.PC15 -0.0001034057228472385 -9.880858424284e-07 6.052385033766995e-06 -3.316238201314676e-06 -2.5516579616870804e-05 -2.053169451599799e-05 2.1336131097568174e-06 1.1231815757438684e-06 -5.791153029798013e-06 -3.3617206872377754e-06 6.96553911920241e-06 -7.143791959106866e-07 -9.268977500689131e-07 3.27457305533183e-06 1.1613563621956368e-06 2.887536860080943e-06 4.048105345425217e-06 -4.317387631276537e-06 -8.668859595030859e-07 -1.422097537916224e-05 3.9512633626731924e-05 1.3369302585147153e-05 -3.528709606949174e-08 1.6243052390415477e-06 -5.7129266853222055e-06 8.528876737862931e-06 -1.696291145046114e-05 -1.9394734086675633e-05 -4.1092762894301983e-05 5.980330872339007e-05
PC.PC16 1.0900096629393591e-05 -9.2982039948612e-08 -5.004207835491958e-06 -2.5319056407850117e-05 -2.9935845218765275e-05 -5.704035991757076e-06 -1.6469166512353752e-06 -3.599238565353857e-07 -4.348111818479172e-08 1.412253982444962e-06 -4.7211354216915475e-07 -5.354920264546745e-07 2.448400001929429e-06 1.878386199211053e-06 -4.0291569467457043e-07 1.4562401119250837e-06 2.4863340035096098e-06 -3.660758062633785e-07 1.1893494471015778e-06 -7.707487040352041e-06 1.3369302585147168e-05 2.5958757202779158e-05 -1.875205747460699e-06 -2.7986811902264375e-06 -7.237214114716514e-06 1.3361240542286786e-05 -2.913476531346097e-06 1.8844122582936167e-06 -5.872839828413624e-06 1.1128400771061663e-05
PC.PC17 4.129355856374681e-06 5.600173470905254e-07 6.418365977201812e-06 8.722605008414508e-07 -6.62684052621846e-06 -3.676246231908271e-06 3.2641839720986606e-07 -1.0117308518243625e-07 4.860275356158985e-07 -2.961685822702795e-07 3.96945543030294e-08 -7.104773421788985e-07 -1.0617080541857602e-07 -2.638654337839598e-07 1.7361302711403927e-08 1.5362428755288494e-07 -2.426722244864196e-07 -1.1560458388231033e-06 -5.532034047923989e-07 2.516929171833737e-07 -3.52870960694882e-08 -1.875205747460697e-06 9.079316073336446e-06 -1.1246529046497478e-08 -9.966173122139769e-07 -4.7682816152854143e-07 2.1572669149186476e-06 2.0316980344384824e-07 -1.0399290865732889e-06 -6.043236339157947e-06
PC.PC18 -3.04029314916028e-05 -2.0732556655608977e-06 -2.4910745226076693e-06 1.902763967437802e-05 3.188965366125486e-05 7.018918503524857e-06 -2.883402220639005e-07 -2.6366828115900687e-07 -1.8513155452520399e-06 -1.5132186004398743e-06 1.2044102790357566e-06 5.762738808728543e-07 -3.189481812209964e-07 -1.4349588570588895e-06 8.312095332896038e-07 2.8109261498747333e-07 -1.011823482970335e-06 -9.459279360648873e-07 -7.322477900706882e-07 -1.4500003689482868e-06 1.624305239041536e-06 -2.7986811902264544e-06 -1.124652904649655e-08 1.8459621353147175e-05 1.2127359684038383e-06 7.320691122075908e-07 4.041090983366085e-06 2.367481823120391e-05 -4.119816039254475e-05 1.1036902943887995e-05
PC.PC19 -1.2303918974833724e-05 2.279497028489262e-07 1.4607021453683384e-05 8.713998682836479e-06 1.1880089502964239e-05 1.1159718180134557e-05 -1.1310945325127975e-06 -9.037679339050393e-07 -2.7675179154800564e-06 -6.952919915730654e-07 4.33255957616822e-07 8.84118786649521e-08 -9.20244816640796e-07 -1.7652959126307071e-06 1.8309277617920488e-06 -6.695254844372e-07 -1.9989527372615653e-06 2.1015338365303634e-06 -1.1632049848368495e-06 2.8806999320284357e-06 -5.712926685322228e-06 -7.237214114716523e-06 -9.966173122139762e-07 1.2127359684038324e-06 2.008261986238002e-05 -6.842353819651123e-06 5.592605493896e-07 2.4894091604584706e-05 -8.732298604891139e-05 4.293129728661377e-05
PC.PC20 2.837070122394483e-05 -2.0535929558043316e-06 4.6179950418519176e-06 -2.478083300369327e-05 -2.2257258170823794e-05 7.292379183787036e-07 -1.6787865371720082e-08 2.3093632102645373e-09 4.515660394942881e-06 2.8742482932104467e-06 -2.8796316313073794e-06 -4.5946147546220737e-07 2.515995427680868e-06 6.743158417350429e-07 -1.8802898993852546e-06 1.7413766205177473e-06 4.179564827910852e-06 -6.185489117352588e-07 8.59418242414587e-07 -4.451682134575944e-06 8.528876737862923e-06 1.3361240542286774e-05 -4.7682816152854386e-07 7.32069112207607e-07 -6.842353819651114e-06 2.9071434971357876e-05 1.034767121386538e-05 -4.625544467169421e-06 -4.6212646449142044e-05 5.278634726838213e-05
proband 0.0002905474679882893 5.637790330504052e-06 -0.000285461612500546 -0.0002406091801618047 0.0002951245192320881 0.00039720109568885817 3.816684525753051e-06 -7.6061346632031235e-06 1.9537298721450458e-05 6.847373223104129e-07 1.077516132443045e-06 6.929316623442671e-07 -3.980354707182601e-06 2.689314963470776e-06 -6.925041542735029e-07 6.7731791882307005e-06 6.827978212468312e-07 3.6563050043416473e-06 -5.233220367456997e-06 1.5249650275354882e-06 -1.696291145046115e-05 -2.913476531346131e-06 2.157266914918646e-06 4.041090983366141e-06 5.592605493896895e-07 1.0347671213865289e-05 0.0016895770279670944 -0.0008300259931993399 0.0004904528057538042 -0.00041032509687626305
paternal -0.00016121249525913932 -1.3872351128362631e-05 0.00013886463300700198 -0.0003067468422521863 -0.0002951176509696968 9.561161212205532e-05 -7.520175338633887e-08 2.1735810334980664e-07 -1.28296037236982e-06 5.121397893773788e-06 3.21171863986264e-06 1.0552945861818917e-05 -1.2899156682211714e-05 -3.8623313202624513e-05 -2.6079072291839666e-06 5.499598616579387e-06 1.1270552643345683e-05 -1.3964483006546655e-05 -7.206444199371625e-06 -6.902695001234488e-06 -1.9394734086675908e-05 1.8844122582935843e-06 2.0316980344378037e-07 2.3674818231203943e-05 2.489409160458493e-05 -4.625544467169292e-06 -0.0008300259931993429 0.00884818108448392 -0.006120275732409346 -0.006313297574993844
gpp -0.0002462532417942453 3.7600911200068895e-05 -0.00019806218376201723 -8.659717685822556e-05 0.0001531735329370875 0.0003370421285813669 -4.062800430930016e-05 -1.734395724620315e-06 -6.707576103461559e-05 9.073255113584652e-06 -1.1781414791078827e-05 1.5167149380529392e-05 -6.273131287288525e-06 3.444620846178101e-05 4.532158444647202e-06 -1.0704677060711674e-05 -2.523239235329238e-06 1.566647401844476e-05 1.547061594887534e-05 1.590808426321134e-05 -4.1092762894302465e-05 -5.87283982841366e-06 -1.0399290865732141e-06 -4.119816039254457e-05 -8.7322986048911e-05 -4.62126464491422e-05 0.0004904528057538229 -0.006120275732409237 0.04458636714154321 -0.03255862193552918
gmp 0.000136948428875647 -3.7840577876330355e-05 0.00022504128641397166 0.0004529997563247275 0.00023083688936186602 -0.00047934819831510364 2.3725187088340707e-05 -5.291861597779156e-06 6.525783789057003e-05 5.84906608983564e-06 4.365352538137206e-05 1.1966813668716506e-06 2.5557738694582722e-05 1.819066937708128e-05 -1.1038467809390792e-05 -3.302258157714041e-08 -5.3009347711894605e-06 1.4560905641960003e-05 1.69602523643175e-06 -4.313508404840292e-06 5.9803308723391107e-05 1.1128400771061807e-05 -6.043236339157874e-06 1.1036902943887666e-05 4.293129728661288e-05 5.278634726838217e-05 -0.00041032509687627497 -0.006313297574993963 -0.03255862193552896 0.044222774505731095
