 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband maternal gpm gmm
PC.PC10 4.843135581502915e-07 1.5617091207911285e-07 2.0929084301500157e-06 1.7884867659478507e-06 -5.055426587086426e-06 -2.9271932583921737e-06 4.173756634962901e-08 -4.955162955848083e-08 1.2288767969975272e-07 -6.231107969846777e-09 -2.530309436918893e-09 1.7368856417324793e-07 1.1711263756543464e-08 1.7654082081638558e-07 4.137626908617026e-07 6.169280556851879e-06 -2.680128649196971e-07 -1.1630739281724435e-07 2.0919729245843558e-07 1.1554087116189071e-08 -6.087378846017383e-08 1.9625223256354006e-08 7.247618539830945e-08 -3.7979515133022584e-07 1.271003196601927e-07 9.920239305961512e-08 2.9406502018766293e-06 -2.224462056263182e-06 4.65531764960278e-06 -1.4551236626420553e-06
PC.PC11 -4.838963484245609e-06 -9.991077378744508e-08 3.1199257978924736e-06 4.879240490455875e-07 1.4035782066229567e-06 6.553997037380615e-07 3.6352915462570543e-09 -6.046751305813974e-07 2.683038160537561e-07 -2.143908927171791e-07 2.1123479810099066e-07 1.203570615978868e-06 2.7760902434056936e-07 2.082665169093324e-08 4.064694580917444e-07 -2.6801286491969703e-07 5.021799330898663e-06 -1.2941265231443253e-07 2.382568167904353e-07 3.9250779089810235e-07 2.3135207613562507e-07 -1.2012942760250423e-08 4.18703065881705e-08 -1.3917021197604956e-07 1.1035924579582323e-07 -6.922592465868156e-08 3.0783513826333696e-07 -7.50215304623301e-07 4.0142383721798966e-06 2.918808786868174e-07
PC.PC12 -7.716023349136824e-07 -9.270446486593468e-08 1.501007973521145e-06 -5.873775805211308e-07 -9.16008485196964e-07 -3.8420594827008396e-07 9.661785227559959e-08 -2.5279681430653887e-07 -1.3553684391027493e-07 3.867002420282717e-08 2.023519933051965e-07 4.997655495985126e-08 -2.0467746842603534e-07 -1.532566198564173e-08 3.6230782334004016e-08 -1.1630739281724512e-07 -1.2941265231443213e-07 6.023042095675205e-06 -2.94950562313165e-07 1.476904346083784e-07 1.5722306793384923e-07 4.6031592231391037e-07 -2.2393092214450367e-07 -7.104594207077426e-08 4.484141284317752e-07 3.2320076523050665e-08 -7.592497591211267e-07 -2.1122065904466822e-07 -2.7585096932303386e-06 8.605892629316525e-07
PC.PC13 -6.895054903470986e-06 -3.199365732444047e-07 1.322553308400157e-06 2.838796911052163e-07 -1.1318733688704111e-06 -7.290828771580333e-07 -5.531758240256439e-08 -1.3421925824389374e-07 5.012665031176745e-08 -6.28611365890914e-08 -5.943744445215848e-08 -5.279175815654919e-08 -2.035229325652127e-08 1.0372414184520188e-07 -5.520900138085309e-07 2.091972924584355e-07 2.3825681679043395e-07 -2.9495056231316466e-07 4.321326568882692e-06 5.640885002090617e-08 -3.9368249629086766e-08 9.73794383658474e-08 1.504832505708793e-07 -4.52627213807215e-08 -2.7004235004854484e-07 -1.4506480500932138e-07 -2.5170029468125845e-07 -2.7411925768694203e-06 4.847870274968897e-07 6.313768098702997e-07
PC.PC14 -1.857243426970357e-06 9.176649826431279e-09 1.016587007649914e-06 -8.627986779124482e-07 -1.3270185119920974e-06 -3.787750171680305e-07 -8.02662225439566e-08 -2.0334561415026452e-07 1.5866059706163392e-07 7.422210708550666e-08 1.490814271392548e-08 4.393192805787128e-07 -1.3407707210013195e-09 7.183073161440565e-08 1.575097262312975e-07 1.1554087116188113e-08 3.9250779089810325e-07 1.4769043460837888e-07 5.64088500209063e-08 3.717605480223696e-06 1.6042127087434778e-07 -1.789842291906726e-07 -3.3828246382624e-08 1.52296633858254e-07 1.3562608598350535e-07 -1.624786881071936e-07 -1.0147290488993175e-06 4.669375908194224e-06 -2.7627931087959175e-06 -2.6403265078190682e-06
PC.PC15 -3.100203645067506e-06 -3.76729652054035e-08 -8.990789800998788e-07 -1.3091576375202907e-06 -8.434038260296178e-08 1.651459832281831e-07 3.33504803055226e-08 -1.845765073612484e-07 1.0238025110927607e-07 -2.2631790200518768e-08 1.2956055962061502e-08 2.927571496703816e-07 5.945775961801667e-08 -5.65533043184516e-08 -1.0603949183752066e-08 -6.087378846017407e-08 2.313520761356238e-07 1.5722306793384883e-07 -3.936824962908652e-08 1.604212708743452e-07 3.968594777123382e-06 3.6524591962763254e-08 -2.5338188524831708e-08 -1.5080711757090093e-07 2.3362656174943765e-07 1.254894424734008e-07 -1.4303898120907534e-06 5.398373959032102e-07 6.361918692024814e-07 -3.6765819123002127e-06
PC.PC16 1.4260051898208775e-06 6.813518467649116e-10 -2.0013462872960135e-06 8.6426346313017e-07 3.6439099539971204e-06 1.5195071674319335e-06 -1.1630756458086648e-07 9.89429493264761e-08 -5.166302989235568e-08 1.3420178894795364e-07 -8.199568440820628e-08 -1.311982417905292e-07 -2.2158490968414962e-08 8.22370440589561e-08 6.71480484420124e-08 1.9625223256355157e-08 -1.2012942760249921e-08 4.603159223139081e-07 9.737943836584793e-08 -1.789842291906711e-07 3.652459196276249e-08 4.193783351887524e-06 -8.494883244918875e-08 -7.491977712172727e-07 -1.7258124799387754e-07 1.9832252638563634e-07 1.7685633594698726e-07 2.177041936158043e-06 -3.1201200442454937e-06 -3.5147876584136313e-06
PC.PC17 2.210707314543309e-06 7.101150183552635e-08 4.2317631610395063e-08 -1.514851387409966e-06 -1.2772276646463017e-07 2.707744070154952e-07 8.291823673923231e-09 -6.008586359416989e-08 5.994744328122212e-08 -5.8988031973230307e-08 -3.096733358286258e-08 -1.762886786032084e-07 -6.553524495357039e-09 -1.0191373822603625e-07 -6.320636218192658e-08 7.247618539830923e-08 4.187030658817042e-08 -2.2393092214450364e-07 1.5048325057087878e-07 -3.3828246382623936e-08 -2.5338188524832264e-08 -8.494883244918861e-08 4.140660537257384e-06 5.2159807787993057e-08 -2.5378657021868527e-07 -4.678135361443851e-08 1.1117650353452072e-07 5.731362645129065e-07 -2.5091764033347666e-06 1.7090448590956254e-06
PC.PC18 1.1717059353841887e-06 8.642914250217995e-08 -1.5094410031584901e-06 -4.900368341186809e-06 -5.334869993922539e-06 -1.692816904114328e-06 2.5881688396592863e-08 -6.318614642786597e-08 2.6704052675372375e-08 -1.764575416536525e-07 1.0167596444658996e-07 4.390381170652501e-08 -4.138324912130029e-09 -1.4409723952598527e-07 -5.9563033092596844e-08 -3.797951513302287e-07 -1.391702119760495e-07 -7.104594207077483e-08 -4.5262721380722013e-08 1.5229663385825253e-07 -1.508071175709002e-07 -7.491977712172698e-07 5.215980778799281e-08 6.045717611183007e-06 -2.684472458568392e-08 3.739340138182926e-07 1.1304889941531858e-06 6.928006342844103e-06 -5.78170686028203e-06 -5.397744124110574e-06
PC.PC19 -9.77725050896248e-07 -2.712950292911388e-08 -9.726315620722453e-07 3.684794156661808e-08 -1.388764961798215e-06 -9.241360138868588e-07 1.1284808264027377e-07 -1.9499694856439005e-07 -1.9162147602765735e-08 1.894221249971631e-07 2.852770561774131e-07 1.524531928850395e-07 -1.2051607296956792e-07 -7.483091069839352e-08 3.2645646611422855e-07 1.2710031966019234e-07 1.1035924579582347e-07 4.484141284317761e-07 -2.7004235004854526e-07 1.356260859835052e-07 2.3362656174943768e-07 -1.7258124799387775e-07 -2.5378657021868453e-07 -2.6844724585682855e-08 5.663607797453073e-06 5.903222468236578e-07 2.744595673879626e-07 3.413543654785925e-06 1.0750111773122588e-06 -4.0108436486021495e-06
PC.PC20 1.605480948958743e-06 -3.6263076613633624e-08 1.0599837803475796e-06 -2.0239463633906415e-07 -2.951884901518788e-07 8.685448603046496e-08 -1.5227683047889416e-07 8.157377288345442e-08 -3.870658770534914e-08 1.894732156239871e-07 3.1282800756824447e-08 -2.6450581456532063e-07 -5.8540498000963136e-08 -2.0937207829964272e-07 -2.330001291674626e-07 9.920239305961582e-08 -6.922592465868003e-08 3.232007652305087e-08 -1.4506480500932045e-07 -1.6247868810719336e-07 1.254894424734013e-07 1.983225263856343e-07 -4.6781353614438716e-08 3.7393401381829186e-07 5.903222468236589e-07 4.3302422179084155e-06 1.1416920349915426e-06 6.1420296263632e-07 2.0117348088829567e-06 1.3001419912094913e-07
proband -4.25230262925035e-06 1.1107781512846934e-07 1.3675116219854899e-05 4.091723741242123e-06 -1.4977278744331049e-05 -8.160560349929817e-06 3.288772092495558e-07 -1.2985320473693142e-06 1.9088243891230892e-06 1.6647346403347186e-06 2.4343484005203973e-07 6.245978004587849e-07 -1.7640756801389832e-07 -2.2692214892415986e-07 3.746362751418714e-07 2.940650201876613e-06 3.0783513826333225e-07 -7.592497591211186e-07 -2.517002946812501e-07 -1.0147290488993113e-06 -1.4303898120907522e-06 1.768563359469877e-07 1.1117650353452219e-07 1.1304889941532044e-06 2.744595673879642e-07 1.1416920349915371e-06 0.00047713733606956875 -0.00023832746863692517 -1.2402097883639414e-05 -9.130516417830467e-06
maternal 1.0983366689831303e-06 4.974633629027729e-06 -2.337186011639822e-05 1.370702025544014e-05 -4.789933519797336e-06 -6.350866235709279e-06 -5.107892521742984e-07 -8.095193889960823e-07 -2.215037597555878e-06 -2.045032360040361e-06 -2.5339941379651547e-06 -3.940017220752025e-06 -3.51725264068762e-06 3.799309776826143e-06 1.1664259125212456e-06 -2.2244620562632422e-06 -7.502153046232823e-07 -2.1122065904468114e-07 -2.7411925768694474e-06 4.6693759081942255e-06 5.398373959032266e-07 2.1770419361580307e-06 5.731362645129081e-07 6.928006342844121e-06 3.413543654785923e-06 6.14202962636368e-07 -0.00023832746863692596 0.001997230990970264 -0.0014159512098707555 -0.0012781105167996704
gpm 7.488659779956686e-05 -5.84327756066367e-07 -2.2894402663528766e-05 -4.083810437820279e-05 3.399594936274217e-05 3.178211973941122e-05 9.827514129788633e-08 7.507812887080977e-07 6.584160016609663e-06 2.2590501456671473e-06 8.60469851483543e-06 7.793119475788719e-06 1.4079291952394787e-06 -8.956502205067988e-07 -2.895229074504755e-07 4.655317649602846e-06 4.0142383721798966e-06 -2.7585096932303085e-06 4.847870274968785e-07 -2.7627931087959044e-06 6.361918692024654e-07 -3.1201200442454653e-06 -2.5091764033347657e-06 -5.781706860282027e-06 1.0750111773122698e-06 2.0117348088829164e-06 -1.2402097883637996e-05 -0.0014159512098707505 0.0034393908271282757 -0.000689892201797044
gmm -1.9627920893745652e-05 -7.958489294228416e-06 5.417163313987055e-05 2.9673646174410066e-05 1.0207968670175692e-05 -8.77027663582876e-06 1.814577874483669e-06 -2.4385806502799077e-06 3.3694793877301233e-06 -2.953162282533273e-06 2.5923152248634056e-06 2.391261992875759e-06 1.8592133005827406e-06 -9.85090647778593e-07 -5.0855770967071344e-06 -1.4551236626419857e-06 2.918808786867841e-07 8.605892629316293e-07 6.31376809870336e-07 -2.6403265078190886e-06 -3.6765819123002335e-06 -3.5147876584136508e-06 1.7090448590956186e-06 -5.397744124110624e-06 -4.0108436486021605e-06 1.300141991209097e-07 -9.130516417829605e-06 -0.001278110516799677 -0.000689892201797034 0.003319260782223044
