 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal gpp gmp gpm gmm
PC.PC5 -3.643568522366009e-06 -2.136238808343641e-09 5.5793244576637725e-06 7.651462525865813e-08 -2.0162648639421427e-06 -5.894873529089123e-07 5.086145720767111e-08 1.1024076706880385e-07 3.2433599165497905e-07 6.106416045868113e-07 4.32295019315272e-06 9.733958214959354e-08 2.4755037856245985e-07 -4.140960625752255e-07 -2.023416631605003e-08 4.076553897900017e-07 4.0334285943776866e-08 3.095201272641935e-07 3.713503515017745e-08 1.8180012204435344e-07 -8.173874185600521e-09 1.8217802545907597e-08 -3.559327470637877e-08 1.3965104492429936e-07 3.22422878777625e-07 5.929980637408924e-08 -2.140815511306429e-06 1.7218257944578856e-06 -2.5176464405915265e-06 4.619427806379086e-06 1.1649168307907712e-06 1.0337296680782419e-05 3.0619449731611716e-06
PC.PC6 -2.7918119706855797e-06 -6.027344673339371e-08 -7.837737388853318e-07 4.871789882100219e-06 6.449860399215073e-06 1.708121247151034e-06 -5.369932801723215e-08 -6.236157826261934e-07 2.7862569725595965e-07 -2.4119724951694107e-07 9.73395821495935e-08 4.7188389459855785e-06 1.0243206468221761e-07 -3.586478670507945e-08 -4.3013677970857215e-07 2.04181530727094e-07 1.255508105812968e-06 1.1259803925002913e-07 2.7798666579812647e-07 2.6729919998420694e-07 2.4542153560076663e-07 -2.6659871008875116e-07 -2.725633938102865e-07 1.940761443752367e-07 2.5133798867799204e-07 -2.6451365447425666e-07 -1.1055229347629438e-06 3.039216735775674e-06 -3.676910521995316e-06 4.169392220550574e-06 -2.2224820242930606e-06 1.012970604013176e-05 1.201575246925936e-06
PC.PC7 3.044805151868486e-06 -2.3845289024118485e-08 -1.3186135812075572e-06 -3.844964760452374e-06 -3.597597856442267e-06 -7.684390966783663e-07 -1.0261215644339103e-07 -1.1847314764431701e-07 3.536713661740985e-08 1.2945029987734655e-07 2.475503785624606e-07 1.0243206468221723e-07 4.105647972528996e-06 4.5108807624069813e-07 6.383131378459751e-08 -8.310518427589156e-08 2.4664011425203114e-07 -4.500910248342735e-07 4.9659747272682886e-08 4.4839538976103684e-07 1.9109873665463405e-07 1.0212950171931697e-07 -4.457976441651306e-08 7.908749036659519e-08 8.235742877808194e-08 -8.5070451051122e-08 5.030429222284646e-07 -4.359840064282968e-06 -6.28892273998607e-06 -2.0163426895460388e-06 7.293324772378732e-06 2.771932137100836e-06 1.8694915023598454e-06
PC.PC8 -2.20384346932508e-08 -5.0774189752174144e-08 1.167128149608599e-05 1.5114941495601222e-05 1.0767373998650656e-05 2.4876343728018716e-06 8.719006413811122e-08 -5.496931932736842e-08 -9.822494195564093e-08 -1.514217104286791e-07 -4.1409606257522425e-07 -3.586478670508335e-08 4.510880762406958e-07 5.793643853547135e-06 3.254198364372857e-08 -8.176330984196274e-07 2.0425732107822855e-07 -1.6103152118004426e-07 -6.027537258712905e-09 -6.245506704563715e-08 2.1991056505944396e-08 1.7483839203812833e-07 -1.2426853126360063e-07 -5.241052631620287e-07 1.0315320138833377e-07 -1.6912758645857012e-07 -1.1817450097935656e-07 -6.605801996741216e-06 6.766480828775276e-06 5.689603440697355e-06 4.201677716170824e-06 -3.83912906954646e-06 -3.5563055839836058e-06
PC.PC9 -4.569890318171231e-06 -2.1671914352419593e-07 2.428581997084949e-06 -2.149818428129584e-06 -3.843097417687376e-06 -1.2447290269666854e-06 4.223799119956631e-08 1.2318494556845904e-07 -7.738941004789091e-08 1.1629303294516164e-07 -2.0234166316050106e-08 -4.3013677970857215e-07 6.383131378459805e-08 3.254198364372782e-08 3.8840136733161054e-06 4.889823125792726e-07 -2.047185892514145e-09 3.125258423731634e-08 -5.445545038064227e-07 1.9602849202859594e-07 3.861450882112921e-08 -8.17153777036682e-09 4.647975923098491e-08 -3.8280966519082926e-08 5.297483209720576e-07 -1.2307717944736675e-07 2.129171230357211e-06 -4.986436412382782e-06 -1.454050462046974e-06 -3.96755964940044e-06 5.4972837777591946e-06 -5.780350406850677e-07 -4.047738959914902e-06
PC.PC10 8.616891852670923e-07 2.3494795998232034e-07 5.571470928303015e-06 9.2331289192202e-06 3.0783892850383033e-06 -6.768707131902399e-07 -5.0617450611816094e-08 1.5460346154369378e-07 4.050565067279193e-07 4.472948711535266e-08 4.076553897900033e-07 2.041815307270931e-07 -8.310518427589027e-08 -8.17633098419629e-07 4.889823125792734e-07 7.4992891441531985e-06 -6.034066371750213e-07 -3.6586489040237143e-07 4.147919896521673e-07 7.30725244499027e-08 -1.1294746331520354e-07 -1.5578919988387917e-07 2.1013391913311829e-07 -2.3141458502945778e-07 -6.577452103788205e-08 1.9063346313160708e-07 2.074521058090904e-06 2.0304279244528052e-07 -7.151127630908172e-06 5.856359065201653e-06 9.10221075452762e-07 8.432315556264683e-06 8.115774836033668e-07
PC.PC11 -4.57778718322441e-06 -1.5605883148310217e-07 -6.904679672427503e-07 -5.038031185183416e-06 -3.529416947787395e-08 1.1646472620146005e-06 1.2844308785557028e-08 -5.452105919887868e-07 2.1563823362093774e-07 -1.0717649444812577e-07 4.0334285943777607e-08 1.2555081058129657e-06 2.466401142520321e-07 2.0425732107822775e-07 -2.0471858925124117e-09 -6.034066371750264e-07 4.634250508789967e-06 -3.23903026944683e-07 2.7865716041205893e-07 1.977916041481602e-08 2.5611512921829855e-07 -1.2988201209242764e-07 -6.363502832145543e-08 -2.2945994709269384e-07 1.9813985536042814e-07 9.111213640786579e-08 -8.424846029988958e-07 9.70787719346456e-07 3.52593633902009e-06 3.809765496698269e-06 -4.138716419124585e-06 5.99591136376566e-06 -4.503798910688793e-06
PC.PC12 -1.5324438984837597e-06 -2.8633474626278187e-07 5.781954173280947e-06 1.3988354200766118e-05 1.5840682403650017e-05 4.501869240027571e-06 1.4702804947921938e-07 -3.5387171643079186e-07 -2.160743587809579e-07 -6.440506036084824e-08 3.095201272641935e-07 1.1259803925002682e-07 -4.500910248342736e-07 -1.6103152118004333e-07 3.125258423731648e-08 -3.6586489040236757e-07 -3.2390302694468145e-07 7.623761247689348e-06 -6.437975817364554e-07 -1.3841168523833725e-09 1.213787045370963e-07 9.049220921012462e-07 -5.541314076662051e-07 1.038616639400185e-07 4.7322160598064943e-07 -1.287203376306991e-07 -1.655512294944942e-06 1.3488120958541898e-06 9.545357340757291e-07 8.510998925836505e-07 -2.8040968125996505e-06 -8.267324596266077e-06 -1.0316412200259474e-06
PC.PC13 -8.436838074591118e-06 -3.832810543742493e-07 -1.0840768488574178e-06 -2.939065551063549e-06 -4.609495363238466e-06 -1.8790641280956182e-06 -1.6409371998835492e-07 4.422697342399548e-08 5.186259891476357e-08 2.5152042222899237e-08 3.71350351501782e-08 2.7798666579812626e-07 4.9659747272684355e-08 -6.027537258713765e-09 -5.445545038064201e-07 4.1479198965216496e-07 2.7865716041206036e-07 -6.437975817364562e-07 3.932496454208166e-06 9.252461172320246e-08 -5.20849817991037e-08 1.2258477924201394e-07 -5.15118388460359e-08 -2.6346327181657577e-07 -4.2442374655494197e-07 -1.9570033835770436e-07 -9.378755919684916e-07 4.8620774142747925e-08 -5.4591813869144926e-06 4.4737743266454004e-07 -1.3176907626420663e-06 5.179373334253369e-06 2.212092124236431e-06
PC.PC14 3.7301436138292637e-06 1.4158172853093544e-07 7.92972994523562e-06 4.029701447167589e-06 2.563551794007064e-08 -3.8170133089714494e-07 -6.660330327057244e-08 -1.6508650621785657e-07 8.034205270599179e-08 -1.3709429187889753e-08 1.8180012204435463e-07 2.6729919998420556e-07 4.4839538976103567e-07 -6.245506704563834e-08 1.9602849202859623e-07 7.307252444990171e-08 1.977916041481592e-08 -1.384116852383317e-09 9.252461172320215e-08 4.310499553285232e-06 3.3421296578405095e-07 1.9574899378609976e-08 -2.9469945096931553e-08 3.1503699260820776e-07 2.3137888929424232e-07 -2.761958203340565e-07 -7.097251434012486e-07 -6.12538722902693e-06 8.362324335650316e-06 2.5118466763685135e-07 9.443713212063175e-06 -8.49649866840723e-06 -7.246959654826198e-06
PC.PC15 2.862812480601189e-06 2.0739731930663237e-07 -1.4004719982021716e-06 4.361152754741327e-06 6.62405494938354e-06 2.163996902696446e-06 1.3355948352809105e-07 -9.958707022493404e-08 -2.1051712081788376e-08 -7.891906080921482e-08 -8.173874185599691e-09 2.4542153560076595e-07 1.9109873665463365e-07 2.199105650594561e-08 3.861450882113008e-08 -1.1294746331520311e-07 2.561151292182997e-07 1.213787045370965e-07 -5.208498179910399e-08 3.342129657840513e-07 4.008701144625209e-06 2.3991710686040567e-07 -9.629069957739755e-09 -2.7588926716953873e-07 2.719318878360758e-07 1.0988321390099749e-07 8.883433678348516e-07 -5.697182319485631e-06 3.734382205943702e-06 -5.665458913619061e-06 3.0751062569001443e-06 -1.6915715082116342e-07 -6.71046007468146e-06
PC.PC16 8.668251894962411e-07 -8.117022408334263e-08 -7.05508904585425e-06 1.1428641594475318e-06 9.26868290822455e-06 3.985528266583377e-06 -1.0642387982639259e-07 2.2227012294114094e-08 -1.0278453301309856e-07 1.498684036936048e-07 1.821780254590935e-08 -2.665987100887498e-07 1.0212950171931437e-07 1.7483839203813516e-07 -8.171537770368553e-09 -1.5578919988387316e-07 -1.2988201209242873e-07 9.049220921012544e-07 1.2258477924201264e-07 1.9574899378607653e-08 2.3991710686040646e-07 4.690316964001196e-06 -2.2779266347666033e-07 -1.6972199364445044e-06 -5.370815143016594e-07 -1.2293040658769403e-07 -5.445301209782481e-07 1.29341114254861e-06 6.394619147679128e-06 -1.598934408584082e-06 4.0576857013878525e-07 -1.139173473636964e-05 -3.46071701457904e-06
PC.PC17 -1.9838637035389564e-06 -6.460431394740108e-08 3.4555460165214816e-06 1.9236178510139332e-08 -2.571217002226747e-06 -1.3122191328590395e-06 7.337958816171495e-09 -1.5069708091477856e-08 1.4758131611195715e-07 -8.95109104779963e-08 -3.5593274706378535e-08 -2.725633938102866e-07 -4.4579764416512574e-08 -1.2426853126360132e-07 4.64797592309853e-08 2.1013391913311762e-07 -6.363502832145485e-08 -5.541314076662066e-07 -5.151183884603481e-08 -2.9469945096931646e-08 -9.629069957739944e-09 -2.2779266347665893e-07 3.523677608987886e-06 -2.5446609538201443e-08 -5.825956419069813e-07 -6.452486921758633e-08 6.569951903225355e-07 -1.11032363891412e-06 -6.656622751375566e-08 2.741141634585215e-07 2.7082837962265505e-06 -1.5570166021501886e-06 2.821286371631705e-06
PC.PC18 2.471140105346246e-06 -4.476972413584775e-08 -8.178851754634897e-07 -3.5614822502893108e-06 -2.036012223618568e-06 -2.8513894030644566e-07 9.19331608827749e-08 -1.6063563987015064e-07 -9.700866914488405e-09 -5.032684582756031e-07 1.396510449242976e-07 1.9407614437523752e-07 7.908749036659564e-08 -5.241052631620252e-07 -3.828096651908434e-08 -2.3141458502945977e-07 -2.2945994709269586e-07 1.038616639400227e-07 -2.6346327181657635e-07 3.150369926082092e-07 -2.758892671695367e-07 -1.6972199364445014e-06 -2.5446609538201843e-08 9.055379665396124e-06 9.500663878192533e-07 1.2529977090742648e-06 1.2785008746853703e-06 8.337663901548352e-06 7.460198482549029e-06 -4.299224748688624e-06 -1.1507328830460565e-05 -5.925694364681808e-07 -8.96451151328919e-06
PC.PC19 4.3124512591903276e-06 1.0310546486426324e-07 1.2228211108471396e-05 4.31436784072504e-06 -2.6629471902910217e-06 -1.830697255785817e-06 3.130388325937433e-07 -2.2872594277540925e-07 -2.488541591158606e-07 2.214532479564539e-07 3.2242287877762443e-07 2.513379886779899e-07 8.235742877808223e-08 1.0315320138833158e-07 5.297483209720553e-07 -6.57745210378831e-08 1.9813985536042594e-07 4.7322160598064794e-07 -4.244237465549465e-07 2.3137888929424312e-07 2.7193188783607477e-07 -5.370815143016626e-07 -5.825956419069833e-07 9.50066387819257e-07 6.566144359677394e-06 1.0723777337275917e-06 2.520517440351508e-06 1.8887443730358286e-06 6.918914649414644e-07 -6.519986607915709e-06 -3.9539456272718247e-07 3.883994229114284e-06 -3.907698263765077e-06
PC.PC20 3.5567610581314997e-06 -5.1821984091958616e-08 7.709192416588038e-06 -4.251738576148725e-06 -7.513828699556578e-06 -2.1199558813746223e-06 -1.87181571152215e-07 6.840680580699721e-09 -8.287108964652316e-09 3.18149658566072e-07 5.929980637408943e-08 -2.6451365447425464e-07 -8.507045105112352e-08 -1.6912758645856795e-07 -1.2307717944736836e-07 1.9063346313160732e-07 9.111213640786306e-08 -1.2872033763069606e-07 -1.9570033835770423e-07 -2.761958203340577e-07 1.0988321390099708e-07 -1.2293040658769406e-07 -6.452486921758648e-08 1.2529977090742642e-06 1.072377733727588e-06 4.592168479046913e-06 -4.0466184054638054e-07 4.202697040227092e-06 -2.6277015575816987e-07 -1.5202869458379376e-06 -1.3349372324767574e-06 5.593423170422051e-06 2.7602328930460854e-06
proband 1.6857003522823043e-05 2.398825624535189e-06 9.522221425946448e-06 -0.00010612435747386431 -0.0001696468421620738 -5.586100107054423e-05 3.740487294683424e-07 3.6915394565308417e-07 1.4195438632483968e-06 -2.2571031891639024e-07 -2.140815511306435e-06 -1.1055229347629565e-06 5.030429222284734e-07 -1.1817450097937182e-07 2.129171230357212e-06 2.0745210580908415e-06 -8.42484602998915e-07 -1.6555122949449298e-06 -9.378755919684965e-07 -7.097251434012425e-07 8.883433678348607e-07 -5.445301209781775e-07 6.569951903225234e-07 1.2785008746854086e-06 2.5205174403514962e-06 -4.046618405463037e-07 0.0008965321028377709 -0.0004901457991927322 -0.0004126804969174245 -2.4970264754568353e-05 8.944987819152219e-05 -8.801556567214151e-05 3.7296473278248298e-06
paternal 1.607871846843056e-05 -1.9737337802061775e-06 0.00032878874705159804 0.0006247928009335743 0.0005635024430484193 0.00012871334014446123 -3.59580420667898e-06 9.953732536136435e-07 -3.119080960605696e-06 -8.88101185087074e-07 1.721825794457881e-06 3.0392167357756064e-06 -4.3598400642829994e-06 -6.605801996741211e-06 -4.986436412382768e-06 2.030427924454989e-07 9.70787719346535e-07 1.3488120958538857e-06 4.862077414278018e-08 -6.1253872290268975e-06 -5.697182319485627e-06 1.2934111425481518e-06 -1.110323638914013e-06 8.33766390154826e-06 1.8887443730358324e-06 4.202697040226755e-06 -0.0004901457991927287 0.0028862781722574465 0.00027543905144698224 -0.0016671867608593907 -0.002236568226197373 -2.1205083470633506e-05 -2.8630971297057455e-05
maternal 5.7380914408660196e-05 9.356077086756078e-06 0.00015833991821231162 0.00027531321146785534 0.00017219535509506217 3.0433082257265776e-05 7.275520100664451e-07 -2.225049205449048e-06 -3.8389425311685e-06 -4.3736148883651057e-07 -2.5176464405915146e-06 -3.6769105219953614e-06 -6.288922739986048e-06 6.766480828775227e-06 -1.4540504620469505e-06 -7.151127630908131e-06 3.5259363390201227e-06 9.545357340756571e-07 -5.459181386914477e-06 8.362324335650334e-06 3.7343822059437064e-06 6.394619147679074e-06 -6.656622751374042e-08 7.460198482549005e-06 6.918914649415158e-07 -2.627701557581918e-07 -0.00041268049691742893 0.0002754390514469846 0.0029623747060204455 -5.803071282696129e-05 -0.0001306197828646075 -0.0019023774455692065 -0.002041572482595661
gpp 1.684029531378553e-05 4.552943320458595e-06 -0.00013732899331689823 -0.00024741008347100316 -9.8360698458e-05 1.9681491294855144e-05 -6.83876044342354e-07 -1.2828122854857865e-06 5.093574437957723e-06 1.5571592810589392e-06 4.619427806379092e-06 4.169392220550609e-06 -2.0163426895460388e-06 5.6896034406973905e-06 -3.967559649400386e-06 5.856359065201566e-06 3.809765496698248e-06 8.510998925838153e-07 4.4737743266454433e-07 2.511846676368572e-07 -5.665458913619021e-06 -1.5989344085838644e-06 2.741141634584679e-07 -4.299224748688601e-06 -6.519986607915777e-06 -1.5202869458377034e-06 -2.497026475456859e-05 -0.0016671867608593963 -5.803071282696169e-05 0.0040986143779518265 -0.0006355039963929551 0.00017023819996888015 3.265158836052604e-05
gmp -6.597399264007008e-05 -2.35846082540956e-06 -0.00014484094734019091 -0.00037224560003342653 -0.00042978351638204887 -0.000132274528375532 6.715996034487199e-06 -2.0747444346812684e-06 7.16736338188701e-06 7.3344042472786386e-06 1.1649168307908058e-06 -2.2224820242930238e-06 7.29332477237877e-06 4.201677716170778e-06 5.497283777759163e-06 9.102210754525677e-07 -4.138716419124627e-06 -2.804096812599425e-06 -1.3176907626421063e-06 9.443713212063133e-06 3.075106256900068e-06 4.057685701391082e-07 2.7082837962264776e-06 -1.1507328830460504e-05 -3.953945627271112e-07 -1.3349372324765667e-06 8.94498781915177e-05 -0.0022365682261973694 -0.0001306197828646069 -0.0006355039963929607 0.0045866208454167605 -5.7954868391128253e-05 9.544101460050235e-05
gpm 7.193205711393663e-05 -1.6373335847563293e-06 -0.000154722079507165 -0.00027723502636667287 -0.00013212278602833376 8.953184152062864e-07 -2.149962829292613e-06 -1.23115422023673e-06 8.049475010924604e-06 2.9656439517466434e-06 1.0337296680782425e-05 1.012970604013183e-05 2.7719321371007966e-06 -3.839129069546405e-06 -5.780350406851028e-07 8.432315556264644e-06 5.995911363765628e-06 -8.267324596265989e-06 5.1793733342533585e-06 -8.496498668407236e-06 -1.6915715082115215e-07 -1.1391734736369552e-05 -1.5570166021502081e-06 -5.925694364681807e-07 3.883994229114252e-06 5.593423170422058e-06 -8.801556567213824e-05 -2.1205083470632825e-05 -0.0019023774455692076 0.00017023819996887928 -5.7954868391130225e-05 0.0038499902192176126 -9.190448293163893e-05
gmm -0.00018841383679477292 -1.6618527354742037e-05 -0.0001699932748264264 -0.0003069606052657663 -0.00022229342648950087 -5.8520142811319684e-05 1.417210018189327e-06 -1.52480292494564e-06 9.28309365917181e-06 -4.811071806393458e-06 3.0619449731611305e-06 1.2015752469259623e-06 1.869491502359837e-06 -3.556305583983578e-06 -4.047738959914937e-06 8.115774836033294e-07 -4.50379891068883e-06 -1.0316412200258906e-06 2.212092124236415e-06 -7.246959654826209e-06 -6.710460074681475e-06 -3.4607170145790447e-06 2.8212863716316886e-06 -8.964511513289124e-06 -3.907698263765134e-06 2.7602328930460875e-06 3.7296473278277266e-06 -2.8630971297058437e-05 -0.002041572482595657 3.2651588360526114e-05 9.544101460050072e-05 -9.190448293164307e-05 0.0038820555098771537
