 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal gpp gmp
PC.PC5 -1.656772833529726e-06 9.971428816933122e-08 5.811550596099851e-06 -1.7482410876117299e-06 -4.936267907887213e-06 -1.6236334774884994e-06 7.479014365725725e-08 1.1127817970999391e-07 1.814109456504787e-07 2.645176795524665e-07 3.5110436652034855e-06 1.1897094593185484e-07 8.51333123756288e-08 -2.023274945305633e-07 -3.1679370492462905e-08 2.913624756897828e-07 6.811829771721559e-08 1.6518077713673067e-07 -6.6713129094561355e-09 7.431305424605896e-08 -1.2536126466158853e-08 -9.191228223430617e-08 -3.8289341014145615e-08 3.065103552759067e-07 2.1846980989653646e-07 -2.681137672765039e-08 8.686545395503215e-07 -4.8247354644385925e-09 4.370310062478091e-06 1.5643792369297079e-06
PC.PC6 -9.878752957648154e-07 -7.773091086411253e-09 -9.068195751177478e-07 1.5602056725851256e-06 2.3359447684811246e-06 5.601501091835828e-07 -5.339384610725304e-08 -3.285067345731285e-07 1.601298454239121e-07 -1.6536578337277569e-07 1.1897094593185506e-07 4.023888263709229e-06 1.5256942124979921e-07 1.7604166829924837e-08 -3.570982199620849e-07 2.589357590016925e-07 8.373324325294284e-07 1.7550320479166829e-07 1.9430755385369173e-07 2.595334256386464e-07 1.809747476594821e-07 -2.2028571131865724e-07 -2.276498354813635e-07 1.3538165226088805e-07 7.504818420580363e-08 -2.1205845932622696e-07 -1.226137778100181e-09 3.3510651600564876e-06 2.206607866634327e-06 -2.505865424317571e-06
PC.PC7 1.1587257097419985e-06 -9.618583038054724e-08 2.732123063742826e-06 4.134135609493815e-06 5.0966531692298455e-06 1.7537174309680244e-06 -1.2302411406247225e-07 -1.128218345683503e-07 5.046560850896095e-08 1.5492343429442199e-07 8.513331237562824e-08 1.525694212497987e-07 3.2392744898106005e-06 3.085544897730807e-07 2.0419686939976227e-08 -6.989887743407565e-08 1.9281871037226194e-07 -3.3817852982845607e-07 6.164064336256936e-08 2.3733532918611098e-07 9.62965010359334e-08 9.531047796517063e-08 -5.169333119410147e-11 -5.3314863401538375e-08 -2.8413928683927875e-08 -9.055906992104874e-09 -6.751441310333118e-07 -3.3987582284402835e-06 -1.6479023784649413e-06 5.937230009959039e-06
PC.PC8 1.6572702816826303e-06 4.6856708458173886e-08 2.357292541858493e-06 9.482883430952726e-07 6.707751908525982e-07 4.831588145692278e-07 1.018616800003943e-07 -5.175478613092604e-08 -1.1263708453820283e-07 1.04837054221757e-08 -2.0232749453056307e-07 1.7604166829925155e-08 3.0855448977308075e-07 4.480148591286041e-06 -8.119767570867914e-08 -8.406876166977889e-07 2.617901736972398e-07 -2.5087892692349906e-07 6.119450605323088e-08 -5.946128634264437e-08 7.233557747155877e-08 2.5845211930357904e-07 -1.2939124787538133e-07 -9.137422193623451e-07 7.400522403087443e-08 -1.7326325522760705e-07 1.0712503195998818e-06 -7.453522222708368e-06 5.589266313349591e-06 4.850162968206998e-06
PC.PC9 -2.550310194330731e-06 -1.508659475452289e-07 2.0366967593729983e-06 1.0365033364130912e-06 2.2253631912301697e-07 -1.7302508562110548e-07 5.9315677410340273e-08 3.580403555042305e-08 9.821382422073742e-09 3.494313771332403e-08 -3.167937049246331e-08 -3.570982199620848e-07 2.0419686939976267e-08 -8.119767570867897e-08 3.3597897110649573e-06 2.448630590696367e-07 3.249370181616635e-08 -6.5377175973186e-09 -4.5712070886345907e-07 9.338656073725963e-08 7.003762813161834e-08 -8.47634333794041e-08 2.116202537676157e-07 3.7934189811197145e-08 3.5969878658667706e-07 -1.102017400994002e-07 6.069999134279517e-07 -2.04481927389573e-06 -3.409390381986211e-06 4.0448494879691525e-06
PC.PC10 -1.5138916795786487e-06 7.79276294321068e-08 -7.450237282841167e-07 1.8950199865611743e-07 -3.4256883076474666e-06 -1.9608578848757828e-06 -5.3969981378950136e-08 5.037544537576792e-08 2.638340590826847e-07 -1.4627014597878357e-07 2.9136247568978294e-07 2.5893575900169156e-07 -6.989887743407451e-08 -8.406876166977896e-07 2.448630590696378e-07 5.498198461640988e-06 -3.431098653636121e-07 -2.226245421717603e-07 2.924345629350167e-07 1.336863081767531e-07 -7.777435882533126e-08 -2.638452233401901e-07 1.3296225748402367e-07 5.594889310658714e-07 -4.3232864180677366e-08 1.456889310362621e-07 2.3099263008145147e-06 1.0073759411448024e-06 1.3078858520067785e-06 -2.813136876827585e-06
PC.PC11 -2.4973657009632066e-06 -1.0128744379837802e-07 2.793048114108109e-06 4.5565227366265597e-07 4.56199648786955e-06 2.4447579098704957e-06 -6.577525178659147e-09 -3.1993712318378443e-07 1.5007113366504517e-07 -1.107973604140685e-07 6.81182977172144e-08 8.373324325294302e-07 1.928187103722626e-07 2.617901736972392e-07 3.249370181616662e-08 -3.431098653636134e-07 3.912581675235665e-06 -1.4235263284838785e-07 2.8624473611848834e-07 -4.015775424387367e-08 3.7190464753106125e-08 6.193190521370411e-08 4.729970059006862e-10 -2.8940604224617296e-07 1.4628229080797221e-07 7.914854424847696e-08 2.835340945277512e-07 2.6839024627199074e-06 2.6625986815008145e-06 -4.348512275327439e-06
PC.PC12 -1.2752008903186287e-06 -1.1256318895252105e-07 2.3408820160717296e-06 6.026960918384489e-07 -5.06003625698764e-07 -3.852737939338273e-07 1.1683479166794015e-07 -1.9624508822623424e-07 -1.5052164432276085e-07 -5.092589980775995e-09 1.6518077713673032e-07 1.7550320479166807e-07 -3.3817852982845634e-07 -2.5087892692349874e-07 -6.537717597318544e-09 -2.2262454217175954e-07 -1.4235263284838756e-07 5.810433822457011e-06 -4.2226608506242974e-07 1.3444610680626552e-08 1.1802878117179728e-07 6.444946330134921e-07 -3.838510883062369e-07 4.588854026579224e-08 4.4505906431271316e-07 -3.5061320668600826e-08 -2.018119878693995e-06 -8.416407965375576e-07 4.196776925163822e-06 -2.3275161340984524e-06
PC.PC13 -4.398374547831431e-06 -2.2552524211106376e-07 -1.9025056838885608e-06 -2.663030764792476e-06 -3.3978446610298927e-06 -1.4280918584371396e-06 -1.3110649867459638e-07 8.464513755092038e-08 -9.089220527024158e-09 2.622854652959155e-08 -6.67131290945601e-09 1.9430755385369207e-07 6.164064336256957e-08 6.119450605323072e-08 -4.5712070886345817e-07 2.9243456293501755e-07 2.86244736118489e-07 -4.222660850624306e-07 3.484063477157218e-06 1.8008975286583173e-07 3.5190183732584305e-08 4.032942757144483e-09 -7.69614663138091e-08 -1.0344523606064453e-07 -3.5297432185352076e-07 -7.978867024126767e-08 -1.2413095085246953e-06 1.2175476760494696e-06 -1.2382631850223488e-06 -2.3150352361417274e-06
PC.PC14 1.0364482698383399e-06 3.125407947417239e-08 3.868325624896493e-06 2.889014825530815e-06 1.6015127681641937e-06 4.0389954798795515e-07 -7.906816192751294e-08 -1.3823319964173426e-07 1.094676156656165e-07 1.6184792754710272e-08 7.431305424605951e-08 2.595334256386466e-07 2.3733532918611133e-07 -5.946128634264376e-08 9.338656073725943e-08 1.3368630817675267e-07 -4.0157754243873884e-08 1.3444610680627065e-08 1.8008975286583196e-07 3.6103859022881645e-06 1.0747876223731931e-07 3.7128935290721166e-08 -6.674750511379084e-08 2.187196185915734e-07 6.848776752640992e-08 -2.2426816505771754e-07 -1.1895548304456916e-06 -2.255440312349047e-06 4.8574257119989974e-08 6.239917558675308e-06
PC.PC15 1.4672812794394964e-07 8.479680502635034e-08 -1.1479768136158494e-06 1.778730272902657e-06 3.076356796589185e-06 1.0847441315653414e-06 1.1192442780213886e-07 -4.33495454570121e-08 1.6272751828526617e-08 -9.878906924255843e-08 -1.2536126466157822e-08 1.8097474765948103e-07 9.629650103593304e-08 7.233557747155861e-08 7.003762813161875e-08 -7.777435882533175e-08 3.71904647531047e-08 1.1802878117179721e-07 3.51901837325845e-08 1.0747876223731752e-07 3.470980858830618e-06 1.8732653535181005e-07 -4.257942247267794e-08 -2.81338050206629e-07 1.2105484390343452e-07 4.010889638048158e-08 4.4223320310568815e-07 -3.936769725233824e-06 -4.63895396945066e-06 2.5406542856859224e-06
PC.PC16 2.059007113781721e-06 -4.1097646140530735e-08 -3.487398999173185e-06 -1.749612684319701e-06 1.987136655954225e-06 1.3499715607691923e-06 -1.0768929492204266e-07 -6.133823377671051e-08 -8.654792372543946e-08 1.40409849067538e-07 -9.191228223430576e-08 -2.202857113186572e-07 9.53104779651708e-08 2.5845211930358063e-07 -8.476343337940395e-08 -2.638452233401908e-07 6.193190521370436e-08 6.444946330134923e-07 4.032942757144168e-09 3.712893529072102e-08 1.873265353518115e-07 4.0157245871125926e-06 -1.2913335703404214e-07 -1.3657839661392613e-06 -3.2911260012593365e-07 6.06851986643962e-08 -1.5153034759978098e-08 1.108481219210554e-06 -4.676165691182193e-07 -1.0346860986540579e-06
PC.PC17 -7.379573710253165e-07 -5.469520004852085e-08 1.6531201103734678e-06 -3.1790067731231865e-07 -1.655941204163989e-06 -9.23218645881829e-07 4.0678857647390174e-08 -2.222790989653586e-09 5.8146191298894595e-08 -5.698858012004651e-08 -3.828934101414567e-08 -2.2764983548136249e-07 -5.1693331194049407e-11 -1.2939124787538223e-07 2.1162025376761572e-07 1.3296225748402372e-07 4.72997005901313e-10 -3.838510883062361e-07 -7.69614663138097e-08 -6.674750511379074e-08 -4.2579422472677865e-08 -1.2913335703404188e-07 3.23061596293344e-06 8.09938474371874e-08 -3.5987498311422126e-07 -8.155760995380057e-08 2.428588841169957e-07 -1.2941643132173506e-06 -9.84969860164582e-07 2.7391211354733646e-06
PC.PC18 -6.780300605359608e-07 -1.4680652639716605e-07 3.829962222185878e-06 5.615801529115679e-06 5.743106505312322e-06 1.5399840089448262e-06 -1.5005561985302077e-08 -3.310592862097796e-08 1.240255388278883e-07 -2.30758948633238e-07 3.065103552759062e-07 1.3538165226088704e-07 -5.331486340153765e-08 -9.137422193623483e-07 3.7934189811197364e-08 5.594889310658716e-07 -2.894060422461753e-07 4.5888540265793903e-08 -1.0344523606064554e-07 2.1871961859157388e-07 -2.813380502066286e-07 -1.3657839661392566e-06 8.099384743718678e-08 7.337356546088675e-06 3.8180701069536207e-07 9.873184668859597e-07 1.5731238405231454e-06 4.5678515545137206e-06 -2.1800549110674667e-06 -5.505320150920508e-06
PC.PC19 -1.0331404533313455e-06 -8.501371097293985e-10 6.573146844349039e-06 2.290187472390176e-06 -2.2766563811947754e-06 -1.4717654058438528e-06 1.2932294577655987e-07 1.4091024272408054e-09 -4.453103816759992e-08 -6.00352340222868e-08 2.1846980989653675e-07 7.50481842058031e-08 -2.8413928683928692e-08 7.400522403087295e-08 3.596987865866774e-07 -4.323286418067744e-08 1.4628229080797163e-07 4.450590643127125e-07 -3.5297432185352235e-07 6.848776752640996e-08 1.2105484390343428e-07 -3.2911260012593566e-07 -3.598749831142206e-07 3.8180701069536265e-07 4.865004421391378e-06 4.971875594478483e-07 1.4253905024778907e-06 1.8698617841054462e-06 -5.732152947073563e-06 -6.151876128872406e-07
PC.PC20 3.372900768773509e-07 -1.1409111966545917e-07 3.1942012450605946e-06 -2.857254107010096e-06 -3.7433808850715858e-06 -8.949716092769853e-07 -2.147982984458906e-07 2.0718728330513627e-08 1.643743505815744e-08 1.6738727471412893e-07 -2.6811376727649677e-08 -2.1205845932622733e-07 -9.055906992105635e-09 -1.7326325522760758e-07 -1.1020174009939961e-07 1.4568893103626266e-07 7.914854424847651e-08 -3.5061320668600456e-08 -7.978867024126803e-08 -2.2426816505771748e-07 4.0108896380482136e-08 6.068519866439643e-08 -8.155760995380038e-08 9.87318466885957e-07 4.971875594478494e-07 3.874108846282456e-06 1.145475983104003e-06 1.631377604962704e-06 -1.288802815448852e-06 -5.310206462134915e-07
proband 3.2718865080009994e-05 1.9279358415651697e-06 -3.834741463685075e-05 -8.775376111541899e-05 -0.00010134944868554757 -2.9320714185830365e-05 4.219615055425735e-07 -1.532617860376177e-06 3.082268087059637e-06 -4.1341090530544013e-07 8.686545395503239e-07 -1.226137778096771e-09 -6.751441310333114e-07 1.0712503195998716e-06 6.069999134279548e-07 2.309926300814514e-06 2.8353409452777503e-07 -2.0181198786939988e-06 -1.2413095085246942e-06 -1.1895548304456895e-06 4.4223320310569434e-07 -1.515303475998057e-08 2.428588841169988e-07 1.5731238405231592e-06 1.4253905024778727e-06 1.1454759831040026e-06 0.000505183244259024 -0.00025473896433280356 4.9501356110749895e-06 -7.167045368435198e-06
paternal -6.213019918649685e-05 -2.9388005141871148e-06 8.76260710832058e-05 6.270830665387625e-05 -1.926657540290285e-05 -3.3916554522900544e-05 -2.133225162805471e-06 1.3759304015554714e-06 -3.6667664463764683e-06 2.4300579771284447e-06 -4.8247354644950525e-09 3.351065160056511e-06 -3.3987582284403e-06 -7.453522222708346e-06 -2.0448192738957507e-06 1.0073759411447983e-06 2.6839024627198383e-06 -8.416407965375405e-07 1.2175476760494887e-06 -2.2554403123490637e-06 -3.936769725233834e-06 1.108481219210594e-06 -1.294164313217373e-06 4.5678515545136824e-06 1.8698617841055475e-06 1.6313776049627176e-06 -0.0002547389643328049 0.002050471646093993 -0.001233681777771203 -0.0015275975723020104
gpp 5.341529998374503e-05 5.310695673327172e-06 -5.256185040663479e-05 -1.3780431732179926e-05 0.00012879932558391836 7.899443782762261e-05 -5.94772693585268e-07 -9.529756087976698e-07 3.812577603196274e-06 1.0454654091785899e-06 4.37031006247815e-06 2.2066078666342783e-06 -1.6479023784649087e-06 5.589266313349634e-06 -3.4093903819862056e-06 1.3078858520067692e-06 2.6625986815007565e-06 4.196776925163825e-06 -1.2382631850223742e-06 4.857425712001359e-08 -4.638953969450623e-06 -4.676165691182469e-07 -9.849698601645707e-07 -2.1800549110674803e-06 -5.732152947073661e-06 -1.288802815448879e-06 4.950135611077621e-06 -0.0012336817777712152 0.0034051582023690427 -0.0008453718066372403
gmp -6.339955046912586e-07 -1.9888922976484487e-06 4.890372603710335e-05 9.052575240567175e-05 6.041128146144693e-05 7.42274941977628e-06 4.243554528291177e-06 -1.627448364938547e-06 5.859761825262585e-06 4.4499670642477907e-07 1.5643792369297318e-06 -2.505865424317556e-06 5.937230009959041e-06 4.850162968206943e-06 4.044849487969183e-06 -2.813136876827585e-06 -4.348512275327292e-06 -2.3275161340984676e-06 -2.315035236141739e-06 6.239917558675313e-06 2.540654285685908e-06 -1.0346860986540869e-06 2.739121135473379e-06 -5.505320150920428e-06 -6.151876128872616e-07 -5.310206462134877e-07 -7.167045368435581e-06 -0.0015275975723020006 -0.0008453718066372565 0.0035664816563339904
