(Intercept) covarSEX covarYOB covarYOBsq covarSEX_YOB covarSEX_YOBsq covarPC1 covarPC2 covarPC3 covarPC4 covarPC5 covarPC6 covarPC7 covarPC8 covarPC9 covarPC10 covarPC11 covarPC12 covarPC13 covarPC14 covarPC15 covarPC16 covarPC17 covarPC18 covarPC19 covarPC20 proband paternal maternal gpp gpm gmp gmm
(Intercept) 0.00480602317787853 -1.32820355483969 0.0122826587663241 -0.0117509256512991 2.67741292993105 -1.34993160725404 6.42691009158103e-05 -9.00224760913484e-05 -0.000337403958872094 -4.63007842901718e-05 -0.000513902723270768 0.000112133542775094 -0.000225131864838803 -0.000187550508625176 -4.58867753059502e-05 0.000364739801664211 6.03630963543162e-05 8.78531156028259e-05 0.000341522960063991 0.000123337769911896 0.000416733838385068 0.000445710706019746 -0.0002424643913171 7.77188203148768e-05 0.000171725393498946 0.000181405889543217 0.00088807660461372 -0.00083456805165819 -0.000917766914011619 0.000561056882449711 0.000232486992770318 -0.000905988389961171 0.00172367884629499
covarSEX -1.32820355483969 4477989.43550215 53620.6436128453 -53641.6574580022 -8964182.98150891 4486399.41915065 -0.787323339471151 -8.11629484649925 2.93781737423461 1.93822084570323 -3.10831604888438 4.38042596265884 1.7503103041759 -2.82595669168661 6.60418955819123 2.31552049737705 3.6266523775188 -1.94697615084127 1.03191844860471 -1.31216111507462 4.1439742012743 -1.88319034777213 -5.83288157369219 -8.55631343440456 -4.2710486634046 4.80617956316788 0.742800684727314 10.89637260147 -1.8021502302387 -4.09229744413439 -3.26982802548646 -0.725845797874555 1.90774789591037
covarYOB 0.0122826587663241 53620.6436128453 1013.1763611149 -1013.58684319094 -107337.945352593 53719.7901458938 -0.00883192841286266 -0.123388472709621 0.00664653195002545 -0.0345193066959721 -0.0137534470451736 0.0114204455005771 0.0131724988377076 0.0602883757518619 0.0934433406913292 0.101044884550513 0.0974940686110195 0.0464611066618782 -0.0124795329043941 0.034217152274166 -0.0262080391092277 -0.0927963118480932 -0.0795447220198731 -0.0891773819974645 -0.0650118492901763 0.020581534390652 -0.0188583495005232 0.161725875609845 0.00466596364602365 0.00676268349165466 -0.135605613380268 -0.147270284859939 0.138699056020209
covarYOBsq -0.0117509256512991 -53641.6574580022 -1013.58684319094 1014.00778597932 107381.093964665 -53741.9266409092 0.00842096152698711 0.123473479258498 -0.00662637098521541 0.0345724345112647 0.0137965597613379 -0.0117152595224105 -0.0129158553171655 -0.0604377258681969 -0.0932895867857077 -0.100859446334635 -0.0975757218546153 -0.0466981549301632 0.0126548417898296 -0.0344354255100029 0.0263650664454669 0.0929749117113797 0.0794141618997146 0.0892860815709053 0.0648296527887592 -0.0204487093228567 0.018693750122055 -0.161828770955081 -0.00454827280137247 -0.00633905225609919 0.135634753898135 0.146321348447322 -0.138002925499644
covarSEX_YOB 2.67741292993105 -8964182.98150891 -107337.945352593 107381.093964665 17944978.1277942 -8981207.36798169 1.54534752214782 16.2368485272533 -5.87279608924199 -3.89631399242526 6.24400413543533 -8.76815323605873 -3.46931046852919 5.64149768855511 -13.2199617049779 -4.62912061790174 -7.28498670931729 3.91187423233062 -2.05704264987357 2.63422592648846 -8.30576117108076 3.76818668542421 11.6803433409736 17.133060429756 8.53437507086983 -9.61141905931467 -1.51416587139051 -21.8171217313419 3.65004554301692 8.22752914868803 6.52922360553942 1.39494247129608 -3.78116287142435
covarSEX_YOBsq -1.34993160725404 4486399.41915065 53719.7901458938 -53741.9266409092 -8981207.36798169 4495014.3112973 -0.758248097409314 -8.12099206497818 2.93520184172887 1.95823411826987 -3.13586870144451 4.38807020143965 1.71912350504444 -2.81558386834315 6.61612885904446 2.31369146551527 3.65850181148458 -1.96493032170777 1.02500202996507 -1.32209549398524 4.16206965692011 -1.88492202474791 -5.84760357916121 -8.57710074502821 -4.26353220797526 4.80528220675054 0.771253306833194 10.9214172741567 -1.84776578472185 -4.13584322360863 -3.25923547192631 -0.669049370332357 1.87341904179654
covarPC1 6.42691009158103e-05 -0.787323339471151 -0.00883192841286266 0.00842096152698711 1.54534752214782 -0.758248097409314 0.00517145535075501 -0.00071495791445553 -8.54740192954564e-05 -5.78184593679468e-05 -0.000321590355436589 0.000103392184156038 7.8559784091588e-05 5.36189793344504e-05 7.28968211349657e-05 2.32323703438547e-05 -0.0001027896897591 0.00062718317718317 -0.00011276085108161 -0.000287482378005894 -0.000726964674412457 -0.000767479555156966 0.000312955798641213 -1.89791022372582e-05 0.000186213847584672 0.000176666801118192 0.000106934008494717 0.000748661411292702 0.00068262567242046 0.000261704422407865 0.000444158904132533 0.000348726553078051 -5.90172845267524e-05
covarPC2 -9.00224760913484e-05 -8.11629484649925 -0.123388472709621 0.123473479258498 16.2368485272533 -8.12099206497818 -0.00071495791445553 0.00456339275883189 0.000396394443796461 0.000379966154901146 -0.000200436313670046 -0.000112506797943838 -0.000150408542192463 0.00021579464448343 -3.10978916450747e-05 -2.45813496777393e-05 -4.77269458708876e-05 -0.000279507295296682 0.000163153994201661 -0.000207221198389144 5.0701168992329e-06 1.26106355170977e-05 0.000152005462062969 0.000106263680435373 -0.000154339739823919 -6.2088882556581e-05 -0.000170959881732853 8.74419259938859e-05 0.000437502775997265 0.000196975711829336 -0.000566939461409047 0.000279141777430624 -0.000571811347639872
covarPC3 -0.000337403958872094 2.93781737423461 0.00664653195002545 -0.00662637098521541 -5.87279608924199 2.93520184172887 -8.54740192954564e-05 0.000396394443796461 0.00482413871582821 0.000124379705722195 0.000785477250897611 1.85061265440754e-05 0.000380274351343403 2.52704949555762e-06 -0.000511686947229724 -0.00012911601943315 0.00018085540258125 4.29353870470207e-05 -0.00055346605257703 -8.10533427810632e-05 -0.000102389438863311 0.000152092575255612 -0.000456122209912342 -0.000409443653882662 0.000168125567697315 8.18953910166622e-05 -3.33130165886375e-05 0.000507834729539041 0.000382355154262318 -0.00136682198814137 0.000642305660778748 0.000239238113298666 0.000135247616026154
covarPC4 -4.63007842901718e-05 1.93822084570323 -0.0345193066959721 0.0345724345112647 -3.89631399242526 1.95823411826987 -5.78184593679468e-05 0.000379966154901146 0.000124379705722195 0.00483369562507028 0.000791795782789378 -0.000181558155181873 0.000183753968168486 -0.000644972515833988 0.000145190846212642 0.000151820493580021 0.00024140685623124 -0.000560117720857308 -0.000324026128579356 -1.27168316705174e-05 2.60033493473587e-05 8.26868528997223e-06 7.80021939676434e-05 -0.000284867742491578 -0.000101098662449553 6.04004258732732e-05 -2.81587695793674e-05 0.000363493128010911 4.85484357635426e-05 5.54457856585749e-05 -0.000620972466381885 0.000447819468314138 -0.000896530831957496
