(Intercept) covarSEX covarYOB covarYOBsq covarSEX_YOB covarSEX_YOBsq covarPC1 covarPC2 covarPC3 covarPC4 covarPC5 covarPC6 covarPC7 covarPC8 covarPC9 covarPC10 covarPC11 covarPC12 covarPC13 covarPC14 covarPC15 covarPC16 covarPC17 covarPC18 covarPC19 covarPC20 proband paternal maternal
(Intercept) 0.00311493837208766 0.552975217571877 0.0243146178442264 -0.0242763973931215 -1.09762335003369 0.544624526684415 -4.70398787720958e-06 2.21220340913345e-05 -5.03203488150739e-05 2.41434835576277e-05 5.36359431886639e-06 -7.34782583426837e-06 1.98307172307742e-05 -1.45169256983962e-06 2.56863356972344e-05 -3.58966368600313e-06 -6.42141746194267e-05 1.01225444595403e-05 -9.80355881728809e-06 1.20918656786466e-08 2.29677016447854e-05 1.70353419263164e-05 3.38754151999841e-05 3.24207134227593e-05 -3.15285943678007e-05 3.43912686589149e-05 9.06692047846525e-05 -4.28541216161887e-05 -2.55347188303399e-05
covarSEX 0.552975217571877 2795163.98221774 28606.8353604971 -28607.4874554168 -5593142.01314857 2798108.87989272 -0.852669792084957 -4.31493729545374 1.34868906497934 0.292180940313201 -2.34685528926781 2.87139024266625 1.03488085718582 -1.84115287795164 3.65188421743382 0.469319014823924 2.08015906579498 -0.514912168692847 1.01718244989388 -1.44125155723307 2.65210296564964 0.0560347303887359 -2.09430738556848 -4.23772845948859 -2.9247121809613 1.50129992630955 0.523017206380585 3.5091573495356 -1.194206695142
covarYOB 0.0243146178442264 28606.8353604971 567.717398686925 -567.747539363716 -57244.6208556208 28639.1151048535 -0.0212925310822157 -0.0722683999976 0.0248776941437112 -0.0199433816534251 -0.0023852049930283 0.0117075652711126 0.0182768362143544 0.0452909629553341 0.0385680812766614 0.0358699092137481 0.0438670946729079 0.0348358774317035 0.00890683989651151 0.0249613419599742 -0.0114787510200667 -0.0405071490814726 -0.0241408602311252 -0.0558155651494293 -0.0496193594449214 -0.00315879515659888 -0.0144437787326547 0.0555711142471498 -0.00241422309870506
covarYOBsq -0.0242763973931215 -28607.4874554168 -567.747539363716 567.783338306799 57246.4799202596 -28640.322335806 0.0210331939520941 0.0723340325063724 -0.0247899090431732 0.0200002878006349 0.00245484514531963 -0.0118379817162132 -0.0181441140518265 -0.0454011345849123 -0.0384490400498254 -0.0357426731773685 -0.0438425406749401 -0.0349603849802937 -0.00880296122670821 -0.0250965344291192 0.0116093656839973 0.0406295516085477 0.024046322608223 0.05586112376809 0.0495356395820987 0.00325357175229919 0.0144083897604823 -0.0555589702281622 0.00230623495812371
covarSEX_YOB -1.09762335003369 -5593142.01314857 -57244.6208556208 57246.4799202596 11192026.85149 -5599146.69188136 1.68960517457726 8.63144461516651 -2.68602626258647 -0.590878630092802 4.70836409298579 -5.74111036761172 -2.05182026783785 3.66761492577658 -7.31388021701934 -0.938987596330124 -4.16852426538943 1.03944814919805 -2.03074083274105 2.88304428365098 -5.30763425070755 -0.106845904196841 4.19412216472147 8.4832729032635 5.84633045457817 -2.99770245958122 -1.06091911034787 -7.03368530181805 2.40786177127288
covarSEX_YOBsq 0.544624526684415 2798108.87989272 28639.1151048535 -28640.322335806 -5599146.69188136 2801168.82514568 -0.837059661410441 -4.31674775535767 1.33740038227173 0.298736829325943 -2.36173541716029 2.86990687540362 1.0169839450885 -1.82652189110826 3.66218732207523 0.469699190434055 2.08851553526271 -0.524548247363306 1.01354498964517 -1.44184398297394 2.65572420376658 0.0509054248701389 -2.09983519540056 -4.24572007001792 -2.92174856042077 1.49642817890076 0.53787548059052 3.52478699950389 -1.21360648864216
covarPC1 -4.70398787720958e-06 -0.852669792084957 -0.0212925310822157 0.0210331939520941 1.68960517457726 -0.837059661410441 0.00376625176600203 -0.000470211486396214 -0.00011420872169469 -9.57078156522122e-05 -0.000225992945697259 6.15565132107519e-05 4.26818107575383e-05 5.04840650997837e-05 6.13696252335475e-05 6.25102665959154e-05 -2.1907440069872e-05 0.000359696205081489 -3.22660863777938e-05 -0.000195808357194534 -0.000487454361756861 -0.000425638742283612 0.000170066600520136 -2.95468675075174e-05 0.000117192895123272 2.89774422272075e-05 -1.16344423139657e-05 0.00080511020348705 0.000580611749788886
covarPC2 2.21220340913345e-05 -4.31493729545374 -0.0722683999976 0.0723340325063724 8.63144461516651 -4.31674775535767 -0.000470211486396214 0.0028509826893348 0.000207881081346339 0.000218178567224137 -6.20853080431501e-05 -5.81282579924727e-05 -7.19776624135021e-05 0.000112759081655792 -3.74570346504967e-05 -1.16441725375282e-05 -3.10734520061415e-05 -0.000155425098763468 0.00010685475525961 -0.000137380025392733 1.35981306487846e-05 2.27689414806904e-05 7.87653702519611e-05 4.4198249803086e-05 -8.02194632596913e-05 -4.23595439161057e-05 -8.6774322429568e-05 -4.16697414150202e-05 0.000199079641415478
covarPC3 -5.03203488150739e-05 1.34868906497934 0.0248776941437112 -0.0247899090431732 -2.68602626258647 1.33740038227173 -0.00011420872169469 0.000207881081346339 0.00348311795488821 0.000110660624869599 0.000447097451336763 1.09623421748818e-05 0.000222522527121612 -9.25719472457112e-05 -0.000413401632047928 -2.5709687624064e-05 0.00018372710086188 2.1830012692102e-05 -0.000310080357709742 2.60483430925681e-05 -1.33539995830508e-05 0.000118946535286066 -0.000228076611855885 -0.000278817866006694 0.000190832204921074 6.57342596758244e-05 4.74617512027204e-06 0.000240733697054596 0.000298843708950219
covarPC4 2.41434835576277e-05 0.292180940313201 -0.0199433816534251 0.0200002878006349 -0.590878630092802 0.298736829325943 -9.57078156522122e-05 0.000218178567224137 0.000110660624869599 0.00331721354599759 0.000490884881776117 -0.000117154811591437 8.12237298173959e-05 -0.000369370622115624 0.000124018293877994 0.000104896775219943 0.000112041058579666 -0.000328149658339204 -0.000206316858027579 -7.53525435431634e-06 -2.19664659600771e-05 1.44369804490442e-05 1.29079568949677e-05 -0.000176839325192653 -4.16617654951319e-05 5.77427377764101e-05 -8.01777655804423e-05 9.64515047201213e-05 -8.67536886637718e-05
