 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.00027756681575546836 3.0463566729583876e-07 -2.086097831660153e-06 -3.914803997477625e-07 4.2296381402275e-10 -2.651697286384264e-07 -3.606439771145117e-07 6.963848780520726e-07 4.1616215021853555e-08 7.930766633222342e-07 -1.3058303712848984e-07 -4.547549082899457e-07 4.037750643958163e-08 1.4602054715889015e-07 8.796316556888316e-08 -4.4622696827586074e-07 -1.2626224529985838e-07 2.980141470592409e-07 -7.220018713946353e-08 6.187689223439235e-07 3.327332422591642e-07 1.539687022476632e-06
PC1 3.04635667295839e-07 8.976667083398629e-07 -6.21067340136335e-07 5.936714175283821e-08 -5.985513291797765e-08 -3.7519897454407664e-08 -1.11610168573686e-08 4.442906480440213e-08 9.987948640730625e-08 -2.9509335551979576e-08 4.216582829623995e-08 -3.9705813172650436e-08 2.1577896765377082e-07 1.5221434888302365e-08 -9.494216537064314e-08 -1.6597848539240047e-07 -1.4023257821840415e-07 1.3838171987512397e-08 5.8357780802344443e-08 1.648115793221839e-08 2.1883781754983063e-08 -2.00074089715933e-06
PC2 -2.0860978316601543e-06 -6.210673401363351e-07 1.728223211818989e-05 1.8838879187048304e-07 5.496069489003158e-07 -2.2052075367094438e-07 -7.614353300243894e-08 2.996211753223636e-08 1.0506146748470272e-07 7.552051421305399e-08 -1.2462700405620632e-08 9.45102294005936e-08 -1.0307231994590488e-07 1.4604724261061605e-08 -1.4392160543718966e-07 1.26342590088154e-07 -1.547762067584425e-07 1.5667437397827913e-07 -1.641164459192175e-08 -1.1447272279338432e-08 6.390058330794989e-09 -1.1378635101563375e-07
PC3 -3.9148039974776235e-07 5.936714175283822e-08 1.8838879187048278e-07 1.8675037535694652e-06 1.5268995423707252e-08 2.441150443799313e-07 7.767157317370536e-09 4.825114973524614e-08 -6.421462045034115e-08 -3.0195649839050965e-07 4.1278269481775576e-08 1.2311491938920465e-07 6.883299699524306e-08 -1.585286238633047e-07 1.2699470241720334e-08 -1.4517283370617929e-08 1.693756266376064e-09 -9.30837204979769e-08 -1.2514472899417794e-07 8.970082747097104e-08 3.3374765907026935e-08 -4.882096328073614e-07
PC4 4.2296381402274726e-10 -5.985513291797765e-08 5.496069489003159e-07 1.526899542370727e-08 3.1460369949999272e-06 3.958078736344987e-07 -2.1355172705118956e-07 -3.032151068044195e-08 -3.23172466105489e-07 2.4916807124611563e-07 9.532137992564287e-08 8.652638211556004e-08 -1.982505119833884e-07 5.319025076775324e-08 -7.832807915422188e-08 -1.1958244476864202e-08 5.358693031691283e-08 -7.378987405072991e-09 -6.518411506404422e-08 -7.305889154770488e-08 -2.7544263258792742e-08 -4.659106190299863e-07
PC5 -2.6516972863842705e-07 -3.751989745440763e-08 -2.2052075367094432e-07 2.441150443799313e-07 3.958078736344988e-07 5.116476215920366e-06 1.795891856617312e-08 4.475326870501404e-07 6.557090082549905e-08 -4.701260639033865e-08 -7.054418547384946e-08 -2.848309139364094e-07 1.7148797753790666e-07 -2.0486694922240973e-07 3.3059913735147546e-08 6.186920821891242e-08 -5.8363389607643516e-08 2.2259915644498453e-07 -9.907274363295549e-08 5.823228092700512e-08 8.838925252750867e-08 -2.9854168737862426e-07
PC6 -3.6064397711451214e-07 -1.116101685736857e-08 -7.614353300243907e-08 7.767157317370558e-09 -2.1355172705118958e-07 1.795891856617314e-08 5.8960717373351706e-06 4.870108215278467e-09 9.438289994928868e-09 6.020625570417371e-08 7.726594094941661e-09 -1.3774731421549378e-07 1.777719193479395e-08 -1.645388272558706e-07 -2.0422738951891976e-08 -3.272209751542033e-08 -2.032789995066768e-08 2.4390756199420393e-07 -6.876522767912039e-08 -2.4876828446868503e-08 -1.016593841717361e-07 -3.959171344364292e-09
PC7 6.963848780520725e-07 4.4429064804402104e-08 2.996211753223655e-08 4.8251149735246235e-08 -3.0321510680441916e-08 4.4753268705014037e-07 4.87010821527841e-09 4.902854452873511e-06 2.1460884628349818e-07 -8.091741436630397e-08 -4.737526007870503e-08 3.305466791071739e-07 7.590840458522669e-08 2.634806969396151e-07 -2.3551377756416967e-08 -1.5703912747856196e-07 -8.094123819957637e-08 -2.361410099636272e-08 5.1455442038671516e-08 -3.220957812672096e-08 -9.460421821098175e-08 2.8433641595975703e-07
PC8 4.1616215021853654e-08 9.987948640730631e-08 1.0506146748470292e-07 -6.421462045034115e-08 -3.2317246610548906e-07 6.557090082549889e-08 9.43828999492889e-09 2.1460884628349818e-07 4.949875374788119e-06 1.2451241094933757e-09 1.2148161599254332e-07 -2.1648980128714636e-07 1.0727450118585557e-07 -6.097899354920243e-08 6.81501091944766e-08 -8.141806876988966e-08 2.980620702770136e-08 6.623327793968763e-08 -2.740621201645778e-08 -6.773421411590993e-08 7.882917542778125e-08 -3.2741271107640346e-07
PC9 7.930766633222342e-07 -2.9509335551979552e-08 7.552051421305403e-08 -3.0195649839050955e-07 2.491680712461156e-07 -4.7012606390338774e-08 6.020625570417363e-08 -8.091741436630393e-08 1.2451241094934024e-09 4.700009265006291e-06 -3.9109895245643585e-08 -1.3595904759186794e-07 -4.5265915376115285e-08 -1.2458161261315256e-07 -4.498323890491337e-08 4.018976967748811e-08 1.2556940649472147e-07 1.1781504225417454e-07 -1.758913212473559e-07 -7.677547746584448e-08 -8.299328857995036e-08 -4.6564055422168024e-08
PC10 -1.305830371284893e-07 4.216582829623996e-08 -1.2462700405620642e-08 4.127826948177565e-08 9.532137992564276e-08 -7.054418547384946e-08 7.726594094941673e-09 -4.7375260078704974e-08 1.2148161599254324e-07 -3.910989524564357e-08 4.31946631694077e-06 -1.9952308566074576e-07 1.2188642134202164e-07 -1.8080982123293494e-07 -8.887334646878291e-08 -8.410621477625459e-08 -1.5352553303852186e-07 2.7050540074789374e-08 1.648927689326629e-07 1.3246881343679554e-07 3.249561469810831e-08 -4.209522580716305e-07
PC11 -4.547549082899458e-07 -3.970581317265043e-08 9.451022940059354e-08 1.231149193892047e-07 8.652638211556012e-08 -2.8483091393640955e-07 -1.3774731421549391e-07 3.305466791071742e-07 -2.1648980128714618e-07 -1.3595904759186797e-07 -1.995230856607457e-07 4.243923471115721e-06 -6.914355989034953e-08 -4.840049514121425e-08 -1.0166251779183873e-07 9.840998411956545e-08 2.0293015620127746e-08 1.519266418708886e-07 -2.2056375230974324e-08 6.83383329925635e-08 1.730327346906686e-07 -2.2995465984407752e-07
PC12 4.037750643958143e-08 2.1577896765377084e-07 -1.030723199459051e-07 6.883299699524302e-08 -1.982505119833885e-07 1.7148797753790658e-07 1.77771919347939e-08 7.590840458522669e-08 1.0727450118585559e-07 -4.5265915376115344e-08 1.2188642134202156e-07 -6.914355989034951e-08 4.119604360385886e-06 -7.639554705932197e-10 -1.3281736114262936e-08 -9.301022505807421e-08 -1.0317720708212362e-07 -9.300878975180075e-09 4.627948663287945e-08 -4.1237198675886986e-08 -6.79963658188111e-08 6.914205227612296e-08
PC13 1.460205471588907e-07 1.522143488830237e-08 1.4604724261061635e-08 -1.585286238633048e-07 5.3190250767753266e-08 -2.048669492224097e-07 -1.6453882725587065e-07 2.63480696939615e-07 -6.097899354920239e-08 -1.2458161261315258e-07 -1.8080982123293502e-07 -4.840049514121422e-08 -7.639554705931861e-10 3.9112499313601905e-06 -5.5639479770981297e-08 1.859471127365272e-07 5.84631897496763e-08 1.881120755695284e-08 -1.1331929919724115e-07 2.995931826769111e-08 4.2438527044550126e-08 -7.37995537675255e-07
PC14 8.796316556888344e-08 -9.494216537064318e-08 -1.4392160543718968e-07 1.2699470241720261e-08 -7.832807915422188e-08 3.305991373514747e-08 -2.042273895189191e-08 -2.355137775641697e-08 6.815010919447659e-08 -4.4983238904913405e-08 -8.887334646878284e-08 -1.0166251779183877e-07 -1.3281736114262928e-08 -5.563947977098117e-08 4.2311731931832165e-06 2.2817844358797202e-10 -7.210954294524557e-08 -2.0907468289730465e-08 9.419844545427458e-08 1.1063312675402329e-07 -5.879797521086358e-09 -3.6402259896136974e-07
PC15 -4.4622696827586106e-07 -1.659784853924004e-07 1.2634259008815385e-07 -1.4517283370617916e-08 -1.195824447686412e-08 6.186920821891247e-08 -3.2722097515420225e-08 -1.5703912747856199e-07 -8.141806876988968e-08 4.018976967748802e-08 -8.410621477625468e-08 9.840998411956549e-08 -9.301022505807421e-08 1.8594711273652718e-07 2.2817844358791585e-10 4.026503835761862e-06 1.2567267461023377e-07 -1.50671125776512e-07 -8.101338602496406e-08 9.542256634418573e-08 8.30239255553372e-08 -1.2264083863517628e-07
PC16 -1.2626224529985878e-07 -1.4023257821840415e-07 -1.547762067584424e-07 1.6937562663760482e-09 5.358693031691286e-08 -5.8363389607643575e-08 -2.0327899950667676e-08 -8.094123819957642e-08 2.9806207027701364e-08 1.2556940649472145e-07 -1.5352553303852194e-07 2.029301562012796e-08 -1.0317720708212354e-07 5.8463189749676406e-08 -7.210954294524558e-08 1.2567267461023382e-07 4.129700988685457e-06 4.526851164180242e-09 -4.839234553943953e-08 -1.105947163095708e-07 -8.124091456972902e-08 1.545602778101398e-07
PC17 2.980141470592408e-07 1.3838171987512406e-08 1.5667437397827906e-07 -9.308372049797688e-08 -7.378987405072948e-09 2.2259915644498442e-07 2.4390756199420403e-07 -2.361410099636273e-08 6.623327793968756e-08 1.1781504225417457e-07 2.7050540074789403e-08 1.5192664187088863e-07 -9.300878975180083e-09 1.8811207556952835e-08 -2.0907468289730475e-08 -1.5067112577651189e-07 4.526851164180272e-09 3.7934352497257262e-06 -1.9352250527158145e-08 -3.138778222450735e-08 5.186998456967803e-09 7.219854229720549e-07
PC18 -7.220018713946355e-08 5.8357780802344443e-08 -1.641164459192191e-08 -1.251447289941779e-07 -6.518411506404424e-08 -9.907274363295548e-08 -6.876522767912038e-08 5.145544203867154e-08 -2.7406212016457832e-08 -1.7589132124735588e-07 1.6489276893266284e-07 -2.205637523097426e-08 4.627948663287941e-08 -1.1331929919724119e-07 9.419844545427463e-08 -8.101338602496406e-08 -4.8392345539439525e-08 -1.93522505271582e-08 3.832370205819615e-06 -1.2443844336881683e-08 3.538540961281712e-08 -4.889617140748928e-08
PC19 6.187689223439234e-07 1.648115793221845e-08 -1.1447272279338493e-08 8.9700827470971e-08 -7.305889154770481e-08 5.823228092700516e-08 -2.4876828446868454e-08 -3.220957812672098e-08 -6.773421411590996e-08 -7.67754774658445e-08 1.3246881343679554e-07 6.83383329925635e-08 -4.1237198675887e-08 2.9959318267691144e-08 1.1063312675402327e-07 9.54225663441857e-08 -1.1059471630957079e-07 -3.138778222450742e-08 -1.2443844336881703e-08 3.857944415681884e-06 1.0759635461879253e-07 1.130279764581678e-06
