 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal gpp gmp
intercept 0.0005107304042346825 1.2399346497630481e-06 4.972005254702883e-08 3.526762517077167e-07 1.4317487963767274e-06 -2.325017863619363e-06 5.081388543169981e-07 1.7196071364712881e-06 -3.574279485720292e-07 1.4728368097913553e-06 -1.7205750654783373e-07 1.0700268884151432e-06 -2.0681037319670823e-06 1.5051316818822888e-06 -1.703224458537997e-06 -1.4851275854048155e-06 -7.731982751293812e-07 2.3944903360071585e-07 -7.030977339783368e-07 2.117334893362108e-06 1.276276013070269e-06 -8.809753807516902e-06 8.256719663470006e-05 -0.00012194190819980798 -2.4154086446254268e-05
PC1 1.2399346497630486e-06 1.7638729030023165e-06 -1.3683389694884993e-06 -1.3545639593577478e-07 -8.562514379184455e-08 -1.7405115613240794e-07 2.406750114882776e-08 4.531582764879369e-08 6.475614811891336e-08 -6.124337319040075e-09 2.0730503642347438e-08 -1.1321929927819181e-07 4.637779579378438e-07 3.867460338850823e-08 -2.6488232626727166e-07 -4.417635409274452e-07 -4.1394394835499727e-07 7.389060645223896e-08 -5.822412630459145e-09 9.444667429753937e-08 -3.9970498473748346e-08 -1.9913758807286066e-06 -1.756586604598783e-06 -2.2783930269197448e-06 -1.404148360210297e-06
PC2 4.9720052547027464e-08 -1.3683389694884993e-06 3.457717248832213e-05 5.301374014330476e-07 1.096090861488223e-06 -6.787399549119935e-07 -2.4512866778900474e-07 -1.7586247801771236e-07 8.766047577675614e-07 -2.1505387418325768e-07 1.9981583752312343e-07 -5.539428347925847e-08 -4.0633595829914877e-07 1.5724529322901328e-07 -2.1188328028536408e-07 1.3944056309918577e-07 -1.415105181479991e-07 3.804989737327246e-07 -6.699325042770189e-08 -2.309152863209999e-07 -1.6808955873031104e-07 1.152459204892941e-06 2.875688133026224e-06 1.1317089003672656e-05 -6.4457877170262135e-06
PC3 3.526762517077169e-07 -1.3545639593577492e-07 5.301374014330478e-07 3.443680572813764e-06 7.580811041042964e-08 8.592467075063814e-07 5.596627146602172e-08 2.956559521685221e-07 -1.49608508293127e-07 -7.314571816427998e-07 1.831980702676364e-07 2.631340710425529e-07 4.829104561239314e-08 -3.185749699473475e-07 1.6538552471021742e-07 -1.4178709279656274e-07 1.512039195892639e-09 -1.8169563118124154e-07 -2.2390857923977703e-07 2.1905407675104644e-07 1.0275358239919494e-07 -8.879715610171188e-07 -7.262334663551434e-07 5.275464053935936e-06 -5.232772862393299e-06
PC4 1.4317487963767266e-06 -8.56251437918445e-08 1.0960908614882228e-06 7.580811041042968e-08 6.538511224029899e-06 1.296319193446649e-06 -1.4229118618520087e-07 1.3532922252550564e-07 -6.249063206996651e-07 4.6507770986780413e-07 1.6295839818704683e-07 2.4258920729051524e-07 -5.906409816478988e-07 -1.1188756824241912e-07 -1.2698180521710466e-07 -6.334851384208032e-08 1.7135016518467692e-07 -9.133043763026853e-08 -1.9336809001582477e-07 -1.0833756586815883e-07 -4.493366756612462e-08 -9.534830323853372e-07 3.91930926300869e-06 2.7899015317906217e-06 -9.03201805725479e-06
PC5 -2.3250178636193643e-06 -1.7405115613240802e-07 -6.787399549119931e-07 8.592467075063812e-07 1.296319193446649e-06 1.192203756537357e-05 3.5875057691427506e-07 8.356521547142291e-07 -3.719045523832512e-07 -3.2169065896288527e-07 -2.1794698755501523e-07 -7.427182747753004e-07 4.56255240434937e-07 -8.887365676632598e-07 4.18605651096049e-07 -6.765109258407647e-08 -5.2181127207621235e-08 4.986347262878183e-07 -2.283815749229559e-07 7.657462585438689e-08 -5.694709948742723e-08 4.004446973414792e-07 -2.702187846422482e-06 7.654932466157828e-06 -5.231742155429973e-06
PC6 5.081388543169969e-07 2.40675011488278e-08 -2.4512866778900474e-07 5.5966271466021735e-08 -1.422911861852007e-07 3.5875057691427464e-07 1.1223608561395706e-05 5.88966595659733e-08 7.229526321227544e-08 2.6501522867837405e-07 1.2558621725999294e-07 -3.26468618549214e-07 -6.738291975641564e-08 -2.0901767189202188e-07 -1.3352827437840095e-07 -2.4441519315668566e-08 -1.444956740419286e-07 3.9615859325908837e-07 -3.0218063718227546e-07 -7.185507736246514e-08 -2.8285017099836264e-07 8.046751291420067e-07 -2.7040328501300083e-06 1.5289499726357962e-06 -3.9741092126339836e-06
PC7 1.7196071364712877e-06 4.531582764879369e-08 -1.7586247801771244e-07 2.9565595216852226e-07 1.3532922252550548e-07 8.356521547142288e-07 5.8896659565973156e-08 9.167874091335869e-06 3.5910774665334787e-07 -2.8175998189521434e-07 -1.3585806484450801e-07 6.712458748773895e-07 1.0382906895769647e-07 5.536232412331723e-07 -1.61828703299821e-07 -2.4095964187063814e-07 -2.8231471571044835e-07 -1.8973407651976311e-07 1.6134234376661092e-07 3.6512475262221554e-08 -1.5705501996180675e-07 -1.002222045822188e-06 5.759384490228137e-06 -4.31394076384229e-07 -9.406068996308969e-06
PC8 -3.574279485720286e-07 6.47561481189134e-08 8.766047577675621e-07 -1.4960850829312707e-07 -6.249063206996649e-07 -3.7190455238325137e-07 7.229526321227536e-08 3.591077466533481e-07 9.746232374089539e-06 2.998190888530579e-07 9.0661707121992e-08 -5.900320073170554e-07 2.7686021994472466e-08 1.4361480655726654e-07 -1.6206619600527568e-08 -1.9857195066613145e-07 1.6245039410069364e-07 6.874132119444652e-08 -2.5622379387923137e-07 -2.7810600477396005e-07 2.839591509099773e-07 -4.7290318533621545e-07 -7.341523842558859e-07 1.9636041901213012e-07 -1.6265804081046896e-06
PC9 1.472836809791354e-06 -6.124337319040072e-09 -2.1505387418325744e-07 -7.314571816427999e-07 4.6507770986780435e-07 -3.2169065896288516e-07 2.650152286783743e-07 -2.8175998189521434e-07 2.9981908885305797e-07 8.800038685744345e-06 -2.959397147369668e-07 -1.418364895922661e-07 -1.4623032608618573e-07 -2.2217580314427524e-07 -3.460117934752163e-07 3.402491288214531e-08 2.2325325426818835e-07 2.0592545102607756e-07 -4.388188740806901e-07 -2.2160265077850767e-07 -3.031885963465396e-07 5.158143580495021e-07 -4.967932412368882e-06 7.132150032857513e-06 1.5460968112943595e-06
