 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.00024030700992404194 2.8110999640298545e-07 -2.3224008886823132e-06 -3.657449809067034e-07 -3.7696716246699366e-07 -2.656985708185597e-07 2.0319751022722022e-08 6.103514601359888e-07 1.7111140039606728e-07 8.146252494343091e-07 6.199709913844003e-08 -1.8576596705679942e-07 -7.205981385748966e-08 2.9955050768720275e-07 -2.7720908235031338e-08 -4.611677184457028e-07 -2.0126914526597544e-07 1.4742134976625197e-07 -2.17185000526199e-07 7.145132977446312e-07 1.918471404771821e-07 3.001639572101538e-07
PC1 2.811099964029853e-07 7.961200004718891e-07 -6.395104317071466e-07 5.507371568571139e-08 -7.065659604810585e-08 -2.4116676553443194e-08 3.991965934694103e-09 3.715841276186549e-08 9.60018355659168e-08 -2.615782019625517e-08 4.821986752542173e-08 -3.2897465058837284e-08 2.322191044841778e-07 1.5635258494059737e-08 -1.0309512239985059e-07 -1.6431521799752372e-07 -1.4740424221401732e-07 1.0838977362786345e-08 6.52056196950183e-08 1.4670285667860425e-08 1.925525479341794e-08 -2.0479413778628953e-06
PC2 -2.322400888682313e-06 -6.395104317071468e-07 1.7963964199965357e-05 2.056695729635753e-07 5.90389834578661e-07 -1.8172761985903905e-07 -1.488429797026901e-07 9.194076405312394e-09 9.368811658810727e-08 -7.565354633203077e-09 3.6617386742314e-08 1.377323837891375e-07 -1.8408601340723975e-07 -3.638833116260048e-08 -1.2831131181228745e-07 1.0098437370551156e-07 -1.6672186095591302e-07 2.0728989466632676e-07 2.0477645651448777e-09 -1.3503187091125266e-08 -1.2894404575119877e-08 -4.011892886307484e-07
PC3 -3.657449809067032e-07 5.507371568571142e-08 2.0566957296357536e-07 1.6789194785812578e-06 2.7395762989159328e-08 2.5143880805035844e-07 9.547845847675882e-09 5.214277995644043e-08 -6.522249164593101e-08 -3.3475401054689597e-07 4.4199915541545474e-08 1.451092381027239e-07 6.080582619495615e-08 -1.7807579328219395e-07 1.0644791840220192e-08 2.4880596229602682e-09 -8.47691887446822e-10 -1.066950338228492e-07 -1.423625008135329e-07 1.1323354389945635e-07 3.143985961563476e-08 -4.3842634409649067e-07
PC4 -3.769671624669937e-07 -7.065659604810585e-08 5.90389834578661e-07 2.7395762989159335e-08 2.9311821998113355e-06 4.5502312292085293e-07 -2.1504831719022308e-07 -1.801967122646046e-08 -3.458721968221847e-07 2.559604353919147e-07 8.688655610711799e-08 1.0758467129084278e-07 -2.07183154935916e-07 6.034159706433428e-08 -1.12921586271385e-07 -1.6718310841617585e-08 8.618809806854436e-08 -8.830592570845054e-09 -9.636231675392063e-08 -7.536984853829061e-08 -1.1480123512348892e-08 -4.901979502019824e-07
PC5 -2.656985708185596e-07 -2.4116676553443188e-08 -1.817276198590394e-07 2.5143880805035833e-07 4.550231229208529e-07 5.057271952734193e-06 2.8631689881536253e-08 5.039588868500678e-07 3.712783219629182e-08 -5.5120488914122645e-08 -7.5887634279257e-08 -3.025841590984333e-07 1.907727585786278e-07 -2.388887422370688e-07 1.5570376797446253e-08 6.779641993302625e-08 -7.858153911418134e-08 2.687833226350516e-07 -1.1481415221695986e-07 6.337473895041824e-08 9.400958903809455e-08 -4.202004666360093e-07
PC6 2.0319751022722022e-08 3.991965934694083e-09 -1.4884297970269012e-07 9.547845847675844e-09 -2.1504831719022297e-07 2.8631689881536263e-08 6.095940895104966e-06 1.2607627182578079e-08 -7.941234437324515e-09 9.691755990696194e-08 -9.878349763654562e-09 -1.4691398279864143e-07 2.3324672692968603e-08 -2.1790042736397413e-07 -6.929605864924202e-09 -5.8077079058938035e-08 -2.0982533154548057e-08 2.7306862163087323e-07 -6.488568058241827e-08 -3.722340071737836e-08 -1.0319456561058307e-07 4.7993025386382407e-08
PC7 6.103514601359885e-07 3.715841276186551e-08 9.194076405312219e-09 5.2142779956440406e-08 -1.801967122646051e-08 5.039588868500678e-07 1.2607627182578125e-08 5.009777754191298e-06 2.5286641661834187e-07 -6.893104075096351e-08 -5.24639732871804e-08 3.719431790830657e-07 8.162797186380814e-08 3.220659830805339e-07 -6.449137103083531e-08 -1.5416232262223663e-07 -1.040162522844116e-07 -3.3273254852627154e-08 5.714758388140389e-08 -4.431769462980093e-08 -1.07107377197048e-07 3.7299088184545294e-07
PC8 1.711114003960676e-07 9.600183556591686e-08 9.368811658810724e-08 -6.522249164593108e-08 -3.4587219682218464e-07 3.712783219629172e-08 -7.941234437324538e-09 2.5286641661834187e-07 5.075304417142899e-06 2.1742003950066953e-08 1.775289646838616e-07 -2.42592174958279e-07 9.867865327684384e-08 -4.702534940878337e-08 6.895830069013057e-08 -1.0031126265234469e-07 4.0183862454756346e-08 9.498070382549953e-08 -4.225049524222255e-08 -6.387509198921577e-08 1.00663098404741e-07 -3.700475543130293e-07
PC9 8.146252494343086e-07 -2.615782019625518e-08 -7.565354633203019e-09 -3.347540105468962e-07 2.5596043539191485e-07 -5.5120488914122586e-08 9.691755990696191e-08 -6.893104075096351e-08 2.174200395006703e-08 4.828997322470592e-06 -2.8942674121245065e-08 -1.5938970410795875e-07 -5.7220082780396996e-08 -1.4262156829720553e-07 -7.597463683565775e-08 2.020313968292904e-08 1.0346588463583801e-07 1.2779072319038178e-07 -1.7162641767118304e-07 -6.82021928079305e-08 -8.179841413574313e-08 1.519043816170322e-08
