 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal
intercept 0.00029413873165983704 4.330199886595625e-07 -2.212187688787936e-06 -3.430564991862213e-07 1.3613958207984606e-08 -3.2172168984594974e-07 -4.11401982802453e-07 7.468785581230784e-07 -1.180654909340726e-08 7.846544490393541e-07 -1.3055088468250094e-07 -4.624343083773829e-07 7.129661817107383e-08 2.215170929081861e-07 9.311549548006274e-08 -4.551179253384214e-07 -1.50868364500579e-07 2.2507069682861088e-07 -8.724873323174053e-08 5.645542635597205e-07 3.4010866897034546e-07 1.2435824294971141e-05 -1.4824205662460641e-05 -1.4401328717210163e-05
PC1 4.330199886595625e-07 9.662700836108179e-07 -6.409141426720989e-07 6.909142926203635e-08 -6.198704964474109e-08 -3.664988361247988e-08 -2.6507303629588924e-09 4.5085570548187024e-08 1.0350863249944181e-07 -3.3268093497052715e-08 4.699915589760955e-08 -3.9551073891053396e-08 2.2697420061193e-07 2.4031705800654533e-08 -9.620024548034442e-08 -1.7657637424955355e-07 -1.5150379187210985e-07 1.125648697779062e-08 5.3144752745381196e-08 7.623923144521115e-09 1.5071687197723682e-08 -4.4825162025781365e-07 -2.3998132920546034e-06 -1.955724695245757e-06
PC2 -2.2121876887879363e-06 -6.409141426720988e-07 1.7818479304604376e-05 1.9696526688775308e-07 5.587855176319301e-07 -2.441941756415108e-07 -6.123468323033136e-08 3.5700208229211757e-08 9.952894657978045e-08 8.558835527458904e-08 3.098780714627145e-11 9.432016026104936e-08 -1.0147906308603766e-07 1.5688382708009473e-08 -1.5101598874610322e-07 1.056136139056536e-07 -1.7171145030641556e-07 1.4725019324310733e-07 -2.6698561150338494e-08 9.09308079542229e-09 4.21626022999173e-09 -1.9509474596079417e-07 -3.892143729861413e-07 4.183531874484995e-07
PC3 -3.4305649918622115e-07 6.909142926203634e-08 1.9696526688775305e-07 1.9687260471476646e-06 1.6571152746626994e-08 2.519145701179849e-07 1.0190417625691162e-08 5.0590698314388556e-08 -7.053060204502414e-08 -3.183396547435489e-07 4.3657073720844406e-08 1.283176423892303e-07 7.321492644475062e-08 -1.5699775309612036e-07 1.1440988269323603e-08 -1.4847711233099997e-08 -5.183572492497592e-10 -9.931677139394861e-08 -1.3302788601299407e-07 9.393804582123212e-08 3.3501598225722537e-08 4.834804453951363e-08 -6.569604241221331e-07 -8.343283547561635e-07
PC4 1.361395820798462e-08 -6.198704964474107e-08 5.587855176319301e-07 1.6571152746627e-08 3.2949497074861008e-06 4.071544232730524e-07 -2.1723319057846251e-07 -2.567562430365966e-08 -3.309242805209757e-07 2.502962554573138e-07 9.327008090544933e-08 9.299356289846252e-08 -2.0608536441295295e-07 5.585895203502049e-08 -8.201230036772863e-08 -1.2941002053139767e-08 5.22328185849262e-08 -1.3651486556834806e-08 -6.11166766385128e-08 -7.690767340480625e-08 -2.8477430821963894e-08 -4.5785258480051426e-07 3.8830636989355075e-07 -3.7949725863547533e-07
PC5 -3.2172168984595074e-07 -3.664988361247986e-08 -2.44194175641511e-07 2.519145701179849e-07 4.071544232730523e-07 5.3119188542871585e-06 2.437986568159476e-08 4.549263752105175e-07 7.004842431446718e-08 -4.506236950826559e-08 -6.608485753188272e-08 -2.9671802734489256e-07 1.7386591594169882e-07 -2.0839318484116503e-07 3.883455093559203e-08 5.7742158232041565e-08 -5.935269510911511e-08 2.17803747229174e-07 -9.643925188375344e-08 7.15309982553999e-08 8.675840680084299e-08 -1.7790723859172697e-07 -4.784114188504592e-07 2.0951325951604926e-07
PC6 -4.114019828024532e-07 -2.6507303629588916e-09 -6.123468323033133e-08 1.0190417625691151e-08 -2.1723319057846254e-07 2.4379865681594635e-08 6.085328806164363e-06 1.965723460668297e-10 8.502042173442593e-09 6.247529044354346e-08 1.186659835484458e-08 -1.4062962609607651e-07 2.2151004658958452e-08 -1.5672321080867105e-07 -1.8402674352839963e-08 -2.105724268807402e-08 -3.003078746538203e-08 2.495550138931265e-07 -7.24209895700649e-08 -3.434402114463094e-08 -1.0575904072470007e-07 7.633610952705687e-07 -1.2919933754390749e-06 -7.734559313298077e-07
PC7 7.468785581230781e-07 4.508557054818702e-08 3.570020822921185e-08 5.0590698314388596e-08 -2.567562430365962e-08 4.5492637521051754e-07 1.9657234606680442e-10 5.077559813827657e-06 2.1610888689977012e-07 -8.110748218635773e-08 -3.670501421643663e-08 3.342857094687802e-07 8.051556622930863e-08 2.6637372547451843e-07 -1.696471907999191e-08 -1.5682441546260228e-07 -8.318848320074314e-08 -2.3445605395901155e-08 6.204591732731294e-08 -3.322415819195645e-08 -1.023158859958372e-07 2.0363552690391217e-07 9.789546140070295e-07 -6.364922728144582e-07
PC8 -1.1806549093407615e-08 1.0350863249944176e-07 9.952894657978039e-08 -7.053060204502407e-08 -3.309242805209758e-07 7.004842431446728e-08 8.502042173442538e-09 2.161088868997701e-07 5.109946176128999e-06 3.3715185794001702e-09 1.1165101358073449e-07 -2.2097385537133245e-07 1.1313379850825149e-07 -6.4684011548167e-08 6.414052396016879e-08 -7.412606581307752e-08 3.196356358501829e-08 6.289830940656545e-08 -3.251007261053304e-08 -6.220919025817351e-08 8.860598722987092e-08 -4.097404667440598e-07 -3.901304899187188e-09 1.860629917006114e-07
PC9 7.846544490393536e-07 -3.3268093497052735e-08 8.558835527458908e-08 -3.1833965474354897e-07 2.502962554573139e-07 -4.506236950826557e-08 6.247529044354358e-08 -8.110748218635773e-08 3.3715185794002207e-09 4.838196680984146e-06 -3.550415616194109e-08 -1.385578324785415e-07 -4.61052350204169e-08 -1.2820466001073282e-07 -4.627322116637479e-08 3.451358683885321e-08 1.2616018316772723e-07 1.2887812597151606e-07 -1.7809871974160164e-07 -7.860541921359718e-08 -7.01723831092473e-08 -4.960187231352008e-07 2.4904909012466547e-07 9.111024992865096e-07
PC10 -1.3055088468250055e-07 4.6999155897609545e-08 3.0987807146309485e-11 4.365707372084447e-08 9.327008090544928e-08 -6.608485753188269e-08 1.1866598354844565e-08 -3.670501421643657e-08 1.1165101358073454e-07 -3.5504156161941154e-08 4.453570072264504e-06 -1.964109785145235e-07 1.258444074722461e-07 -1.788736771154593e-07 -9.524674438875804e-08 -8.039965482185505e-08 -1.4842155336781018e-07 2.6348716562589912e-08 1.6611483353560056e-07 1.3753454754619902e-07 2.8372839223130726e-08 5.390078522204531e-09 -1.0197926859578456e-06 -4.3949785163276514e-08
