 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal gpp gmp
intercept 0.00046169705770336 1.1897877862649174e-06 -8.356563635957314e-07 3.0027344696558287e-07 5.302471659123864e-07 -2.137289744427407e-06 1.559703976314119e-06 1.0842641249325522e-06 -4.328178863780252e-08 1.3438194384780588e-06 1.9216402968336707e-07 2.456471526270872e-06 -2.484818622691522e-06 2.2243437757390647e-06 -2.1778693577241188e-06 -1.8904041877724487e-06 -1.1797877652875225e-06 -4.167266689333459e-07 -1.1388864502131357e-06 2.5380328794967925e-06 9.050610300152062e-07 -1.21251787901834e-05 7.834596880998458e-05 -0.0001156820942227899 -2.1774441233878402e-05
PC1 1.1897877862649165e-06 1.6457095017782863e-06 -1.5529809955814326e-06 -1.254659285905815e-07 -1.100696913879582e-07 -1.538954190867762e-07 5.904234628073678e-08 5.065595257822399e-08 6.969963572329158e-08 2.2120703246325077e-08 1.6703634569074908e-08 -1.1167537815185443e-07 5.471945593457257e-07 6.923077104706697e-08 -3.3067963707718434e-07 -5.253664222062183e-07 -5.109385216561265e-07 1.2399537706361073e-07 -1.412986040674324e-08 1.1258360419056798e-07 -4.987554783592283e-08 -2.297202377620199e-06 -9.300959893298978e-07 -2.5807507884309294e-06 -1.9393798888464768e-06
PC2 -8.356563635957311e-07 -1.5529809955814326e-06 3.99953886937486e-05 6.866912196046274e-07 1.377020366500579e-06 -8.565254037667327e-07 -3.873282723039251e-07 -2.8150289975905683e-07 1.147880271683767e-06 -3.348370883638157e-07 2.0135807672599708e-07 -3.7015884721920974e-08 -6.971270163025117e-07 -6.167642852683447e-09 -2.320019315538027e-07 -6.9354818647897514e-09 -1.9702297063971388e-07 5.161150101335651e-07 -2.5399512760548083e-07 -3.624831259100662e-07 -2.2434991668928945e-07 1.5548847169537675e-06 3.0907468246176254e-06 1.248371628689244e-05 -6.814772310471793e-06
PC3 3.0027344696558234e-07 -1.2546592859058154e-07 6.866912196046274e-07 3.2850070741822585e-06 1.1022054196042871e-07 9.80767365455688e-07 1.0649484712313018e-07 3.8729607559231265e-07 -1.0328507684992908e-07 -8.544381109428413e-07 2.2232157962159172e-07 2.910776431809783e-07 5.6827623599781595e-08 -3.9813165945238e-07 1.5524041643444344e-07 -1.6683163194340045e-07 1.1028412963613715e-08 -2.77351700836846e-07 -3.131488054542743e-07 3.020599032503147e-07 1.2356326753786245e-07 -9.78326701524694e-07 -9.020795054936245e-07 5.653634956954814e-06 -4.7657536296464915e-06
PC4 5.302471659123857e-07 -1.1006969138795824e-07 1.3770203665005783e-06 1.1022054196042871e-07 6.402445546159363e-06 1.6153300023835437e-06 -1.1736141378840208e-07 1.6812157663596036e-07 -7.712524681628123e-07 5.175492525806106e-07 1.5087582996680073e-07 2.6226044965982846e-07 -6.77510192621267e-07 -1.3401216552736916e-07 -1.843595454271084e-07 -9.980781163610109e-08 2.4660373898551305e-07 -1.872703656805896e-08 -3.2957637132808263e-07 -1.7769631825110895e-07 -2.408265498895719e-09 -1.886597503370757e-06 4.494866190981503e-06 3.3629475780533195e-06 -1.0319518531233609e-05
PC5 -2.1372897444274072e-06 -1.5389541908677628e-07 -8.565254037667324e-07 9.807673654556881e-07 1.6153300023835435e-06 1.3181892695587164e-05 4.7564649374874513e-07 1.1313803213243528e-06 -5.886173168984856e-07 -4.2495942537404556e-07 -3.1230080780099784e-07 -1.0165359631685634e-06 4.6600064615693067e-07 -1.177850873468972e-06 5.274042189023016e-07 -1.0040165285814362e-07 -6.565980395501997e-08 6.658522967575178e-07 -3.2080765103034917e-07 1.840571006480771e-07 -3.845355587486927e-08 2.3065822279523832e-07 -2.6199814245760276e-06 9.26378175034585e-06 -7.667492887515891e-06
PC6 1.5597039763141176e-06 5.904234628073689e-08 -3.873282723039249e-07 1.0649484712313014e-07 -1.1736141378840199e-07 4.756464937487449e-07 1.2589436225598159e-05 4.847369048134918e-08 9.546803716428439e-08 3.604979829446117e-07 1.2953724067318838e-07 -3.8109322208265175e-07 -1.6549638416667303e-07 -3.422602452393206e-07 -1.2485569096887472e-07 -7.816705521569617e-08 -1.9124492150756305e-07 4.370568787511455e-07 -3.431794450752852e-07 -1.7115439078820525e-07 -3.062709767946026e-07 9.021441757230986e-07 -4.235446155173464e-06 2.2289652511191792e-06 -2.9047187442611823e-06
PC7 1.0842641249325511e-06 5.0655952578224135e-08 -2.815028997590576e-07 3.872960755923128e-07 1.6812157663596065e-07 1.131380321324353e-06 4.847369048134896e-08 1.026196185513037e-05 4.945651733907682e-07 -3.5289523862426617e-07 -1.269310155317284e-07 9.118690320705932e-07 1.399904798463898e-07 7.187231683494264e-07 -3.073088247918506e-07 -2.882061392562696e-07 -4.0296745696586055e-07 -2.5718302577086805e-07 1.6382465954507124e-07 3.769455337177857e-08 -1.91511739010706e-07 -1.2263592469386019e-06 6.435662804829992e-06 2.2184220930844517e-07 -1.0671040874325663e-05
PC8 -4.3281788637801484e-08 6.969963572329153e-08 1.1478802716837673e-06 -1.0328507684992915e-07 -7.712524681628126e-07 -5.886173168984856e-07 9.546803716428448e-08 4.945651733907685e-07 1.1078811719821461e-05 3.3805932371914275e-07 2.3145673348223356e-07 -7.104169234616858e-07 -7.147372421890692e-08 1.9875538464044074e-07 -1.4021546309981642e-08 -2.792868068181931e-07 1.6393224918909163e-07 1.1546816585318327e-07 -3.0746938959678145e-07 -2.9627121481834807e-07 3.9974990216058525e-07 -8.545843529189665e-07 -1.831080945493746e-06 2.1121518948354093e-07 -1.2161914908918668e-06
PC9 1.3438194384780607e-06 2.2120703246325014e-08 -3.348370883638158e-07 -8.544381109428417e-07 5.175492525806107e-07 -4.249594253740458e-07 3.604979829446117e-07 -3.528952386242661e-07 3.3805932371914275e-07 9.847788639128332e-06 -4.3630586296818877e-07 -1.5012289497041562e-07 -2.402778082266935e-07 -2.979649045365374e-07 -4.3973990340280176e-07 2.3801127585932553e-08 1.3866530815351533e-07 2.667806134515259e-07 -4.590560401432263e-07 -2.3350724708561928e-07 -3.663604423775779e-07 5.131840978532794e-07 -6.522410990327503e-06 8.494835135200591e-06 2.679522889779674e-06
