 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gmp gpm gmm
intercept 0.0015717754203499815 5.944605449979138e-07 -1.1564096015070621e-05 -3.3389237048765083e-06 3.1124902338818624e-06 3.0172657841401813e-06 1.1317472649332079e-05 2.9188953811128424e-06 1.0538400392201354e-05 -3.5296886630963177e-06 5.831964859938508e-06 2.02167352650677e-05 -8.241560598595764e-06 8.023284723176736e-06 -3.002736039477218e-06 -4.742887436136428e-06 -1.0080334939833624e-06 2.3532201946608106e-06 1.4548356490880614e-06 1.1886282834491502e-05 -2.9279900695427136e-07 -3.880062139113866e-06 0.00019558167384861404 0.00024169279057400313 -0.0006577778642873404 0.00016797493608028866 -0.000298264090095203 -0.0002369382607093494
PC1 5.944605449979159e-07 6.1169135180636934e-06 -4.5532053877643744e-06 4.582427661750323e-07 -5.891415881700152e-07 -3.526387818682972e-07 1.5217736053261732e-07 1.2576006676882367e-08 5.698265817640068e-07 1.3239993081107087e-08 4.495681399449211e-07 -3.8314072315155024e-07 1.958902186301806e-06 -1.4513281536570483e-07 -8.149678780528152e-07 -1.8915262437785728e-06 -1.926263607892848e-06 2.844757889582234e-07 -5.631906208819861e-07 5.298891022628801e-07 6.691351859043502e-07 5.381421992894912e-06 -1.5576126171086336e-05 -5.516569158688268e-07 -6.553740992718344e-06 3.159294733723504e-06 -2.4940410521111064e-05 2.076936284445165e-06
PC2 -1.156409601507064e-05 -4.553205387764371e-06 0.00012938540760626684 4.516558032895882e-06 4.267508867330477e-06 -8.801092731324338e-07 6.559500893983751e-07 2.2801082581743203e-06 1.9486317101941166e-06 7.302361611221885e-07 1.198302501761043e-06 -1.6961821669074794e-06 5.540590990116416e-07 2.15112300191385e-06 3.3515951453745206e-06 -1.5093743453303607e-07 -2.658336211243832e-06 2.7532408830206315e-06 2.2864169652575068e-06 -4.987364548000497e-06 -2.489998888690246e-06 2.219287826879175e-06 2.8283519495591893e-05 2.713963919429754e-05 4.6790551383337945e-05 -6.786840640383495e-05 -1.7364798922362628e-05 -4.528492210270953e-06
PC3 -3.3389237048765062e-06 4.582427661750325e-07 4.51655803289588e-06 1.3472682024373795e-05 4.5334391703915916e-07 3.7278958521445992e-06 -2.5858506897933446e-07 3.0652421927623547e-06 1.1096947730875903e-06 -2.0764403889211294e-06 3.39616956759176e-07 -5.160797855959021e-07 6.75675196220665e-07 -2.6969052620532455e-06 7.444018453289343e-07 -8.999079504046187e-07 5.04629704707804e-07 -1.4410922748580876e-06 -1.4149554870446954e-06 1.4767809703082338e-06 1.4390943099644102e-06 3.201864912088057e-06 -1.7201130650857398e-06 1.4835347911784264e-05 6.22532109989436e-06 -1.5109758095702415e-05 -3.1521542087323555e-05 -1.756098429518726e-05
PC4 3.1124902338818717e-06 -5.891415881700156e-07 4.267508867330476e-06 4.533439170391588e-07 1.9902800592791934e-05 4.85494640975474e-06 -1.4258564947977571e-06 1.5180450795871987e-06 -2.479170860848017e-06 3.425071870353767e-07 7.524451167574566e-07 1.1401155616272416e-06 -2.856563469648983e-06 -1.1722731954487238e-06 3.062673210516299e-07 6.544192177096127e-07 -2.1586869157741575e-07 2.2236024417643543e-07 -4.7340034191543775e-07 -3.1984164162226366e-07 9.265906718313938e-08 -5.803113988071927e-06 1.1992593690388912e-05 -2.6069968066336678e-05 1.6861654955584884e-05 -2.9826069942138695e-05 9.09826765431831e-06 3.904150396160841e-05
PC5 3.017265784140195e-06 -3.526387818682979e-07 -8.801092731324372e-07 3.7278958521445997e-06 4.854946409754743e-06 4.333223284718158e-05 9.397067562979762e-07 6.205876868498889e-06 -1.9843047662879212e-06 -1.7005382295352617e-06 4.1411123137336554e-08 -2.0764849484680564e-06 1.243601883412765e-07 -3.7770164321112115e-06 9.204807754762034e-07 -8.026979331012053e-07 -6.200565548301219e-07 2.4879969017803107e-06 -4.421863107407103e-07 1.5179873945613704e-06 5.695690662918798e-07 1.3939169988350305e-05 -1.7270506092561402e-05 -4.184788704071334e-06 1.6360455606613827e-05 -7.401871288378891e-06 1.8801176160288053e-05 -1.3231039794037212e-05
PC6 1.1317472649332079e-05 1.521773605326175e-07 6.559500893983726e-07 -2.58585068979334e-07 -1.425856494797757e-06 9.397067562979782e-07 4.03322583879585e-05 9.711433360198628e-08 1.0026706113963375e-06 8.629088244192692e-07 -1.5427963328350543e-06 -7.765045932858733e-07 3.61415898450449e-07 -6.403724316594637e-08 1.800859937533243e-07 1.256151230051014e-06 -4.2866762232669366e-07 4.4600889555124854e-07 -1.4675339670698317e-06 -2.865175755371289e-06 -8.446231394503464e-07 7.337769322408719e-06 -4.3687825221875456e-05 -1.1225040429075932e-05 1.3369054710741209e-05 2.9700665244824207e-05 5.914199165121001e-06 1.0268247377680803e-06
PC7 2.918895381112842e-06 1.257600667688169e-08 2.280108258174318e-06 3.0652421927623547e-06 1.5180450795872006e-06 6.20587686849889e-06 9.711433360198482e-08 3.326957380109025e-05 2.2096337758909806e-06 -1.6855218589948632e-06 -6.692680802557952e-07 2.564950446085451e-06 1.202019518230687e-06 1.7781682249636648e-06 5.14410293457638e-07 -8.140708787591801e-07 -9.064340943618575e-07 3.17498866756045e-07 4.2913764696611056e-07 -2.627811093459101e-07 -3.307531555101857e-07 1.2285731434309911e-05 2.273768698358029e-05 1.2564325909660208e-05 -1.6052904654529078e-05 -4.6266350153878176e-05 8.902077097463415e-06 -4.735087395131748e-05
PC8 1.0538400392201358e-05 5.698265817640068e-07 1.9486317101941174e-06 1.10969477308759e-06 -2.4791708608480173e-06 -1.9843047662879217e-06 1.0026706113963377e-06 2.2096337758909815e-06 3.7474591815096225e-05 3.897675267998567e-07 1.7535347091391125e-06 -3.5784657550244607e-06 -7.253087942792755e-07 4.629357519854404e-08 3.921697358893854e-07 -1.810309867880578e-06 -9.343759151106971e-07 -1.8959001920361302e-06 -4.302870566885323e-06 1.7639213968800064e-07 1.4445350558033583e-06 1.1423701555187952e-05 2.3010543753562083e-06 4.2318711379307434e-05 -2.9416817820586802e-05 -1.658836550193095e-05 -2.9442215390238513e-05 -5.4276204794289315e-05
PC9 -3.52968866309632e-06 1.3239993081107252e-08 7.302361611221897e-07 -2.07644038892113e-06 3.4250718703537556e-07 -1.700538229535263e-06 8.629088244192694e-07 -1.685521858994865e-06 3.897675267998573e-07 3.0970096106374944e-05 -1.885160048907194e-06 1.3548588327466059e-06 -1.1648609346603547e-06 -1.964620670973367e-07 -2.0952767196151365e-06 1.3698132861324456e-06 1.20019093984937e-06 2.2845015998474318e-06 -9.609175383217923e-07 -1.2624497612704516e-06 -2.2123431844424383e-06 3.9808827497262845e-06 -8.75712496767283e-06 1.2085409239501635e-05 1.9613538580319337e-05 1.4842562995358694e-05 -1.6583505818728703e-05 -1.5646360099144258e-05
PC10 5.831964859938501e-06 4.4956813994492104e-07 1.1983025017610437e-06 3.3961695675917746e-07 7.524451167574565e-07 4.141112313733773e-08 -1.5427963328350535e-06 -6.692680802557931e-07 1.7535347091391138e-06 -1.8851600489071944e-06 3.600360785411103e-05 1.5927907783823065e-07 1.145873313614253e-06 -9.82242247188759e-07 -8.229834729971008e-07 1.5890349908879747e-06 -1.4746094121620633e-06 -1.1666425975760582e-07 -3.2990856122458366e-10 2.334635795308643e-06 -4.767688144923195e-07 1.20107757946916e-05 -1.8857250406673305e-06 8.172494930518817e-06 -1.2274226919395404e-05 2.8592624721451372e-05 -8.661603577483162e-06 -1.2708625524891004e-05
