 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband maternal gpm gmm
intercept 0.0004076459436674029 7.986586249982076e-07 -3.20279812251032e-06 -6.250067793009756e-07 8.541121234134311e-07 -4.2957915404990566e-07 1.3579704687508932e-07 2.014719242546394e-06 9.331027393290095e-07 4.7226558380136723e-07 -4.477263793289259e-07 6.548100047092145e-07 -3.730088924214679e-07 8.064756885913952e-07 3.3931144151482443e-07 -8.886880448487507e-07 -2.1576971309456662e-07 -6.048861192659254e-07 4.482581176142606e-07 1.3764806699515229e-06 2.27650198047032e-07 8.768964654688823e-06 4.764840716916218e-05 -5.007540141837327e-05 -6.677544567455105e-05
PC1 7.986586249982075e-07 1.4412749271796668e-06 -1.1022967801202278e-06 7.871609392675149e-09 -7.147942637266671e-08 -2.2030525122633236e-07 2.7039537957165244e-08 1.3711428985372753e-07 1.5683779283101312e-07 -6.537553956289712e-08 1.4839309959845904e-07 -7.776543897833545e-08 3.18981824334666e-07 -8.340736425462992e-08 -1.4007589666376912e-07 -3.137083489092274e-07 -2.471672079066111e-07 -2.2584891425949518e-08 -2.1573101512204618e-08 7.399636808857938e-08 8.390198700825668e-09 -2.2280845452353473e-06 1.581197066509048e-06 -4.631798346974504e-06 -1.819908774558101e-06
PC2 -3.2027981225103194e-06 -1.1022967801202285e-06 2.8425241371931563e-05 4.6614612959356185e-07 9.808846668226846e-07 -1.541575665121781e-07 -5.620791871548388e-08 -2.393153614799208e-07 2.708351944275258e-07 1.386854367344135e-08 -3.200105011022881e-08 -8.982718848237715e-08 -2.3387085571168036e-07 2.838374487054637e-07 -3.7117497486093477e-07 3.02648627424801e-07 -1.3683893554456622e-07 6.857031543003805e-07 8.578788620096415e-08 -3.036994272809568e-07 1.1304649367082415e-07 3.626677819578493e-07 1.0316830180527797e-06 -2.346180665865011e-06 2.6767934684391882e-06
PC3 -6.250067793009758e-07 7.87160939267514e-09 4.661461295935616e-07 2.8680050730994937e-06 5.410461509092371e-08 5.481148095990654e-07 1.8416319261848328e-08 1.1201417646083222e-07 -9.976148130307108e-08 -5.144106343169671e-07 1.645797709192681e-08 1.7805658727277746e-07 1.3140741341015074e-07 -4.3077504482834467e-07 -6.457113615109501e-08 -1.8935836598310564e-09 2.526431629074282e-08 -1.4601185221571956e-07 -3.333663283917945e-07 2.082814904334251e-07 6.94108709440417e-08 -3.811194475462026e-07 6.368199250413908e-07 -2.611413994214202e-06 -1.3787638665988282e-06
PC4 8.541121234134316e-07 -7.147942637266673e-08 9.808846668226848e-07 5.4104615090923726e-08 5.0641922987541324e-06 1.0764699567968258e-06 -3.291534757809335e-07 7.280161595377966e-08 -8.254481243265365e-07 1.6806792980005227e-07 1.6912093149299243e-07 -8.095873375859221e-09 -4.3723084653153864e-07 -2.0474566346317174e-07 -7.703982007287803e-08 -3.6199243174650604e-08 7.399435431671157e-08 1.2886693819590705e-07 -1.6071736520350212e-07 -1.3606047798671527e-07 2.455516834469128e-08 -6.517667577176266e-07 -2.8764317495912213e-06 -2.0583037045495074e-07 4.351735623853949e-06
PC5 -4.2957915404990704e-07 -2.2030525122633236e-07 -1.5415756651217804e-07 5.481148095990656e-07 1.076469956796826e-06 9.414413112333206e-06 1.6947334351672543e-07 7.91015099838819e-07 -5.025798485890356e-07 -1.9162511091659074e-07 -2.6079233007809054e-07 -6.852371935432407e-07 3.6140478480182355e-07 -5.677759110198843e-07 2.4024341330509823e-07 -2.655039042164208e-08 -9.720358014402367e-08 4.2503915725664205e-07 -1.4336552409072187e-07 3.109342430828679e-07 1.2325961789906228e-07 -6.681692682468874e-07 -4.988349090694011e-06 9.140545381339914e-06 1.6543897049915881e-06
PC6 1.3579704687508876e-07 2.7039537957165194e-08 -5.6207918715483724e-08 1.8416319261848334e-08 -3.2915347578093337e-07 1.6947334351672535e-07 9.207149481417572e-06 1.07296963419293e-08 8.194524839635395e-08 1.6614940874465927e-08 1.9817544869814235e-08 -1.6173006207184596e-07 1.0860517819184764e-07 -2.636933930867711e-07 -3.89232528104588e-08 3.824454730632674e-08 -2.0656522953183908e-08 2.751407327865844e-07 -9.888574095086922e-08 -2.71816090851794e-08 -2.6024715278464766e-07 1.423577369462249e-07 -2.074798815707571e-06 2.631774420891809e-06 -1.0272715679685434e-06
PC7 2.014719242546393e-06 1.3711428985372753e-07 -2.393153614799211e-07 1.1201417646083212e-07 7.280161595377965e-08 7.910150998388189e-07 1.0729696341929368e-08 7.580747508077565e-06 4.4594050015493354e-07 -1.5438912133163712e-07 -8.888371137573042e-08 5.927402643679315e-07 1.1061716105155054e-07 3.070597842125569e-07 -5.213784395385826e-08 -3.729559298819672e-07 4.961878740012955e-09 -4.726747288159437e-08 3.689963715927769e-08 2.776979180255084e-08 -1.8032986881982704e-07 1.1289079543604927e-06 4.1698970314435327e-07 4.718313454292824e-06 -7.775063637029444e-06
PC8 9.331027393290088e-07 1.5683779283101315e-07 2.708351944275261e-07 -9.976148130307097e-08 -8.254481243265363e-07 -5.025798485890352e-07 8.194524839635365e-08 4.459405001549337e-07 8.168598270458531e-06 1.5518369419926402e-07 2.135558945081032e-07 -2.356663401829966e-07 2.4259139043984787e-07 -9.413470949602952e-09 -5.6614681056955344e-08 -2.0825755671955252e-07 1.041513925708542e-07 8.10146525311005e-08 -1.5654719585799331e-07 -2.2864614740312765e-07 1.6001828196582925e-07 -5.8540940929889805e-08 2.3663940875301496e-06 -4.2176724849854445e-07 -4.093617100182129e-06
PC9 4.7226558380136665e-07 -6.537553956289715e-08 1.3868543673441317e-08 -5.144106343169669e-07 1.680679298000522e-07 -1.9162511091659087e-07 1.6614940874466168e-08 -1.5438912133163712e-07 1.5518369419926415e-07 7.3559143718051055e-06 -5.370594478038167e-08 -1.6833384364987522e-07 -1.430743875643916e-07 -3.5901775043331597e-09 -2.663420884110382e-07 1.5461177528175337e-07 3.0267304200262333e-07 2.9640406790042336e-07 -2.0393833643730007e-07 -1.6566314437341785e-07 -2.211147766425119e-07 -3.82877360338464e-07 2.7628556123827566e-06 -1.0916999165913948e-06 -2.5067744819014556e-06
