 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gmp gpm gmm
intercept 0.0005333920171546929 1.924623213295946e-06 -1.2285698355755232e-06 5.255801438078762e-07 3.8040737517793236e-07 -1.3204752345997504e-06 1.9170990072294554e-06 7.074463675468582e-07 2.5187798342267637e-06 8.267376598216686e-07 8.394441255132251e-07 4.693610495872698e-06 -2.6211672708390802e-06 1.927338544408582e-06 -7.883680141288823e-07 -2.1715311688670855e-06 -1.9517721132739864e-06 -1.6609239185362705e-06 -1.9720374928334275e-06 2.8784048075138123e-06 -2.8484048661626307e-07 1.805268726552093e-05 7.106472849050301e-05 7.958908128503595e-05 -0.00015748868069414713 -5.7646819735632165e-06 -0.0001280446567484004 -0.00010432337432481652
PC1 1.924623213295947e-06 1.9092716037424736e-06 -1.812103972826759e-06 -1.069142917290462e-07 -6.829845202760485e-08 -3.048735992562871e-07 1.40204696351203e-07 1.3696632548186293e-07 1.3106029149335331e-07 -8.515211502600271e-08 1.1541522517132439e-07 -3.843871427955924e-08 5.509773615762627e-07 -7.946180633432295e-08 -3.0320321330717594e-07 -6.503307176585755e-07 -5.575662050275441e-07 1.9492738551302322e-07 -6.173941793104047e-08 1.3513635293842487e-07 -9.797513873376562e-08 1.6636445683848872e-07 -3.0424063600545486e-06 -7.445293899886686e-07 -3.401192393474121e-06 -8.586283534042152e-07 -6.583137516659186e-06 1.568975232989705e-06
PC2 -1.2285698355755203e-06 -1.8121039728267584e-06 4.425857905305665e-05 1.007349283871442e-06 1.2685176664129266e-06 -3.700090441771418e-07 -1.7440915910466403e-07 -3.722528379555288e-07 1.0723808202796843e-06 -1.9113194832609905e-07 4.700089692954924e-07 -5.97710319576304e-07 -8.380441532847038e-07 4.1370692635327456e-07 -9.896649890804243e-07 2.8273930816925485e-07 1.3795209189483372e-08 8.309552249224833e-07 3.377597229595717e-07 -4.919370545517308e-07 -2.8340108530038623e-07 2.035352788010774e-06 2.5320563704861776e-07 5.559682321324694e-06 2.1241964742348476e-05 -8.742235813878693e-06 -4.575621688600398e-06 -9.167870178115111e-07
PC3 5.255801438078746e-07 -1.0691429172904616e-07 1.007349283871442e-06 3.688467662907984e-06 1.428369204952249e-07 9.630647866879668e-07 1.7397820770839548e-08 4.084961696259545e-07 -7.162633202760048e-08 -8.749595804581069e-07 1.4445753207008523e-07 2.8874957717394556e-07 1.3589932834878601e-08 -5.551173739912862e-07 6.559767706749482e-08 -2.6021328152511813e-08 1.4644395195735506e-07 -3.9541259603774915e-07 -4.6391747387128364e-07 3.5846748799980084e-07 9.180310259252017e-08 -1.3430003962824022e-07 7.705863060199736e-07 2.606759043152583e-06 2.4684618451123625e-06 -6.138427142792151e-06 -5.586999222766154e-06 -3.7165916172263053e-06
PC4 3.8040737517793326e-07 -6.829845202760488e-08 1.2685176664129272e-06 1.428369204952249e-07 6.975887508138069e-06 1.5664342278332281e-06 -3.4008916733375773e-07 2.1436616058856677e-07 -1.1729808319151738e-06 3.582863184441554e-07 2.1880876194345623e-07 1.82331256216701e-07 -7.861745958708911e-07 -4.1533111329758355e-07 -1.1561808004266624e-07 -1.320500183529473e-07 9.210158664975444e-08 6.17988387480295e-08 -3.9283687346205653e-07 -2.3421912039640247e-07 1.5867855112906842e-07 -9.447089977171007e-07 3.7420205529689684e-06 -8.844928752230925e-06 3.4156842748676833e-06 -1.0788173117816856e-05 1.8448016512961253e-06 1.1789143007041105e-05
PC5 -1.32047523459975e-06 -3.0487359925628716e-07 -3.700090441771419e-07 9.630647866879662e-07 1.5664342278332275e-06 1.414666044143288e-05 3.695949940219977e-07 1.070568953015001e-06 -8.148796941772811e-07 -3.869088735075857e-07 -3.180287198697057e-07 -1.2033450939847736e-06 4.2868173227274946e-07 -1.0180021484555385e-06 5.037159115446169e-07 -1.5817661277671597e-07 -2.0148038720406247e-07 7.425547909976813e-07 -3.1962304975488243e-07 2.6775663706674703e-07 1.6347076174606932e-07 -4.23010915204268e-07 -1.9275400898172147e-06 -3.1261027489916903e-06 7.607546878888336e-06 -7.567294975840766e-06 1.7653798955893227e-05 -5.840017210374795e-06
PC6 1.9170990072294554e-06 1.4020469635120293e-07 -1.7440915910466376e-07 1.7397820770839402e-08 -3.400891673337577e-07 3.6959499402199763e-07 1.3631148973451836e-05 -5.04256402759919e-08 3.5794019725951847e-07 1.9072369053083575e-07 1.0680413447807421e-08 -4.0641329705423525e-07 1.314399989921473e-07 -2.882732595261735e-07 -2.291072749581153e-07 -7.987526897241723e-08 -6.37863680726829e-08 2.2987007067100044e-07 -3.1764258766476516e-07 -2.282235836092704e-07 -5.47436573266292e-07 2.5837507352183188e-06 -6.858361715163555e-06 -1.7366611948314527e-06 1.2783422513849614e-06 1.0072946733459897e-07 2.999968135014632e-06 -4.178073485115742e-06
PC7 7.074463675468575e-07 1.3696632548186296e-07 -3.722528379555292e-07 4.084961696259544e-07 2.1436616058856648e-07 1.0705689530150017e-06 -5.0425640275991996e-08 1.1342329777802872e-05 8.52836710500653e-07 -2.61440522371779e-07 -1.5386705180686483e-07 1.2238511852525385e-06 1.74400188559613e-07 4.725218581622128e-07 -1.7421681163239962e-07 -3.962199126357375e-07 -3.1420796875739097e-07 -1.8706148425211472e-07 8.454263637429663e-08 5.1235265077445536e-08 -2.674844496206599e-07 1.4435802865870329e-06 5.103524387622167e-06 -8.45833357052925e-07 8.838831365344067e-07 -1.2000363852270584e-05 6.024038204250184e-06 -1.1638104477087644e-05
PC8 2.518779834226765e-06 1.3106029149335324e-07 1.0723808202796856e-06 -7.162633202760068e-08 -1.1729808319151743e-06 -8.148796941772806e-07 3.5794019725951826e-07 8.528367105006537e-07 1.2322702230089507e-05 3.657946394733351e-07 2.1218791326447558e-07 -7.426413816062347e-07 1.857627986590662e-08 9.773499160178868e-08 -4.5035713477812336e-08 -6.133411574928985e-07 1.1482449880067005e-08 7.463980657455524e-08 -6.044375948872666e-07 -3.101172233193445e-07 2.6754955793398677e-07 2.336999204983831e-06 -2.8902698229499255e-06 5.558216369363964e-06 -1.1582886322063616e-06 -3.203446653033462e-06 -4.854904381573767e-06 -1.3864210333753993e-05
PC9 8.267376598216687e-07 -8.515211502600284e-08 -1.9113194832609865e-07 -8.749595804581073e-07 3.582863184441555e-07 -3.869088735075855e-07 1.9072369053083544e-07 -2.6144052237177904e-07 3.65794639473335e-07 1.0586883276019227e-05 -3.490139991915953e-07 4.8399287822783464e-08 -4.6564360744578374e-07 -7.956073664250402e-08 -8.059610144836095e-07 2.820006720415926e-07 4.834770381360549e-07 6.206414449465744e-07 -1.5557233230817594e-07 -1.0454691816467951e-07 -5.656340525966092e-07 -7.603193447763742e-08 -3.3035611818539093e-06 8.921904783515805e-07 7.92535334330929e-06 9.709901322210177e-07 -7.353363013553279e-07 -2.2717500498350116e-07
PC10 8.39444125513224e-07 1.1541522517132438e-07 4.700089692954919e-07 1.4445753207008528e-07 2.1880876194345615e-07 -3.180287198697055e-07 1.0680413447807553e-08 -1.53867051806865e-07 2.121879132644758e-07 -3.490139991915953e-07 1.1278528052405978e-05 -3.678957392995744e-07 1.2395056318793448e-07 -3.53273367656043e-07 -2.013242371490808e-08 2.1106974018710244e-07 -1.935113627700443e-07 -8.348882142182513e-08 2.179676183132401e-07 5.945317767509628e-07 -1.3152309259015744e-07 -5.8501770766658775e-08 -4.974682952600334e-06 6.632364091698791e-06 2.7378643755840056e-06 2.227936118533982e-06 -1.0495985909152253e-05 -4.125101807673255e-06
