 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gmp gpm gmm
intercept 0.0007162339787494708 2.677617653875383e-06 -3.6154519119893016e-07 7.349005011197124e-07 1.607169423736098e-06 -2.201796714059491e-06 1.6282028352596507e-06 1.882512513804198e-06 2.400807409810228e-06 9.353910583311878e-07 8.939297182479717e-07 4.4052278191330375e-06 -3.1114565084289277e-06 1.692187216048997e-06 -7.311185870836346e-07 -2.060557108103123e-06 -1.921612347630961e-06 -1.361813988422275e-06 -1.6281152282487428e-06 3.4755006695097696e-06 -4.1882060506642934e-08 2.0225328088750012e-05 9.960056895181602e-05 0.00011296879462549762 -0.00020976114901022095 -1.2297197171857096e-05 -0.00017739169846806303 -0.00014346152933555548
PC1 2.6776176538753823e-06 2.4729163720434364e-06 -1.9782907532994312e-06 -1.3782890137101284e-07 -3.622690630542892e-08 -3.8251887435366405e-07 1.060562403134172e-07 1.8277773668520957e-07 1.376156131916753e-07 -1.1913055044234177e-07 1.438159794196388e-07 -6.749141276018064e-08 5.957599895662919e-07 -8.835162343264453e-08 -3.2261436971918653e-07 -6.887605391876741e-07 -5.691357550259096e-07 1.5354766575700263e-07 -9.107806107513247e-08 1.5388194836720985e-07 -9.638495295289588e-08 -3.129026462091135e-07 -4.159800249950761e-06 -9.934471536683197e-07 -4.227122401376598e-06 -2.973807211300947e-07 -8.161664562357198e-06 2.0739803772702647e-06
PC2 -3.6154519119893837e-07 -1.9782907532994316e-06 4.829637553862988e-05 1.0013724042383368e-06 1.339856530511163e-06 -5.353791368922649e-07 -1.0512569881322395e-07 -2.1368931897271656e-07 1.0635038390391506e-06 -2.487022223009576e-07 4.1084204629779307e-07 -5.579557986712611e-07 -7.419257200799834e-07 5.351345122151421e-07 -9.61668490524147e-07 4.166389977732061e-07 -2.7053033450364958e-08 8.501217969516828e-07 4.7433056613073496e-07 -4.119229664811443e-07 -3.153302046991873e-07 2.271148386497229e-06 3.69763026825463e-07 5.868904573264834e-06 2.516972427808695e-05 -1.0704801042620445e-05 -4.2706027867463e-06 -1.0626593476167906e-06
PC3 7.349005011197141e-07 -1.3782890137101255e-07 1.0013724042383363e-06 4.703776323862649e-06 1.397169729246527e-07 1.0335989140216324e-06 8.272090718360784e-09 4.4327854558666375e-07 -1.6372253572096615e-07 -9.547841946285438e-07 1.5995875930153932e-07 3.141571627561503e-07 3.000624940765155e-08 -5.928229262305972e-07 1.1293161633467499e-07 -5.7637001360474914e-08 2.001917374152953e-07 -3.503619339781059e-07 -4.61489264785084e-07 3.292020702200442e-07 9.029657790830606e-08 -2.6156252528580577e-07 1.6035501249980518e-06 4.001130787403329e-06 2.3383406964631406e-06 -8.636140854935327e-06 -8.431667361116704e-06 -5.2319998709004864e-06
PC4 1.6071694237360977e-06 -3.622690630542889e-08 1.339856530511164e-06 1.3971697292465275e-07 8.734817917963974e-06 1.595196443170892e-06 -3.626964875231649e-07 1.9087370055992686e-07 -1.2179552640862995e-06 4.5223355418842936e-07 2.3072934423349483e-07 1.6444149213139254e-07 -8.840392963507128e-07 -4.6757775209715574e-07 -1.2541959979923612e-07 -1.0178609270770957e-07 2.9591647541808567e-08 -2.3158836538190603e-08 -3.632979625594551e-07 -2.3762323253811972e-07 1.4024349847696923e-07 -4.35899062920638e-07 4.37893773443336e-06 -9.47488167753586e-06 3.195352826199198e-06 -1.202284062664381e-05 -2.3849559657195385e-07 1.4045535744212995e-05
PC5 -2.20179671405949e-06 -3.825188743536638e-07 -5.353791368922634e-07 1.0335989140216332e-06 1.595196443170892e-06 1.612047826820774e-05 4.476003284943911e-07 1.067259496099254e-06 -7.040032404680254e-07 -3.6530853155783515e-07 -2.4985373855709366e-07 -1.152453323894361e-06 5.052158199482044e-07 -9.736016180957344e-07 5.061039205172732e-07 -1.525106259437022e-07 -1.9324260991202405e-07 7.27597053424371e-07 -3.2922620085762184e-07 1.979518469773392e-07 8.475914167086172e-08 1.1535200725243585e-07 -2.8882578631312533e-06 -3.600014968716365e-06 8.103821742411986e-06 -6.141912800530256e-06 1.9516438302614022e-05 -7.2869818520829445e-06
PC6 1.6282028352596511e-06 1.0605624031341727e-07 -1.0512569881322406e-07 8.27209071836083e-09 -3.6269648752316487e-07 4.476003284943915e-07 1.520888492844458e-05 2.347907293552887e-08 4.2863766420202387e-07 1.9621409309472936e-07 8.747898484208854e-08 -4.63421055390502e-07 1.9178412181620866e-07 -2.7454255931450295e-07 -2.439451579917918e-07 -1.376890564925896e-08 -1.0971055836494946e-07 2.5450272568107706e-07 -4.4223136146735426e-07 -2.1653544094329528e-07 -5.247700808989648e-07 2.5637015101444215e-06 -6.463810257826545e-06 -3.4645876876562415e-06 1.5986929974804297e-07 -1.52056060880536e-06 5.0429837139856e-06 -3.344349176699632e-06
PC7 1.8825125138041978e-06 1.8277773668520952e-07 -2.1368931897271577e-07 4.4327854558666396e-07 1.9087370055992765e-07 1.0672594960992549e-06 2.347907293552925e-08 1.2719313998775567e-05 8.427635394137273e-07 -2.772234194030401e-07 -1.7034769499187406e-07 1.1582340468576181e-06 1.7413114411975747e-07 4.594802709756238e-07 -1.0958553962432181e-07 -4.2559244167229323e-07 -2.415403175667074e-07 -1.1846111321668889e-07 9.068095308937991e-08 2.6448259690539414e-08 -2.7362660652208757e-07 1.27788471304692e-06 5.6795252652130416e-06 -1.666902418236412e-08 5.155234447888438e-07 -1.3226666386919604e-05 4.560138620102469e-06 -1.2888481033359922e-05
PC8 2.400807409810229e-06 1.3761561319167525e-07 1.063503839039152e-06 -1.6372253572096625e-07 -1.2179552640862988e-06 -7.04003240468025e-07 4.2863766420202403e-07 8.427635394137271e-07 1.3637663756347449e-05 3.410021525483216e-07 1.1230191509122908e-07 -7.418902970746918e-07 1.4612745887296427e-07 7.76933879336527e-08 -8.898764611428345e-08 -5.678424696720948e-07 4.806423660095246e-08 8.598538727710249e-08 -5.425671531377969e-07 -3.5393537095284027e-07 2.4417593058408026e-07 1.794373113615489e-06 -1.0956196673384555e-06 5.9651803713896785e-06 -8.27961589352836e-07 -4.932036477581063e-06 -4.740223044939613e-06 -1.3788282225135615e-05
PC9 9.353910583311877e-07 -1.1913055044234193e-07 -2.487022223009571e-07 -9.547841946285438e-07 4.5223355418842946e-07 -3.653085315578345e-07 1.9621409309472913e-07 -2.7722341940303983e-07 3.410021525483215e-07 1.1984849065475686e-05 -3.680489865088657e-07 5.447789379582038e-08 -4.908355995094019e-07 -9.444351198508876e-08 -7.954854182024952e-07 3.435254270025329e-07 5.689082110703767e-07 6.249003690887481e-07 -2.3222097330815316e-07 -1.5732478797173447e-07 -5.815898512060617e-07 4.805105916773646e-07 -3.1043095204328765e-06 3.4344651689744717e-07 8.473753623236019e-06 2.753938558831063e-07 -7.618007330174655e-08 -1.053459880335101e-07
