 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.00029416428536182626 5.091693229457183e-07 -2.0159378784579132e-06 -5.24426207505656e-07 2.260615384277774e-07 -2.6552607111354197e-07 -4.4757118426424134e-07 8.191340286997568e-07 7.071985453609525e-08 7.974674569077942e-07 -1.3208011900256393e-07 -1.719324271343228e-07 5.3046793847844294e-08 2.3130198768947775e-08 1.8872979227668078e-07 -4.929967447492092e-07 -1.2530949385134746e-07 3.526415598865587e-07 -1.420095539983834e-07 5.97668462953847e-07 3.2339667205445574e-07 8.494249541259124e-07
PC1 5.091693229457182e-07 9.485570804474431e-07 -6.128347757838278e-07 6.242577526235041e-08 -5.210814463372167e-08 -4.572869018391113e-08 -2.201564506837299e-09 4.150626959686741e-08 1.0311361450376616e-07 -3.046984468943117e-08 4.5294619546558336e-08 -4.096787053960988e-08 2.2005378410288963e-07 2.9037808162436024e-09 -9.296716495784372e-08 -1.7637926834862943e-07 -1.5727444170851407e-07 2.104302900410933e-08 5.0974633128443875e-08 1.9125688116857885e-08 2.4913697563055212e-08 -1.964040903289956e-06
PC2 -2.0159378784579132e-06 -6.128347757838278e-07 1.7384629532641767e-05 1.9189286061042004e-07 5.632005038945339e-07 -2.1685216431286073e-07 -3.0131864186464607e-08 3.2847034361117545e-09 1.229730587343458e-07 1.0607784051718017e-07 9.153815209332853e-09 4.850058446577071e-08 -8.217392481070707e-08 6.813149984862017e-08 -2.1275401906727373e-07 1.2346659736482058e-07 -1.4910047387277476e-07 1.3192869563463985e-07 -2.3707322026777685e-08 6.584580840882347e-09 -1.3584955027665933e-08 -2.2281210158462372e-07
PC3 -5.244262075056561e-07 6.242577526235031e-08 1.918928606104201e-07 1.9531479272196487e-06 1.477567349458501e-08 2.79823124266198e-07 2.69501249422645e-08 5.69208237936011e-08 -5.783993174695109e-08 -3.15382171416398e-07 2.938796593104805e-08 1.2119519434598528e-07 7.05067311606604e-08 -1.61726523928109e-07 3.1825283642623673e-09 -1.8608960900147325e-08 8.695656618282063e-09 -1.0274045673002121e-07 -1.3421098178930225e-07 1.114030165844961e-07 4.3052249257132446e-08 -5.643897510071563e-07
PC4 2.260615384277776e-07 -5.21081446337217e-08 5.632005038945339e-07 1.4775673494585012e-08 3.3095727943715813e-06 4.048392611577032e-07 -2.083166448603181e-07 -1.5613971992276222e-08 -3.244436187068043e-07 2.2050524550254498e-07 9.88673059520128e-08 8.739398613744825e-08 -2.1485946026398468e-07 1.986068016082575e-08 -6.837531807186162e-08 -3.426924577242568e-08 4.470811420463881e-08 -1.3998351667977349e-09 -7.7596239667639e-08 -6.618415517559839e-08 -2.989882831318848e-08 -4.5588742701180306e-07
PC5 -2.655260711135417e-07 -4.5728690183911115e-08 -2.1685216431286073e-07 2.798231242661981e-07 4.0483926115770365e-07 5.309070776911698e-06 3.433522957412935e-08 4.457658962845648e-07 1.825668109109075e-08 -6.810901436545272e-08 -7.875443355930079e-08 -2.8161157606595225e-07 1.607052903699684e-07 -2.2331479405859473e-07 4.3217085021786905e-08 5.800916676851865e-08 -3.152089141694085e-08 2.157039372919269e-07 -1.0115936864419385e-07 7.195573717840201e-08 6.86261358869966e-08 -2.110169856587682e-07
PC6 -4.475711842642413e-07 -2.2015645068373147e-09 -3.013186418646462e-08 2.6950124942264464e-08 -2.083166448603179e-07 3.433522957412935e-08 5.948208696590425e-06 -1.1780074108824e-08 7.183764843786248e-09 4.6564687459795414e-08 6.868568868797839e-09 -1.4278063191091665e-07 9.674843389768062e-09 -1.3885466278071278e-07 -2.655569635944388e-08 -2.874802464540355e-09 -1.893222247381093e-08 2.2486095847530555e-07 -4.6733766765325686e-08 -1.928388243446366e-08 -1.0228095054009972e-07 -2.3727992308448588e-07
PC7 8.191340286997564e-07 4.15062695968674e-08 3.2847034361117946e-09 5.692082379360111e-08 -1.5613971992276123e-08 4.4576589628456484e-07 -1.178007410882407e-08 4.9914324026399865e-06 1.972441287063775e-07 -9.805472700011568e-08 -3.8980904763475535e-08 3.0851974157473734e-07 6.609230661589387e-08 2.418648049464809e-07 -6.738551766553684e-09 -1.474318508255845e-07 -8.664791904853379e-08 -3.5329701612363826e-08 6.512093346573507e-08 -2.6360785041781834e-08 -1.1131778228294161e-07 2.754910108733868e-07
PC8 7.071985453609523e-08 1.0311361450376616e-07 1.2297305873434596e-07 -5.783993174695106e-08 -3.244436187068042e-07 1.8256681091090896e-08 7.183764843786284e-09 1.9724412870637752e-07 5.0245174633721256e-06 1.0048025728620074e-08 1.1166910236359692e-07 -2.0368503626721802e-07 1.0846296893220478e-07 -5.983051642856968e-08 4.2526280814151654e-08 -8.755694014272063e-08 4.886499049451903e-08 6.053124964408952e-08 -3.768146993489299e-08 -5.4983114232502266e-08 8.766235789410633e-08 -4.1784616940001144e-07
PC9 7.974674569077942e-07 -3.0469844689431176e-08 1.0607784051718015e-07 -3.153821714163978e-07 2.2050524550254493e-07 -6.81090143654526e-08 4.6564687459795295e-08 -9.80547270001156e-08 1.0048025728620092e-08 4.708329595473166e-06 -2.6429336697896243e-08 -1.3039908820469753e-07 -2.499655738683416e-08 -1.1005372285434974e-07 -3.695901725020467e-08 4.8504248497548055e-08 1.1298629964224001e-07 1.2488341351779408e-07 -1.6621255221984928e-07 -7.02153869421145e-08 -7.89401213755829e-08 -5.33093844666219e-08
PC10 -1.3208011900256377e-07 4.52946195465583e-08 9.153815209332742e-09 2.9387965931048018e-08 9.886730595201274e-08 -7.875443355930091e-08 6.86856886879781e-09 -3.898090476347552e-08 1.1166910236359696e-07 -2.642933669789627e-08 4.354848816631263e-06 -1.785033113454013e-07 1.1105227217423316e-07 -1.782614811657348e-07 -1.022630420384891e-07 -8.126130717646807e-08 -1.515994848154741e-07 2.3258588732725915e-08 1.4987910578100302e-07 1.3575548329708036e-07 3.690529106365276e-08 -3.6570169063538825e-07
