 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.0003084023471001298 3.870428829140448e-07 -2.4594027823376445e-06 -4.631568223918149e-07 9.64302939446944e-08 -4.753951607111661e-07 -3.722011758156234e-07 1.0003015468264571e-06 4.0706160922169295e-08 8.53969706547993e-07 -4.7138243371575185e-08 -4.2131881032991837e-07 5.658673906615892e-08 9.940134262616016e-08 6.03960984309738e-08 -4.664356908308917e-07 -6.49509597531515e-08 2.665578968183705e-07 -1.329666789609275e-07 5.66509032445877e-07 4.410253262325748e-07 7.446062712414815e-07
PC1 3.8704288291404456e-07 1.0014122776103423e-06 -6.923538131437962e-07 4.840880384651655e-08 -6.646097204066884e-08 -3.982355629637132e-08 -1.349554671806086e-08 5.729766911400281e-08 1.2133463973253152e-07 -3.530461103780662e-08 4.949352489398734e-08 -4.32384643837653e-08 2.3520604869219507e-07 8.104577269162558e-09 -1.1231257173973578e-07 -1.7964860034456104e-07 -1.3665401529548678e-07 1.1876556115994032e-08 5.1839479853611735e-08 2.173275680282019e-08 3.255857312314404e-08 -2.1447383049133273e-06
PC2 -2.4594027823376462e-06 -6.923538131437965e-07 1.890974053114092e-05 2.370798663333362e-07 5.845414636281899e-07 -2.841017689034884e-07 -1.4483041018035683e-07 1.6583882470617402e-08 3.24428914221365e-08 -2.7375339377893364e-08 -6.518191783172109e-08 1.198077521095161e-07 -1.1940000024716546e-07 2.765979742501933e-08 -7.975662743731538e-08 1.6367259178909545e-07 -1.7148561007512223e-07 1.7795154195919658e-07 3.779892405484889e-08 1.5537061427496885e-10 3.403087805840416e-08 -5.1199437199481584e-08
PC3 -4.631568223918151e-07 4.84088038465165e-08 2.3707986633333615e-07 2.0476142831971206e-06 2.4448003688939832e-08 2.9871039991591057e-07 1.4255188283063634e-08 4.0271282160166394e-08 -7.7079468530143e-08 -3.1996315110202995e-07 3.2951273822719945e-08 1.2317394950481056e-07 7.73443714346752e-08 -1.6529248703398546e-07 2.8212679405211783e-08 -1.1526451690680401e-08 -1.2095921547702255e-09 -8.915266446208048e-08 -1.3115424254950544e-07 1.0749756357106698e-07 5.069350943469721e-08 -5.132925680910986e-07
PC4 9.643029394469454e-08 -6.646097204066882e-08 5.845414636281903e-07 2.444800368893979e-08 3.525497687697306e-06 5.189845050527282e-07 -2.0300508701118825e-07 -2.431170190151111e-08 -3.727292205102822e-07 2.565251798270178e-07 8.982692279203483e-08 9.34909286083225e-08 -1.985226125784716e-07 3.151704027373831e-08 -7.512544043496432e-08 -5.3575742883948416e-08 6.942150152044243e-08 1.0494729264540834e-09 -8.800618751061126e-08 -7.83647204811394e-08 -3.875241470904174e-08 -3.135730903439562e-07
PC5 -4.753951607111656e-07 -3.9823556296371326e-08 -2.8410176890348845e-07 2.987103999159105e-07 5.189845050527282e-07 5.78620101662834e-06 7.066260361079043e-08 4.93848361678695e-07 -1.3308575554972709e-08 -7.251522070409965e-08 -1.0853792549860488e-07 -3.5799874782410356e-07 1.9405295357864345e-07 -2.8456382687357886e-07 7.57608504565117e-08 5.276350470152567e-08 -6.233535238946554e-08 2.4691986200166846e-07 -9.487176274205969e-08 9.675470380239294e-08 7.50106685490695e-08 -2.1915824019783575e-07
PC6 -3.7220117581562294e-07 -1.349554671806091e-08 -1.4483041018035694e-07 1.42551882830636e-08 -2.0300508701118825e-07 7.066260361079054e-08 6.379903918148559e-06 1.202896835866282e-08 -9.520145896248702e-09 4.050408251457586e-08 1.695227194975341e-08 -1.5548008755309196e-07 1.2317553980290427e-08 -1.7494255139266978e-07 -2.8025857630017723e-08 -9.839542942147889e-09 1.2505908738239582e-08 2.6498554155994766e-07 -5.456673838277568e-08 -2.1440294417415613e-08 -1.1694379568356734e-07 6.453272464260346e-08
PC7 1.0003015468264567e-06 5.729766911400285e-08 1.658388247061746e-08 4.027128216016635e-08 -2.4311701901511053e-08 4.938483616786949e-07 1.2028968358662729e-08 5.331128097283637e-06 2.4372383900553967e-07 -8.833924907228965e-08 -4.607663068808935e-08 3.219721031360899e-07 5.806600836468418e-08 2.5607476859529875e-07 -2.615332922721675e-08 -1.5468016719507892e-07 -9.345018740159612e-08 -1.917730608291951e-08 4.653504295848751e-08 -6.204398590754666e-08 -1.1767756239484711e-07 3.867538456441872e-07
PC8 4.0706160922169156e-08 1.2133463973253144e-07 3.2442891422136435e-08 -7.707946853014288e-08 -3.7272922051028203e-07 -1.3308575554972773e-08 -9.520145896248702e-09 2.437238390055395e-07 5.328696606699594e-06 7.585140293619789e-09 1.520765878767077e-07 -2.3516192487422484e-07 1.1280594525306238e-07 -3.294424977556718e-08 5.6887162044168656e-08 -6.752530658529576e-08 3.5124715828197e-08 6.323964796700969e-08 -3.430129607698567e-08 -8.067243281576633e-08 9.99560302659305e-08 -4.571096014420779e-07
PC9 8.539697065479932e-07 -3.530461103780659e-08 -2.7375339377893308e-08 -3.1996315110202984e-07 2.565251798270177e-07 -7.25152207040995e-08 4.050408251457606e-08 -8.833924907228951e-08 7.585140293619898e-09 5.0677820085140405e-06 8.972364361989525e-09 -1.5097509575079578e-07 -3.138255399990609e-08 -9.640036747623943e-08 -7.802628083256064e-08 3.893639893596845e-08 1.484119442523324e-07 1.293169923831067e-07 -2.127687496073338e-07 -1.0516767320999864e-07 -9.661089803835483e-08 -3.3170901181924934e-08
PC10 -4.713824337157484e-08 4.9493524893987345e-08 -6.518191783172105e-08 3.2951273822719925e-08 8.982692279203486e-08 -1.0853792549860476e-07 1.69522719497534e-08 -4.607663068808932e-08 1.520765878767077e-07 8.972364361989512e-09 4.633445258743638e-06 -2.168499674834547e-07 1.523641410020143e-07 -1.7424055762667625e-07 -1.37864166959234e-07 -9.438767243035708e-08 -1.416104196732718e-07 5.487948946712946e-08 2.0406645624327984e-07 1.3150201742420905e-07 2.0875518055243505e-08 -4.763989308847147e-07
PC11 -4.213188103299189e-07 -4.32384643837653e-08 1.1980775210951597e-07 1.2317394950481042e-07 9.34909286083225e-08 -3.57998747824104e-07 -1.5548008755309199e-07 3.219721031360899e-07 -2.351619248742248e-07 -1.5097509575079578e-07 -2.168499674834547e-07 4.584804702571652e-06 -6.819917361328577e-08 -4.479994155299467e-08 -1.0096404886833661e-07 9.15611925599227e-08 1.2010166913451781e-08 1.4922579394511005e-07 -3.708182649858306e-08 8.025443806742463e-08 1.82184385211122e-07 -1.4912841693350637e-07
PC12 5.658673906615922e-08 2.3520604869219512e-07 -1.1940000024716548e-07 7.734437143467522e-08 -1.985226125784714e-07 1.940529535786437e-07 1.2317553980290481e-08 5.80660083646842e-08 1.1280594525306243e-07 -3.1382553999906026e-08 1.5236414100201425e-07 -6.81991736132858e-08 4.431613661142268e-06 -1.042951632501368e-09 -1.5436336787822202e-08 -1.1247048084511882e-07 -7.217530612155863e-08 -2.6281311239420244e-08 3.740259677652262e-08 -3.04299945948263e-08 -4.940258798772221e-08 1.406605943339847e-07
PC13 9.940134262616021e-08 8.104577269162533e-09 2.7659797425019357e-08 -1.6529248703398554e-07 3.1517040273738294e-08 -2.845638268735789e-07 -1.7494255139266994e-07 2.5607476859529886e-07 -3.294424977556719e-08 -9.640036747623941e-08 -1.7424055762667639e-07 -4.479994155299473e-08 -1.0429516325013812e-09 4.2122310427566205e-06 -9.204013855199502e-08 2.2432223668458206e-07 4.361979305653224e-08 1.1537931506223095e-08 -1.1380833681185707e-07 2.035119910939891e-08 5.303306181384263e-08 -7.904247428690383e-07
PC14 6.039609843097398e-08 -1.1231257173973579e-07 -7.975662743731562e-08 2.821267940521173e-08 -7.512544043496438e-08 7.576085045651162e-08 -2.8025857630017686e-08 -2.615332922721668e-08 5.688716204416857e-08 -7.802628083256062e-08 -1.3786416695923404e-07 -1.0096404886833656e-07 -1.543633678782219e-08 -9.204013855199497e-08 4.594743310415802e-06 5.5711856809142925e-09 -7.771241242396686e-08 -3.416400961195643e-08 1.0280710476152159e-07 1.1772920344976245e-07 1.3940346253632777e-08 -5.053215338021934e-07
PC15 -4.664356908308918e-07 -1.7964860034456107e-07 1.6367259178909527e-07 -1.1526451690680394e-08 -5.357574288394843e-08 5.2763504701525766e-08 -9.839542942147918e-09 -1.5468016719507894e-07 -6.75253065852958e-08 3.893639893596842e-08 -9.43876724303571e-08 9.156119255992273e-08 -1.1247048084511879e-07 2.2432223668458198e-07 5.571185680914273e-09 4.357574056387301e-06 1.1589876739120659e-07 -1.669844743857788e-07 -7.274463241897105e-08 1.0137710270576407e-07 8.658339073600764e-08 -2.205480160106283e-07
PC16 -6.495095975315122e-08 -1.3665401529548678e-07 -1.7148561007512192e-07 -1.2095921547701732e-09 6.942150152044244e-08 -6.23353523894655e-08 1.2505908738239566e-08 -9.345018740159605e-08 3.512471582819699e-08 1.4841194425233236e-07 -1.4161041967327183e-07 1.2010166913451729e-08 -7.217530612155872e-08 4.361979305653227e-08 -7.771241242396691e-08 1.1589876739120663e-07 4.46329331758622e-06 3.951485734535516e-09 -4.4537883689025e-08 -1.434736816417791e-07 -9.342692632434071e-08 1.2197788356469797e-07
PC17 2.6655789681837e-07 1.1876556115994025e-08 1.7795154195919653e-07 -8.915266446208054e-08 1.0494729264540687e-09 2.469198620016685e-07 2.649855415599476e-07 -1.917730608291954e-08 6.323964796700977e-08 1.293169923831066e-07 5.487948946712947e-08 1.4922579394510997e-07 -2.6281311239420198e-08 1.1537931506223126e-08 -3.416400961195628e-08 -1.6698447438577883e-07 3.951485734535502e-09 4.097549011476535e-06 -5.999880238469513e-09 -4.437978559467135e-08 3.102247838458577e-09 6.901745617158521e-07
PC18 -1.3296667896092844e-07 5.18394798536117e-08 3.779892405484903e-08 -1.3115424254950555e-07 -8.800618751061133e-08 -9.487176274205972e-08 -5.456673838277566e-08 4.6535042958487435e-08 -3.4301296076985785e-08 -2.127687496073339e-07 2.0406645624327984e-07 -3.7081826498583026e-08 3.740259677652269e-08 -1.1380833681185714e-07 1.028071047615216e-07 -7.274463241897101e-08 -4.453788368902495e-08 -5.9998802384694636e-09 4.130591134030749e-06 -2.0068038062125552e-08 4.606710813372172e-08 -2.2231181942988372e-07
PC19 5.665090324458778e-07 2.17327568028202e-08 1.5537061427489635e-10 1.0749756357106697e-07 -7.836472048113941e-08 9.675470380239286e-08 -2.144029441741559e-08 -6.20439859075467e-08 -8.067243281576634e-08 -1.0516767320999862e-07 1.3150201742420897e-07 8.025443806742475e-08 -3.042999459482623e-08 2.035119910939893e-08 1.1772920344976248e-07 1.0137710270576405e-07 -1.4347368164177896e-07 -4.437978559467136e-08 -2.00680380621255e-08 4.16824309332235e-06 1.0963685471925658e-07 1.3180363765589263e-06
PC20 4.4102532623257467e-07 3.255857312314403e-08 3.4030878058404136e-08 5.069350943469726e-08 -3.875241470904184e-08 7.501066854906949e-08 -1.1694379568356732e-07 -1.1767756239484716e-07 9.995603026593042e-08 -9.661089803835477e-08 2.087551805524354e-08 1.8218438521112201e-07 -4.940258798772222e-08 5.3033061813842516e-08 1.3940346253632739e-08 8.658339073600776e-08 -9.342692632434062e-08 3.1022478384586242e-09 4.606710813372175e-08 1.0963685471925659e-07 3.838690594057541e-06 -3.542985566825565e-07
proband 7.446062712414831e-07 -2.144738304913326e-06 -5.119943719948299e-08 -5.132925680910982e-07 -3.135730903439563e-07 -2.1915824019783538e-07 6.453272464260307e-08 3.8675384564418716e-07 -4.571096014420779e-07 -3.317090118192572e-08 -4.7639893088471473e-07 -1.4912841693350623e-07 1.406605943339849e-07 -7.904247428690389e-07 -5.053215338021933e-07 -2.2054801601062868e-07 1.2197788356469795e-07 6.901745617158518e-07 -2.2231181942988427e-07 1.3180363765589265e-06 -3.542985566825562e-07 0.0002208312603759085
