 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal gpp gmp
intercept 0.00043302038813950887 1.1486482666732382e-06 -3.3092041642674645e-07 2.4817932529742887e-07 9.224617369979839e-07 -2.117177683610761e-06 8.43537716585488e-07 1.2419359832263013e-06 -2.707143984109483e-07 1.2841514895936022e-06 1.2255106691679083e-08 1.5019432927601133e-06 -2.0713155722905265e-06 1.578447136298247e-06 -1.7049920307582348e-06 -1.4738343514961135e-06 -9.198406560852947e-07 -4.6630332588362454e-08 -8.321369436626591e-07 2.0589249193053848e-06 9.975754977368172e-07 -9.526448013790191e-06 7.259417779655918e-05 -0.00010664179711746127 -2.1226989476925203e-05
PC1 1.1486482666732392e-06 1.518150095833137e-06 -1.3050760111915731e-06 -1.2107051343400138e-07 -8.722045118398936e-08 -1.5330009606984682e-07 3.162143183882705e-08 5.499386472154976e-08 7.118049216728578e-08 2.6467855796812433e-09 1.9151323134153367e-08 -1.0197006334809213e-07 4.483884795373959e-07 4.008239880195849e-08 -2.6498057038693565e-07 -4.3625737110229485e-07 -4.1380816447984203e-07 8.582476668393317e-08 -6.522748804372695e-09 9.196105641887794e-08 -3.9592545950061283e-08 -1.8605797868652962e-06 -1.2538517594076418e-06 -2.1588050518271867e-06 -1.4861313889066094e-06
PC2 -3.3092041642674433e-07 -1.3050760111915734e-06 3.322797361944198e-05 5.469706660708976e-07 1.0986193491457589e-06 -6.620929281184382e-07 -2.695201517247122e-07 -1.9893094037838366e-07 9.005925419950657e-07 -2.42819839220009e-07 1.7780069592958515e-07 -4.840715174045528e-08 -4.6478626422778846e-07 1.1116535279150391e-07 -2.0504512090388215e-07 7.22296694021624e-08 -1.3358025086828854e-07 3.8243850030658404e-07 -1.27934200953077e-07 -2.592299561641826e-07 -1.7557999380580805e-07 1.055339419150234e-06 2.776815586646942e-06 1.0751956889580909e-05 -6.1013720413340506e-06
PC3 2.4817932529742924e-07 -1.2107051343400136e-07 5.469706660708975e-07 2.9888674547821335e-06 8.331763732315523e-08 8.301377128751867e-07 7.226731741827136e-08 2.8945883758711656e-07 -1.2224555391588372e-07 -7.028546072618601e-07 1.7679873382605568e-07 2.468528151897281e-07 5.0960292952583385e-08 -3.1930499107503977e-07 1.4331632384790763e-07 -1.2888034684365983e-07 1.609086429059996e-09 -1.9819588927761828e-07 -2.4019589527720083e-07 2.302575188611426e-07 1.0126950806858555e-07 -8.671003862758347e-07 -7.255438693807365e-07 4.898044145734443e-06 -4.4426695170401774e-06
PC4 9.224617369979838e-07 -8.72204511839894e-08 1.0986193491457593e-06 8.331763732315531e-08 5.799705193532411e-06 1.2867153902889221e-06 -1.2426222052074726e-07 1.382053327277815e-07 -6.104022125094888e-07 4.3772709703259065e-07 1.4778724988282562e-07 2.3112388625098037e-07 -5.634865777576267e-07 -1.2221091380440047e-07 -1.3709269536188996e-07 -8.044451771678027e-08 1.7886951095939789e-07 -5.91155130199161e-08 -2.2371718047724296e-07 -1.2177444456480155e-07 -2.3697178825613043e-08 -1.1996158645784488e-06 3.7329076001248305e-06 2.6451635781020077e-06 -8.558492468674718e-06
PC5 -2.117177683610762e-06 -1.5330009606984687e-07 -6.620929281184378e-07 8.30137712875187e-07 1.286715390288922e-06 1.1205714055980684e-05 3.604455339006431e-07 8.660887767830776e-07 -4.197069870904816e-07 -3.2381664949683736e-07 -2.326031393745775e-07 -7.861420463119915e-07 4.168018173072757e-07 -9.14636699749303e-07 4.252274650426312e-07 -7.03733090310074e-08 -6.171053469814813e-08 5.088265329447737e-07 -2.3390147639165382e-07 1.1359338142262079e-07 -4.507020888060853e-08 1.3456324267910135e-07 -2.215491274213957e-06 7.4257596888061115e-06 -5.6400539966339025e-06
PC6 8.435377165854868e-07 3.1621431838827095e-08 -2.6952015172471277e-07 7.22673174182713e-08 -1.2426222052074716e-07 3.604455339006431e-07 1.0631005884941038e-05 5.5680784500593075e-08 7.876872839182907e-08 2.7822796086440256e-07 1.155032512069216e-07 -3.166575300886664e-07 -1.0111607233440768e-07 -2.2811052269981204e-07 -1.205832296334315e-07 -4.322056471792382e-08 -1.4287002905477773e-07 3.71674756072501e-07 -2.849558581776408e-07 -9.826478276027661e-08 -2.619870445009782e-07 7.161951499229022e-07 -2.970285635983128e-06 1.635983646314062e-06 -3.1343633148343166e-06
PC7 1.2419359832263025e-06 5.4993864721549713e-08 -1.9893094037838395e-07 2.894588375871165e-07 1.3820533272778167e-07 8.660887767830778e-07 5.568078450059311e-08 8.653136380367198e-06 3.6175958591046085e-07 -2.7035625308936034e-07 -1.1748118130386623e-07 6.948155104870283e-07 1.0093631370496855e-07 5.6124637503758e-07 -1.9406866483500192e-07 -2.2171874550713443e-07 -3.145559915137996e-07 -2.0548530934102063e-07 1.4365490718605116e-07 3.655694076467292e-08 -1.619566945563801e-07 -1.069731883674009e-06 5.4791613572450495e-06 -1.9896361553753644e-07 -8.871112656977492e-06
PC8 -2.7071439841094787e-07 7.118049216728594e-08 9.005925419950651e-07 -1.2224555391588372e-07 -6.104022125094885e-07 -4.1970698709048156e-07 7.876872839182926e-08 3.61759585910461e-07 9.277225283191315e-06 2.943947770953576e-07 1.3120446516777362e-07 -5.792210419888257e-07 -1.3496456853490437e-08 1.5793916031858923e-07 -1.0087702725280961e-08 -2.0024381771319806e-07 1.4016683309560576e-07 8.27959281614394e-08 -2.6051313684422253e-07 -2.6369565930528316e-07 2.9683577083334644e-07 -5.594349123710121e-07 -1.1074386039374395e-06 1.4791356911580987e-07 -1.2935853159379805e-06
PC9 1.2841514895936018e-06 2.646785579681355e-09 -2.428198392200091e-07 -7.028546072618597e-07 4.377270970325908e-07 -3.238166494968373e-07 2.7822796086440277e-07 -2.703562530893602e-07 2.9439477709535743e-07 8.325142642406036e-06 -3.118324690025173e-07 -1.4137626103480194e-07 -1.676077829351114e-07 -2.2239226237314892e-07 -3.5188722274030705e-07 2.2180804160916115e-08 1.8082478206173394e-07 2.0757168543998655e-07 -3.968002776170549e-07 -2.0957546766214828e-07 -3.0548444842044354e-07 5.045204785332672e-07 -5.048690602750814e-06 6.809226152569882e-06 1.7994047340985348e-06
PC10 1.2255106691678267e-08 1.915132313415334e-08 1.7780069592958536e-07 1.7679873382605584e-07 1.4778724988282562e-07 -2.3260313937457738e-07 1.1550325120692156e-07 -1.1748118130386621e-07 1.3120446516777376e-07 -3.1183246900251724e-07 8.626197035512331e-06 -2.87771191204481e-07 1.1535894884466733e-07 -2.3148561413999916e-07 -1.869412603034122e-07 2.4603175741394003e-07 -9.096966493135948e-08 -1.3786382286946398e-07 2.3527755906308374e-07 3.134363553180614e-07 -2.5532565781738878e-08 -7.340232735177626e-07 -1.5912174657568598e-06 3.720156708932572e-06 -2.4647504834790756e-06
PC11 1.5019432927601141e-06 -1.019700633480922e-07 -4.8407151740455195e-08 2.4685281518972824e-07 2.3112388625098032e-07 -7.861420463119914e-07 -3.166575300886664e-07 6.948155104870281e-07 -5.792210419888257e-07 -1.413762610348019e-07 -2.87771191204481e-07 7.990134230586964e-06 -1.5896514624017767e-07 -6.083401955132448e-08 -1.782017000317865e-07 1.5141568045729518e-07 -2.0975553704157447e-08 1.7417302819037423e-07 -5.5049480505614606e-08 1.9990322841448114e-07 3.1861670583891534e-07 -1.251208953320088e-07 4.7472307526722644e-06 -8.059208049396011e-06 8.768390245481416e-09
PC12 -2.0713155722905252e-06 4.4838847953739597e-07 -4.6478626422778894e-07 5.096029295258312e-08 -5.634865777576268e-07 4.168018173072759e-07 -1.0111607233440758e-07 1.0093631370496851e-07 -1.3496456853490407e-08 -1.676077829351115e-07 1.1535894884466732e-07 -1.5896514624017762e-07 7.528536344169277e-06 1.2383809497597772e-07 -1.613938006380522e-08 -3.8792997176047815e-07 -1.9131265228598053e-07 1.0023518701855817e-07 -1.0510478214474907e-07 1.3318147014141696e-07 -9.638642575706322e-08 2.396669362017974e-07 4.475007546155075e-06 -3.323249716825815e-06 -2.0681610102148446e-06
PC13 1.5784471362982476e-06 4.0082398801958416e-08 1.1116535279150393e-07 -3.1930499107504003e-07 -1.222109138044003e-07 -9.14636699749303e-07 -2.2811052269981207e-07 5.612463750375798e-07 1.579391603185892e-07 -2.2239226237314895e-07 -2.3148561413999905e-07 -6.083401955132452e-08 1.2383809497597756e-07 7.1317865345350475e-06 -3.4184626058711553e-07 4.952816953892435e-07 1.067119467219678e-07 9.075399957500379e-08 -2.5540730595312525e-07 3.0574760271565086e-08 6.594781691421199e-08 1.8604693792433972e-07 -1.8181262757565098e-06 -3.4506069032403005e-06 -2.8116924584970593e-06
PC14 -1.704992030758236e-06 -2.649805703869356e-07 -2.0504512090388228e-07 1.4331632384790766e-07 -1.3709269536188988e-07 4.2522746504263156e-07 -1.2058322963343146e-07 -1.9406866483500176e-07 -1.0087702725280967e-08 -3.518872227403071e-07 -1.8694126030341217e-07 -1.782017000317865e-07 -1.6139380063805177e-08 -3.418462605871156e-07 7.825024476755213e-06 2.1737648210933514e-08 1.3762553454887708e-07 -4.110170499293357e-08 8.961191444095915e-08 8.107756078855754e-08 -8.715880312718075e-08 -1.0145619892083045e-06 2.057722434697803e-06 -5.328395265655213e-06 2.287390516461596e-06
PC15 -1.4738343514961144e-06 -4.3625737110229507e-07 7.222966940216236e-08 -1.2888034684365986e-07 -8.044451771678033e-08 -7.037330903100739e-08 -4.3220564717924056e-08 -2.2171874550713417e-07 -2.002438177131979e-07 2.2180804160916244e-08 2.4603175741394024e-07 1.5141568045729532e-07 -3.8792997176047826e-07 4.952816953892436e-07 2.173764821093345e-08 7.665475597406367e-06 2.720887908764122e-07 -4.926375765536795e-07 -1.4843637174386753e-07 -1.0051352651621475e-07 1.9815982775156458e-07 -6.749059707810395e-07 2.4865145198698576e-06 -4.292514737906935e-06 5.930385432237496e-08
PC16 -9.198406560852962e-07 -4.1380816447984213e-07 -1.3358025086828804e-07 1.6090864290598769e-09 1.788695109593977e-07 -6.17105346981483e-08 -1.428700290547778e-07 -3.1455599151379954e-07 1.4016683309560576e-07 1.8082478206173418e-07 -9.09696649313596e-08 -2.0975553704157453e-08 -1.9131265228598063e-07 1.0671194672196772e-07 1.3762553454887705e-07 2.7208879087641223e-07 7.793276443377455e-06 -2.906213281803569e-07 3.083893350428983e-08 -4.3366578430876527e-07 8.116742061244187e-08 -3.8405489603615573e-07 2.5990781599380618e-06 -3.2813107057841527e-07 -2.0425275054520184e-06
PC17 -4.663033258836252e-08 8.582476668393323e-08 3.8243850030658393e-07 -1.9819588927761818e-07 -5.911551301991615e-08 5.08826532944774e-07 3.716747560725013e-07 -2.0548530934102047e-07 8.279592816143934e-08 2.0757168543998626e-07 -1.3786382286946398e-07 1.7417302819037423e-07 1.0023518701855821e-07 9.075399957500379e-08 -4.110170499293355e-08 -4.926375765536797e-07 -2.9062132818035697e-07 7.115243878300625e-06 1.2673175074020634e-07 -1.3576991011202272e-07 7.38262078010691e-09 2.449697163351005e-06 -9.928874783903646e-07 -3.613829587914399e-07 1.2258289344766107e-06
PC18 -8.321369436626585e-07 -6.522748804372674e-09 -1.2793420095307686e-07 -2.401958952772009e-07 -2.2371718047724307e-07 -2.3390147639165382e-07 -2.849558581776408e-07 1.4365490718605098e-07 -2.6051313684422264e-07 -3.968002776170545e-07 2.3527755906308372e-07 -5.504948050561459e-08 -1.0510478214474892e-07 -2.554073059531256e-07 8.961191444095919e-08 -1.4843637174386755e-07 3.0838933504289785e-08 1.2673175074020634e-07 7.1202643613555345e-06 -9.026528196800834e-08 1.3299275102604407e-07 1.8112254889652466e-07 -3.4610500221382675e-06 9.674577376989461e-06 4.910199207620405e-07
PC19 2.0589249193053848e-06 9.196105641887794e-08 -2.592299561641827e-07 2.3025751886114253e-07 -1.2177444456480185e-07 1.1359338142262055e-07 -9.826478276027654e-08 3.655694076467279e-08 -2.636956593052832e-07 -2.0957546766214834e-07 3.1343635531806145e-07 1.999032284144812e-07 1.3318147014141704e-07 3.0574760271564974e-08 8.107756078855747e-08 -1.0051352651621474e-07 -4.3366578430876527e-07 -1.3576991011202288e-07 -9.026528196800823e-08 7.173172179786819e-06 4.120581289581759e-07 1.4448575136899912e-06 1.7255599354228959e-06 -5.354967372762532e-06 5.632970138353244e-06
