 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband maternal gpm gmm
intercept 0.0004525287615754088 7.815042094582928e-07 -4.014771328509432e-06 -8.828550870284991e-07 8.335263520451462e-07 -6.318958769065663e-07 2.105725493480509e-07 2.2406883655316885e-06 8.339334056616125e-07 3.628610326676527e-07 -4.312703631350774e-07 4.530279452869156e-07 -3.004689864616575e-07 7.150268254674543e-07 6.299771549880759e-07 -8.391747046369767e-07 -1.6061185271405198e-07 -6.593833308565048e-07 5.367261271559807e-07 1.3567490388118316e-06 3.6277291878236707e-07 7.696165619127252e-06 5.263909917383163e-05 -5.2849132081816514e-05 -7.07640932747368e-05
PC1 7.815042094582927e-07 1.6039713499133405e-06 -1.1719826183443687e-06 1.3703989384752565e-08 -7.719663075145812e-08 -2.121991856772344e-07 2.916364739439588e-08 1.4373975111095826e-07 1.7518348619398688e-07 -6.45704133093913e-08 1.66860763094249e-07 -8.689526631508196e-08 3.365148281939243e-07 -8.700052026577479e-08 -1.539895697537267e-07 -3.034342382735974e-07 -2.397542143528344e-07 -2.2928049396078153e-08 -2.5568613020230745e-08 7.351157142911512e-08 1.9416314059496412e-08 -2.3686099453107514e-06 1.629371091887776e-06 -4.932842586277289e-06 -2.1777735928012094e-06
PC2 -4.014771328509435e-06 -1.171982618344369e-06 2.9619548143959525e-05 5.550782553904682e-07 9.74912705184305e-07 -2.792564467125003e-07 -6.952328253860821e-08 -1.5062740052525245e-07 2.1303442090772216e-07 -8.773538495511656e-08 -5.0157412585065115e-08 -3.8394098437194723e-08 -1.7539254295331652e-07 2.495347660497983e-07 -3.1217217658150445e-07 2.981016842051908e-07 -8.610659287603437e-08 7.156560226555989e-07 7.110019873782188e-08 -2.0084378640838824e-07 1.6053156966439766e-07 1.1080813260999286e-06 -9.520610368016198e-08 -1.697736214298634e-06 2.6361199525459953e-06
PC3 -8.828550870284998e-07 1.3703989384752522e-08 5.550782553904682e-07 3.1595729383540086e-06 5.5268929484157743e-08 5.469779233524064e-07 4.170183168475237e-09 1.0501551297029602e-07 -8.645270656475995e-08 -4.937385298466388e-07 6.284475143525835e-09 1.697538829554074e-07 1.3560558047523685e-07 -4.3164486871596095e-07 -4.827796824054911e-08 2.1481040084717028e-08 2.659796018617016e-08 -1.3275852785597233e-07 -3.3008073952040395e-07 2.2147739081004535e-07 9.084010341143485e-08 -3.5136523908901336e-07 3.7076702449538503e-07 -2.9714305881788434e-06 -8.514127057450771e-07
PC4 8.335263520451459e-07 -7.71966307514581e-08 9.749127051843044e-07 5.526892948415761e-08 5.489203354917499e-06 1.1309133265421872e-06 -3.132404374249745e-07 6.4314610853952e-08 -8.167615082558438e-07 1.9301002393106236e-07 1.9109933558052081e-07 -3.91252577318871e-08 -4.560003776465814e-07 -2.052218712520218e-07 -4.8524985892032795e-08 -7.040570248822955e-08 7.475513488292296e-08 1.3645789516994258e-07 -1.6955171206943716e-07 -1.5477610118014163e-07 8.912894951866484e-09 -6.010846836674487e-07 -2.4401963091536353e-06 -1.01389212166813e-06 4.98804765061972e-06
PC5 -6.31895876906566e-07 -2.121991856772345e-07 -2.7925644671250013e-07 5.469779233524059e-07 1.1309133265421872e-06 9.73823695610097e-06 1.9721165484859082e-07 7.838138379869632e-07 -4.469889280783692e-07 -1.3009984070225255e-07 -1.8544257418895044e-07 -7.49588525600411e-07 3.6690220021247284e-07 -5.453334919405915e-07 2.0820553156580962e-07 -1.7594506573253004e-08 -1.3323921232924369e-07 4.4174175515892154e-07 -1.2947147208178325e-07 2.575231775413485e-07 1.1244627579800524e-07 -7.866948866356847e-07 -5.064462097980081e-06 9.260852539522272e-06 2.3326364332151187e-06
PC6 2.1057254934805245e-07 2.9163647394395943e-08 -6.952328253860826e-08 4.170183168474993e-09 -3.1324043742497455e-07 1.972116548485906e-07 9.47285169707364e-06 3.629384185338616e-08 7.731750719653024e-08 -1.0230687477770686e-08 4.82827055440811e-08 -1.7231842662895738e-07 1.0848656394694305e-07 -2.5015624439244597e-07 -3.309634699874791e-08 2.790786176231121e-08 2.3940641691439222e-08 2.745822897842026e-07 -9.017542662698392e-08 -1.7204901262432472e-08 -2.708949608386737e-07 2.4389067836068184e-07 -2.193480397582032e-06 2.174069793346687e-06 -9.265567138929519e-07
PC7 2.2406883655316894e-06 1.437397511109584e-07 -1.506274005252528e-07 1.0501551297029612e-07 6.431461085395202e-08 7.838138379869634e-07 3.6293841853386e-08 7.822086098012641e-06 4.316631640997434e-07 -1.7478724269669526e-07 -1.239208256936032e-07 5.366801133137994e-07 1.0162432353231505e-07 2.655464123864802e-07 -3.57916529254271e-08 -3.412385238560646e-07 -1.1575331707295366e-09 -4.768664536755911e-08 6.089028235010271e-08 -2.7485929690237758e-08 -1.876635309133848e-07 9.431344837363793e-07 3.888925064064883e-07 5.207460209521173e-06 -8.042117835128421e-06
PC8 8.339334056616127e-07 1.7518348619398683e-07 2.1303442090772245e-07 -8.645270656475988e-08 -8.167615082558436e-07 -4.4698892807836927e-07 7.73175071965302e-08 4.316631640997434e-07 8.366487605436355e-06 1.3712276961832284e-07 2.261178259824845e-07 -2.5821100008292263e-07 2.6188401661427943e-07 -1.0633971925681442e-08 -7.249155115527546e-08 -2.2053428306951602e-07 1.013813880739303e-07 8.796432022188731e-08 -1.585379402859281e-07 -2.0898786749276524e-07 1.2429882232803332e-07 -2.523672179068346e-07 2.7137258558705625e-06 -6.258699459552515e-07 -4.2703989666078745e-06
PC9 3.6286103266765365e-07 -6.457041330939134e-08 -8.773538495511658e-08 -4.937385298466386e-07 1.9301002393106238e-07 -1.300998407022527e-07 -1.0230687477770691e-08 -1.7478724269669518e-07 1.37122769618323e-07 7.589624905991326e-06 -2.9502519110611146e-09 -1.7706781815369218e-07 -1.3497644325622368e-07 -1.6362329154252796e-08 -3.014207391597818e-07 1.503511865666615e-07 3.466792143414764e-07 3.0541394435457376e-07 -2.071073641799818e-07 -2.13426910682481e-07 -2.336788051878449e-07 -5.460402616415132e-07 3.142171107819568e-06 -1.0405745358142387e-06 -2.5152400248711107e-06
PC10 -4.312703631350779e-07 1.6686076309424908e-07 -5.015741258506487e-08 6.28447514352595e-09 1.9109933558052097e-07 -1.8544257418895038e-07 4.828270554408116e-08 -1.2392082569360308e-07 2.261178259824844e-07 -2.9502519110610654e-09 7.116402414304431e-06 -1.893728347899155e-07 2.4342054132693094e-07 -3.099669520404913e-07 -7.997922578037168e-08 -1.4188023651562168e-07 -3.4714646612188934e-07 1.8969871935754682e-07 2.4408196591678053e-07 2.2757546032110667e-07 -3.043373671066152e-08 -1.4055047155701734e-06 3.1565188224069316e-06 -2.0187739190081277e-06 -1.918898096314011e-06
PC11 4.5302794528691604e-07 -8.689526631508197e-08 -3.839409843719508e-08 1.6975388295540753e-07 -3.912525773188725e-08 -7.495885256004111e-07 -1.7231842662895725e-07 5.366801133137993e-07 -2.582110000829226e-07 -1.7706781815369215e-07 -1.8937283478991552e-07 7.0890238350638514e-06 -1.542858922084303e-07 4.287242390652159e-08 -2.2520510562612397e-07 1.4570683858636633e-07 1.8029972691152014e-07 1.2339170696428112e-07 -1.0840047277555725e-08 2.8873811481252426e-07 2.2909804259790367e-07 1.847805161216881e-07 2.099983018335011e-06 -4.662011453176594e-06 -1.8836018631276146e-06
