 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal
intercept 0.00024115790022629253 3.944827881470072e-07 -2.3221748383070634e-06 -3.212166497225595e-07 -3.8426473603769524e-07 -2.734863364759851e-07 7.791683544576675e-08 5.988717677530781e-07 1.745607763793634e-07 7.825420507258451e-07 9.842477649530998e-08 -1.5693021102089314e-07 -4.401174732174868e-08 3.608864144313558e-07 -2.0657991456397316e-08 -4.835706404522426e-07 -2.3286155374225423e-07 1.2038025322815448e-07 -2.317850369575253e-07 6.652956260280653e-07 1.4281954171913797e-07 1.3235547206984517e-05 -1.4535560353651508e-05 -1.4542730778831163e-05
PC1 3.944827881470068e-07 8.10786705205129e-07 -6.387171059225993e-07 6.045214554293384e-08 -7.203207602469584e-08 -2.4419919356336104e-08 1.170176645944598e-08 3.452789068776114e-08 9.66664486742415e-08 -2.979121399293309e-08 5.352570085964329e-08 -2.987090108871567e-08 2.3508671764397151e-07 2.4296237208303786e-08 -1.0245406864090869e-07 -1.6772077168850638e-07 -1.5167591488327184e-07 9.051444176010863e-09 6.289805010766054e-08 7.971699494149208e-09 1.2948225646072978e-08 -3.9922408598491736e-07 -2.1041608265394208e-06 -1.6082719631048455e-06
PC2 -2.3221748383070655e-06 -6.387171059225992e-07 1.7960384220641666e-05 2.0512578007398417e-07 5.889451541923586e-07 -1.8041932632251398e-07 -1.4814151688135826e-07 6.982345544888994e-09 9.399745700327967e-08 -6.867467138888301e-09 3.8034435524431315e-08 1.3610591427208513e-07 -1.8534956977170734e-07 -3.500169800237451e-08 -1.286888879224022e-07 9.978932728899392e-08 -1.6737491307863365e-07 2.105165623880187e-07 1.0473629211416624e-09 -1.4372884222985913e-08 -1.2909510345275488e-08 -3.870838638685485e-07 -5.314783723251953e-07 4.849559578647636e-07
PC3 -3.212166497225598e-07 6.045214554293388e-08 2.0512578007398428e-07 1.6808437179597505e-06 2.736940350364058e-08 2.504967383849958e-07 1.2008865369560784e-08 5.215669429626503e-08 -6.522440646728071e-08 -3.363449090457411e-07 4.5676754037775704e-08 1.4698923670804038e-07 6.248599481868113e-08 -1.7550372925086538e-07 1.1289617100941787e-08 1.6421484008734461e-09 -2.278050226076935e-09 -1.0872994297319597e-07 -1.427954443446804e-07 1.1098134447826688e-07 2.9026571756211108e-08 1.846399066666873e-07 -5.734269777954127e-07 -8.231568764173255e-07
PC4 -3.842647360376952e-07 -7.203207602469583e-08 5.889451541923587e-07 2.7369403503640584e-08 2.9313256368653064e-06 4.5393065305186354e-07 -2.1613622104609178e-07 -1.6151825460102426e-08 -3.461564927982181e-07 2.5564706525067594e-07 8.540841935144896e-08 1.0863206953041987e-07 -2.0628625782210377e-07 5.874743357793347e-08 -1.1242885650728184e-07 -1.557063052976943e-08 8.692137866521663e-08 -1.1284720386263387e-08 -9.553051290472662e-08 -7.429385255900863e-08 -1.1044231324016698e-08 -5.980127366937543e-07 5.129373504814247e-07 -2.601191683608918e-07
PC5 -2.734863364759847e-07 -2.4419919356336107e-08 -1.8041932632251384e-07 2.504967383849958e-07 4.539306530518638e-07 5.056833504849003e-06 2.8918550737690415e-08 5.016851700557815e-07 3.779481727779842e-08 -5.403759230977055e-08 -7.476813325588114e-08 -3.04328437745423e-07 1.892860430631259e-07 -2.3759291728711557e-07 1.484430256428201e-08 6.693110339411482e-08 -7.898690563998177e-08 2.718610167586387e-07 -1.15346990541749e-07 6.285315215663676e-08 9.437947620527049e-08 -5.132298511209907e-07 -3.5698630951119743e-07 5.538453787181734e-07
PC6 7.791683544576716e-08 1.1701766459445991e-08 -1.4814151688135816e-07 1.2008865369560816e-08 -2.1613622104609194e-07 2.8918550737690455e-08 6.098511100579731e-06 1.0427569159426977e-08 -7.400767763487127e-09 9.539409141912117e-08 -6.592728367622457e-09 -1.4597163848889888e-07 2.4338413612530647e-08 -2.1308325711695858e-07 -6.780880355089695e-09 -6.03345049383385e-08 -2.3481537109442102e-08 2.7343198159153797e-07 -6.63920141331369e-08 -4.096929013200722e-08 -1.0634558268852383e-07 8.844581319337646e-07 -1.2544690375114267e-06 -6.319840296853745e-07
PC7 5.988717677530779e-07 3.452789068776114e-08 6.982345544889066e-09 5.2156694296264964e-08 -1.6151825460102373e-08 5.016851700557815e-07 1.042756915942698e-08 5.012457062238405e-06 2.5195143257046026e-07 -6.974532289044287e-08 -5.52637407198665e-08 3.7426271570198493e-07 8.343158258469425e-08 3.184441229165603e-07 -6.347189641357687e-08 -1.5195013005231686e-07 -1.0252299037669496e-07 -3.811634894531285e-08 5.8653379304110094e-08 -4.220065791444737e-08 -1.061908162226375e-07 1.7694945214285306e-07 1.0534631926084831e-06 -5.90348601235444e-07
PC8 1.7456077637936335e-07 9.666644867424148e-08 9.399745700327961e-08 -6.522440646728071e-08 -3.461564927982182e-07 3.7794817277798365e-08 -7.400767763487082e-09 2.5195143257046026e-07 5.0740824317108476e-06 2.185135006959322e-08 1.7800324775888737e-07 -2.429671114498315e-07 9.84481360950094e-08 -4.615134640256524e-08 6.881646520371862e-08 -1.0065551712668994e-07 3.9763494849045956e-08 9.59731719756764e-08 -4.250274547865259e-08 -6.439518949873285e-08 1.0042229642196156e-07 -3.08645829480801e-07 -2.390511765644408e-07 9.816243964825216e-08
PC9 7.825420507258449e-07 -2.9791213992933082e-08 -6.867467138888314e-09 -3.3634490904574097e-07 2.5564706525067605e-07 -5.403759230977057e-08 9.539409141912113e-08 -6.974532289044293e-08 2.185135006959319e-08 4.829382842997971e-06 -2.9489450190386922e-08 -1.6130803246765138e-07 -5.897132726921074e-08 -1.4387450724533364e-07 -7.663647222975336e-08 2.0340497158659904e-08 1.0424405107304295e-07 1.3039107653074492e-07 -1.7151098877803387e-07 -6.693452989122883e-08 -8.003613820312608e-08 -4.3009469778301605e-07 2.3175612091179723e-07 7.627657609418623e-07
