 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
intercept 0.00010501990464506275 7.970177715343387e-06 -2.22000119151256e-07 2.1413585754140226e-09 -1.3272635313126042e-05 1.3058196927005421e-06 -3.99641594582628e-08 4.0828096104353244e-10 2.536645972289264e-07 2.688015565684435e-07 -2.195512928139849e-07 -1.3587215863029702e-07 -6.651589118818539e-08 7.559421320399551e-08 -9.978936318778989e-08 6.758359565368655e-08 -4.89144597400916e-10 -1.0776168173533838e-07 -1.1104422131622332e-07 -4.623916321971461e-08 -1.1659537619703685e-08 2.900549174032406e-08 -3.732819181747539e-08 -2.980770426303143e-08 4.96388475629819e-08 -1.741088796905191e-08 5.524433484535902e-08 -1.1205865400705016e-08 7.052612248278897e-07
age 7.970177715211055e-06 0.0002989106516248927 -6.881000136890973e-06 4.917197814841518e-08 0.003814580387008409 -0.0002892116299048627 6.647677375986359e-06 -4.74044739850673e-08 -6.197119684763936e-08 2.4875611044060863e-07 -9.596038742567743e-08 2.0970116391203043e-07 8.355496126037316e-08 7.392185818437646e-08 1.313420352396071e-07 9.557884476794425e-08 1.0767469638547405e-07 -3.836368798335994e-07 -5.950685614470642e-08 6.122191633701857e-08 -1.718789729793088e-07 -2.2968784641632088e-07 -2.467248857225909e-07 2.6355863353245833e-07 2.217125333361306e-07 -2.107578544067469e-07 1.7718126082967194e-07 3.80879012350865e-07 -6.379568178998059e-07
age2 -2.2200011915085383e-07 -6.881000136890109e-06 1.6142999072727324e-07 -1.1730503604364916e-09 -8.590517228818239e-05 6.653432322781879e-06 -1.5589246038457345e-07 1.1306056790248524e-09 3.853804676658456e-09 -5.507557137838885e-09 1.4080432301616995e-09 -5.142807525144714e-09 -2.0281744122227952e-09 -2.545102797457456e-09 -2.3063638135035666e-09 -1.4309866909653406e-09 -2.467458853035894e-09 8.584830049900265e-09 1.7772007945782683e-09 -1.211096981635906e-09 3.635828084394643e-09 4.234004940419129e-09 4.528004967729687e-09 -5.153573050410825e-09 -5.696502663758246e-09 4.591921369593973e-09 -4.6045438283281706e-09 -8.75064958565282e-09 9.742746238378547e-09
age3 2.1413585753982644e-09 4.9171978148409104e-08 -1.1730503604364903e-09 8.661807119604467e-12 6.02735109856016e-07 -4.748586515325475e-08 1.13162466430877e-09 -8.340746208267042e-12 -4.185896553525778e-11 4.19150082348385e-11 -8.932752891972134e-12 3.740425211433902e-11 1.3087691729192665e-11 2.307445925672706e-11 1.2433293118541401e-11 6.874917609229519e-12 1.9787721728207654e-11 -5.961186732009703e-11 -1.8207312935628027e-11 6.328514146477827e-12 -2.514014606460207e-11 -2.2787249956158098e-11 -2.650077270759078e-11 3.0363066440591154e-11 4.430094978863895e-11 -3.107480966297114e-11 3.614945916146482e-11 6.149850777494715e-11 -2.3541354625208966e-11
sex -1.3272635315209884e-05 0.0038145803869990965 -8.59051722879666e-05 6.027351098544629e-07 0.13083703649004025 -0.009802249991270546 0.00022392678258829858 -1.5935868703857838e-06 -1.7221878996446501e-06 -4.1044651811649106e-07 3.472402131421529e-07 1.0031719290744477e-06 -2.2763316290474897e-06 -1.1934987504221091e-06 2.9555937803003223e-06 4.219515938984697e-07 -1.662740481414761e-06 -3.1515823160680386e-06 -1.3732786467313203e-06 3.378934640349047e-06 4.595012724205433e-07 -2.3202768158940546e-06 -5.060738879146043e-06 2.660137271384064e-06 1.329757835183383e-07 -3.0449500323282774e-06 4.117886718497043e-06 1.0047433235759551e-06 1.295951622126194e-05
agesex 1.3058196930460134e-06 -0.00028921162990409594 6.653432322764383e-06 -4.7485865153129984e-08 -0.009802249991270015 0.0007542465099878911 -1.7586786149425652e-05 1.2722659861089742e-07 1.9490494022792016e-07 4.2484425607397974e-08 -2.5166322821987624e-08 -3.2645107261844794e-08 1.3122454906082156e-07 3.5884082490599556e-08 -1.358590760522936e-07 -9.386240411653508e-09 1.2300332537566763e-07 2.4467973781531574e-07 7.415226920075615e-08 -2.471158960124097e-07 -8.694373777779335e-08 1.4299769736300723e-07 3.43387852467378e-07 -1.182368325256175e-07 -8.796166710452866e-08 2.4200786644935275e-07 -3.508927674702673e-07 -9.150549803600543e-08 -7.393814998524336e-07
age2sex -3.9964159460956337e-08 6.647677375969305e-06 -1.558924603841778e-07 1.1316246643059225e-09 0.00022392678258827364 -1.7586786149424676e-05 4.177990027981174e-07 -3.072590727837897e-09 -6.057813994042164e-09 -1.2033523667776249e-09 4.810752094509732e-10 4.059615669256543e-10 -2.5893775507671174e-09 -8.595557377993621e-12 1.854218726286007e-09 -5.54696674291479e-10 -2.3404632573553547e-09 -5.3727921826922676e-09 -1.7818280284058478e-09 5.307995472073632e-09 2.924649766923967e-09 -2.118971328092331e-09 -7.667745443205362e-09 7.373594205626368e-10 3.05258410833654e-09 -6.173325885940241e-09 8.707673114503816e-09 1.9131283161177134e-09 1.5926746850080753e-08
age3sex 4.08280961078862e-10 -4.7404473984912905e-08 1.1306056790212785e-09 -8.340746208241333e-12 -1.5935868703855161e-06 1.2722659861088355e-07 -3.072590727837736e-09 2.2952282973041772e-11 5.126244309149069e-11 1.1620225946111685e-11 -1.4616582530778145e-12 -3.542927750306263e-12 1.901577163720239e-11 -2.684528892406822e-12 -7.352133910040203e-12 7.47257628442957e-12 1.2279451980639051e-11 3.5785346764524106e-11 1.372533322330544e-11 -3.4909188928675824e-11 -2.5432281488125103e-11 7.738106800060239e-12 5.468719743664404e-11 9.24549717303992e-12 -2.6723717935953787e-11 4.884071438497561e-11 -6.630781979931074e-11 -1.2720842102474141e-11 -8.740530806276241e-11
pcs.V3 2.5366459722894465e-07 -6.197119684712146e-08 3.8538046766464496e-09 -4.185896553517149e-11 -1.7221878996366402e-06 1.9490494022730887e-07 -6.057813994028029e-09 5.126244309138931e-11 1.1465088655325699e-06 9.370828152629362e-08 -2.8871387801136995e-08 -4.08347902604499e-09 7.972250396411086e-09 1.84037926898361e-08 -7.048738928610459e-09 9.886653425640102e-09 1.0933342284269362e-08 -6.451197090635779e-10 -5.143877471986844e-09 1.1236639471228424e-08 9.928309690652598e-10 -1.4648361855859407e-08 -1.4663585390544065e-08 -9.00719856698141e-09 -3.4400007924335597e-09 -1.6294556767749008e-08 9.877576996998435e-09 4.638052343365593e-09 5.439777658386857e-07
pcs.V4 2.6880155656845086e-07 2.487561104412984e-07 -5.507557137854898e-09 4.191500823495377e-11 -4.1044651809447694e-07 4.248442560568892e-08 -1.2033523667374448e-09 1.1620225945818877e-11 9.370828152629322e-08 1.2334598981740192e-06 3.5264146895739774e-08 1.1498639174107312e-09 1.8920399404553393e-08 -2.6934369921544424e-08 -9.410632429136627e-09 2.6773022371365308e-08 -3.47031660795865e-09 -6.205601294368365e-09 1.220310355893504e-08 -4.935944066225743e-09 -1.2624588485271449e-08 1.5075618877784087e-08 1.3985351170150071e-08 6.583009709637924e-09 8.88717106695364e-09 -1.648993138387337e-09 -2.618121327432775e-09 3.20777887545699e-09 -8.648739588945945e-07
