 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
intercept 0.00035581253920306496 -0.0004824491909010863 9.00416262089025e-06 -5.373717817114265e-08 0.002136292579420351 -0.00013795529276739463 2.850730949427366e-06 -1.891104335154603e-08 -3.0629552061453996e-07 1.1154565446806247e-06 -3.290129261679721e-07 2.1878056482581024e-08 -8.194401308711729e-08 -7.89037697279515e-08 3.1974304456890175e-07 4.892114684437411e-07 -4.1860824327187344e-08 -2.4290060037414477e-07 -5.778647218541279e-07 2.1746101283885852e-08 -1.107603979295931e-07 2.624438771469361e-07 -9.235959281682193e-08 1.6037562952240888e-07 -7.535340099333135e-07 -3.0707218485241e-08 4.283746371915796e-08 -3.3646805997948004e-07 1.8592917016479846e-06
age -0.0004824491909028127 0.0023078999442711625 -4.486747916362411e-05 2.804170970614648e-07 0.034953700217320624 -0.0021186191976740715 4.1138629230786614e-05 -2.569399722674597e-07 1.1583192034035033e-06 -8.15800831422521e-07 2.750141720665118e-07 -6.633634972731321e-07 -1.7871580615385657e-08 2.584862791398031e-07 5.969848953335414e-08 -4.3311826770036635e-07 5.190387463966182e-07 5.105190602309233e-07 5.853377534452067e-07 -3.2938942292504196e-07 5.497757004876424e-07 -5.197999928080629e-07 -1.3756854941010156e-06 -2.2181814266258813e-07 2.3020062444709375e-06 9.443278804207477e-08 1.536061965144578e-07 6.869180472287082e-07 1.383592055570284e-06
age2 9.004162620989285e-06 -4.486747916370662e-05 8.801167839884834e-07 -5.549884635137449e-09 -0.0006725561834226396 4.1128939027423686e-05 -8.058421717999934e-07 5.077889119732769e-09 -1.922243733350944e-08 1.4390239237378587e-08 -5.825639046941806e-09 1.1373281979855114e-08 -1.062193333186609e-09 -7.181019923285872e-09 -1.000752468417868e-09 8.812457880269274e-09 -1.0349334100067324e-08 -8.51278841020367e-09 -1.0173151348516065e-08 7.417322738222251e-09 -9.905831358781667e-09 9.031054155663335e-09 2.546826690060349e-08 4.23081747111039e-09 -4.603502939553519e-08 -1.2607495178815877e-09 -5.097910028775658e-09 -1.3422072397134055e-08 -2.472278324411047e-08
age3 -5.373717817144634e-08 2.804170970614225e-07 -5.549884635127587e-09 3.5322652028573636e-11 4.164572109453592e-06 -2.568312682115003e-07 5.0772858695601256e-09 -3.228987668246314e-11 9.852137914288656e-11 -7.773499149827054e-11 3.530908727814041e-11 -6.355737882738102e-11 1.1883991470373903e-11 5.890661736837877e-11 5.057058370042448e-12 -5.733877581374145e-11 6.862987085827812e-11 4.5589952793088214e-11 5.2577363869521103e-11 -5.419170064180766e-11 5.7280436898629935e-11 -4.708440957919334e-11 -1.5184019985961554e-10 -2.7870186617145196e-11 2.9594477006900404e-10 5.500542057984241e-12 4.447749741460549e-11 8.244040957013085e-11 1.6984808383714933e-10
sex 0.0021362925793687146 0.034953700217652775 -0.0006725561834294497 4.1645721094983995e-06 1.612978552606972 -0.09845121092035192 0.001927524741153098 -1.2156762099858953e-05 -2.1226723046011606e-05 1.576440025676132e-05 6.132836264326111e-06 -2.3284299055002248e-05 -9.408910411854124e-06 -2.1572287017687828e-05 4.240558828602791e-05 1.3697837091366851e-05 8.543638580796122e-06 2.553292919608242e-05 -1.3163343915632517e-05 -9.115528341435723e-06 1.722119120898667e-05 7.433539629028916e-06 -5.0169014661665925e-05 8.425770114757577e-06 5.057057740328591e-06 1.9481719226987803e-05 -1.1941421042743135e-06 -1.1202083216451876e-05 0.0002450255121421067
agesex -0.00013795529275132114 -0.0021186191977124757 4.112893902817414e-05 -2.5683126821620955e-07 -0.09845121092033582 0.006064289756024872 -0.0001197581080161623 7.614305068337326e-07 1.4470727828283496e-06 -9.107947356404053e-07 -3.3389961496456355e-07 1.4388820875632562e-06 5.218055940252432e-07 1.2775714356834494e-06 -2.523489978257416e-06 -8.194840681098907e-07 -4.812377049698681e-07 -1.5228805626380122e-06 7.960615598314385e-07 6.870451139640526e-07 -1.0427728359857922e-06 -5.236593848379964e-07 3.0291452863858532e-06 -4.639666296232928e-07 -3.8172569372666047e-07 -1.0625434536815608e-06 -1.6712562426173334e-07 7.53342921048125e-07 -1.3991168161093423e-05
age2sex 2.8507309494859284e-06 4.1138629231099244e-05 -8.058421718065335e-07 5.07728586960404e-09 0.0019275247411524705 -0.00011975810801614323 2.385600191192256e-06 -1.5297015535966403e-08 -3.168971228652716e-08 1.6950014954231247e-08 5.686458065389667e-09 -2.8081592224950383e-08 -9.596580721553018e-09 -2.3993743251446178e-08 4.8574295108894324e-08 1.5252515546696728e-08 9.37201674120467e-09 2.94216160079984e-08 -1.621507707901109e-08 -1.5839556989348894e-08 2.0571702385073977e-08 1.2330101017635159e-08 -5.9031300429184776e-08 7.284854448051773e-09 9.00126358366907e-09 1.817342303538234e-08 7.648832561522207e-09 -1.6499357999472665e-08 2.6020979631389323e-07
age3sex -1.8911043350390022e-08 -2.5693997227084273e-07 5.077889119801102e-09 -3.228987668290604e-11 -1.2156762099853146e-05 7.614305068334995e-07 -1.5297015535964193e-08 9.893839429887875e-11 2.1903012319120618e-10 -1.0000686476217981e-10 -2.9074640594310742e-11 1.7349465554422755e-10 6.100055514601614e-11 1.458484201743195e-10 -3.0342620704291004e-10 -9.243018192601614e-11 -6.14124912078146e-11 -1.8421930849613492e-10 1.0652502215598979e-10 1.1396916562596285e-10 -1.305707762446141e-10 -9.200423408705464e-11 3.721836394483764e-10 -3.0229153527223665e-11 -6.674419596281082e-11 -9.88545260325912e-11 -7.423100674077379e-11 1.1458120636101045e-10 -1.5424681882676956e-09
pcs.V3 -3.062955206117346e-07 1.158319203383086e-06 -1.9222437333106406e-08 9.852137914032914e-11 -2.1226723046534148e-05 1.4470727828610562e-06 -3.168971228718339e-08 2.19030123195442e-10 1.6841483666563718e-06 1.2346102436777493e-07 -3.9920185104092473e-08 -1.4302550055445923e-08 -4.1039103875107005e-09 3.753304080759332e-08 -3.2389791772712493e-08 2.5936849257324213e-09 1.2839472230952766e-08 -1.910020604388516e-08 -1.5909690337562162e-09 2.0210937155688773e-08 1.1657902324520212e-08 -2.1256779850441102e-08 -1.8666397427433806e-08 -2.489224543602186e-08 -1.5985363591299725e-08 -2.9366928048289832e-08 2.564390515238563e-08 -2.0971400081736653e-09 8.042341101256929e-07
pcs.V4 1.1154565446793086e-06 -8.158008314178132e-07 1.4390239237283813e-08 -7.773499149765787e-11 1.5764400256763612e-05 -9.107947356407623e-07 1.6950014954242527e-08 -1.0000686476227641e-10 1.234610243677796e-07 1.7969558265292154e-06 5.817250413059541e-08 1.9196120764704002e-08 1.1480621856803603e-08 -4.1820779256624414e-08 -5.827865600072999e-09 5.1319689831152624e-08 -5.768380209676136e-09 -1.0899114784643732e-08 3.4256048587472916e-09 1.4257815973079133e-08 -1.499541747498962e-08 5.163804279344568e-09 1.084264989895465e-08 5.922422542136005e-09 1.9972141526127197e-08 6.055540856214829e-09 -1.3974548225668676e-08 -4.042723202199665e-09 -1.1221314222739183e-06
