 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal gpp gmp gpm gmm
pcs.V5 1.4210067746936673e-06 -6.0756978549377935e-06 1.6961357935253112e-07 -1.505455659471924e-09 -5.85684580861024e-05 6.122793075135269e-06 -1.9680052923184398e-07 1.989262384106608e-09 -4.7402005653631246e-08 2.594955511175474e-08 3.2556944530649498e-06 5.174119523580836e-08 3.2179319940580866e-08 -4.635793945565921e-09 -2.8770280478275134e-08 -1.0034798262103672e-07 1.949075303418127e-08 1.0172583653850815e-07 -4.570046959124109e-08 -5.928888092646588e-08 -1.1170175414430152e-08 -6.176148867501583e-08 -1.0834304044158678e-07 -1.5123261645193175e-07 1.1198532365287317e-07 1.2382820860591684e-07 7.2785272594807e-08 3.194547236300807e-08 -1.1944278930947284e-06 -3.452584818058455e-07 1.3799172537880902e-06 -2.765014819671157e-06 4.149384415369017e-06 -4.6182544188453573e-07 1.5567930654080846e-06
pcs.V6 -6.957699889962175e-06 4.4199943534828574e-07 -2.931018227378501e-09 -9.421034001016597e-11 2.4428076562984485e-05 -2.4066626682664383e-06 7.522804689993509e-08 -7.1978081634041e-10 -5.551971864514465e-08 4.737192979511434e-08 5.174119523579468e-08 3.130698375690344e-06 4.4755989990269667e-08 1.0309245715180731e-07 -5.473522094083534e-09 -1.0060950108024842e-07 1.0244857833009648e-07 -7.791187792784974e-08 -7.047287096780784e-08 -6.987071155068608e-08 4.805336796367269e-08 9.277777563571074e-08 -6.264773955361922e-08 3.193799136653187e-08 -4.3842486756315956e-08 1.3091595197431539e-08 -1.2303834876480544e-07 2.8693030884767458e-08 -1.3805594699280544e-06 2.745170758992126e-07 3.219409141797571e-06 -8.151294962581702e-07 -9.877928986977906e-07 -1.86306891165488e-06 -3.799799145372231e-06
pcs.V7 3.3361937449625205e-06 1.0176789382215868e-06 -2.871260521810876e-08 2.2486332094566743e-10 -5.716631013643236e-05 5.207717411932736e-06 -1.5413066973925717e-07 1.4670994817331485e-09 1.3692569056414647e-07 8.421878332246085e-08 3.217931994062711e-08 4.475598999026414e-08 3.789997280826856e-06 6.37987016011676e-08 -4.364415031193573e-08 -1.484588586419385e-07 -1.357372626406106e-08 -9.874614164330763e-08 -8.72474601951156e-08 -1.2526324512225946e-07 9.577100430987137e-08 -7.606703731450114e-08 -1.470656124627389e-07 -5.177106475385027e-08 1.6965418535359625e-08 2.70760992627532e-08 -4.55657578420126e-08 -3.069033319228124e-08 -2.9127479094228895e-07 -2.562847045692536e-06 2.023966873820052e-06 6.390291592877554e-06 -8.631332444420582e-07 1.58614208723693e-07 -1.3367932802058741e-06
pcs.V8 -1.2969229052272704e-05 7.542840779955827e-08 -2.242179881073855e-10 -5.868532518103852e-11 0.00012640127017316078 -1.2377576089364631e-05 3.7649487632481713e-07 -3.5784179746464575e-09 9.233785330062296e-08 -4.8138259046162724e-08 -4.635793945632093e-09 1.0309245715180371e-07 6.379870160120398e-08 3.694984939184168e-06 1.0549507016519418e-07 8.53808547956778e-08 9.482459598333879e-08 2.615216408211887e-07 -5.691277057690034e-08 -2.2293901481684274e-07 -3.974544404772424e-08 -6.959229820304559e-08 4.145445410858262e-08 8.578039548448231e-08 1.150297593534024e-07 8.768072278960974e-08 -2.8481267941088116e-08 -5.5350200137686456e-08 3.751893008474513e-07 2.478699934189817e-06 7.987893711044406e-07 4.169581022330493e-06 -7.446287917685067e-06 5.534829689184576e-07 -8.470088950869875e-07
pcs.V9 4.235674664625217e-06 1.8405555180613917e-06 -3.823303182015168e-08 2.2032770270485842e-10 -2.0347393996486126e-05 2.6275323160721254e-06 -9.604590170000392e-08 1.0806881896013446e-09 1.3972314587374524e-08 -1.011464666337964e-07 -2.877028047825941e-08 -5.473522094083273e-09 -4.36441503119414e-08 1.0549507016518886e-07 3.6317499628982815e-06 3.7755828708010444e-08 3.5769669162963235e-08 -3.946353084937833e-08 -4.451390922644131e-08 -1.7232157805101897e-07 -1.3380683169334825e-09 -2.0625141374173667e-08 4.1643097398763596e-08 -8.876813801680024e-08 -1.5911590369176522e-07 -1.1927207679962512e-07 -1.6113391516033766e-09 -2.9155496096511647e-09 4.7471732065995246e-08 -2.4002044036907485e-06 -1.879585581087619e-06 6.51365987438075e-06 -8.944557921973402e-07 3.4720675902577006e-06 8.939472388441509e-07
pcs.V10 1.8843129676882677e-06 4.657218038450216e-07 -1.0752374636562861e-09 -5.248006318745546e-11 1.6249712345485346e-05 -1.123121526776225e-06 2.01247402613785e-08 -7.490296982614273e-11 7.935700031559733e-08 1.978721041895177e-08 -1.0034798262103826e-07 -1.0060950108025029e-07 -1.4845885864193176e-07 8.538085479566884e-08 3.7755828708013415e-08 3.81672132078105e-06 -7.330079747417992e-09 3.3220156745476654e-08 4.573204535971083e-08 -2.6897765634582177e-09 -5.6101068572398656e-08 -7.796683666418013e-09 2.057693702671586e-07 4.443107766001161e-08 9.470175266316023e-10 1.8382545519256757e-08 5.623384622826143e-08 -3.3553491053378796e-08 1.8820926307089546e-07 2.1669081235571434e-06 2.3468554480097634e-06 -2.142877602578244e-06 -3.700172246494537e-06 -6.558590468465185e-06 5.608296173903357e-07
pcs.V11 -3.078091032879238e-06 3.632570742378671e-07 -1.0627931015122338e-08 1.0903958012383553e-10 1.2111963609350272e-05 -1.9275225089573015e-06 8.011192359450623e-08 -9.39993541243091e-10 -8.405140207099856e-08 8.229475611845651e-08 1.949075303417129e-08 1.0244857833009583e-07 -1.3573726264055537e-08 9.482459598334029e-08 3.576966916296341e-08 -7.3300797474159125e-09 3.752981669103901e-06 1.225968449102418e-07 6.16084206882702e-08 -8.855071692924901e-08 9.579859291886396e-08 -1.5874281089333876e-07 -4.707191065653012e-08 1.2342096958933122e-07 -1.2494295491664482e-07 1.0151185179406039e-07 -8.510596460362312e-08 1.2718458604946304e-07 1.2411745412706136e-06 -9.137586259701897e-07 -2.5780347603264863e-06 4.789734004776241e-06 -3.3717874144985318e-06 3.377887630875544e-06 1.5437786858095535e-06
pcs.V12 -2.2776156066421607e-06 -3.727666849637889e-06 9.439240001987809e-08 -7.157364483995159e-10 2.0640365244982227e-05 -2.2253393084532376e-06 7.83269528406294e-08 -8.640376682590463e-10 1.2538001670971107e-07 -6.798690147931106e-08 1.01725836538485e-07 -7.791187792784739e-08 -9.87461416433105e-08 2.615216408212092e-07 -3.9463530849379246e-08 3.322015674548163e-08 1.225968449102429e-07 3.6496834995657112e-06 -2.0411512413182895e-07 -3.1043706633584286e-08 3.595920627153331e-08 -9.965200830066016e-08 -6.788686030070086e-08 -1.3067106422576934e-07 -9.193316935580328e-08 -3.183976003445662e-08 -3.519255544579546e-08 5.616743328520926e-08 3.3503682212239946e-07 -1.605854543552023e-07 1.4080889278176952e-06 4.99984407937126e-06 -4.182710033841592e-06 -1.774735772364203e-06 2.9323371772176624e-06
pcs.V13 -2.2707551303181994e-05 -5.226278993962332e-06 1.9672497737985312e-07 -2.2536714447720293e-09 3.0040638338674458e-05 -1.7688839218981289e-06 1.0304727379287284e-08 3.265038342993751e-10 -1.1205756542583656e-07 2.6506029103607193e-08 -4.570046959128939e-08 -7.047287096779217e-08 -8.724746019514812e-08 -5.691277057681388e-08 -4.4513909226459173e-08 4.5732045359718336e-08 6.160842068828291e-08 -2.0411512413181646e-07 3.870479400530251e-06 -9.369606224223986e-08 6.857174560260616e-08 9.569404847617275e-09 -1.80822315563852e-07 -3.914468756205415e-08 -2.1517674953981924e-07 1.875849825486947e-08 -2.766064514261772e-08 -2.2606691001666024e-08 1.2903098428040838e-06 -1.3420018526698598e-07 1.5931968907133707e-06 2.5910627587971883e-06 -1.6361387405847261e-06 -3.415624130346597e-06 -2.135680071174217e-06
pcs.V14 -7.827551977446687e-06 9.583644333747526e-07 -2.7372567685243233e-08 2.2316517171997418e-10 7.079029772266279e-05 -6.995154343818942e-06 2.1460716092854998e-07 -2.0622056963352734e-09 -2.1613621933006337e-08 -9.006615202360946e-08 -5.9288880926498465e-08 -6.987071155068964e-08 -1.2526324512223457e-07 -2.2293901481685105e-07 -1.7232157805101452e-07 -2.689776563454323e-09 -8.855071692925046e-08 -3.104370663359748e-08 -9.369606224228937e-08 3.6992525506965316e-06 -7.945027394469361e-08 1.2274865241411266e-08 -2.0661651273426598e-08 -1.1124885233436297e-07 1.7467744144464115e-08 -1.0110290273366934e-07 -1.0724260320855974e-07 8.670142845636226e-08 -1.0742916221566693e-06 5.415696493872234e-07 -4.351425710360239e-06 2.9042818073887712e-06 -6.1922478584338735e-06 1.1031010084473862e-06 2.706557724241698e-06
pcs.V15 -2.811838524387155e-06 -3.409970943500922e-07 1.1593336158016353e-09 6.181136515142002e-11 1.5960046996516884e-05 -2.2889642244938683e-06 8.874920097996932e-08 -1.0138817063655038e-09 4.2347820584215034e-08 -2.1343347305983777e-07 -1.117017541444171e-08 4.805336796367153e-08 9.57710043098789e-08 -3.9745444047725045e-08 -1.3380683169323272e-09 -5.610106857239653e-08 9.579859291886342e-08 3.595920627153101e-08 6.857174560258974e-08 -7.945027394469299e-08 3.7942038471991532e-06 -6.540162610615684e-08 -7.479594663730327e-08 -4.5454176518089616e-08 5.107225904795933e-08 -1.6270145588705806e-07 -5.712808324683653e-08 -1.2032675544544174e-07 -2.2453656995409682e-07 -6.707838119897273e-08 1.2333114141732826e-06 6.1697170819085834e-06 -5.301932951898014e-06 2.8320236944532367e-06 -1.1153794377107195e-06
pcs.V16 -9.069596777408167e-08 -1.8235574956884494e-06 4.134326120355493e-08 -3.2708229411216695e-10 -3.6945433761728514e-05 3.196690762213079e-06 -8.619118775994389e-08 7.889841836354937e-10 -2.3339215539744598e-08 9.072040059601532e-08 -6.176148867501141e-08 9.277777563571611e-08 -7.606703731452075e-08 -6.959229820302096e-08 -2.0625141374180338e-08 -7.796683666417829e-09 -1.5874281089333466e-07 -9.965200830064963e-08 9.569404847641392e-09 1.227486524142296e-08 -6.54016261061522e-08 3.737275947709364e-06 2.5735128764928657e-08 -4.110241351139045e-08 -1.51229973564654e-07 -7.098420518337323e-08 -1.5226776160537477e-07 -6.268389478382002e-08 2.687989795519381e-07 -1.1667054494780065e-06 -5.571152601400923e-07 4.766583358370982e-06 -3.5374782248525876e-06 4.5664508526487743e-07 -1.103325070622618e-07
pcs.V17 5.456594257846752e-07 4.390123322177028e-07 -8.170020661409819e-09 2.772403748150815e-11 -4.86924640777629e-05 4.14387347302542e-06 -1.1550010491946307e-07 9.75728530758823e-10 -1.5731488946636676e-07 1.2307549455735702e-07 -1.0834304044157689e-07 -6.264773955361292e-08 -1.4706561246276237e-07 4.145445410861002e-08 4.164309739875484e-08 2.057693702671578e-07 -4.707191065652467e-08 -6.788686030068636e-08 -1.8082231556381912e-07 -2.066165127341447e-08 -7.479594663729766e-08 2.5735128764930682e-08 3.9079870063310105e-06 1.1603199066727422e-07 2.2557881265484442e-07 6.911737284712448e-08 -6.244270558645355e-08 -2.2872901113030956e-07 -1.2928304290377121e-06 2.757690830966736e-06 -2.2392377559380987e-06 -1.3353229317264756e-06 -5.451988663151545e-06 1.3823603172764894e-06 3.407224759398942e-06
pcs.V18 1.61283697397647e-07 8.820795166697349e-07 -4.129535072027043e-09 -1.4084962069462352e-10 -6.35316638447591e-05 6.94753817170291e-06 -2.2894843630248818e-07 2.291996551705218e-09 4.039704474536951e-08 8.711044050190687e-08 -1.5123261645190322e-07 3.1937991366538306e-08 -5.177106475388029e-08 8.578039548450337e-08 -8.876813801680933e-08 4.443107766000707e-08 1.2342096958933656e-07 -1.3067106422575401e-07 -3.9144687562000974e-08 -1.1124885233435548e-07 -4.545417651808509e-08 -4.1102413511380534e-08 1.1603199066728397e-07 3.6594136226844138e-06 -1.0425428570874426e-07 2.572294928195167e-08 -4.143436003440872e-08 1.3901625010548195e-07 -9.326384448573443e-07 2.5986001747877426e-07 5.914723064819591e-07 -5.441326380869673e-06 7.257590182908123e-06 1.310778949616311e-08 -1.4438684983539428e-06
pcs.V19 6.907576748296875e-06 1.2215449195407355e-06 -5.081133161361345e-08 6.492580814583062e-10 5.800955933864417e-07 -9.941596174450333e-07 5.5234826680938384e-08 -7.776572195534857e-10 5.609778308770284e-08 1.0555975141671703e-07 1.1198532365287939e-07 -4.384248675632116e-08 1.696541853537337e-08 1.1502975935337794e-07 -1.591159036917595e-07 9.470175266310053e-10 -1.2494295491664884e-07 -9.193316935580771e-08 -2.151767495398294e-07 1.74677441444509e-08 5.107225904795474e-08 -1.512299735646505e-07 2.2557881265484982e-07 -1.0425428570873287e-07 3.69608410805523e-06 1.3683921722677877e-07 1.4558528988234e-07 -1.335791349872208e-08 9.998028581409416e-07 3.277032386456827e-06 1.0952499522994791e-06 -9.033793482777113e-07 -6.266534995602521e-06 -1.1890949364855583e-06 1.8120265422936495e-06
pcs.V20 -8.049335745163268e-07 -3.0192347078609065e-06 8.292996258673292e-08 -7.120581252068313e-10 -1.5227506091558345e-05 1.4756821974340997e-06 -4.742108656047478e-08 4.6465906264156766e-10 -3.283429307734191e-08 5.3328115966666696e-08 1.2382820860590223e-07 1.309159519744034e-08 2.707609926272916e-08 8.768072278965581e-08 -1.1927207679963478e-07 1.8382545519260277e-08 1.015118517940666e-07 -3.1839760034446344e-08 1.8758498254885377e-08 -1.0110290273364469e-07 -1.6270145588705018e-07 -7.098420518338218e-08 6.911737284711123e-08 2.5722949281927546e-08 1.368392172267792e-07 3.5611674390287674e-06 1.33304890045801e-07 1.5605002203597208e-07 1.5305036593424734e-07 1.903454981055214e-07 -3.9251096799193776e-07 -3.164581352938669e-06 2.6322442921756235e-06 2.036170898296293e-06 2.517417504185256e-06
pcs.V21 1.727658825177802e-05 2.9672060688220837e-06 -1.1298565394880626e-07 1.3570785767654578e-09 2.781046124091871e-05 -2.6871968087891113e-06 8.269665089493617e-08 -8.911837101976514e-10 1.1717305438816232e-07 -5.2577027656633963e-08 7.278527259482753e-08 -1.2303834876482023e-07 -4.556575784197256e-08 -2.848126794116381e-08 -1.6113391515841616e-09 5.623384622825776e-08 -8.510596460363642e-08 -3.519255544581591e-08 -2.7660645142645263e-08 -1.0724260320859991e-07 -5.7128083246852165e-08 -1.522677616053627e-07 -6.244270558643352e-08 -4.143436003436708e-08 1.4558528988233726e-07 1.3330489004579834e-07 3.746454995306621e-06 6.140559452556353e-08 1.6254203220813767e-06 -5.607903898068571e-07 3.1148308038580057e-07 -4.5771085619543895e-07 1.2957511532323383e-06 -1.4105187853782114e-06 -1.0886342613851513e-06
pcs.V22 -1.009606193054866e-05 -2.714638835932272e-07 3.081225214620495e-08 -4.809190354459374e-10 5.89552520835264e-05 -5.342236762057515e-06 1.4913752431711888e-07 -1.315287713679478e-09 7.414837801635293e-08 3.745459594783111e-08 3.194547236297825e-08 2.8693030884767213e-08 -3.0690333192268666e-08 -5.5350200137679846e-08 -2.9155496096507627e-09 -3.3553491053374726e-08 1.2718458604946333e-07 5.616743328520145e-08 -2.260669100170107e-08 8.670142845636904e-08 -1.2032675544544012e-07 -6.268389478383184e-08 -2.287290111303233e-07 1.3901625010546935e-07 -1.3357913498711324e-08 1.5605002203595173e-07 6.140559452559583e-08 3.6961024286705727e-06 -4.4364766695944765e-07 1.0558513428703492e-06 -8.686010289629793e-07 4.633986858287528e-07 -4.474893455509458e-07 -1.2135202889448951e-06 2.5242226614102785e-06
proband 7.113759976648434e-06 1.616663856976768e-05 -3.578879156725219e-07 1.7471432474086555e-09 -0.0005406512295828133 5.214444785014509e-05 -1.6666496343708015e-06 1.7207935080265252e-08 5.131315070692996e-07 -1.149800020134481e-06 -1.1944278930945236e-06 -1.3805594699280089e-06 -2.9127479094250304e-07 3.7518930084760264e-07 4.747173206595304e-08 1.8820926307087724e-07 1.2411745412706293e-06 3.350368221224835e-07 1.2903098428044889e-06 -1.0742916221566303e-06 -2.2453656995408642e-07 2.687989795520005e-07 -1.292830429037641e-06 -9.326384448573171e-07 9.998028581408378e-07 1.530503659344188e-07 1.6254203220810962e-06 -4.436476669593393e-07 0.0005944478798443458 -0.00030423218896581526 -0.000270303313998921 8.293291014499936e-06 1.5101066181219191e-05 3.6898530015446785e-05 -7.068983512413295e-05
paternal 1.0353161264855701e-05 8.698731627872824e-05 -2.6901700335134296e-06 2.6056256391010563e-08 0.0013926723898595964 -0.00014195482992160365 4.549634847748281e-06 -4.62698002442967e-08 -2.3760350090449305e-06 -4.410890164745145e-06 -3.4525848180590463e-07 2.745170758989115e-07 -2.5628470456915348e-06 2.4786999341884225e-06 -2.400204403690438e-06 2.166908123557111e-06 -9.137586259703807e-07 -1.605854543556259e-07 -1.3420018526809501e-07 5.415696493865984e-07 -6.707838119919312e-08 -1.1667054494779264e-06 2.757690830966919e-06 2.598600174793112e-07 3.2770323864570053e-06 1.9034549810517238e-07 -5.607903898063648e-07 1.0558513428696432e-06 -0.0003042321889658113 0.002524417063212197 0.00014875975069553461 -0.002104332467220006 -0.0018003621023774826 -6.401965892855543e-05 -1.5766379459121783e-05
maternal 0.00018118423204230847 0.00011970055291553792 -3.571136535690218e-06 3.4355444509458754e-08 0.0025181794730815715 -0.00024107892365631589 7.100012044979663e-06 -6.516479807029034e-08 -3.397185546394086e-06 -5.260548719053712e-07 1.379917253787921e-06 3.2194091417970454e-06 2.0239668738218604e-06 7.987893711018658e-07 -1.8795855810869514e-06 2.346855448009701e-06 -2.578034760326881e-06 1.4080889278166987e-06 1.5931968907113253e-06 -4.351425710361431e-06 1.2333114141728212e-06 -5.571152601399555e-07 -2.239237755937712e-06 5.914723064830802e-07 1.09524995229975e-06 -3.9251096799261295e-07 3.1148308038663495e-07 -8.686010289642393e-07 -0.0002703033139989134 0.00014875975069553635 0.0019638000441958296 -7.139485024847524e-05 4.727495840768511e-05 -0.0015575936984330277 -0.0012269163788447084
gpp -5.282032738143994e-05 -9.745855300745278e-05 3.3950291956322053e-06 -3.4262249529003193e-08 -0.00047821252870997684 7.023733981456701e-05 -2.637864995620072e-06 2.9277185520024702e-08 4.7051300768033787e-07 1.571481325127711e-06 -2.7650148196719253e-06 -8.151294962576839e-07 6.390291592876301e-06 4.169581022332935e-06 6.513659874380226e-06 -2.1428776025781027e-06 4.789734004776607e-06 4.999844079371754e-06 2.5910627587979125e-06 2.9042818073899266e-06 6.169717081909022e-06 4.766583358370518e-06 -1.3353229317271672e-06 -5.441326380870943e-06 -9.033793482776575e-07 -3.164581352938681e-06 -4.5771085619538554e-07 4.633986858298909e-07 8.293291014490224e-06 -0.00210433246721999 -7.13948502484416e-05 0.0084245346724315 -0.004263789989498145 4.2648540680830785e-05 0.00017664590535861448
