 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal gpp gmp gpm gmm
intercept 0.03548214504515528 0.012912127029676911 -0.00041677519298683277 4.276397961223013e-06 0.057478925619503414 -0.0058952736745872805 0.00019156135812941832 -1.9851644739856764e-06 5.088932173511088e-06 2.403218924025595e-06 3.6428072026724207e-07 -8.359520884267045e-06 3.5551100052857633e-06 -1.5192247730854176e-05 4.91960803329597e-06 9.059778792150372e-07 -2.470004015335615e-06 -1.4287080965887427e-06 -2.8108226276812496e-05 -1.142867740586133e-05 -2.336719843337969e-06 -1.2956524023159482e-06 6.223307262364261e-07 -1.0375843781273394e-06 8.978306970739063e-06 -1.3609345643929348e-06 2.2695888833593073e-05 -1.3668431475708487e-05 -5.211819348273581e-06 8.666000257763918e-05 0.00021745662735045594 -0.00010998818398238829 3.480236960410269e-05 -0.00013398220491723871 2.7158132817610707e-05
age 0.012912127029693793 0.009943842900750045 -0.00029973785397979444 2.8607528793836636e-06 0.09844092021521322 -0.009443064643885394 0.00028433048338347063 -2.711586569472749e-06 3.5442771995064263e-06 -2.821772715759269e-06 -7.079843263716505e-06 1.3584724394101891e-06 4.817166496463596e-07 -3.9167538091398295e-07 2.573346317047828e-06 1.0708852006594163e-06 -1.4902508328558394e-07 -3.559499224031655e-06 -6.420667647889448e-06 1.7383620395097065e-06 -2.519795053865631e-07 -2.3743578227786386e-06 2.0073970044000435e-07 -3.7699960414012926e-07 1.4629515194863333e-06 -2.8257551297178578e-06 4.013446980085055e-06 -1.1222314081603404e-06 2.171797865069853e-05 0.00011870146281572806 0.00013813330809743233 -0.00015445097767209325 -4.109330140595932e-05 -0.00018832607484938995 5.5724436467948213e-05
age2 -0.00041677519298656947 -0.0002997378539788222 9.136297257559166e-06 -8.812978245164867e-08 -0.002935441839027269 0.00028467492403642393 -8.66561579832859e-06 8.350976417998807e-08 -1.2640392418647302e-07 1.16602816872373e-07 1.9744795258869557e-07 -2.795791373751857e-08 -1.4061785318066966e-08 1.1315221821790156e-08 -5.5213151524861304e-08 -1.4905973420184953e-08 5.149421562782751e-09 8.887526895382273e-08 2.3832781875411133e-07 -4.903333972925313e-08 -2.5705964426438393e-09 5.455875135617447e-08 -1.0463862625177211e-10 3.8820684577228574e-08 -5.868814317594844e-08 7.98137274348909e-08 -1.4651461138046275e-07 6.270125896736487e-08 -5.163298367331352e-07 -3.7270814733810364e-06 -4.152680972960387e-06 5.116367301746542e-06 9.554884121161563e-07 5.293554603710094e-06 -1.5554493459813772e-06
age3 4.276397961226875e-06 2.860752879382255e-06 -8.812978245184851e-08 8.593332986291599e-10 2.7769879310733277e-05 -2.7194340853702936e-06 8.364712760761302e-08 -8.146846976971081e-10 1.392556207248348e-09 -1.2920823914425654e-09 -1.7490571018417105e-09 1.2213003068466212e-10 9.518322189466528e-11 -1.5097585031033968e-10 3.368174351005831e-10 5.4591745717950335e-11 -3.611194546426684e-11 -6.52781885792002e-10 -2.7215896841243438e-09 4.065643827599526e-10 1.0847795602901647e-10 -4.3518312781868117e-10 -5.970866982609898e-11 -5.901404098146305e-10 7.40998012914021e-10 -7.010357542089489e-10 1.7132121058105507e-09 -8.326689239339442e-10 3.2142156034933545e-09 3.6495202800237694e-08 4.008220328189456e-08 -5.051216139643419e-08 -7.067684839992169e-09 -4.622596021572227e-08 1.2465249915667116e-08
sex 0.05747892562016919 0.09844092021573367 -0.0029354418390426917 2.7769879310876825e-05 2.09819174399957 -0.19721653679753953 0.005810617405914607 -5.4136034311437e-05 7.401736492047897e-05 -3.749953050972089e-05 -5.4947165467552604e-05 5.3940369171499884e-05 -8.28348080113026e-05 0.00012905805125554021 -2.1932025188235127e-05 3.342739027242423e-05 1.3221422404370919e-05 2.5323127368502655e-05 3.4949290370577464e-05 0.00010040865114523164 1.3401768081284024e-05 -2.1488102074317967e-05 -5.338258194276949e-05 -9.43801530650353e-05 -2.3067258064086816e-06 -8.593102378012727e-06 3.3498285790858464e-05 6.983619198994682e-05 -0.00045823928897972143 0.0017628766219309618 0.0025991386063289384 -0.0011543650857154793 -0.0003674964385383954 -0.0024973274722480785 -3.7140017405971e-05
agesex -0.005895273674682907 -0.009443064643974939 0.00028467492403902943 -2.719434085393962e-06 -0.19721653679751272 0.018772779533891434 -0.0005593919831674946 5.264386303170859e-06 -7.380084626225344e-06 4.105812782592239e-06 5.744301958092804e-06 -5.124751169630327e-06 7.500997774650348e-06 -1.2811576517150876e-05 2.9251451997088615e-06 -2.683861932348972e-06 -1.8741085455087332e-06 -2.5694109565079054e-06 -2.1375674957156916e-06 -1.0047906771903561e-05 -2.116995952438566e-06 1.7038981800071217e-06 4.624141680101099e-06 1.0044863323179109e-05 -7.198708875776656e-07 9.54451157401674e-07 -2.9743711318341697e-06 -6.265387029211708e-06 4.083351240942947e-05 -0.0001757078436640628 -0.00025040935211448025 0.00013186227165808893 2.8075761923193843e-05 0.00025457342071894164 6.867357838461205e-06
age2sex 0.00019156135812880494 0.00028433048338170566 -8.665615798281397e-06 8.364712760722579e-08 0.005810617405912973 -0.0005593919831674145 1.6858608108679023e-05 -1.603804815212742e-07 2.328738773429214e-07 -1.4660313652700995e-07 -1.8364968408870452e-07 1.5552259533058674e-07 -2.1739797543901116e-07 3.9451182763119817e-07 -1.0893551057868452e-07 6.674904582767368e-08 7.335598108957708e-08 8.589769879253404e-08 1.3930201196100268e-08 3.133702811195171e-07 8.555644266374227e-08 -4.4044295630625345e-08 -1.3193043307463607e-07 -3.254280171464703e-07 4.5929169159586425e-08 -3.3727859363581455e-08 8.427454046437674e-08 1.7352876631793487e-07 -1.241546126479621e-06 5.5087761374605215e-06 7.398699279040113e-06 -4.427288212877994e-06 -6.36593730230229e-07 -7.4677778469469305e-06 -3.1570619822567286e-07
age3sex -1.9851644739909996e-06 -2.711586569470622e-06 8.350976417995236e-08 -8.146846976970329e-10 -5.413603431141365e-05 5.264386303169348e-06 -1.6038048152125164e-07 1.5427127269142177e-09 -2.3587899395155373e-09 1.6663173160772636e-09 1.8510587059241935e-09 -1.4797693171050335e-09 2.015259690161456e-09 -3.807686807685252e-09 1.2433890239034022e-09 -5.318353868053592e-10 -8.314713655506793e-10 -9.206982165809084e-10 3.755445390060478e-10 -3.0621027360541833e-09 -1.0005691254839924e-09 4.3189317769044617e-10 1.155536088254623e-09 3.2326158751242672e-09 -6.864639026067944e-10 3.418338807989684e-10 -8.552371443833584e-10 -1.5218463280959519e-09 1.2408573659354734e-08 -5.4495525891399704e-08 -6.804103650217925e-08 4.572821152068818e-08 4.0707833596902746e-09 6.596250511382791e-08 4.327053521372361e-09
pcs.V3 5.0889321735353894e-06 3.5442771995252223e-06 -1.2640392418700983e-07 1.3925562072530972e-09 7.401736492027344e-05 -7.3800846262067165e-06 2.3287387734239563e-07 -2.358789939510862e-09 4.6255407023439425e-06 4.5711692336614536e-07 8.393465733984842e-08 -9.870551647201549e-08 1.8930633791844184e-07 9.193458302181817e-08 2.817057977724666e-08 1.1889438901489345e-07 -5.197281865979932e-08 1.3065418067389726e-07 -1.9180913247182766e-07 -3.471474768231574e-08 5.164581913238072e-08 9.405569497221489e-09 -1.8690750104794433e-07 1.8397716690745048e-07 6.597488676554254e-08 8.11891364284679e-09 1.146062225551416e-07 1.6953014783349743e-07 5.740702877028176e-07 -3.087239046585264e-06 -4.151849242873002e-06 -1.0204427617110337e-08 7.238140464110163e-06 8.548014742579577e-07 8.207803614467407e-06
pcs.V4 2.4032189240296184e-06 -2.821772715747362e-06 1.1660281687206205e-07 -1.2920823914400892e-09 -3.7499530509730405e-05 4.1058127825939096e-06 -1.4660313652708303e-07 1.6663173160781698e-09 4.5711692336613985e-07 4.571159908547829e-06 2.0777951963890668e-07 1.55389959467399e-08 1.46317978953201e-07 -1.1480669956136069e-07 -7.969196258205259e-08 1.1038046759357769e-07 1.1643132032176827e-07 -1.0986786700762047e-07 -3.081193922509116e-08 -1.394150626768825e-07 -2.3929117042246306e-07 1.5109922178165453e-07 1.4648829907758354e-07 2.166822405053908e-07 1.1868400357096056e-07 1.3128528111851676e-07 -7.302845456943192e-08 1.3144344522483353e-07 -7.92242788172378e-07 -5.775397226666349e-06 -1.1243144948941996e-06 1.8572048840365407e-06 4.636875205912131e-06 -6.62637140135986e-06 2.9083972081082453e-06
