 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal gpp gmp
intercept 0.011503813360583929 0.004314712008439451 -0.00013618163220389877 1.3642541901827089e-06 0.013365473431028285 -0.001300660762794867 3.970709523125826e-05 -3.8503569503407414e-07 -3.8190227293727995e-07 3.0261594431257127e-06 2.8803994233313353e-06 -1.0354491719846295e-06 1.1848504077945403e-06 -1.1336634506312e-05 -2.769866086610169e-06 -1.6975450225487008e-06 -1.3839630099320238e-06 -4.9833549615188915e-06 -1.277474842403254e-05 -5.236597732284665e-06 -1.3331051054091444e-07 3.114823851602368e-06 4.352110423986859e-06 -1.2858428192558601e-06 -8.617243357914353e-07 -5.426647701848654e-06 9.263336418862778e-06 -5.1091295349527635e-06 -3.7602249122110754e-05 1.2700264440512814e-05 -4.607290720020911e-05 8.807654464463836e-05
age 0.004314712008461822 0.005032813147546429 -0.00014553419129469046 1.3238186800374407e-06 0.052150312911766264 -0.004829517286910561 0.00013942443935385795 -1.266344203874614e-06 -6.51558595472707e-07 5.833433776863258e-07 -3.0622720445505194e-06 1.0429191488518538e-06 8.033328861247348e-07 -7.405546587253237e-07 2.543843014731289e-07 -7.51330589996327e-07 -1.1345013675105596e-06 -5.80911919471679e-06 -1.9152066430033436e-06 9.965847011791926e-07 2.874179676016582e-07 -1.1160088372539962e-07 1.8552631840876757e-06 7.191014537510934e-07 -3.343388060925805e-06 -3.854169501353251e-06 1.2120219326932117e-06 1.8714857593438887e-06 -8.602523213119826e-06 6.815102297555408e-06 3.095224281028379e-05 -1.955543167094354e-05
age2 -0.0001361816322046583 -0.000145534191294788 4.260083675842842e-06 -3.920687821369988e-08 -0.0014882453262781753 0.000139496289381172 -4.075909027383691e-06 3.745141635086666e-08 1.0160063752432696e-08 3.789310154709149e-10 7.649093057411317e-08 -2.735504559921829e-08 -2.442362123565466e-08 3.181042255929751e-08 9.933613307044223e-09 3.825587894914666e-08 3.248784065681368e-08 1.6255915238643185e-07 7.329193080877879e-08 -2.462346734307162e-08 -2.0165810921337793e-08 -9.84303854254214e-09 -5.625145609072013e-08 -8.141317526349342e-09 8.232554201265844e-08 1.103746724013292e-07 -4.4006208554470445e-08 -3.355897487125107e-08 3.5241925041433406e-07 -4.435954719706168e-07 -2.972509358294265e-07 3.362769277850123e-07
age3 1.3642541901890885e-06 1.3238186800379288e-06 -3.920687821368748e-08 3.652281700686031e-10 1.3380359061303036e-05 -1.2676682971788817e-06 3.747009679868162e-08 -3.4845141519406254e-10 -3.8562899241623e-12 -9.938803681031101e-11 -5.890350427665071e-10 2.1928739721112458e-10 2.1712660333116746e-10 -4.079527075477231e-10 -2.492179395896767e-10 -4.794331135970387e-10 -2.6758864304052857e-10 -1.4246163361610343e-09 -8.674394564056542e-10 1.802181719731615e-10 2.834542059617248e-10 1.7557522143281988e-10 5.348387915350889e-10 -3.6416274461232055e-11 -5.98930636197442e-10 -1.012899380117688e-09 5.163756463462447e-10 1.3669364551337807e-10 -4.466411726116416e-09 5.881100970058176e-09 -5.541028585843858e-10 -1.890489750267834e-09
sex 0.0133654734315223 0.05215031291204336 -0.00148824532628614 1.3380359061376013e-05 1.1713315157187676 -0.10692634936825965 0.003046277225280351 -2.7319703571623447e-05 1.4648694391436821e-05 7.5348868597882916e-06 -1.233614997090809e-05 1.5269285245768885e-05 -1.8065897136922437e-05 6.353213430141516e-05 -9.735732616599626e-06 -1.372512004917636e-05 -7.349600440626047e-06 -1.906961830719906e-05 3.25914216549875e-05 6.020089144786341e-05 1.2773651760117796e-05 -1.6781130418727945e-05 -2.5020481542063224e-05 -2.0686886202234712e-05 -2.2341004047430863e-05 -3.7382756518201215e-05 1.0397779545898875e-05 6.817857090447037e-05 -0.0003073903972060075 -7.799742243735587e-05 0.002616713997486423 -0.0017719413185524377
agesex -0.0013006607628549803 -0.0048295172869545705 0.00013949628938244446 -1.267668297190433e-06 -0.10692634936827053 0.009902549584926887 -0.0002857545546665719 2.592013325860166e-06 -1.2051913796963537e-06 -3.3804081384305323e-07 1.181055377013549e-06 -1.4830171176332858e-06 1.519662457517242e-06 -5.901941551031933e-06 1.4477280613892834e-06 1.7436699046313631e-06 9.757842188239328e-08 1.76065774045892e-06 -2.878503074616579e-06 -5.691549319184781e-06 -1.76548330049919e-06 1.09154293361858e-06 2.21317151613413e-06 2.448354300157835e-06 1.1811153868474649e-06 3.6144384849759695e-06 -4.2640503962662017e-07 -5.9577432710252345e-06 3.306558805065581e-05 -2.3207827972155344e-06 -0.00021732139422027207 0.00014882338462848596
age2sex 3.970709523287796e-05 0.00013942443935487133 -4.075909027413143e-06 3.747009679895203e-08 0.00304627722528093 -0.0002857545546665969 8.352455058521603e-06 -7.670170848377102e-08 3.2743142967935634e-08 -2.9314932258076537e-09 -3.569698015680708e-08 4.845641676273601e-08 -4.344335712651048e-08 1.7319364107796388e-07 -5.480539780322318e-08 -6.379850388721332e-08 1.3951564818225348e-08 -4.761479554779503e-08 7.396470078874511e-08 1.6779339607780435e-07 6.901945631280227e-08 -1.9517220599265073e-08 -6.239628605075473e-08 -8.448919020185451e-08 -1.1192647520563258e-08 -1.0684711198858418e-07 -2.557722446880224e-09 1.62187312129423e-07 -1.092870062994453e-06 3.1396394421621157e-07 5.719164309238063e-06 -3.94642805765181e-06
age3sex -3.850356950471339e-07 -1.2663442038828559e-06 3.745141635110954e-08 -3.484514151963104e-10 -2.7319703571630674e-05 2.5920133258605735e-06 -7.670170848377618e-08 7.134020555702124e-10 -3.355301944848733e-10 1.6269093875297496e-10 3.496197597604673e-10 -4.900222931195743e-10 4.0624698971253483e-10 -1.6158954579439303e-09 6.238133691309011e-10 7.11606839308573e-10 -2.7112602309756844e-10 3.909783988027001e-10 -5.616464829207123e-10 -1.5667606722891086e-09 -8.056500433251233e-10 1.2515444741614042e-10 5.205480322638188e-10 8.671335282442368e-10 -1.2633608338083353e-10 9.765874283963559e-10 1.0958162209397944e-10 -1.3955752544285004e-09 1.1375577728988132e-08 -5.205663460520413e-09 -4.780004643772268e-08 3.351608198804425e-08
pcs.V3 -3.8190227293139566e-07 -6.515585954642189e-07 1.0160063752186244e-08 -3.85628992191026e-12 1.4648694391559907e-05 -1.2051913797077618e-06 3.274314296826548e-08 -3.3553019448787286e-10 3.2901367074642426e-06 1.0573121245638188e-07 -3.3500379352794325e-08 -2.61080939813003e-08 8.433346225595368e-08 5.939660563205203e-08 4.6433822039554247e-10 2.620760264635891e-08 -1.202780627694614e-07 1.0941683219139001e-07 -7.62898690488153e-08 2.234997158626778e-08 -3.040742326710131e-08 -4.759961649245685e-09 -9.686117320688858e-08 3.0239615869140975e-08 1.5711402021351944e-08 -3.784872934090837e-08 7.267798807937164e-08 2.513319359173101e-08 8.212590501421138e-07 -3.0417430575701678e-06 2.2605384346314394e-06 3.4322826328544956e-06
pcs.V4 3.0261594431241575e-06 5.833433776815226e-07 3.789310156101416e-10 -9.938803681158003e-11 7.534886859697276e-06 -3.3804081383451434e-07 -2.931493226057439e-09 1.6269093875527108e-10 1.0573121245638077e-07 3.1704651572657364e-06 2.6020505703538167e-08 7.885751687575508e-09 3.378631374328405e-08 -5.0371097995967646e-08 -1.1195697348279804e-07 5.575192652219661e-08 1.0088447085294639e-07 -7.343608244886202e-08 6.204536618530247e-08 -1.7684512917052597e-08 -1.636284496157736e-07 6.198309803801367e-08 9.246489618961241e-08 3.7698610615804137e-08 5.8146402613489505e-08 4.651617619452998e-08 1.6722371359054194e-08 8.226037002236959e-08 -2.4151915529154262e-06 -9.337969226517452e-08 -1.5132645543179234e-06 3.528163998652726e-07
pcs.V5 2.8803994233210226e-06 -3.0622720445576527e-06 7.649093057431948e-08 -5.89035042768397e-10 -1.2336149970941102e-05 1.181055377016323e-06 -3.5696980156879884e-08 3.4961975976107286e-10 -3.3500379352793604e-08 2.602050570353681e-08 2.9750653199531316e-06 6.168991954012194e-08 2.1546468657875264e-08 4.731263213748326e-09 -4.036773591611399e-08 -8.328833174743459e-08 7.181344465705425e-08 1.1045850526830943e-07 -2.5300599671456928e-08 -2.705493578601087e-08 1.9332137195441773e-08 -4.1196059915660387e-08 -3.830844199756099e-08 -1.028929775220258e-07 3.613312704916923e-08 5.849435361716782e-08 7.521286627662991e-08 -1.1166959535420445e-08 -4.2939477266723825e-07 -7.3864789743417e-07 7.845167408332846e-07 4.995922569037677e-07
pcs.V6 -1.0354491719769327e-06 1.0429191488554188e-06 -2.7355045599326374e-08 2.1928739721215915e-10 1.526928524577261e-05 -1.4830171176334605e-06 4.8456416762736745e-08 -4.900222931195495e-10 -2.6108093981302355e-08 7.88575168757698e-09 6.168991954012174e-08 2.920296329334646e-06 2.568568860474734e-09 3.252081245241726e-08 -4.797577417734698e-09 -8.846101482628892e-08 1.4558592847144712e-07 -6.40286759575411e-08 -8.97928105687279e-08 -5.8420040027654715e-09 8.056090647245284e-08 4.700567073360887e-08 -1.0391944561427637e-07 4.515181854787308e-08 1.3364726924151356e-08 2.9612437316304834e-08 -1.0792618016762128e-07 1.6311624351290593e-08 -7.294573974841882e-07 4.015793364580707e-07 3.9054922498489397e-07 -2.2580182460038203e-06
