 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal gpp gmp
intercept 0.011712928324285464 0.004392703799861239 -0.00013883790914556845 1.3930933134180824e-06 0.015155468367133447 -0.001475029741701275 4.508013081641768e-05 -4.378366030871052e-07 -1.6598995100574853e-06 3.450131704813431e-06 3.2361855850831182e-06 -7.351259012324669e-07 8.678808275824478e-07 -1.0794399110374914e-05 -3.193787903119455e-06 -2.7919118822057913e-06 -1.9253106429930338e-06 -4.545809964765139e-06 -1.1352030382959594e-05 -4.87366028300521e-06 -1.5670333554533189e-06 1.6716443266660464e-06 4.4345670022042554e-06 -1.6845021734784725e-06 -5.823162170212039e-07 -4.305730253532854e-06 7.042067629330583e-06 -4.3598898648262705e-06 -2.4319150106805212e-05 4.187971147033994e-06 -2.2395544197671133e-05 5.026971549926941e-05
age 0.004392703799857681 0.004911014884173455 -0.0001424125756304527 1.30050767323326e-06 0.04986886353470953 -0.004626857115345679 0.0001340484160548707 -1.223930806773346e-06 -1.0063789033332635e-06 3.2690254484035786e-07 -2.439078116178259e-06 1.1967968183318637e-06 -8.071702144584678e-07 -1.8491236740899173e-06 1.3282681747869262e-07 -1.6197727455672972e-06 -1.0982996376271644e-06 -3.5714316858431077e-06 -2.8214604435335856e-06 3.860315078585566e-07 9.876947288064527e-08 -1.0768260361013509e-06 1.8313832196020987e-06 -3.092311314308327e-07 -2.7031048666190583e-06 -4.105562071543371e-06 1.5898846209557526e-07 1.044440782501724e-06 1.6636819413495994e-06 -9.332138590212214e-06 -3.732746591923114e-05 5.4693266757250945e-05
age2 -0.00013883790914540604 -0.00014241257563038612 4.180509768209842e-06 -3.862436284699211e-08 -0.0014295515676092231 0.00013422127573135237 -3.934791036818463e-06 3.633626621674385e-08 1.8067878051527487e-08 1.0913582245451183e-08 5.972788032049651e-08 -3.3391729964565845e-08 1.6388934250455044e-08 5.845610415061751e-08 1.2050953506749554e-08 6.159840135749487e-08 3.3385137589884516e-08 1.0763687203360774e-07 9.770240858427156e-08 -9.378604921424397e-09 -7.762806704799023e-09 2.1443572785541915e-08 -5.630376121039353e-08 1.9563259696521437e-08 6.494559874789182e-08 1.1256198495292046e-07 -1.7956924143886425e-08 -1.578169881619942e-08 3.971868724125104e-08 8.832770417763016e-08 1.4369382253686692e-06 -1.6886080296686915e-06
age3 1.3930933134176646e-06 1.3005076732330013e-06 -3.862436284700197e-08 3.611735112746659e-10 1.29350106179697e-05 -1.2273527393088497e-06 3.638989769662176e-08 -3.399990637958562e-10 -6.712664945487516e-11 -2.146943130244975e-10 -4.366569550632627e-10 2.7786888302949954e-10 -9.769962946164973e-11 -6.145427785494713e-10 -2.5700499858312097e-10 -6.756308207409573e-10 -2.979891795574527e-10 -1.0112139706314647e-09 -1.0473008253173174e-09 6.925070323582118e-11 1.1446155743211892e-10 -1.454236665343226e-10 5.420907460628348e-10 -2.778298324338638e-10 -4.5261365560357353e-10 -9.949515161184425e-10 2.9978540472126517e-10 2.6180859847506032e-11 -1.4163289039697168e-09 6.000562126770723e-10 -1.4676664909718722e-08 1.55294398905912e-08
sex 0.01515546836695146 0.04986886353442877 -0.0014295515676014123 1.2935010617902415e-05 1.0917434599085667 -0.10000893796502246 0.0028631017765835595 -2.5836874639013984e-05 2.3763301649964006e-05 8.990146866955495e-07 -8.220803586479838e-07 1.8969443640384023e-05 -3.3822846034619344e-05 5.929133155224036e-05 -4.479590816416462e-06 -2.7782716886980825e-05 -7.936498126509896e-06 -3.219930988200349e-06 1.626087522376793e-05 5.20054413449784e-05 1.7423636178232136e-05 -2.971030510117212e-05 -1.5162712075830175e-05 -2.6960545081937085e-05 -1.2883458528592433e-05 -3.868088607880767e-05 9.63144510977177e-07 4.358072597476754e-05 -0.0002125426725091661 -0.0005009614188225592 0.0012075239856658186 0.00017762102624091776
agesex -0.0014750297416936228 -0.004626857115332178 0.0001342212757309844 -1.2273527393057415e-06 -0.10000893796501861 0.009291614647890889 -0.00026936216205752163 2.4579570673424895e-06 -2.2236216083602154e-06 4.384859189455112e-07 2.7276306081061265e-07 -1.7506121596607248e-06 2.747109807327666e-06 -5.645800489107049e-06 8.145923690553902e-07 2.928444785449615e-06 4.440376526502958e-07 5.586558822906992e-07 -1.3718177525971927e-06 -4.90667051773666e-06 -1.9974297228886915e-06 2.4750048921700054e-06 1.3401168520185511e-06 2.9694983898292525e-06 4.946435738859471e-07 3.463829334211512e-06 6.123721522577563e-08 -4.010935567807868e-06 2.1786459266204115e-05 3.6210701358956434e-05 -9.071632873195923e-05 -2.289131552810369e-05
age2sex 4.5080130816181837e-05 0.00013404841605439672 -3.934791036806047e-06 3.638989769652023e-08 0.0028631017765833435 -0.00026936216205751155 7.907289525968459e-06 -7.30265277696218e-08 6.557490456679347e-08 -2.9650219000067347e-08 -1.1381825533170652e-08 5.192776386464035e-08 -7.112189819625301e-08 1.6649888141732875e-07 -3.38333848001387e-08 -9.61179382102098e-08 -2.4405861741303575e-09 -2.1797445019584096e-08 3.301738850132269e-08 1.4652664606514722e-07 6.894167180606349e-08 -6.644336474023292e-08 -3.811962534501459e-08 -1.0081523884602922e-07 3.90054889230596e-09 -9.906313141749315e-08 -6.724504383675207e-09 1.1400075546740668e-07 -7.078476785516239e-07 -7.873897846487417e-07 2.1287619909365603e-06 8.503348262926344e-07
age3sex -4.3783660308437874e-07 -1.2239308067684306e-06 3.633626621661051e-08 -3.399990637947326e-10 -2.5836874639011022e-05 2.4579570673423066e-06 -7.302652776961918e-08 6.828364755235107e-10 -6.372902168176629e-10 4.2707283284565976e-10 1.261119998166991e-10 -4.747066233532175e-10 5.789848352532123e-10 -1.5333135161333932e-09 4.100436428285336e-10 9.813646263952515e-10 -7.809510007481127e-11 2.3866166313877916e-10 -2.3789509305376793e-10 -1.3897887125594332e-09 -7.395570380443328e-10 6.034769115807336e-10 3.0925781090901146e-10 1.0469799029213302e-09 -2.215518345125692e-10 8.985993290439044e-10 7.43158017123933e-11 -1.0257538172928266e-09 7.400855756916662e-09 4.816773057782756e-09 -1.5290212029417025e-08 -9.466701935772708e-09
pcs.V3 -1.6598995100670635e-06 -1.006378903346921e-06 1.8067878051929162e-08 -6.71266494585895e-11 2.3763301649774518e-05 -2.2236216083422566e-06 6.557490456626274e-08 -6.372902168127297e-10 3.5386292388967723e-06 1.8920311227799564e-07 -1.2193533049969099e-08 -4.7042123563272246e-08 8.882590877673545e-08 4.592718026214585e-08 -1.9027428287801774e-08 7.326416849300604e-08 -9.367732381570887e-08 1.130164178967285e-07 -6.808232880540411e-08 -3.1557227483680257e-08 -2.0868720183215873e-08 1.3826650642462031e-09 -6.224749058534774e-08 4.538631010560458e-08 2.6651768592380328e-08 3.5654000755169272e-09 9.009012792648095e-08 1.5435189744656114e-08 7.136591145568686e-07 -2.861204454266539e-06 5.013014927069802e-07 4.820594088426056e-06
pcs.V4 3.450131704820269e-06 3.269025448416276e-07 1.0913582245418443e-08 -2.146943130242295e-10 8.990146866036825e-07 4.3848591895426654e-07 -2.9650219000327472e-08 4.270728328480867e-10 1.8920311227798852e-07 3.470231453199181e-06 7.755814059647392e-08 1.9576447167106676e-08 2.179088962636839e-08 -7.258525676757234e-08 -6.591714606240227e-08 5.695351395307282e-08 8.826023376049422e-08 -3.647268177609846e-08 3.380314861654908e-08 -6.549281857970962e-08 -1.302115396905863e-07 5.319811394097179e-08 1.3142764441361816e-07 4.3768292662666855e-08 4.3809621849942825e-08 3.594597393111334e-08 -8.578980516940319e-09 6.033647880718424e-09 -2.0500029886085683e-06 2.523459400509832e-07 -2.0056406882659896e-06 -1.8325264696436903e-07
