 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal
intercept 9.52457482778743e-05 7.887582727169408e-06 -2.2504075259408142e-07 2.175576211350744e-09 -3.088817865269953e-05 2.4000385050010386e-06 -6.308285896054031e-08 5.656812539399957e-10 2.493013232132931e-07 3.187371296744407e-07 -2.3983657947691596e-07 -2.0812407659674816e-07 -4.044731997523822e-08 5.4997679936999414e-08 -7.680041681600727e-08 7.167297065755428e-08 1.6450395040365235e-08 -1.1491448423489245e-07 -1.2629261314707147e-07 -2.8003735578280737e-08 -3.36617740212379e-08 2.0010148446423784e-08 -2.9024836216112437e-08 -2.606756325989307e-08 6.376235755969922e-08 -1.1908610316409946e-08 3.6971231550493493e-08 -3.7124565307098395e-09 9.75030457237785e-08 2.1474668894572494e-06 -2.8976109120556488e-08
age 7.88758272739972e-06 0.00031478241247357645 -7.2289090435203334e-06 5.1557621653167546e-08 0.0040901314896518645 -0.0003091780287787255 7.094001156495145e-06 -5.0534855632290864e-08 -1.1114846847810065e-07 2.81447948447201e-07 -2.1401149755660115e-09 2.521980275616315e-07 -1.794767906608263e-08 2.3326643895887038e-08 5.770581846173856e-09 9.502953205554049e-08 1.5617215009036933e-07 -3.9538134235835013e-07 -1.4841292864695773e-07 3.682060486911438e-08 -1.0999456717091991e-07 -1.604993647086063e-07 -1.893243837625619e-07 2.1935897271292553e-07 2.815183450495601e-07 -3.7552849805770203e-07 1.6774414482021905e-07 3.293446607869282e-07 1.9058437677528602e-07 -1.282186683477491e-06 -2.955901077915412e-07
age2 -2.2504075259559745e-07 -7.228909043523114e-06 1.692201224572321e-07 -1.227451742698128e-09 -9.189805848234456e-05 7.097803321113542e-06 -1.6602541286848598e-07 1.2029299286315978e-09 5.219249754786643e-09 -6.2809670585431656e-09 -8.811207648603286e-10 -6.1973655187829025e-09 3.517171958318116e-10 -1.4008189699006818e-09 5.737166564374638e-10 -1.2201719999196228e-09 -3.759605084345429e-09 8.52984571532077e-09 3.916056713732909e-09 -6.881587800050496e-10 2.122308183111488e-09 2.419916983310183e-09 3.573173647185107e-09 -3.948832512368084e-09 -7.1788433656326645e-09 8.407700751261422e-09 -4.341290542254791e-09 -7.612987836863257e-09 -8.722142200831941e-09 2.0982376186607972e-08 1.3106190552747109e-08
age3 2.1755762113656085e-09 5.155762165318664e-08 -1.227451742698128e-09 9.047979629516567e-12 6.43815845674876e-07 -5.0588675535994696e-08 1.2035979534531997e-09 -8.862742684422348e-12 -5.2588562649570227e-11 4.702515982752018e-11 8.445226038234114e-12 4.55804483602213e-11 -4.074543354759212e-12 1.455326011243859e-11 -8.113140628618939e-12 4.212266830477714e-12 2.997552983001652e-11 -5.698825091670135e-11 -3.428160373872409e-11 3.717531420840684e-12 -1.3660095762366546e-11 -8.963130644553264e-12 -2.242027438864326e-11 2.061175102676798e-11 5.5738784844223534e-11 -5.886023830038297e-11 3.379328983699248e-11 5.3486697631820295e-11 9.646572674685532e-11 -1.0704663708038528e-10 -1.0028091342563789e-10
sex -3.088817865223465e-05 0.004090131489645804 -9.189805848220334e-05 6.438158456738583e-07 0.13868705449658367 -0.010374949425140358 0.0002368595469916587 -1.6854489846467594e-06 -2.0864640731006557e-06 -4.758178768523998e-07 2.198865493156191e-06 1.6874603175251836e-06 -4.369408648397043e-06 -1.7346257716013011e-06 2.854758785679216e-06 5.532212305360485e-07 -6.363844435173539e-07 -2.907351496430976e-06 -3.6451430356387543e-06 2.9640693790775667e-06 1.7785283798758796e-06 -3.479494474191619e-07 -3.4296499607676267e-06 1.0556240037400675e-06 1.6157115975563957e-06 -4.175994600852092e-06 3.599433211758273e-06 4.206342117206456e-07 -2.7768886979528097e-05 -1.802851727485333e-05 8.98536665844722e-05
agesex 2.400038505150556e-06 -0.0003091780287785341 7.097803321109263e-06 -5.0588675535964613e-08 -0.010374949425139892 0.0007972244584493339 -1.8578671760774083e-05 1.3439522406671022e-07 2.3664326112381232e-07 4.422740293719749e-08 -1.705046638283665e-07 -8.274838563838099e-08 2.8246612871201843e-07 6.595493735250121e-08 -1.1748437602651647e-07 -3.031249095355258e-09 4.8548309667291955e-08 2.263506021076274e-07 2.5900375449217775e-07 -2.0985276931533848e-07 -1.9346008490029134e-07 -2.5196916879781984e-08 2.3624205205151655e-07 2.0280166909397497e-09 -2.0411712742028675e-07 3.372710923651908e-07 -3.1726844002090465e-07 -4.8359506173754475e-08 2.293055176279048e-06 1.1492656158049204e-06 -6.329784265254052e-06
age2sex -6.308285896505457e-08 7.094001156486704e-06 -1.660254128682933e-07 1.2035979534518237e-09 0.00023685954699163655 -1.857867176077322e-05 4.4112430928822925e-07 -3.2438906261984543e-09 -7.189729037146162e-09 -1.363958657573781e-09 4.102258782751147e-09 1.5758001694644188e-09 -5.90127696249647e-09 -7.114737285337534e-10 1.3129332693365135e-09 -9.430301328212632e-10 -6.66999589014666e-10 -4.845109894742127e-09 -6.2219477329663164e-09 4.49637210325707e-09 5.548008287199076e-09 2.0404163539727503e-09 -5.546193379187829e-09 -2.0846238676203758e-09 5.785259531643495e-09 -8.641806330886152e-09 8.031630580398872e-09 7.974008674888726e-10 -5.516507498470343e-08 -2.441278046215396e-08 1.4401751081966683e-07
age3sex 5.656812540050937e-10 -5.053485563226689e-08 1.2029299286310543e-09 -8.862742684418341e-12 -1.6854489846465182e-06 1.343952240666979e-07 -3.2438906261983132e-09 2.4228523791000353e-11 5.989253374882675e-11 1.4222914846782445e-11 -2.975677117261036e-11 -1.2042348616825595e-11 4.1304076696087035e-11 2.953815460880899e-12 -2.571859264758635e-12 1.1657686336741992e-11 7.599687287420021e-13 3.113957405886341e-11 4.6312221274954256e-11 -3.034517422213188e-11 -4.5368738149378016e-11 -2.3089814211097246e-11 4.1982786340283905e-11 2.992627231215979e-11 -4.700842447005479e-11 6.839600108373579e-11 -6.13303186014595e-11 -3.1876431956902163e-12 4.4539724134942806e-10 1.61929055265259e-10 -1.0424244362435552e-09
pcs.V3 2.493013232133417e-07 -1.1114846847791787e-07 5.219249754782656e-09 -5.2588562649543156e-11 -2.0864640731024404e-06 2.3664326112397757e-07 -7.189729037150676e-09 5.989253374886404e-11 1.081750443381715e-06 1.0560844651653907e-07 -2.63585044726382e-08 -8.090903029658516e-09 6.398494809728452e-09 1.6348681983222555e-08 -5.703367428869461e-09 1.4514428786175514e-08 9.736640040380794e-09 -1.2206072585754813e-10 -2.562744727311183e-09 9.058530898137004e-09 -9.782505074132247e-10 -1.7380418526003084e-08 -1.53377670131924e-08 -7.079334505746383e-09 7.482167955183169e-10 -1.5098719214616098e-08 8.036053432270738e-09 3.9386070662695965e-09 2.3785523580242046e-08 4.870004254024425e-07 6.28532667957501e-07
pcs.V4 3.187371296744304e-07 2.8144794844780905e-07 -6.280967058557494e-09 4.7025159827624713e-11 -4.7581787683357365e-07 4.422740293571538e-08 -1.3639586575384624e-09 1.4222914846521962e-11 1.0560844651653835e-07 1.1778116734158733e-06 4.915895730586434e-08 6.494703839993307e-09 1.7399737286710504e-08 -3.0962127993791e-08 -9.462334671440314e-09 3.3035101719370365e-08 -3.3829867385378702e-09 -2.406929660517888e-09 8.334552022991382e-09 -5.543500370009586e-09 -1.3947956802145221e-08 1.827089561203331e-08 2.0296833671847793e-08 5.136558335725735e-09 1.3994301704925448e-08 6.5042667615618845e-09 -5.960829678373456e-09 -1.6383822239247855e-09 -1.763684429487788e-07 -8.067589641554857e-07 -6.793422833399099e-07
