 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband maternal gpm gmm
intercept 0.0022393738089023143 0.000799483425483449 -2.43549037318705e-05 2.353699134524936e-07 -0.002599549549085983 0.0002653141957503105 -8.440448105823278e-06 8.402025590256479e-08 -1.952885842232815e-06 2.1734540352230295e-06 3.317127273927628e-07 7.927817735987529e-07 9.439324394686105e-07 -1.159994166855763e-06 1.5956864962078934e-06 -1.241996670195252e-07 -2.0378098393604548e-07 1.1548272925291067e-07 2.564323866475996e-07 -1.4849111910296652e-06 -3.0420410131573813e-07 1.2209182312529029e-06 9.444379971358461e-07 3.44751746218095e-07 -1.7127502869194301e-06 -2.0132873647199763e-07 -1.3981935389809322e-06 -2.0609846722900357e-06 5.656288988204824e-06 1.5473850121225063e-05 2.184159258870877e-05 -2.953397390683395e-05
age 0.0007994834254752778 0.0016590060569577204 -4.5479964200339216e-05 3.898645225564524e-07 0.01732959668745875 -0.0015335337272336235 4.1961240714158865e-05 -3.590535098361858e-07 -1.6885031471641322e-06 6.941350161178928e-07 -7.37851324663153e-07 1.3037193606277628e-06 -2.2002561357603295e-07 -3.8507907717364625e-07 7.679656640974104e-07 4.723287264162992e-07 1.596847980786392e-07 -1.1701215301449184e-06 5.210606807910275e-07 1.7593447090292773e-07 -3.111545245548589e-07 3.406619625173249e-08 6.550761998093264e-07 7.177235836276152e-07 -1.3803059691504317e-06 -5.291615200795465e-07 -1.3312544618312825e-06 9.583062451548204e-08 -2.5766660952157783e-07 5.009973793223492e-06 -1.4438280316131438e-05 1.1846936069744381e-05
age2 -2.435490373160501e-05 -4.5479964200195126e-05 1.263101625532568e-06 -1.0958917354802341e-08 -0.00046720024686147004 4.190576091135867e-05 -1.1616229988036676e-06 1.0059762516929064e-08 4.572118040411362e-08 -1.4410842236264872e-08 1.744660552474966e-08 -3.596425816454581e-08 3.6999740664026438e-09 9.985886302200209e-09 -2.0880121596088592e-08 -9.197471775577636e-09 -5.4412390353677695e-09 2.745702351924249e-08 -1.6315585903617933e-08 -3.190536958687401e-09 6.151045621078453e-09 -6.380016893953445e-09 -1.9520833132031495e-08 -1.2924592995802215e-08 3.980090525147749e-08 1.1341467207413999e-08 3.979303662242103e-08 2.459456335631928e-10 -3.243209724224724e-08 -1.2663957909781127e-07 3.218565399133169e-07 -2.952461335857429e-07
age3 2.3536991345037168e-07 3.8986452255580456e-07 -1.0958917354817065e-08 9.624895067830833e-11 3.948337590847497e-06 -3.58224854333165e-07 1.0050208788508254e-08 -8.809929893234863e-11 -3.8140168976086656e-10 1.0311153773032656e-10 -1.2821052545461624e-10 3.0988273833624e-10 -1.391619036054417e-11 -9.39929444338035e-11 1.7778052032513838e-10 5.517715651893387e-11 5.684798111317535e-11 -1.917911175164919e-10 1.4852537593543821e-10 6.615298580849385e-12 -4.0970746911840363e-11 9.065857646560216e-11 1.744146104627993e-10 6.40927875462482e-11 -3.5615335882590887e-10 -7.372857398778175e-11 -3.588132176629812e-10 -3.0574471726962466e-11 6.469571970111357e-10 1.2020102485406633e-09 -1.7627695278685203e-09 1.7002312519867168e-09
sex -0.0025995495493162653 0.01732959668723336 -0.00046720024685508555 3.948337590791035e-06 0.5035679792197237 -0.0444313917789146 0.001216691831384302 -1.0450261714731407e-05 -5.259813219562687e-06 -2.834048175889667e-06 9.512235789108675e-06 8.942329091548165e-06 -2.3007266969999152e-05 2.192304757967958e-05 -1.4463358628619293e-05 2.6521952735126983e-06 -9.113428707372035e-06 -8.309812065452056e-06 8.787152720321589e-06 1.7698550788399524e-05 7.140512775508405e-06 7.753101036963803e-07 -5.966593157080082e-06 -4.075987769408818e-06 8.49162409186298e-06 5.6325898251268134e-06 2.3989542732087918e-06 1.7989187256759764e-05 -7.184185452387765e-05 0.00041106678944672053 -0.00036443610257468024 7.699928251008103e-05
agesex 0.00026531419577147173 -0.0015335337272161934 4.190576091085819e-05 -3.582248543286707e-07 -0.04443139177891459 0.003982496328160755 -0.0001105239035460675 9.601591528593134e-07 4.4786560372254815e-07 2.5763486252592516e-07 -7.93055027145567e-07 -7.539455332762887e-07 1.9081658726107125e-06 -2.1270188229552927e-06 1.5970480011020561e-06 -1.0506244712879668e-07 6.80820591939035e-07 6.322804872871019e-07 -8.154112111332314e-07 -1.6247517976030333e-06 -7.581718815475592e-07 -1.3671709383750495e-07 3.5548793368735605e-07 7.401315999257796e-07 -8.421594334505326e-07 -6.923486268121092e-07 -1.7708451607115174e-07 -1.706383114946386e-06 5.9811872773601736e-06 -3.597307783216368e-05 3.381792403502244e-05 -7.319180946992498e-06
age2sex -8.440448106432815e-06 4.19612407135005e-05 -1.16162299878522e-06 1.0050208788346796e-08 0.0012166918313842952 -0.0001105239035460668 3.1074030814056434e-06 -2.732082013176987e-08 -1.0126598642618858e-08 -8.72106698059075e-09 2.0280774339330622e-08 2.134001845868663e-08 -5.0287368763991416e-08 6.046739484497571e-08 -5.081374880994694e-08 8.686562805613377e-11 -1.368542482998303e-08 -1.2502930281796819e-08 2.1264616153197918e-08 4.6549718765401086e-08 2.1714017552138894e-08 5.325478107079072e-09 -7.879621605702891e-09 -2.9932779277177344e-08 2.4029458229026664e-08 2.401505124144404e-08 4.303043951237603e-09 4.890705249749588e-08 -1.194756242092341e-07 9.414947380840182e-07 -8.746541242881025e-07 2.0082533247963411e-07
age3sex 8.402025590739505e-08 -3.590535098322646e-07 1.0059762516816689e-08 -8.809929893134004e-11 -1.0450261714731194e-05 9.601591528592927e-07 -2.7320820131769454e-08 2.431101468939146e-10 5.164167468413121e-11 1.035727294772572e-10 -1.6247486677696722e-10 -1.9234806294470004e-10 4.202597543781303e-10 -5.109638407495838e-10 4.945838537571152e-10 9.417550863667004e-12 7.333551733244132e-11 6.08786409764348e-11 -1.6885014300285166e-10 -4.120989008026086e-10 -1.797249842351671e-10 -3.5629779738348826e-11 5.886972747022088e-11 3.2736440167355456e-10 -2.1269422311218356e-10 -2.4762184362322686e-10 -4.455986167152972e-11 -4.435663524980207e-10 4.919274199688382e-10 -7.522689613646847e-09 6.503737351535822e-09 -1.4459176140635206e-09
pcs.V3 -1.9528858422282356e-06 -1.6885031471751314e-06 4.5721180404414115e-08 -3.814016897634311e-10 -5.259813219928123e-06 4.47865603755588e-07 -1.012659864354352e-08 5.164167469222593e-11 2.0668726323685333e-06 9.856370980628711e-08 -5.887940964946141e-08 -3.92634747427328e-09 4.823240180462657e-08 4.304813295129617e-08 4.10148263624113e-08 5.413337973979371e-08 -2.036714754369864e-08 2.5844818856686707e-08 -2.9709664085115977e-08 -1.89054504071093e-08 1.7116908820849545e-08 -1.4737817803123635e-08 -3.278095271152901e-08 2.7951511537931293e-08 1.8307543829865073e-08 -5.5126029267677775e-09 4.054734948913429e-08 -1.0537344917932483e-09 3.7771016074783746e-07 2.2086367647321772e-07 -4.2623646716945056e-08 1.042403228406023e-06
pcs.V4 2.1734540352226433e-06 6.941350161235125e-07 -1.4410842236420423e-08 1.0311153773167246e-10 -2.8340481757440467e-06 2.5763486251272643e-07 -8.721066980220448e-09 1.0357272947400846e-10 9.856370980628378e-08 2.126695708169533e-06 5.4381045625825826e-08 3.329042669428844e-08 1.8049737452852707e-08 -3.0353183822805174e-08 -4.217051426425242e-08 2.901927060861165e-08 -6.350509884152614e-09 -2.190510046735968e-08 3.2815151963595154e-08 -6.146935877496334e-08 -4.899632798272521e-08 3.5417237495270565e-08 5.4088021726492606e-08 1.1777121387090256e-08 4.4256455466365745e-08 5.189441311811476e-09 -3.5939870999056615e-08 -1.030362085166181e-08 -1.3462453409421576e-06 1.34920151915655e-07 -1.3980683984243672e-06 -5.212591399808767e-07
