 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
intercept 0.00012276859264276333 7.269764676220624e-06 -2.0308611499493592e-07 1.994663393256734e-09 -2.3271016109405288e-05 2.044020145048614e-06 -5.602250784621054e-08 5.061464192502968e-10 2.197490559516458e-07 2.615233199785744e-07 -1.639657765577868e-07 -5.81528538437304e-08 -9.546087803779094e-08 6.461100792335143e-08 -7.157607619121901e-08 7.385760784452318e-08 -2.653917718302211e-08 -8.427835200030679e-08 -7.126690722011359e-08 -6.441980142236388e-08 3.0852299192454624e-08 3.818051373458046e-08 -2.4180033930510092e-08 -4.469979117892065e-08 2.762711057401287e-08 -3.440546902550873e-08 4.24127425084619e-08 -3.8422652194285854e-08 4.840066236801131e-07
age 7.2697646760211864e-06 0.00026873519593829844 -6.179026227374614e-06 4.41267783684756e-08 0.003316571464141732 -0.0002507772035825382 5.747238398198005e-06 -4.0862013502203875e-08 -7.22920929297421e-08 2.4668781931449303e-07 -1.6432596352141883e-07 2.198924493875038e-07 1.3704586977170588e-07 9.396380618651414e-08 1.1727895853022147e-07 4.692244901507305e-08 8.331135202452439e-08 -3.5384240959902975e-07 -4.15820965994019e-09 1.8718674540802528e-08 -1.5082043041513383e-07 -2.801401738997925e-07 -2.0626960485658623e-07 2.487011377334812e-07 1.9158262775992998e-07 -1.7376602664532082e-07 1.5834677499084187e-07 3.571401999582499e-07 -1.0178079640818627e-06
age2 -2.030861149931411e-07 -6.179026227374275e-06 1.4476314153606832e-07 -1.0511055963643552e-09 -7.452867343317769e-05 5.757513913041448e-06 -1.3450933741344463e-07 9.72665526076761e-10 3.586897051115958e-09 -5.230753754592929e-09 2.967732292759015e-09 -5.235012319167959e-09 -3.3290293378192318e-09 -2.9957355935398498e-09 -2.0414438674790968e-09 -4.1986333522384423e-10 -1.8474312151249051e-09 8.044296485078854e-09 4.40841951150327e-10 -2.997696759523925e-10 3.1683974643820077e-09 5.573463197024658e-09 3.642799425746216e-09 -4.98758742299861e-09 -5.043905882058331e-09 3.7231942463327303e-09 -4.1137470496203176e-09 -8.184835777195713e-09 1.905669144793257e-08
age3 1.99466339323157e-09 4.4126778368478335e-08 -1.051105596364488e-09 7.754747382483188e-12 5.217676219680638e-07 -4.100577746756997e-08 9.744405106649937e-10 -7.16175849954022e-12 -3.6612609110985037e-11 3.805281840907599e-11 -1.9991456779723772e-11 3.73939380487993e-11 2.2989486009524058e-11 2.633048512497098e-11 1.1098422271911696e-11 6.238928974630108e-13 1.4787049995988253e-11 -5.665947165166208e-11 -7.628425279694976e-12 1.2359526840341493e-13 -2.1761570107617612e-11 -3.3604453224633204e-11 -2.0371462133227332e-11 3.0800864965932025e-11 3.97466765296073e-11 -2.4952667220931046e-11 3.2095390424332066e-11 5.744854056434643e-11 -9.609639549808585e-11
sex -2.327101611450375e-05 0.003316571464138277 -7.452867343309243e-05 5.217676219674026e-07 0.11501658088292958 -0.008610917960082586 0.00019658551144009976 -1.3984561191589222e-06 -1.355377131782139e-06 -7.019471250566421e-07 1.934766933251532e-07 2.267281793152888e-06 -2.02551688341323e-06 -1.5408899772734795e-06 2.514614244148148e-06 -1.0512920556160596e-06 -2.165921136381795e-06 -2.8512518833499324e-06 -5.000975585314653e-07 2.5779215978995725e-06 4.769856465170296e-07 -2.7250260133410375e-06 -4.076055970166735e-06 2.15068679695332e-06 2.8780061373001325e-07 -2.093811690263473e-06 4.12663968683737e-06 1.4559305018069845e-06 -4.35936465704964e-06
agesex 2.0440201453089425e-06 -0.0002507772035824083 5.757513913037979e-06 -4.100577746754128e-08 -0.00861091796008287 0.0006620901688623033 -1.542679050957654e-05 1.1154768433950815e-07 1.5260507457863006e-07 6.945326104758434e-08 -1.9729106544465756e-08 -1.3296135737414543e-07 1.2639491787863562e-07 6.620109596516252e-08 -1.0768595562020749e-07 9.838115473700207e-08 1.5863640198370784e-07 2.2280787662443954e-07 2.0454943478749165e-08 -1.878554801256518e-07 -7.794592070353472e-08 1.802105579489753e-07 2.668229079248572e-07 -9.702969072791283e-08 -1.1020560500819786e-07 1.7135482571215795e-07 -3.4921558578134334e-07 -1.2012188144053126e-07 5.740190745807341e-07
age2sex -5.602250784971406e-08 5.747238398196799e-06 -1.3450933741340463e-07 9.744405106646173e-10 0.00019658551144011215 -1.5426790509576995e-05 3.6618120823863745e-07 -2.6914580548205707e-09 -4.740833377430802e-09 -1.8768437767973475e-09 3.078168668034308e-10 2.8045399264882885e-09 -2.6877200899573593e-09 -6.464052125585895e-10 1.3008265691500802e-09 -2.848046462000518e-09 -3.120048031485891e-09 -4.983853802899829e-09 -6.862014931743152e-10 4.034038459271669e-09 2.561765143632837e-09 -3.1595491287098666e-09 -5.79283325150744e-09 6.915780305400411e-10 3.9117172291548175e-09 -4.45448346437822e-09 8.554243788667379e-09 2.4694543844771457e-09 -1.4483107242230792e-08
age3sex 5.061464192881194e-10 -4.086201350218113e-08 9.72665526076128e-10 -7.161758499534867e-12 -1.398456119159053e-06 1.1154768433951462e-07 -2.6914580548206443e-09 2.0092215785509755e-11 3.9723141406977485e-11 1.663623874605659e-11 6.42540811799235e-13 -2.128112952876038e-11 2.074256363546468e-11 7.576093027595624e-13 -4.107537528960798e-12 2.211427937164752e-11 1.7689075817517044e-11 3.3556664241434e-11 6.5905341545949525e-12 -2.6664952143643672e-11 -2.1944128737342225e-11 1.6066986749344385e-11 4.0460298351223356e-11 6.350277839466632e-12 -3.512077783115351e-11 3.5731758125125093e-11 -6.470632164634374e-11 -1.5863946587351398e-11 1.2571529682406747e-10
pcs.V3 2.1974905595169737e-07 -7.229209292997754e-08 3.5868970511210547e-09 -3.661260911101921e-11 -1.3553771317842798e-06 1.5260507457877138e-07 -4.740833377433596e-09 3.972314140699428e-11 1.2918281762243195e-06 8.249492426982783e-08 -3.082717059875792e-08 -4.005439670628859e-09 6.682019947045173e-09 1.6996661640976368e-08 -6.633680257301616e-09 9.141318440606392e-09 7.547181201603686e-09 4.175626724312286e-09 -8.663609961500446e-09 9.159434684275878e-09 1.0920977923549508e-09 -1.3299214663337844e-08 -1.008015349046181e-08 -1.2270410326846618e-08 -1.8532969896158768e-09 -1.0784417699728498e-08 1.0399175451724355e-08 1.059082421408535e-09 5.411331400267139e-07
pcs.V4 2.615233199785502e-07 2.4668781931496404e-07 -5.230753754603589e-09 3.805281840915079e-11 -7.019471250401323e-07 6.945326104630637e-08 -1.8768437767673825e-09 1.6636238745838566e-11 8.249492426982772e-08 1.3741840854977308e-06 2.7618490722575233e-08 1.1876886929178893e-09 1.932936131582863e-08 -2.2851033624138948e-08 -2.753606681315691e-09 2.5752463212677552e-08 -4.363824547332083e-09 -7.262074038033158e-09 1.2017695642350252e-08 -6.428252518130584e-09 -9.365242819687055e-09 1.619497030556008e-08 1.4758908946424125e-08 4.808244306782954e-09 5.895870576206554e-09 -5.9004871053828585e-09 -6.4503291982665104e-09 3.3283765357811365e-10 -8.410522651336791e-07
