 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal gpp gmp gpm gmm
intercept 0.023969948572915484 0.009229212297362174 -0.0002964946525811601 3.027347059816549e-06 0.04554349041741837 -0.004654363344180471 0.00015055873199437784 -1.5525758481961061e-06 3.4819980726485596e-06 2.101030258773717e-06 9.550704831413088e-07 -5.962559271043585e-06 1.462061759275398e-06 -1.264976638816719e-05 2.1851929130435077e-06 -1.0724493058869497e-06 -2.7408380681473864e-06 -1.2069379274405133e-06 -2.0162784490548553e-05 -5.108638770729621e-06 -1.4770740785854995e-06 -1.529775995135099e-06 6.471325493373446e-07 -6.066881508770344e-07 6.490440893534943e-06 -1.779231252886206e-06 1.4944818588415393e-05 -7.577350315760873e-06 1.7153780389080485e-05 6.618919418607994e-05 0.00013800322776156356 -0.00012323556270388744 4.476373362781994e-05 -0.00013355014134156052 3.8520484414130144e-05
age 0.009229212297397071 0.00727357519743531 -0.00021878652479921478 2.0841073710001176e-06 0.07330976064876528 -0.007022973074622865 0.0002111357287135683 -2.010458901484534e-06 2.5870222446541396e-06 -1.4124470804310431e-06 -4.113202942848677e-06 -3.0819562078154694e-07 -1.7986097567055336e-07 -1.2828869927219817e-06 2.919849400003775e-07 -1.1722400757903522e-06 -6.714385911021483e-07 -1.894904259671005e-06 -5.948407977854718e-06 1.707230784575945e-06 4.3591168111820096e-07 -2.6178713630856117e-06 6.855189606930462e-07 -7.099936539859143e-07 1.4393745355773527e-06 -3.925932687585312e-06 2.71063142115519e-06 -3.4528570784999204e-07 2.9584144025970996e-05 7.574498974661806e-05 0.00010093791254897814 -8.238085933357898e-05 -5.831106299427177e-05 -0.00015046376015560655 4.3718969854798486e-05
age2 -0.0002964946525817465 -0.00021878652479856932 6.6527217513329226e-06 -6.402850292506909e-08 -0.0021826027427311948 0.00021135801849639108 -6.422681512048908e-06 6.178605461997353e-08 -9.470305918419531e-08 6.628569563548575e-08 1.1496071963276746e-07 1.667375063351362e-08 4.632422937601411e-09 3.8931747488762716e-08 3.534910126465448e-10 4.6270953974058474e-08 1.987758999929904e-08 4.4277093456047005e-08 2.0773935701902677e-07 -4.742280754556354e-08 -2.0390498494581055e-08 6.950444664540568e-08 -1.1194864831302028e-08 3.6850690613540835e-08 -5.455543633561462e-08 1.0794238367582251e-07 -1.031587609937949e-07 2.5242315780272014e-08 -7.716842358940187e-07 -2.328045067842304e-06 -3.0161916845495566e-06 2.9307339788237806e-06 1.267511299304586e-06 4.311083114023315e-06 -1.2807317655278254e-06
age3 3.0273470598276833e-06 2.084107371001259e-06 -6.402850292525822e-08 6.226951221768539e-10 2.061230590779399e-05 -2.0152650556849832e-06 6.18667079999419e-08 -6.013381891000276e-10 1.0583310805449673e-09 -7.791724607927484e-10 -1.021938879413776e-09 -2.4454405385539166e-10 -6.386808519366844e-11 -4.0720084721054076e-10 -8.71598661450232e-11 -4.908604049045039e-10 -1.7475978905351176e-10 -2.856335727935828e-10 -2.2648042602116927e-09 3.955903631757191e-10 2.5826506395997115e-10 -6.254534194216154e-10 2.9336954622256275e-11 -4.706310618295146e-10 6.572242274163698e-10 -9.285361720920992e-10 1.2364770884654785e-09 -3.705266205261053e-10 5.846805661263721e-09 2.2447335681914075e-08 2.9019078297000994e-08 -3.0003034937254746e-08 -8.533779693282673e-09 -3.8747910193416144e-08 1.1145350453097902e-08
sex 0.045543490418505306 0.07330976064931247 -0.0021826027427477015 2.061230590795193e-05 1.5186209273659201 -0.14254786580295756 0.004192918596213232 -3.899265264643727e-05 5.986721778725077e-05 -3.9594818115351534e-05 -2.600447895903138e-05 5.490149485631353e-06 -5.4284325803855856e-05 9.375449600961257e-05 -1.8006035158344606e-05 -3.0559093101225393e-06 -6.894463065497506e-06 3.553942267433833e-05 4.075502882650021e-06 6.298838684157059e-05 3.326898591798551e-05 -3.875649942890099e-05 -2.6837846578495197e-05 -7.339596456612685e-05 1.384354837652861e-05 -2.093985776205679e-05 1.978819309368589e-05 4.116310226114283e-05 -0.0003537306028909513 0.0006154779132560553 0.002225626142768092 0.0003243183034694407 -0.0004568494217761508 -0.00232737570202983 -4.511198074390419e-05
agesex -0.00465436334426856 -0.007022973074651985 0.00021135801849733084 -2.015265055694599e-06 -0.1425478658029472 0.013550412938912312 -0.00040307100195876346 3.785873554936651e-06 -5.963971277341142e-06 4.352780122949627e-06 3.004013773943387e-06 -5.560535544010299e-07 4.856849947951177e-06 -9.235885831622734e-06 2.2549589922391054e-06 6.838021350858232e-07 5.4236836080731536e-08 -3.469438314596531e-06 4.072113024427357e-07 -6.1205945536414245e-06 -3.707863154164658e-06 3.5339902294742474e-06 2.5017931806050997e-06 7.503653941368891e-06 -1.959803344240837e-06 2.0947751138053446e-06 -2.0065340168189474e-06 -3.8027767550296465e-06 3.218338279627331e-05 -6.761792797577161e-05 -0.00021056228258746915 -4.807056487845804e-06 3.1494389840467965e-05 0.0002265918153383682 3.4866341659105807e-06
age2sex 0.0001505587319972905 0.00021113572871482377 -6.422681512087519e-06 6.186670800031906e-08 0.004192918596212565 -0.00040307100195872926 1.2124680991607161e-05 -1.1510239400433295e-07 1.8705375448558505e-07 -1.51072654601017e-07 -1.033072990958579e-07 2.0275374753317266e-08 -1.4080951827920564e-07 2.8212510309060904e-07 -8.108017362857377e-08 -2.993101587170832e-08 1.6865444123157567e-08 1.1063330651309175e-07 -4.367447396698601e-08 1.8500401022335702e-07 1.247940778558039e-07 -1.0207769538406736e-07 -7.663781353642227e-08 -2.366018017373781e-07 7.583984682669068e-08 -6.489403424835897e-08 6.601884889951007e-08 1.0665079217311855e-07 -9.954983695137102e-07 2.252223905306502e-06 6.1821923483409634e-06 -3.7386692816124005e-07 -6.508511397301494e-07 -6.566904286855868e-06 -8.108173265285732e-08
age3sex -1.5525758482248335e-06 -2.0104589014982527e-06 6.178605462039376e-08 -6.013381891040891e-10 -3.8992652646426515e-05 3.785873554935899e-06 -1.1510239400432002e-07 1.1046437452977493e-09 -1.892309545229135e-09 1.6356847016644168e-09 1.1046275683547128e-09 -2.1679996172714037e-10 1.3133466056289748e-09 -2.7003820626529595e-09 9.084661141296952e-10 3.490148591788299e-10 -3.149940658809854e-10 -1.1339465788163201e-09 7.335735540225366e-10 -1.7450155467907329e-09 -1.3007508689273761e-09 9.848645401918902e-10 7.026348725028782e-10 2.3037599532740114e-09 -8.960748958621019e-10 6.080487907121117e-10 -7.602365835665505e-10 -9.410581179647915e-10 1.0150934637369319e-08 -2.3595002771630605e-08 -5.6826074098117933e-08 7.454516874231336e-09 4.067796598969291e-09 5.831545097490245e-08 7.164791969713898e-10
pcs.V3 3.4819980726885146e-06 2.5870222446653746e-06 -9.470305918456968e-08 1.0583310805489312e-09 5.9867217787269794e-05 -5.9639712773434395e-06 1.8705375448567052e-07 -1.892309545230148e-09 2.9701471075890187e-06 1.516084141757533e-07 -2.389204740267704e-08 -3.5555259693853904e-08 1.1776519281053823e-07 9.466737802793687e-08 1.5271090518994825e-08 6.563384995301532e-08 -6.369331809260899e-08 1.0997300765041089e-07 -8.211764897145715e-08 -5.9450243929078214e-08 1.5572708478988972e-08 -3.384273391485428e-08 -1.1374545479723005e-07 5.5223937661657333e-08 5.620261528076335e-08 -1.3014842759968515e-08 1.0762204972552163e-07 5.082887606619263e-08 2.653675495038377e-07 -1.8576071597116123e-06 -2.3475842634963676e-06 1.2016815664471127e-07 3.6917953431708484e-06 5.511135706926233e-07 5.212518922806194e-06
pcs.V4 2.1010302587336357e-06 -1.4124470804477142e-06 6.628569563602859e-08 -7.791724607983671e-10 -3.9594818115553954e-05 4.352780122969508e-06 -1.5107265460163025e-07 1.6356847016704231e-09 1.5160841417574484e-07 2.876403078424384e-06 6.989651361545231e-08 4.790417290344037e-08 6.036522997284419e-08 -4.223184976352923e-08 -8.306624117554899e-08 3.3112730663385716e-08 7.959234704216006e-08 -4.864034328588533e-08 9.600602666829105e-09 -8.780990804137597e-08 -1.6894003861915417e-07 7.654625366902191e-08 1.221711862535393e-07 6.880068326227259e-08 9.471649301316238e-08 5.186951501358358e-08 -4.802525242907461e-08 -7.797736487432945e-09 -1.0536424601554316e-06 -2.3385318306023346e-06 -4.899671897323434e-07 1.6595361784965435e-07 1.215302703609066e-06 -4.431421149170959e-06 2.3607965883401903e-06
