 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal gpp gmp gpm gmm
intercept 0.07266130544313741 0.10456978186810878 -0.0026719598584274886 2.238698861432337e-05 0.8609526797380685 -0.06649165751293458 0.0016859794867410544 -1.4034071550163184e-05 -2.6090628714546586e-05 4.474782121349795e-05 2.911993623055376e-07 -1.8567181174023687e-05 2.1711723507593334e-05 -5.166377007982171e-05 5.659649170863469e-06 1.604699429368728e-05 -1.339152671865616e-05 -1.546386444327626e-05 -5.7854196567110664e-05 -2.680031894113857e-05 -9.892427784994024e-06 2.1986058819802683e-07 1.9108310366538897e-05 3.8628546554534963e-07 -1.8443668166152358e-06 -6.664883337609776e-06 6.058428280858394e-05 -3.9565324870895334e-05 -0.00023846372014398463 -0.0003406555433453414 0.0005374347715073071 -0.00289941144065483 0.0034066160998806366 0.0010524042984765803 -0.0013433351159128594
age 0.10456978187123578 0.29425635716962695 -0.0072040479003184586 5.771155440426099e-05 3.75322577355339 -0.28011787660109144 0.006843251749609717 -5.47104407280847e-05 -0.00011418662755244402 7.199691572487914e-05 1.2177908060169423e-05 -7.008055645237516e-06 6.631143112190673e-07 -5.9281295469194905e-05 1.4973167393732223e-05 4.81910615321137e-05 2.85267453828149e-06 -3.2144995150661484e-05 -1.2637053400774145e-05 -8.17786231455775e-06 -1.141143571267167e-06 -2.4176942530957833e-05 2.460298278536204e-05 3.7024670009783016e-05 -2.5580997291753593e-05 2.3836703726489052e-05 5.226572105507808e-05 -2.1202435694944114e-05 -0.0009604642384830454 -0.0005786052703182892 0.0008697117238548927 0.0020964976809989683 -0.0010033473339862507 0.0028307794847586866 -0.0034104852010361257
age2 -0.002671959858502717 -0.007204047900314719 0.00017702352165789099 -1.4234317108587233e-06 -0.09152756156025048 0.006855254144634114 -0.00016807983124610246 1.3486746490801161e-06 2.6178610829693314e-06 -1.750067479972206e-06 -2.3697222039204601e-07 1.9343996364950424e-07 -1.1930476134091028e-07 1.491023023913849e-06 -3.125692771139878e-07 -1.19374047527e-06 -4.7938066018613466e-08 7.85700006599602e-07 5.013316729445508e-07 1.84269202478565e-07 1.7786002011252103e-08 5.363475331437546e-07 -6.429651999798652e-07 -8.415302209979046e-07 5.952223609386005e-07 -4.81802525734288e-07 -1.3983984496075803e-06 6.517169417198214e-07 2.2423113056223124e-05 1.4136084430931522e-05 -2.1496985169334964e-05 -4.524856503814198e-05 2.0666077737217307e-05 -6.608147143602403e-05 8.138900416083313e-05
age3 2.2386988614918142e-05 5.77115544041997e-05 -1.4234317108578873e-06 1.1490098633939795e-08 0.0007306387227870924 -5.4914870333662395e-05 1.351351926704494e-06 -1.0884351835438824e-08 -1.9522079325296548e-08 1.3913826765011143e-08 1.4791252129214026e-09 -1.8318980213475934e-09 1.6717243715552455e-09 -1.2323659971533955e-08 2.0096667759946586e-09 9.676396827718428e-09 2.0693800915676054e-10 -6.156343272174056e-09 -5.7417069006015045e-09 -1.4464350168136444e-09 -8.45757456420793e-11 -3.969361214432386e-09 5.408104754484968e-09 6.154032681953169e-09 -4.3574824352515216e-09 3.1272422721664688e-09 1.2357573588498855e-08 -6.32432583404711e-09 -1.7274587519220427e-07 -1.1200517943172903e-07 1.7526494959490086e-07 3.1451322203554586e-07 -1.3321351554041264e-07 5.156506185639458e-07 -6.462436847026944e-07
sex 0.8609526798706169 3.753225773787879 -0.09152756156609987 0.000730638722834819 92.15829586703171 -6.802954728132114 0.16411850302583608 -0.0012936852778028189 -0.001005618878721151 0.0012538027519716029 0.0006390871192307035 -0.00010100932992471147 -0.000876698035513998 -0.00050205555048245 0.0001744598677327884 0.001344587892635583 3.4513844213704165e-05 0.0003421615889756598 -0.0002023224585802527 0.0003248354997726577 0.00022000581963867703 -0.0005022845511316561 -0.0002171655490771905 0.0009022188266547478 0.0002002181184080458 0.0006296638514362451 8.119296442847764e-05 -0.0003157907002789432 -0.007993588007846634 0.0038021313879915038 -0.011677975348919852 0.09022322132844464 -0.09460851220333069 0.061476883995201945 -0.0450359173888296
agesex -0.06649165752282796 -0.2801178766182468 0.006855254145062482 -5.491487033716113e-05 -6.802954728125066 0.5040964869711875 -0.01220760881769995 9.659121018924615e-05 6.941898948046416e-05 -9.005829600735697e-05 -4.270097598562308e-05 5.83986555949635e-06 6.055143657697079e-05 3.353686078495531e-05 -9.735036518134288e-06 -0.00010062960873803071 -5.684050685884376e-06 -2.5260165724783765e-05 1.5122643165150795e-05 -2.7561195485431085e-05 -1.7842877920738568e-05 3.6192182870174416e-05 1.3494242369602363e-05 -6.158924528501945e-05 -1.606545194306331e-05 -4.222216669979715e-05 -1.0662696418980939e-05 2.4606446740460568e-05 0.0005831901747148554 -0.0002251760514946087 0.0007271864695746299 -0.007074422137683184 0.007390189610354285 -0.004129543438021629 0.0031944519994480556
age2sex 0.0016859794869786271 0.006843251750025013 -0.00016807983125646182 1.3513519267890036e-06 0.1641185030254726 -0.012207608817685671 0.00029679432103666705 -2.3577248165259746e-06 -1.5483583315664707e-06 2.0909678938380102e-06 9.2647895702515e-07 -9.423377208256554e-08 -1.3716960098316247e-06 -7.174035977040828e-07 1.4713348625411374e-07 2.448118973812167e-06 2.1958810723160913e-07 6.189661345786984e-07 -4.062538326223212e-07 7.661930540788327e-07 4.787865119625366e-07 -8.608831948803761e-07 -2.76308756193635e-07 1.3545054631575775e-06 4.267291746652071e-07 9.154036455708896e-07 3.636644341371823e-07 -6.281755821403285e-07 -1.4104802285388e-05 4.642656953389361e-06 -1.4397136520551514e-05 0.00018141267048773493 -0.00018916612731718687 9.180034301146879e-05 -7.517219880786992e-05
age3sex -1.4034071552030576e-05 -5.471044073128767e-05 1.3486746491600218e-06 -1.0884351836090957e-08 -0.0012936852777982427 9.65912101890071e-05 -2.3577248165229206e-06 1.880769965860185e-08 1.1085928726703678e-08 -1.5673407987887202e-08 -6.512182320119895e-09 3.797660893412909e-10 1.0166189999074781e-08 4.9085461766845335e-09 -3.129839745934768e-10 -1.9397925771182667e-08 -2.3860387958990033e-09 -5.051687091346183e-09 3.785713035168951e-09 -6.91292246767627e-09 -4.208628825166457e-09 6.854376334499355e-09 1.7596630971392176e-09 -9.629030650591137e-09 -3.8046056194741486e-09 -6.463032195345949e-09 -3.813746114503521e-09 5.230719190827632e-09 1.1290916392880152e-07 -3.314196585183889e-08 9.046379197361317e-08 -1.5267066553675522e-06 1.5894912558487477e-06 -6.793440979975964e-07 5.886981009029748e-07
pcs.V3 -2.6090628714723505e-05 -0.0001141866275504783 2.617861082921658e-06 -1.95220793249181e-08 -0.0010056188786257622 6.941898947341453e-05 -1.5483583313963466e-06 1.1085928725363619e-08 9.157079663445952e-06 3.7935437901501606e-07 1.3142252049963335e-07 -1.8056404981007218e-07 1.2342434839078963e-07 5.281549025095147e-07 -3.4334671687567607e-07 1.780164439844231e-07 -4.2324814996886534e-07 1.7569379708169857e-07 -1.965684946215852e-09 -4.841566271348543e-08 4.4985839053631e-07 1.6384181406467079e-07 -8.749510771751684e-08 2.1662014108231528e-08 -1.0183118103893394e-07 -2.5594118885034757e-07 3.4669018218792195e-07 -2.642400265732929e-07 2.392769381325364e-06 -1.5047849477916094e-06 -2.1258648723715115e-06 -1.3626817756206144e-05 1.5661970508077604e-05 1.0492567784974451e-05 -4.973099801610556e-06
pcs.V4 4.474782121469326e-05 7.199691572596064e-05 -1.7500674799999718e-06 1.3913826765243786e-08 0.0012538027519309223 -9.005829600441323e-05 2.0909678937686823e-06 -1.5673407987356252e-08 3.793543790142096e-07 8.695937087741203e-06 1.681634242808195e-07 4.185033520507745e-07 -2.1250160920849704e-07 -1.8147486894329072e-07 -3.545238189174073e-08 3.507153491911955e-07 1.9945135438209616e-07 -3.776844094711114e-07 1.6486733435854114e-07 -9.078852602814063e-08 -5.196790336572106e-07 2.042321423582813e-07 4.2429684370609444e-07 -2.157868851538248e-08 3.8816346902999766e-07 1.986826098422008e-07 -1.0051219560295834e-08 -3.8067662445720814e-07 -1.3082772788319725e-06 -2.0184825961980057e-05 1.2580575005147185e-06 3.6346937930581164e-05 -1.1543855452697221e-05 -3.2979836777867793e-06 -1.2125548496265768e-05
