 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
intercept 0.0003497717408900094 -0.00046573026336506015 8.70470899206099e-06 -5.201913631508753e-08 0.0019014981303216141 -0.00012213351613643323 2.512180023121261e-06 -1.6602362043282135e-08 -2.444150550467181e-07 1.0626355523860319e-06 -2.934636382135056e-07 3.784092973625852e-08 -9.877442950683126e-08 -1.0669775787661974e-07 3.5550543742871276e-07 5.011655304663701e-07 -7.653416829230665e-08 -2.9416087837759293e-07 -5.093446778756509e-07 -1.3013332808576974e-08 -1.3162118810240536e-07 2.0345314538680904e-07 -7.78412126041535e-08 1.383352480186841e-07 -7.444364137429183e-07 -3.288826626049112e-08 4.9593521682742255e-08 -3.247086453267745e-07 1.988212603662492e-06
age -0.0004657302633708504 0.0021784514142169633 -4.233692338515148e-05 2.644987731700836e-07 0.03165001768196946 -0.0019127031111629026 3.701882693104463e-05 -2.3037154181348663e-07 1.1353638895540976e-06 -7.805615248958356e-07 2.2961462041616455e-07 -5.474156009825349e-07 1.3657804375388306e-07 1.763842116532168e-07 -2.1720069293544337e-07 -4.5637649437618343e-07 4.95194333356609e-07 4.5354761669031456e-07 5.912241223868753e-07 -1.6624528871891826e-07 4.902236210197405e-07 -5.218322647635287e-07 -1.2086035049372694e-06 -2.892887122536361e-07 2.1140212225348574e-06 2.3001823805007768e-07 6.857048233365121e-08 7.337240816213069e-07 1.8410786721142363e-06
age2 8.704708992148112e-06 -4.233692338511827e-05 8.302106609164608e-07 -5.233198761166253e-09 -0.0006074648094700959 3.7043592610649264e-05 -7.235366036910176e-07 4.543518403231834e-09 -1.9015631435243967e-08 1.382518122388326e-08 -4.779314393348344e-09 9.132886974822172e-09 -4.179371833148053e-09 -5.2981476517458545e-09 4.543729385900684e-09 9.108288721606585e-09 -9.791698321533997e-09 -7.1919349167822165e-09 -1.0283469955360256e-08 4.132664171137391e-09 -8.752761232600012e-09 9.529373346441427e-09 2.213075485366434e-08 5.432738131295426e-09 -4.228560224828241e-08 -3.749339934980256e-09 -3.373555965138529e-09 -1.4507070670215198e-08 -3.550977171849147e-08
age3 -5.2019136315793935e-08 2.644987731701624e-07 -5.233198761171381e-09 3.32948508160596e-11 3.7514610670832463e-06 -2.3073359538576289e-07 4.547910107564553e-09 -2.882908639458682e-11 9.919557647571118e-11 -7.51492634379651e-11 2.7882331986770057e-11 -4.92860855706284e-11 3.240044367863922e-11 4.527663167840619e-11 -3.0613303536731836e-11 -5.8071236531176857e-11 6.419962754362071e-11 3.6096935118706116e-11 5.338149947904028e-11 -3.2921326083431696e-11 4.9582515201448784e-11 -5.344702966978805e-11 -1.308471470335515e-10 -3.4346856997514643e-11 2.718188301603149e-10 1.993287991695899e-11 3.3509800353530935e-11 9.058861043866407e-11 2.448336170788252e-10
sex 0.0019014981300470672 0.03165001768258478 -0.0006074648094819007 3.7514610671559857e-06 1.4475395407032179 -0.08802280300184685 0.0017163822985227105 -1.0778295780848244e-05 -1.5455096825234737e-05 1.3961287470078856e-05 6.5807426487280766e-06 -1.9062207108975333e-05 -4.237917323582124e-06 -2.2124422793444545e-05 3.339721467972263e-05 1.1601869221760473e-05 6.477214280448873e-06 2.0832188434211956e-05 -9.004261422066151e-06 -1.7512470933319534e-06 1.4671339223738465e-05 3.6325662031975277e-06 -3.997147426669614e-05 5.889649506905928e-06 -1.0323314766293943e-06 2.117806537613058e-05 -7.281488185073661e-06 -1.0242577040836603e-05 0.0002267593481098654
agesex -0.00012213351611673525 -0.0019127031112032965 3.704359261142129e-05 -2.307335953904996e-07 -0.08802280300185895 0.005402864486462319 -0.0001062884708627534 6.730230593152905e-07 1.070936026040922e-06 -8.001145316254069e-07 -3.6321784078270153e-07 1.1590583097287212e-06 1.8873898341488253e-07 1.3189748189021656e-06 -1.937962842069505e-06 -6.941313181691209e-07 -3.561835375567111e-07 -1.2088134679818052e-06 5.437918592060779e-07 2.021545882678434e-07 -9.099972169624531e-07 -2.5590144255621207e-07 2.3583966016135746e-06 -3.2122193500826296e-07 1.2658369603282693e-08 -1.1637498933330049e-06 2.4066010703458145e-07 7.115367205833641e-07 -1.2888020203152544e-05
age2sex 2.5121800228312163e-06 3.701882693171691e-05 -7.235366037039487e-07 4.547910107644455e-09 0.0017163822985231754 -0.00010628847086276734 2.1097013582484152e-06 -1.3476045960524503e-08 -2.3794599134315732e-08 1.4695280252467964e-08 6.228574401072102e-09 -2.2125744157907247e-08 -2.738117968446537e-09 -2.4951098116009372e-08 3.6174043813951176e-08 1.283722896539561e-08 6.756516958273835e-09 2.2822542329787062e-08 -1.1375637175306108e-08 -5.712635982042274e-09 1.833242488468544e-08 6.347569414660577e-09 -4.495598051833295e-08 4.882450234524419e-09 7.503737811108252e-10 2.0079085953315006e-08 -1.0098558921993173e-09 -1.5918735644855593e-08 2.383880804373619e-07
age3sex -1.6602362042357304e-08 -2.303715418168817e-07 4.543518403297971e-09 -2.8829086395001378e-11 -1.0778295780852592e-05 6.730230593154649e-07 -1.3476045960526199e-08 8.6852465165157e-11 1.6595685270139555e-10 -8.51143234375401e-11 -3.189869005763358e-11 1.3260663770475466e-10 1.5548019844285642e-11 1.5243774484803116e-10 -2.1792413668772783e-10 -7.728140853194644e-11 -4.328023802477867e-11 -1.407250314047593e-10 7.741465735617088e-11 4.628335385560231e-11 -1.1829071689806587e-10 -4.9598806566436873e-11 2.775857325257733e-10 -1.813849852444432e-11 -1.0773320932197288e-11 -1.0992800361385107e-10 -1.585587752362215e-11 1.1176678388788284e-10 -1.404085683096552e-09
pcs.V3 -2.444150550441241e-07 1.135363889537075e-06 -1.9015631434914746e-08 9.91955764736642e-11 -1.545509682564876e-05 1.070936026066421e-06 -2.3794599134819283e-08 1.6595685270459674e-10 1.706853058504673e-06 1.1809661828261894e-07 -4.3444161382902015e-08 -9.002094394933532e-09 -5.220447337759383e-09 4.003962224030031e-08 -3.385343083532889e-08 3.6369678515395835e-09 1.022624216937592e-08 -1.3886105828606238e-08 -4.093509113037763e-09 2.0721200084865993e-08 1.0478266511222523e-08 -2.2083206450700596e-08 -1.801378622874383e-08 -2.6994858054985986e-08 -1.636716855752144e-08 -2.5194784770691256e-08 2.6236935647877698e-08 -2.550629167599481e-10 7.781993498256058e-07
pcs.V4 1.0626355523841883e-06 -7.805615248848018e-07 1.3825181223668757e-08 -7.514926343662468e-11 1.3961287470358335e-05 -8.001145316427583e-07 1.4695280252813249e-08 -8.511432343975111e-11 1.1809661828261827e-07 1.8127386898856793e-06 5.0037968765545967e-08 2.3128634159584803e-08 8.735266801040228e-09 -3.8361071874362003e-08 -2.856213638380841e-09 4.913396890881925e-08 -6.162460201632266e-09 -1.2086776074957455e-08 4.3774550940742845e-09 1.4019216514383467e-08 -1.672604745437638e-08 8.25751653898052e-09 7.437826523993645e-09 3.386329166335364e-09 2.0574955532410774e-08 1.0494124981392492e-08 -1.419837295974358e-08 -8.791853616669115e-09 -1.0669134824056973e-06
