 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal gpp gmp gpm gmm
intercept 0.06298639174442323 0.09028073458679818 -0.0023097857532740663 1.9375142944949815e-05 0.7567964398259623 -0.058542110268214674 0.0014865308781027394 -1.2389435587736371e-05 -2.355382185396111e-05 3.736763919258352e-05 6.615332590421676e-06 -1.4098875368228466e-05 1.7656711640536764e-05 -4.2132927037059275e-05 3.49101270746191e-06 1.1895024003928782e-05 -1.0998055252829608e-05 -1.0988247087637476e-05 -4.536646497633842e-05 -2.053179319711186e-05 -6.8379827070617085e-06 1.2859360539071715e-06 1.2554714849769486e-05 -1.6436350604462057e-06 5.77722433567932e-07 -4.457916472158147e-06 4.922475215419324e-05 -3.529259629344061e-05 -0.0002084314216780001 -0.0004610660016527347 0.00045317165614994437 0.0013918845073753662 -0.0006543020224085817 0.0009545865990034263 -0.0012072617665181591
age 0.09028073458679593 0.25541924761383683 -0.006255754689413307 5.0129737328454965e-05 3.2748805066894224 -0.24459714279687636 0.005979874415680481 -4.7841452856590374e-05 -9.632034110503343e-05 6.206720453382652e-05 1.719645671724183e-05 -4.024502149100148e-06 -1.943363945631286e-06 -5.225447475772493e-05 1.277589869292047e-05 4.220194452400456e-05 6.281683749997457e-06 -2.5710324893780315e-05 -4.5560404660704995e-06 6.716349294696587e-07 5.920397737299584e-06 -1.4331944854542236e-05 2.1769147568680275e-05 3.1453554348216235e-05 -2.4268477072278718e-05 2.2628213681277314e-05 4.2635832027545285e-05 -1.3680206031399541e-05 -0.0007807423254472106 -0.0006808645176263318 0.0005859414467400337 0.006438668058586312 -0.005201339440771188 0.002623903881199199 -0.0029847451612873646
age2 -0.0023097857532742355 -0.006255754689411211 0.0001537840978409071 -1.2369429515220089e-06 -0.07988046583028029 0.005987020115251353 -0.00014689172410765387 1.1794184544785064e-06 2.2210307979335356e-06 -1.5065803564822199e-06 -3.6399160394003887e-07 1.1909869543753322e-07 -4.293263444390888e-08 1.3081270112852755e-06 -2.690580714792777e-07 -1.0432737443979184e-06 -1.2290427992218886e-07 6.242052345068554e-07 2.8796017642178074e-07 -2.27329456770843e-08 -1.3867943491577235e-07 3.156313955990711e-07 -5.66241774785271e-07 -7.13392246805366e-07 5.606511045463476e-07 -4.5717563511136754e-07 -1.1416611491344434e-06 4.5713319390264903e-07 1.8373125963041005e-05 1.6454560279685885e-05 -1.4772228505023e-05 -0.0001495317857221687 0.00012125960265029308 -6.141599031934489e-05 7.145009239933124e-05
age3 1.937514294494442e-05 5.012973732842e-05 -1.2369429515214845e-06 9.987909805512418e-09 0.0006377942489399298 -4.79675314940119e-05 1.1811335198412866e-06 -9.518971749567863e-09 -1.6659076326975515e-08 1.1951572766254764e-08 2.5258309742635215e-09 -1.2106221279291507e-09 9.78436254018333e-10 -1.0766153648178451e-08 1.7582884072074255e-09 8.438329705698447e-09 7.352038214146864e-10 -4.847795968347226e-09 -3.875622597957275e-09 1.524634826183797e-10 1.0440828984336993e-09 -2.329097871974545e-09 4.735568964591292e-09 5.201956813733348e-09 -4.082876451278443e-09 2.966568297076039e-09 1.0111506715403468e-08 -4.676542425291014e-09 -1.426846362964706e-07 -1.2961002005781535e-07 1.2280270370962782e-07 1.1392996087239789e-06 -9.269882366363413e-07 4.805662723567355e-07 -5.695416274984227e-07
sex 0.756796439824049 3.2748805066735347 -0.07988046582992084 0.0006377942489372842 80.41149798466991 -5.935795587214475 0.14319499402411387 -0.0011286603092820482 -0.000840144081804879 0.001201138667281911 0.000506327155431003 -0.00015892613654730945 -0.0007433803652948286 -0.0005758737439584753 0.0002693164855027856 0.0012063574771784481 1.7229622047106506e-05 0.0002719879461765902 -0.00021025919759197468 0.0002897209828573768 0.00023112627225270224 -0.0003415421575826036 -7.831440100732355e-05 0.0008438106741652938 3.606126293742402e-05 0.0005018707415214773 0.00010113781417098338 -0.00016463396518535123 -0.006107954506704493 0.006362396346240017 -0.009820315933593034 0.052561778586745 -0.06197025647349931 0.05419234278782303 -0.0428194838795004
agesex -0.058542110268227254 -0.2445971427960275 0.005987020115232838 -4.7967531493880906e-05 -5.93579558721412 0.43981720623392856 -0.010650177878296998 8.425726064733351e-05 5.8709875169658114e-05 -8.627910263752919e-05 -3.2680738058664876e-05 1.033769504438937e-05 5.12707929401189e-05 3.9426552270667794e-05 -1.7346645040106445e-05 -9.05046248874667e-05 -3.5954368337649855e-06 -2.0085206625813852e-05 1.6627751868348436e-05 -2.4459554844586312e-05 -1.7838002761170803e-05 2.5032802245246678e-05 3.1471007664001027e-06 -5.816699302691533e-05 -4.016134751239508e-06 -3.287898105979308e-05 -1.1467901939144414e-05 1.3282186334785976e-05 0.0004552438414240348 -0.00044209595588327833 0.0006177319932618062 -0.0037661761215606803 0.0044740950706973134 -0.00366809645611794 0.0030437177863703
age2sex 0.0014865308781011693 0.005979874415654223 -0.00014689172410704853 1.1811335198367815e-06 0.14319499402409744 -0.01065017787829642 0.00025889778491816173 -2.056313733641029e-06 -1.3282722961208e-06 2.0028573122437922e-06 6.764019093889155e-07 -2.0956284111003364e-07 -1.1601859722186345e-06 -8.710986352112564e-07 3.4962007614115633e-07 2.209643389997373e-06 1.4703177547065793e-07 4.947217354803219e-07 -4.614879078538471e-07 6.760262429651682e-07 4.554582548721473e-07 -6.062231057527973e-07 -2.0414642317787984e-08 1.2942111254013401e-06 1.3523496569180046e-07 6.925637577355054e-07 3.699726643462025e-07 -3.4888341760040913e-07 -1.1236918810547916e-05 1.0403727874294568e-05 -1.2410176903484528e-05 8.853176451593631e-05 -0.00010613959096008934 8.229019018047627e-05 -7.175692365569085e-05
age3sex -1.2389435587713336e-05 -4.7841452856296345e-05 1.179418454471734e-06 -9.5189717495174e-09 -0.0011286603092818556 8.425726064732442e-05 -2.0563137336409205e-06 1.639977084322363e-08 9.659578546555626e-09 -1.5019634478988348e-08 -4.460509467209259e-09 1.3459338595473851e-09 8.584114070810743e-09 6.222187211024061e-09 -2.092764485072892e-09 -1.7583774774403334e-08 -1.6383640794246162e-09 -4.0703768831649245e-09 4.341915181479323e-09 -6.068564273462154e-09 -3.829901315320081e-09 4.928041097810187e-09 -3.227263009728427e-10 -9.330177931452708e-09 -1.4682568330703457e-09 -4.7207352197327845e-09 -3.7629785607635886e-09 2.969289632293591e-09 9.162136234714248e-08 -8.211941772253287e-08 7.973415541702664e-08 -6.86620549907966e-07 8.300673399027582e-07 -6.154836646345845e-07 5.628175354659388e-07
pcs.V3 -2.355382185419506e-05 -9.632034110560921e-05 2.221030797948297e-06 -1.6659076327099132e-08 -0.0008401440818179045 5.8709875170656766e-05 -1.3282722961458167e-06 9.659578546760293e-09 8.203947292818285e-06 2.343122657994033e-07 8.835222882217818e-08 -1.7693805501230324e-07 1.215438875774389e-07 4.7262824764582955e-07 -3.1789801047870373e-07 1.5523090664545792e-07 -4.1224927541002315e-07 1.556989767869432e-07 -2.5418484396751485e-08 -6.599362117976268e-08 3.312383476052796e-07 9.323163247984142e-08 -7.020846884785321e-08 4.325688979247086e-09 -7.576474579140522e-08 -2.1218433497831658e-07 3.1506032415764064e-07 -2.143836209239351e-07 1.8986804197136102e-06 -2.6745515878031994e-06 -1.5801836582816911e-06 -1.227122894516193e-05 1.7244035102877835e-05 9.280315814187375e-06 -4.868365236544403e-06
pcs.V4 3.736763919262251e-05 6.206720453366947e-05 -1.5065803564788766e-06 1.1951572766232176e-08 0.0012011386672810193 -8.627910263747608e-05 2.0028573122428245e-06 -1.5019634478983275e-08 2.3431226579955397e-07 7.72417920307254e-06 1.1526015467337688e-07 4.027938272635812e-07 -2.31846161434031e-07 -1.1671863648446472e-07 -6.370438815268865e-09 3.347319602320782e-07 2.106364442267702e-07 -3.0456842696910515e-07 1.6763765543534661e-07 -1.7305387447214142e-08 -4.764139024412998e-07 2.0615794851663042e-07 3.5839451616450655e-07 -1.4778359167659578e-08 3.628099857283138e-07 2.5593191531315486e-07 -6.778025955218586e-09 -3.51959604494549e-07 -6.807778840169145e-07 -2.075502939527538e-05 5.214638251443885e-07 4.199964677988378e-05 -1.4622599689806283e-05 -3.4419195250973144e-06 -1.009165395798816e-05
