 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal gpp gmp gpm gmm
intercept 0.048403131488893886 0.021799918623416768 -0.0006808518660289009 6.7698848360143214e-06 0.11153983244507437 -0.011127631196003601 0.0003506652120150655 -3.5189400713258494e-06 7.787242528115233e-06 -3.498041417403409e-06 -1.3386172844386346e-05 -8.847589541144252e-06 3.0154142165369225e-05 -1.4457101961216136e-05 -2.4023724629982073e-05 2.9563464231366687e-06 -1.4896324585436314e-05 1.1737556333503262e-05 -5.207923835130846e-05 -3.9793220321962236e-05 -1.1899328838492446e-05 -7.953211697230224e-06 -1.0730401997012742e-05 -3.344956712713051e-05 -4.0675062133594274e-06 -1.4927944051539856e-05 4.9074497907680836e-05 -1.775676235077347e-05 -5.623366996175079e-05 -1.4165782886122834e-06 0.0008146645388426403 -0.0005185407941185959 0.0004710093608344897 -0.0004542093349958887 -0.0002745549033681254
age 0.021799918623379533 0.021718065148620395 -0.0006332411530680198 5.858262089550055e-06 0.2320790315447739 -0.021487591346781302 0.0006270427938459156 -5.808116884003388e-06 -9.27280278835833e-07 -1.6346923620931326e-05 -1.7186095958118524e-05 3.92103647919451e-06 7.945192035925774e-06 1.989887050520568e-05 -2.0098555399177637e-05 -3.34596826527646e-06 -5.879405361488618e-06 6.937784885573136e-06 -5.24981110195991e-07 5.056644842384951e-06 1.561149615112927e-05 -9.269613295796759e-06 -1.8782894683188514e-05 -1.9397343259693053e-05 -1.981792003007068e-05 -9.103921907717984e-06 -7.410471548674646e-06 3.195509442324848e-06 0.00022458389402544072 -0.00041631627112392893 0.00018204569300290016 0.00011015497698135327 0.0003885772746910017 -6.34658718348919e-05 -3.70963310612339e-05
age2 -0.0006808518660285758 -0.0006332411530687832 1.8658698267679985e-05 -1.743266741180868e-07 -0.006693557114923028 0.000626467566517405 -1.8470725125704444e-05 1.7275184446331278e-07 4.004262867083446e-09 5.676915665346275e-07 4.846662441496413e-07 -1.035870569088477e-07 -2.516426915985898e-07 -5.73329693891319e-07 5.875270420911302e-07 1.1634265402038717e-07 1.5261169440599294e-07 -2.746372302578892e-07 1.419830469681813e-07 -1.3273417471396166e-07 -4.1378020430660013e-07 2.4035913346477274e-07 5.417792890034711e-07 6.247618351153734e-07 5.414436005049052e-07 2.845545729290195e-07 1.0848826323663675e-07 -8.136323628146673e-08 -6.081482999835811e-06 9.921956502873453e-06 -5.987427284623833e-06 -2.006155373513334e-06 -9.327921230054816e-06 2.0180455619712855e-06 1.2706978604460728e-06
age3 6.76988483601985e-06 5.8582620895651416e-06 -1.743266741183228e-07 1.644942209146012e-09 6.136977250545976e-05 -5.79833067148988e-06 1.7262302751926613e-07 -1.6303043728487832e-09 2.9523878280980955e-10 -5.87798515803253e-09 -4.341958291941282e-09 7.755954077712878e-10 2.3057692714920575e-09 5.220147545337656e-09 -5.593380925510077e-09 -1.1067868951359591e-09 -1.2703499727463022e-09 3.1974437431007608e-09 -2.4092278865178164e-09 1.0454477475083614e-09 3.4401871790524184e-09 -2.1930251570452436e-09 -4.964450608002153e-09 -6.2896626621707596e-09 -4.516386514439944e-09 -2.6462002484169052e-09 -9.495479308156695e-11 6.309488455288552e-10 5.054606742924113e-08 -7.345934530601349e-08 6.562421509228383e-08 8.140829220505544e-09 7.62915007392487e-08 -1.930355085397213e-08 -2.070008725121507e-08
sex 0.11153983244365472 0.23207903154364815 -0.006693557114891613 6.136977250518198e-05 5.0303052096830045 -0.4534153473708054 0.012895068575940716 -0.00011650139999008416 0.00012593446157090814 -0.0002671374680857534 8.185107995563159e-05 0.00015657091180596957 -0.00012298144029962524 0.000501138060167011 -0.0003290195047930476 -4.695536900299536e-05 0.00014282431656009175 0.00034816962930749436 0.0004522183179982409 0.0003736101687413419 0.0001939958197774574 -0.00024889951690155353 -0.0003153099880191658 -0.00037114544451389447 -0.00014864573053110307 8.2287599000128e-05 -0.0002409944911466695 0.0003262789139048445 0.00199608136367167 -0.00843617908089389 -0.001496977110841283 0.010345646856713065 0.00490591331829272 0.013267581459770646 -0.009728837324778796
agesex -0.011127631196113015 -0.021487591346940112 0.0006264675665217754 -5.798330671527541e-06 -0.45341534737077255 0.04141926496530777 -0.0011918403189878444 1.0879287537458912e-05 -9.879301013107069e-06 2.5280315013029688e-05 -6.1985606903943105e-06 -1.569109175966124e-05 1.2830633178077426e-05 -4.7821227591084056e-05 3.143816281962486e-05 6.410496634074661e-06 -1.387454071986711e-05 -3.3684936181870325e-05 -3.731894853186284e-05 -3.738516180797599e-05 -1.9236289680974073e-05 2.0843391806960947e-05 2.772621972167953e-05 3.4806696983009974e-05 1.2344733002327344e-05 -6.683810693409805e-06 2.016029455366801e-05 -3.1194035241329e-05 -0.0001528581934598646 0.0006360794504257616 3.882012238371247e-05 -0.0008778917546285145 -0.00032224166128643156 -0.000942448432165896 0.0007809519434914324
age2sex 0.000350665212012495 0.0006270427938443753 -1.8470725125660503e-05 1.726230275188665e-07 0.012895068575938933 -0.0011918403189877674 3.46862805275963e-05 -3.2001759229375386e-07 2.6597195159291086e-07 -7.906868885189995e-07 1.3754222047695738e-07 4.6582692323170543e-07 -4.382262199470689e-07 1.4412113282617123e-06 -9.337732639337922e-07 -2.2781410587893937e-07 4.2068975417748426e-07 1.0192078944428294e-06 9.427879379357911e-07 1.155796791031901e-06 6.023626812293374e-07 -5.421257178488502e-07 -7.990311280832105e-07 -1.0286566728184347e-06 -3.241636580499885e-07 1.7547868082726871e-07 -5.656066183667952e-07 9.070631027989913e-07 3.828409939518919e-06 -1.49055817002743e-05 7.129621349734459e-07 2.3638989004474718e-05 6.981183775555204e-06 2.2201107323899462e-05 -2.020083686345798e-05
age3sex -3.518940071317251e-06 -5.8081168840039075e-06 1.7275184446331405e-07 -1.630304372848646e-09 -0.00011650139999006136 1.0879287537457613e-05 -3.2001759229373666e-07 2.9843480878904834e-09 -2.4227795762224055e-09 8.114161741918487e-09 -8.01345486648893e-10 -4.21055776017343e-09 4.814608266867243e-09 -1.3796013066117765e-08 8.767572029194885e-09 2.326382662803255e-09 -3.984264200106319e-09 -9.80947679170166e-09 -7.4486930954899516e-09 -1.11329979523536e-08 -5.968505562202149e-09 4.783072092894362e-09 7.188395836576124e-09 9.582529934169099e-09 2.5136703139907027e-09 -1.552260190858045e-09 5.211242403909505e-09 -8.298418327866393e-09 -3.002224790081511e-08 1.07181580250622e-07 -1.9995748745367528e-08 -2.0177844282738378e-07 -5.124303850060127e-08 -1.7195101097297779e-07 1.7132065637911162e-07
pcs.V3 7.78724252815196e-06 -9.272802787530697e-07 4.004262864652349e-09 2.952387828324662e-10 0.00012593446157270862 -9.879301013273879e-06 2.659719515977737e-07 -2.4227795762673102e-09 9.108768000790582e-06 1.5591213116922063e-06 4.6205830927204274e-07 -9.49615854009176e-08 -1.7935992836893308e-09 1.622625343077373e-07 -2.4183304579112917e-07 7.549040065868541e-08 -2.3964369892386626e-07 2.9259879948503815e-08 -4.055179300647148e-07 -3.726323854947233e-07 8.70926670681171e-08 4.1831017184878644e-07 -3.5158456153056064e-07 2.2715062249461067e-07 3.8495246980969265e-08 -6.096608018028967e-08 -6.170918957262287e-08 2.694299276388154e-07 -2.8413041764438234e-06 -7.223898328447654e-06 -2.7514953477678883e-06 -3.7050692202481845e-06 2.2313760425453337e-05 7.1929112219913895e-06 7.109288824799291e-06
pcs.V4 -3.4980414173569816e-06 -1.6346923620892027e-05 5.676915665334736e-07 -5.877985158021763e-09 -0.00026713746808522317 2.5280315012982847e-05 -7.906868885176915e-07 8.114161741906847e-09 1.5591213116923244e-06 9.65584644106532e-06 8.049262880271082e-07 4.6751192228554245e-07 6.916521561819279e-07 -1.9241999782403025e-07 -6.271493363148637e-07 -2.981929671248927e-08 -2.503674092860966e-07 -4.5464579794000615e-07 -2.3311730729023514e-07 -2.5561357333707527e-07 -2.418487012361824e-07 6.880671915522398e-07 3.586104460001271e-08 4.1520923447975295e-07 5.338089160067699e-07 5.263527728717174e-07 -2.1066185579407853e-07 3.0369494738676015e-07 -4.4614720349473305e-06 -5.346378793896104e-06 7.172722473826612e-06 -2.4211992372786174e-06 5.171198187181515e-06 -2.0744771416506906e-05 -4.500633065832499e-06
pcs.V5 -1.3386172844416238e-05 -1.7186095958146242e-05 4.846662441504903e-07 -4.341958291949506e-09 8.185107995527078e-05 -6.1985606903586775e-06 1.3754222047585486e-07 -8.013454866381236e-10 4.6205830927201923e-07 8.049262880271444e-07 6.65690217133987e-06 6.165911949304967e-07 8.829619190465317e-08 -1.445127068811147e-07 -4.87987017713023e-07 -3.628227071225911e-07 -2.345943461001416e-07 1.0378123819925052e-07 -2.019127692684798e-07 6.611523610203744e-08 -1.2175857244998983e-07 -6.02115540934402e-08 -5.148142946886542e-07 2.1340090281332327e-07 1.3636755477133217e-07 3.423778061783105e-08 2.7868009541499567e-07 2.147232550326126e-07 -4.547805262079117e-06 4.46774408862107e-06 7.572098076312481e-06 -8.102785369014036e-06 6.734499472476152e-06 -5.564263913440597e-06 2.0193051660852282e-06
pcs.V6 -8.847589541203585e-06 3.921036479136283e-06 -1.0358705690718623e-07 7.755954077562273e-10 0.00015657091180548428 -1.569109175961761e-05 4.658269232304665e-07 -4.210557760162232e-09 -9.496158540099247e-08 4.67511922285555e-07 6.165911949305075e-07 6.199843738757643e-06 1.0440800470012144e-07 6.021292622990861e-07 -3.5241197931600385e-07 -5.983647307960284e-07 4.7278053524511446e-07 -5.2101502204485174e-08 -5.077706566016869e-08 -7.003245525845069e-08 -2.1598003487787993e-07 -8.556599195448869e-08 1.1594999510452269e-07 3.470233430502515e-07 -1.4393382707210358e-07 -2.8390682776618295e-08 1.9646525946088865e-07 1.1495929056660376e-07 -3.6941345494861217e-06 2.39095039501728e-06 3.5400450110156645e-06 2.995629831312293e-07 -6.239559362927394e-06 -3.86723883482668e-07 -4.30397443074581e-06
