 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal gpp gmp
intercept 0.01161263076792203 0.004254913423389992 -0.0001347353450264376 1.3533386619607117e-06 0.012502724962903885 -0.001216539166998882 3.7128089855128215e-05 -3.601152367032336e-07 -1.0289769367161975e-06 2.592609553312724e-06 2.9023356706707384e-06 -7.300870878893654e-07 1.2618345445186142e-06 -1.0241039867031664e-05 -3.5158250348800167e-06 -2.141629483782738e-06 -1.8683962989769116e-06 -4.881383287001621e-06 -1.0231744612348728e-05 -3.941183666562971e-06 -1.14548050338033e-06 3.0047437104609547e-06 4.6500424130752495e-06 -6.519516349369752e-07 -4.840520423505874e-07 -3.658734300360968e-06 6.776109108764804e-06 -5.267778122504244e-06 -3.1096993626288455e-05 -7.076399507089635e-06 -1.2677191934186732e-05 6.078135459845064e-05
age 0.004254913423404441 0.004711295193652784 -0.00013664071319198685 1.2465280065501955e-06 0.04654623338435238 -0.004316011495227282 0.0001247854932492095 -1.1354541469590485e-06 -5.271883898879967e-07 -3.0754484577969167e-07 -3.212078789751237e-06 1.351351628862641e-06 -2.4659106556952826e-07 -1.3214828677054325e-06 1.8816371685383377e-07 -1.1272023306157393e-06 -8.021872614064509e-07 -3.7444704086090782e-06 -2.1977636461120468e-06 1.0408820322538055e-06 -8.324702429615744e-07 1.260126260492006e-07 1.4660161746941317e-06 1.145108877950529e-06 -2.3944700396161317e-06 -3.16441117766744e-06 9.013609939037297e-08 5.113764969972194e-07 -4.769760584472595e-06 -9.399363489180545e-06 -4.3872039887070544e-05 7.257737510632678e-05
age2 -0.00013473534502668482 -0.00013664071319176204 4.011744435256991e-06 -3.702849891482737e-08 -0.0013307776670680913 0.0001248799568015858 -3.653848580163454e-06 3.3631254290218614e-08 6.514232691481961e-09 2.7501910347985482e-08 8.350326367778026e-08 -3.713780803216669e-08 3.735825817662717e-09 4.554045394231237e-08 1.2895456091576918e-08 4.707549514003326e-08 2.3093425844476195e-08 1.1240861433109814e-07 8.236007636357812e-08 -2.9322986349156953e-08 1.6605450646942235e-08 -1.6451801170224638e-08 -4.7341790506179134e-08 -2.0954808747470537e-08 5.8064016360533315e-08 8.960356441781959e-08 -1.6115482174508223e-08 3.855368533319353e-09 2.245798162604994e-07 9.746073379668058e-08 1.5627172702896955e-06 -2.1284986447131926e-06
age3 1.353338661963304e-06 1.2465280065487696e-06 -3.702849891484221e-08 3.459249381735224e-10 1.1989389950120942e-05 -1.1370767071204659e-06 3.365259128733997e-08 -3.134581610892367e-10 2.171800862984321e-11 -3.526008316395515e-10 -6.743449403635523e-10 3.088720631925657e-10 -1.5666020744018697e-11 -5.165476454691574e-10 -2.858985955022854e-10 -5.379312554882403e-10 -1.9041474079389007e-10 -1.0519616460563807e-09 -9.287188299531427e-10 2.556578665673593e-10 -8.239979374925747e-11 2.378720890999796e-10 4.745896231345753e-10 7.593797989009322e-11 -4.109058449878221e-10 -8.155823932486982e-10 2.863189380038151e-10 -1.9057766739602826e-10 -3.1288996043806303e-09 4.984510080723623e-10 -1.530314259155144e-08 1.8802867431817152e-08
sex 0.0125027249630851 0.04654623338438045 -0.0013307776670694299 1.198938995013765e-05 1.0324572761908115 -0.09441730647615931 0.0026952331402874496 -2.4225328835954417e-05 2.0073662016710903e-05 -4.2927189710332044e-06 -2.408546694384067e-05 2.9570446706996778e-05 -3.840428668893299e-05 5.0795682848953106e-05 -8.470597007413905e-06 -2.3188306218322376e-05 -4.551222969915819e-06 -6.074567278611008e-06 2.0192744261394013e-05 6.465208628963393e-05 -6.623240040939561e-07 -8.094103016219279e-06 -2.233471546187577e-05 -1.4818118518239808e-05 -1.9319039639172067e-05 -3.0866039967451304e-05 3.5912453653886858e-06 3.6152536187251204e-05 -0.0002779096126253539 -0.0003496734786783917 0.001181104041430896 1.6916462701005124e-05
agesex -0.001216539167025943 -0.004316011495240553 0.00012487995680200592 -1.1370767071245937e-06 -0.09441730647615351 0.008758427643753631 -0.00025321302230696895 2.301772945033335e-06 -1.7985489391876404e-06 8.397936990860359e-07 2.4085801787728667e-06 -2.7575349334737822e-06 3.344606027310643e-06 -4.8650822574951235e-06 1.2335794854602344e-06 2.4832588287785014e-06 7.39386062665344e-09 7.081256629518254e-07 -1.6228509456267754e-06 -6.053589528720704e-06 -4.224448925108455e-07 3.2533630320583225e-07 1.952605048113979e-06 1.932237403421362e-06 1.0915320535713264e-06 2.941128534893398e-06 -2.4072464876507565e-07 -3.1488693565613845e-06 2.8357741345498644e-05 2.275704975835116e-05 -9.375380013558635e-05 -5.551714740890981e-06
age2sex 3.712808985559393e-05 0.00012478549324921104 -3.653848580164776e-06 3.365259128736397e-08 0.0026952331402871157 -0.00025321302230695334 7.41449850703333e-06 -6.822951979783281e-08 5.1307811025428274e-08 -3.7734137179375465e-08 -7.519998414196286e-08 8.147503448101668e-08 -9.332718043610467e-08 1.4422732909738104e-07 -4.739006004111342e-08 -8.263069014222565e-08 1.3855985927076514e-08 -2.3448097491320638e-08 3.5736296161485605e-08 1.772625155897678e-07 2.6768159289532282e-08 1.1488834850658163e-09 -5.4191493869361107e-08 -7.18445947913004e-08 -1.3887150658258354e-08 -8.889057849310214e-08 3.3382682572683907e-09 8.403572773636236e-08 -9.167195869993825e-07 -3.933342615075083e-07 2.3170656264945383e-06 2.745172364066383e-07
age3sex -3.601152367105426e-07 -1.1354541469635066e-06 3.363125429035601e-08 -3.1345816109054907e-10 -2.422532883594981e-05 2.301772945033047e-06 -6.822951979782859e-08 6.358697222699091e-10 -4.953388172001608e-10 4.714714162918884e-10 7.405704831482773e-10 -7.459239901142887e-10 8.253316656609486e-10 -1.3287624192166762e-09 5.480901547583194e-10 8.477764164215652e-10 -2.5916936729727155e-10 2.2896981389329504e-10 -2.140472383091993e-10 -1.6441448142380119e-09 -3.88094348783125e-10 -6.65670441994809e-11 4.395776878309042e-10 7.869634788785158e-10 -5.058234216567488e-11 8.442017923006367e-10 -3.378970732116095e-11 -7.023557533120623e-10 9.445598653083255e-09 1.126201624251863e-09 -1.7580275710691627e-08 -3.5946975298480585e-09
pcs.V3 -1.0289769367113361e-06 -5.271883898850509e-07 6.514232691390953e-09 2.171800863071325e-11 2.007366201669469e-05 -1.798548939186349e-06 5.130781102539729e-08 -4.953388171999388e-10 3.52512819821266e-06 1.1436077659085924e-07 -4.2040318469626525e-08 -5.3198441922300245e-08 7.446311992556037e-08 4.18740599565348e-08 -2.6406363469830705e-08 5.8284547396399065e-08 -9.327486147155009e-08 1.1491329994506529e-07 -9.18088279447317e-08 2.2660317974605674e-10 -8.848534075426653e-09 1.2779896756967493e-08 -8.51052483374059e-08 2.153490596885442e-08 1.836702113349174e-08 -1.2122850548267892e-08 8.309858777359015e-08 2.7077134537107262e-08 8.241158783185111e-07 -2.6254440223376753e-06 1.2638983465681037e-06 3.684630900891301e-06
pcs.V4 2.592609553310417e-06 -3.0754484577577737e-07 2.7501910347875377e-08 -3.5260083163857854e-10 -4.2927189709064595e-06 8.397936990742818e-07 -3.773413717903567e-08 4.714714162888005e-10 1.1436077659086174e-07 3.375788752909818e-06 3.3589556397507357e-08 2.1759044273532923e-08 4.022539089549937e-08 -5.138717012545444e-08 -7.119066596555588e-08 4.300594863214148e-08 7.983773580861707e-08 -5.7759848229557675e-08 4.8912594410147884e-08 -3.727081827463939e-08 -1.384411616239752e-07 7.091946076394582e-08 1.1006775013424152e-07 3.4155212879797874e-08 4.191916818660408e-08 3.030949610312712e-08 -2.228605851589279e-09 4.784257545356871e-08 -2.030933202485053e-06 -3.7354374179123493e-07 -1.2519706463679755e-06 -4.520368307622327e-08
pcs.V5 2.902335670661441e-06 -3.212078789756525e-06 8.350326367794168e-08 -6.743449403650694e-10 -2.408546694380789e-05 2.408580178769765e-06 -7.519998414187102e-08 7.405704831474259e-10 -4.2040318469625824e-08 3.3589556397510176e-08 3.105330786454581e-06 4.5831622090885704e-08 1.3377708802998375e-08 3.148059176089788e-08 -2.9902994169780506e-08 -6.278960660541359e-08 8.588446976916442e-08 1.127614495140809e-07 -1.1443158279092219e-08 -4.3082706258932494e-08 3.31565031373814e-08 -3.2657281156800555e-08 -5.6558448524153053e-08 -8.936168384442459e-08 4.5631374456609634e-08 6.558486790038947e-08 5.4910720357332606e-08 1.851461048640302e-08 -3.694678527003361e-07 -5.03597717518122e-07 7.618592054115751e-09 8.092573159438841e-07
pcs.V6 -7.30087087878722e-07 1.3513516288693986e-06 -3.713780803237209e-08 3.0887206319452005e-10 2.9570446707014386e-05 -2.757534933475624e-06 8.147503448107601e-08 -7.459239901148852e-10 -5.319844192229959e-08 2.1759044273528833e-08 4.583162209088398e-08 3.0515156106599505e-06 -1.917932633767812e-09 2.912582304930462e-08 -1.1061426019886705e-08 -7.717492460108398e-08 1.0313801939916562e-07 -1.526701082522642e-08 -3.932378467199062e-08 -3.566019798302507e-08 3.379171275310003e-08 5.618977315069129e-08 -1.0747434876854651e-07 2.9552373184446e-08 -9.084474085912563e-09 1.9231532937760935e-08 -1.0579880955019582e-07 6.25837307195234e-09 -7.657064801606709e-07 4.838492141639492e-07 -5.273502076319254e-07 -1.8515380549414667e-06
pcs.V7 1.2618345445067913e-06 -2.465910655807355e-07 3.735825817993836e-09 -1.5666020747076758e-11 -3.840428668897713e-05 3.3446060273151586e-06 -9.332718043624765e-08 8.253316656623635e-10 7.44631199255592e-08 4.0225390895504755e-08 1.3377708803001723e-08 -1.9179326337688017e-09 3.5478683353646553e-06 3.9538672090935004e-08 -4.607193763032078e-08 -1.3464625828972877e-07 -2.569830760065032e-09 -8.551440362767326e-08 -1.719007969953832e-08 -1.0681896900236676e-07 7.638872279974217e-08 -2.0785392309925537e-08 -1.4048773595307763e-07 -6.7389815721987275e-09 4.541061701452716e-09 2.8046401058017347e-08 -4.307237046687308e-08 -4.8922303795339724e-08 3.940628399918097e-07 -1.9084308851763695e-06 3.141401073117255e-06 -1.9729124255964342e-07
pcs.V8 -1.024103986701821e-05 -1.3214828676922554e-06 4.5540453941909285e-08 -5.165476454652878e-10 5.079568284912943e-05 -4.86508225751237e-06 1.4422732909790617e-07 -1.3287624192216945e-09 4.187405995653792e-08 -5.138717012546421e-08 3.1480591760888e-08 2.9125823049309327e-08 3.9538672090931385e-08 3.436876961828456e-06 8.990816123374519e-08 7.366966467171602e-08 6.5186426110865e-08 2.0422852387262532e-07 -3.875457407119669e-09 -1.1188487472769396e-07 -5.0586845907176835e-08 -2.416722794917494e-08 3.906470433822743e-09 3.589993932436099e-08 1.3933646222978612e-07 7.480580552562703e-08 1.2368709588989334e-08 -5.16807279492341e-08 3.279794222984477e-07 1.0608217081953062e-06 2.6354931156390674e-06 -3.3512390335890723e-06
pcs.V9 -3.515825034880736e-06 1.8816371686032855e-07 1.2895456091394511e-08 -2.8589859550068044e-10 -8.470597007266906e-06 1.2335794854466739e-06 -4.739006004072352e-08 5.480901547547953e-10 -2.6406363469828048e-08 -7.11906659655556e-08 -2.9902994169783385e-08 -1.1061426019882023e-08 -4.6071937630326913e-08 8.990816123375615e-08 3.3846010166498035e-06 3.529191256003746e-08 1.155604369983455e-08 -2.6909876180416715e-08 -5.55359992053172e-08 -1.2121402101059467e-07 -6.0682126963221855e-09 -3.8058563275038956e-08 4.994787639822067e-08 -7.562030125719587e-08 -1.6290493565442384e-07 -1.1527488833689327e-07 -3.646738505911609e-08 -5.992884497712953e-09 -5.831366234132674e-08 -2.0504589858108357e-06 5.6729113993151495e-06 -9.152446392076939e-07
