 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal gpp gmp
intercept 0.009269671993196572 0.0034000082341986725 -0.00010766736448525132 1.0815164700608095e-06 0.010028366435252865 -0.0009763298945305566 2.9834479479304828e-05 -2.8991858950628473e-07 -7.254006291137903e-07 2.1313223575986756e-06 2.407547250556201e-06 -4.6766162058507757e-07 8.487796460063603e-07 -8.021128611081581e-06 -2.732870612841875e-06 -1.7819885998681367e-06 -1.3379648731300785e-06 -3.5667091926154194e-06 -8.193795773929852e-06 -3.174282535013958e-06 -7.278665607268928e-07 2.3505592263455557e-06 4.042122681494449e-06 -3.883754835528785e-07 -2.7317424457337285e-07 -2.8587986806084385e-06 5.530595796824223e-06 -4.2130639837131465e-06 -2.471051623667008e-05 -9.915013534259158e-06 1.4842153389755117e-05 2.9263137189388956e-05
age 0.0034000082341858785 0.00375040683649071 -0.00010875797464914435 9.921563106800242e-07 0.03692339960430464 -0.003421304458205565 9.887388701184853e-05 -8.994507596482617e-07 -2.4574311452403646e-07 -1.3704172904433036e-07 -2.7193328493209408e-06 1.2123629044137033e-06 -4.2876998163452824e-07 -1.0330078572651034e-06 2.5235506526272194e-07 -7.32430260927264e-07 -5.639215209432297e-07 -3.0873004606148392e-06 -1.8173277415916352e-06 6.494264205489626e-07 -3.9583951457945636e-07 2.9114143149131662e-08 1.3773856446128442e-06 1.0706099426999747e-06 -2.0770096973303256e-06 -2.4991317267178024e-06 3.745519745947184e-07 5.059523566449302e-07 -3.436633991518296e-06 -7.355382581733152e-06 -3.0004448206173876e-05 5.366715195312411e-05
age2 -0.00010766736448491345 -0.00010875797464912706 3.1928073095469617e-06 -2.9470420676524646e-08 -0.0010553046126060765 9.896599493765647e-05 -2.8945330282070804e-06 2.6637182704405355e-08 -4.893925482085026e-10 1.9038928830657163e-08 7.142142937342252e-08 -3.3251470507749806e-08 9.147087510365546e-09 3.512595977625606e-08 7.040255018298322e-09 3.270508488801553e-08 1.617601785415399e-08 9.089508882924503e-08 6.725640196123842e-08 -1.679688829644866e-08 5.571523607892194e-09 -1.1364588192933312e-08 -4.426973298240699e-08 -2.0913238681948284e-08 5.0703558582004444e-08 7.007658992298205e-08 -2.2149786017098744e-08 -6.439180538176695e-11 1.6713936697727242e-07 7.763020865326728e-08 1.1693020510146318e-06 -1.6368431268716815e-06
age3 1.0815164700582991e-06 9.921563106806517e-07 -2.94704206765478e-08 2.7533127232899726e-10 9.50646820937224e-06 -9.010745553629043e-07 2.6659401066142546e-08 -2.4828834407023565e-10 7.204450243942139e-11 -2.568853641215499e-10 -5.822707413463623e-10 2.7608289617465056e-10 -6.288759099088057e-11 -3.964633836860562e-10 -1.975342767897252e-10 -3.8486312527515467e-10 -1.3111314666375244e-10 -8.369110470786034e-10 -7.513417597594137e-10 1.3635079508792216e-10 8.90529805468661e-13 1.7692144742149387e-10 4.3997223839593356e-10 9.579620156469896e-11 -3.6318365537371604e-10 -6.345876781850819e-10 3.1473687939525223e-10 -1.2339676965322825e-10 -2.367173876939333e-09 3.3673354583719126e-10 -1.1882787210309947e-08 1.4797329585909838e-08
sex 0.010028366434909277 0.03692339960403536 -0.0010553046125986191 9.506468209307457e-06 0.8216594825130363 -0.07509109831020266 0.0021422325803814096 -1.9242896377920047e-05 1.7785335396856074e-05 -3.5616601412433444e-06 -2.1884077092460985e-05 2.1695406017144596e-05 -2.9387872619262027e-05 4.424271887381356e-05 -7.76277461195357e-06 -1.1931662529819643e-05 -4.8264179413200385e-06 -6.733884689414974e-06 1.83810576963392e-05 4.8776941043181654e-05 1.0277960837617726e-07 -9.171622849522903e-06 -1.8819900803068067e-05 -1.1218862613888426e-05 -1.8516711619020828e-05 -2.5181865541069747e-05 5.085921876500418e-06 3.146517512488441e-05 -0.00018698798744202258 -0.00029075514085484414 0.0009356124457632953 2.6197562047494853e-05
agesex -0.0009763298944954516 -0.0034213044581778867 9.89659949368735e-05 -9.01074555355986e-07 -0.07509109831018272 0.006961514619766374 -0.0002011477648736325 1.8274130194324389e-06 -1.5965295052268245e-06 6.500907142803454e-07 2.188460334199771e-06 -2.0320307277290886e-06 2.543785695382204e-06 -4.1719955807592275e-06 1.0692289093606353e-06 1.3669444809006732e-06 9.219551683468577e-08 6.853638062158035e-07 -1.5289883603793424e-06 -4.504896243669235e-06 -3.999091175923993e-07 5.005115329255062e-07 1.6107761611362752e-06 1.5029346422468427e-06 1.1372335039117795e-06 2.3372696144233066e-06 -4.350901303452538e-07 -2.822458611807937e-06 1.964384261147886e-05 1.8948225185993122e-05 -6.928038097750508e-05 -9.427253530555741e-06
age2sex 2.9834479478347027e-05 9.887388701108814e-05 -2.894533028185764e-06 2.6659401065955226e-08 0.002142232580380244 -0.00020114776487357782 5.886802546484983e-06 -5.414160709604536e-08 4.590163640903944e-08 -2.9144007887620498e-08 -6.808027212663618e-08 6.007186173345329e-08 -7.071656878922373e-08 1.22232467966505e-07 -3.983999633128261e-08 -4.8124108778869085e-08 8.863995154152741e-09 -2.0693904843334248e-08 3.5915782283043853e-08 1.3034169968489018e-07 2.2796854991407998e-08 -5.228011442452262e-09 -4.440034101163057e-08 -5.677393538995731e-08 -1.8396849261066295e-08 -6.974278516224746e-08 1.0610241213647341e-08 7.700789979859705e-08 -6.530047250008838e-07 -3.290492714857851e-07 1.5560867567840455e-06 4.685087509420045e-07
age3sex -2.899185894940174e-07 -8.994507596357968e-07 2.6637182704057783e-08 -2.482883440672071e-10 -1.9242896377904235e-05 1.8274130194314572e-06 -5.414160709603133e-08 5.043191323260197e-10 -4.4192596359536714e-10 3.6533900824145154e-10 6.675984300178665e-10 -5.479229513845388e-10 6.220171341425783e-10 -1.1156114455510092e-09 4.5252384871444603e-10 5.152006181447869e-10 -1.8762081642024818e-10 1.926129586823031e-10 -2.4095367241562996e-10 -1.1991563805250924e-09 -3.1720764372462883e-10 -8.208975331156653e-12 3.6008444470923083e-10 6.280340210037996e-10 2.2711502288492854e-11 6.577717949262936e-10 -1.0487602592478017e-10 -6.531277927511655e-10 6.8783710150781696e-09 9.501717437419055e-10 -1.0115459746132019e-08 -6.126672894444392e-09
pcs.V3 -7.254006291257724e-07 -2.457431145394148e-07 -4.893925477659695e-10 7.204450243541296e-11 1.778533539666788e-05 -1.5965295052095776e-06 4.590163640854673e-08 -4.419259635909364e-10 2.8397919026830693e-06 8.59141974437922e-08 -2.261467142753572e-08 -4.168439657873678e-08 6.650576933722609e-08 3.469948284143856e-08 -1.9990216173134654e-08 4.244805800034965e-08 -7.452672440589862e-08 8.81152581364158e-08 -7.264333319399901e-08 -1.1285692423936135e-09 -4.412623036574159e-09 1.276774617624733e-08 -6.96472403739334e-08 1.3284343839539126e-08 1.2950984076119739e-08 -9.653207727683686e-10 6.842720457449657e-08 2.602350801319207e-08 5.575169303352921e-07 -1.968163328598706e-06 7.976548572378304e-07 3.0443053909008056e-06
pcs.V4 2.1313223576079464e-06 -1.3704172903256586e-07 1.903892883031974e-08 -2.56885364118507e-10 -3.5616601411099214e-06 6.500907142681747e-07 -2.9144007887274736e-08 3.6533900823836207e-10 8.59141974437922e-08 2.722872493244594e-06 2.352635677760262e-08 1.9103055115878667e-08 3.0287421794287064e-08 -4.699383671274605e-08 -5.154594013421345e-08 2.8909721573576075e-08 7.013529108554123e-08 -4.685767508057098e-08 4.132338280622954e-08 -3.3361189812898844e-08 -1.1233802632437686e-07 5.294102729931484e-08 8.948944246604404e-08 3.15224654488117e-08 3.292921933056729e-08 1.8109113769538052e-08 7.802305678045169e-10 3.970916036694808e-08 -1.5932036930808137e-06 -2.815734806514504e-07 -8.277532490881228e-07 -2.3232618988521135e-07
pcs.V5 2.407547250561065e-06 -2.7193328493244386e-06 7.142142937354343e-08 -5.822707413476506e-10 -2.1884077092703633e-05 2.1884603342233823e-06 -6.808027212735191e-08 6.675984300246743e-10 -2.2614671427547148e-08 2.3526356777611493e-08 2.4926202396683208e-06 2.5123322726090254e-08 1.5764308691514555e-08 3.0701767549526125e-08 -2.9554278323200056e-08 -5.38906905058061e-08 6.043793786403114e-08 9.368797656356033e-08 -1.1302792533940041e-08 -2.979200706322443e-08 2.7361507051132635e-08 -2.9858829431710146e-08 -4.644890449479485e-08 -7.724627227249146e-08 3.604699608167794e-08 4.8162670810660704e-08 4.355589800223213e-08 1.9699274826900325e-08 -2.5031653689442647e-07 -4.7535886829347263e-07 -3.6735735389363544e-07 1.1670674667602523e-06
pcs.V6 -4.6766162059496917e-07 1.2123629044055502e-06 -3.3251470507526646e-08 2.760828961727306e-10 2.1695406017142858e-05 -2.0320307277295113e-06 6.007186173348275e-08 -5.479229513849604e-10 -4.168439657873161e-08 1.910305511587486e-08 2.5123322726096954e-08 2.465286179317807e-06 -2.9588153048902e-09 2.0337695516098295e-08 -9.268452722567415e-09 -6.141979521965858e-08 7.78205793457876e-08 -1.1667637160954445e-08 -3.886963612249853e-08 -2.7248200981769275e-08 3.006761169918035e-08 5.111400472712537e-08 -8.654034754807135e-08 2.4905566329479285e-08 -5.079983479692865e-09 1.5289103159337428e-08 -8.742900604412149e-08 -1.487355000326492e-09 -5.610771093989704e-07 2.604832219359895e-07 -5.660418929359852e-07 -1.2448475144782453e-06
pcs.V7 8.487796460166689e-07 -4.2876998162554943e-07 9.147087510106528e-09 -6.288759098852809e-11 -2.938787261918523e-05 2.5437856953754783e-06 -7.071656878904067e-08 6.220171341410115e-10 6.650576933722196e-08 3.028742179428947e-08 1.5764308691504166e-08 -2.9588153048881073e-09 2.8618809478552836e-06 3.3263732129433794e-08 -4.548529644757266e-08 -1.1471239439873074e-07 -1.1929344240358146e-08 -6.840660235903693e-08 -2.661047060727861e-08 -7.247662276363014e-08 5.2881296234544876e-08 -8.612785450332495e-09 -1.1264759612954815e-07 -1.2034025340802497e-08 -2.2467792045911247e-09 2.1478618888962852e-08 -3.8022677215619875e-08 -2.9827367986266034e-08 2.5315475958160423e-07 -1.5753016427086509e-06 2.861486816405394e-06 -3.14252115284997e-07
pcs.V8 -8.021128611116782e-06 -1.0330078573145037e-06 3.512595977767492e-08 -3.9646338369884405e-10 4.4242718873291895e-05 -4.1719955807111135e-06 1.222324679651207e-07 -1.115611445538471e-09 3.469948284143604e-08 -4.699383671274395e-08 3.0701767549555077e-08 2.0337695516084048e-08 3.3263732129446824e-08 2.782788735562815e-06 8.079456149628616e-08 5.703939442241262e-08 4.6000824894360416e-08 1.6450384028271202e-07 -1.486238875666336e-08 -9.394396857441375e-08 -4.573652632958281e-08 -1.5239881356986007e-08 5.611087140452855e-09 2.201678948331595e-08 1.0559888536052856e-07 6.098294352271282e-08 1.0875979856178154e-08 -4.559550097666428e-08 1.6600821670196278e-07 1.0471332088972727e-06 1.8836682605450254e-06 -2.6726946249054785e-06
pcs.V9 -2.7328706128278263e-06 2.5235506528145265e-07 7.040255017754818e-09 -1.9753427678476512e-10 -7.76277461170531e-06 1.0692289093376845e-06 -3.98399963306213e-08 4.5252384870845223e-10 -1.9990216173133367e-08 -5.154594013421481e-08 -2.955427832321421e-08 -9.26845272256034e-09 -4.548529644757801e-08 8.079456149628649e-08 2.736858125968457e-06 2.9969305577967e-08 4.857003620310636e-09 -9.735903201192028e-09 -5.061825305516668e-08 -9.305357995902174e-08 -1.1146975597289912e-08 -2.6842994749986545e-08 4.287975526584003e-08 -6.301795235828129e-08 -1.2760904821396166e-07 -9.747624744757502e-08 -1.9822715006959726e-08 -9.144505120711656e-09 1.5026158436324147e-08 -1.8152574134983885e-06 4.80130660858529e-06 -6.466684366075713e-07
pcs.V10 -1.7819885998573959e-06 -7.324302609163033e-07 3.270508488770693e-08 -3.8486312527243205e-10 -1.1931662529773464e-05 1.366944480896788e-06 -4.812410877876867e-08 5.1520061814398e-10 4.244805800034589e-08 2.8909721573578213e-08 -5.389069050581435e-08 -6.141979521965712e-08 -1.147123943987297e-07 5.7039394422401386e-08 2.996930557797218e-08 2.845662689372903e-06 2.1118521536624974e-09 2.275636328848204e-08 1.1087201911535225e-09 -6.011479413552581e-09 -4.1795561796012806e-08 1.2392111127947639e-08 1.4271473950156434e-07 3.386946868151051e-08 2.177742710881777e-08 3.3663631565583715e-09 2.702912304530944e-08 -4.449027566654713e-08 -2.253853536279737e-07 7.630148172327388e-07 -8.831312933777042e-07 -6.521267700488632e-07
pcs.V11 -1.3379648731359902e-06 -5.639215209532818e-07 1.6176017854448573e-08 -1.3111314666646753e-10 -4.82641794148283e-06 9.219551684997749e-08 8.863995153704704e-09 -1.87620816416119e-10 -7.452672440590168e-08 7.013529108554392e-08 6.043793786403803e-08 7.782057934578299e-08 -1.192934424035393e-08 4.6000824894354567e-08 4.857003620313597e-09 2.111852153666563e-09 2.80018397184378e-06 8.963688984079493e-08 3.741652338962138e-08 -4.2491938005985414e-08 3.04381344527614e-08 -7.132526891396608e-08 -3.7881336639223884e-08 4.0672745456549784e-08 -8.714240847925682e-08 6.695128425201037e-08 -6.229895918965722e-08 6.286563250859228e-08 5.853823150135691e-07 -1.2807574685500657e-06 1.7005149054327405e-06 1.9542486832271292e-07
pcs.V12 -3.5667091926190074e-06 -3.0873004606302485e-06 9.089508882970805e-08 -8.369110470829832e-10 -6.733884689802138e-06 6.853638062527011e-07 -2.0693904844431106e-08 1.9261295869255093e-10 8.811525813640436e-08 -4.6857675080561873e-08 9.368797656356966e-08 -1.1667637160965138e-08 -6.840660235902345e-08 1.6450384028268534e-07 -9.735903201178593e-09 2.2756363288493508e-08 8.963688984079021e-08 2.751170956582864e-06 -1.287596329718736e-07 -3.799232399417273e-08 2.1173684615905208e-08 -4.529056444672605e-08 -4.7257621762466574e-08 -7.082793599128432e-08 -7.783553165495166e-08 -7.888255710318525e-09 2.660152358996899e-09 3.224271313132336e-08 5.012979793408911e-07 -2.6826278172066677e-07 2.5592219004862933e-06 -2.2504743077432773e-06
pcs.V13 -8.193795773938855e-06 -1.8173277416089363e-06 6.725640196174753e-08 -7.513417597641254e-10 1.8381057696023946e-05 -1.5289883603497736e-06 3.591578228217831e-08 -2.4095367240765656e-10 -7.264333319400455e-08 4.132338280623351e-08 -1.1302792533928396e-08 -3.886963612250688e-08 -2.6610470607268554e-08 -1.4862388756675535e-08 -5.061825305516058e-08 1.1087201911619089e-09 3.7416523389620796e-08 -1.2875963297186714e-07 2.8516175683103526e-06 -8.1344939121712e-08 1.9787539267653885e-08 1.4764689850207381e-09 -7.50399842647468e-08 -2.3865913160853084e-08 -1.564081929333044e-07 -3.27169878484951e-10 -6.478415211294376e-08 5.158836042533904e-09 5.985931573431916e-08 8.543737195986706e-07 -8.650132996278319e-08 -2.1403600043162657e-07
pcs.V14 -3.1742825350291474e-06 6.494264205364297e-07 -1.6796888296083962e-08 1.3635079508455717e-10 4.8776941042992596e-05 -4.504896243652491e-06 1.3034169968442878e-07 -1.1991563805210934e-09 -1.1285692423868767e-09 -3.3361189812902834e-08 -2.9792007063203695e-08 -2.7248200981774387e-08 -7.247662276362892e-08 -9.394396857439203e-08 -9.305357995903111e-08 -6.011479413549685e-09 -4.249193800597694e-08 -3.79923239941466e-08 -8.13449391216937e-08 2.756775277911182e-06 -2.6258291518329225e-08 -3.001040715393406e-08 2.3552296367697283e-08 -8.664220810744346e-08 3.8806192725091495e-08 -6.104466765486391e-08 -3.016862509099091e-08 2.3372392450034893e-08 -9.041542701693606e-07 -1.474657234382308e-07 1.7959025634607615e-06 -2.4679419404886565e-06
pcs.V15 -7.278665607353853e-07 -3.958395145913383e-07 5.5715236082382835e-09 8.905298022925162e-13 1.02779608199839e-07 -3.999091175759841e-07 2.2796854990931393e-08 -3.1720764372027615e-10 -4.412623036576069e-09 -1.123380263243749e-07 2.736150705114193e-08 3.006761169917535e-08 5.288129623454878e-08 -4.573652632958526e-08 -1.1146975597288622e-08 -4.179556179600873e-08 3.043813445276267e-08 2.117368461591331e-08 1.9787539267656952e-08 -2.6258291518336656e-08 2.816208657184645e-06 -2.2704852342662404e-08 -3.423240292543056e-08 -1.5843141426623153e-08 4.869050131829755e-08 -1.2664454917257755e-07 -1.8906188632988394e-08 -8.196924707453467e-08 6.559796312099084e-07 3.634535090604716e-07 1.5512409954460141e-06 -2.9659955200225886e-06
pcs.V16 2.350559226344878e-06 2.9114143148186248e-08 -1.1364588192905749e-08 1.7692144742124246e-10 -9.171622849532257e-06 5.005115329264101e-07 -5.2280114424792425e-09 -8.208975330906044e-12 1.2767746176246978e-08 5.2941027299315374e-08 -2.985882943170945e-08 5.111400472712493e-08 -8.612785450332708e-09 -1.5239881356986762e-08 -2.6842994749986383e-08 1.23921111279477e-08 -7.132526891396604e-08 -4.5290564446725334e-08 1.476468985020849e-09 -3.0010407153934166e-08 -2.2704852342662437e-08 2.7858300893770227e-06 -3.511155335298568e-09 -5.2988691157129644e-08 -7.813598850975997e-08 -3.275372731294605e-08 -9.30453696572557e-08 -1.8892291973786238e-08 -1.9590949988132725e-08 -1.8454983002607882e-06 1.9056964344154718e-06 9.72184514302333e-07
pcs.V17 4.042122681507148e-06 1.3773856446316144e-06 -4.426973298295295e-08 4.399722384009246e-10 -1.881990080282192e-05 1.6107761611132573e-06 -4.440034101095881e-08 3.6008444470305846e-10 -6.964724037393065e-08 8.948944246604141e-08 -4.6448904494806615e-08 -8.654034754806471e-08 -1.1264759612955497e-07 5.611087140457117e-09 4.2879755265837124e-08 1.4271473950155785e-07 -3.788133663922447e-08 -4.7257621762475706e-08 -7.503998426475043e-08 2.3552296367709668e-08 -3.423240292542931e-08 -3.5111553352981983e-09 2.8698418700984054e-06 4.897678767493114e-08 1.5634685907471657e-07 6.084891362769982e-08 -7.716884296018417e-09 -1.4895090302937284e-07 -4.0114712184133543e-07 -8.822435012254758e-08 1.0225988690145675e-07 -8.564158351337609e-07
pcs.V18 -3.883754835341462e-07 1.0706099427253774e-06 -2.0913238682686327e-08 9.57962015714447e-11 -1.1218862613559232e-05 1.502934642216213e-06 -5.677393538906841e-08 6.280340209956793e-10 1.3284343839541724e-08 3.1522465448808515e-08 -7.724627227250967e-08 2.490556632948849e-08 -1.2034025340809947e-08 2.2016789483318184e-08 -6.301795235828307e-08 3.386946868150265e-08 4.067274545654716e-08 -7.082793599130073e-08 -2.386591316086047e-08 -8.664220810742968e-08 -1.5843141426623308e-08 -5.2988691157129445e-08 4.8976787674934207e-08 2.7440750014744985e-06 -1.0760187097203703e-07 2.2454461303731025e-08 -5.679183379544499e-08 9.22904094901171e-08 -3.9227287833893326e-07 1.2520161140719815e-07 -2.821822215632997e-06 3.8913828958391446e-06
pcs.V19 -2.7317424458068666e-07 -2.0770096973498035e-06 5.070355858257949e-08 -3.631836553790591e-10 -1.8516711619426994e-05 1.1372335039501257e-06 -1.8396849262195397e-08 2.2711502298944136e-11 1.2950984076109176e-08 3.2929219330575225e-08 3.60469960816898e-08 -5.079983479704306e-09 -2.2467792045783935e-09 1.0559888536050426e-07 -1.2760904821395068e-07 2.177742710882812e-08 -8.714240847925925e-08 -7.783553165494781e-08 -1.564081929333098e-07 3.880619272506677e-08 4.869050131829182e-08 -7.813598850975962e-08 1.5634685907472375e-07 -1.0760187097202505e-07 2.779392060785939e-06 7.373558630630435e-08 9.464367617734425e-08 -1.870377521331642e-08 6.296765106265888e-07 1.383068353997724e-06 5.885678404706918e-07 -3.654519952146925e-06
pcs.V20 -2.858798680607091e-06 -2.4991317267246037e-06 7.007658992319041e-08 -6.345876781870706e-10 -2.5181865541238134e-05 2.337269614439885e-06 -6.974278516275557e-08 6.577717949311745e-10 -9.653207727785487e-10 1.810911376954491e-08 4.816267081065763e-08 1.5289103159332345e-08 2.1478618888971303e-08 6.098294352268828e-08 -9.747624744756124e-08 3.366363156565238e-09 6.695128425200427e-08 -7.888255710327912e-09 -3.27169878494535e-10 -6.10446676548811e-08 -1.2664454917258562e-07 -3.2753727312947e-08 6.08489136277106e-08 2.245446130374751e-08 7.373558630629241e-08 2.7470935311448954e-06 6.229137122500104e-08 8.344647002078022e-08 5.435324965535824e-07 -5.30166413448606e-07 -1.8569925763642612e-06 1.8883367307638097e-06
pcs.V21 5.530595796820145e-06 3.745519745918443e-07 -2.214978601701871e-08 3.1473687939455606e-10 5.085921876517229e-06 -4.350901303469751e-07 1.0610241213702e-08 -1.0487602592532199e-10 6.84272045744988e-08 7.802305678032653e-10 4.355589800223398e-08 -8.742900604412113e-08 -3.80226772156214e-08 1.0875979856184644e-08 -1.982271500696226e-08 2.7029123045308758e-08 -6.229895918965555e-08 2.6601523590009535e-09 -6.478415211293992e-08 -3.0168625090987703e-08 -1.890618863298652e-08 -9.304536965725592e-08 -7.716884296021533e-09 -5.679183379544876e-08 9.464367617734771e-08 6.229137122500311e-08 2.8350377185454483e-06 1.7776439877219644e-08 5.069721989025347e-07 3.0673177509747245e-07 5.900651052041047e-07 -6.527295776585009e-07
