 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal gpp gmp gpm gmm
intercept 0.02935539324433108 0.010785810988111535 -0.00034783139829979283 3.5612631256484775e-06 0.04988002271149805 -0.005092556722921003 0.00016426079029936399 -1.6873708503801785e-06 9.185649726878323e-07 9.72862448091339e-07 4.655484559531456e-06 -8.72517620945937e-06 3.7094233987181433e-06 -1.6882275496662235e-05 5.437989699488669e-06 2.0268610036472176e-06 -5.184309621868676e-06 -2.3999160078918438e-06 -1.7571231582493723e-05 -4.80194681356076e-06 -7.929332632096853e-06 2.898852013355774e-07 2.6367696431784245e-06 1.6626644081429578e-06 5.959452569603344e-06 1.3853464827067297e-06 1.2570537307205024e-05 -1.0015828901230943e-05 -2.848286138599961e-05 -8.76242646765299e-05 0.00018070239328098686 0.00011685952489632028 8.130662953526272e-05 3.432575881390038e-05 -5.794132472633412e-05
age 0.01078581098807358 0.008310216217779151 -0.0002498039343516361 2.374621259889204e-06 0.07764053869066816 -0.007427627764956093 0.00022282268561189152 -2.1159413137135437e-06 3.115320474599051e-06 -3.222193205831402e-06 -6.487829609527889e-06 -2.2085533782364727e-07 1.4918259034064935e-06 -1.8166025932756678e-06 3.0930798107802155e-06 1.3873422265612107e-06 3.405106657645733e-08 -3.7700960074866396e-06 -5.5348088045112455e-06 1.7151928675282485e-06 -2.9213665802219184e-06 -1.8459558184410653e-06 1.4835112569158917e-06 1.8901144380743206e-06 1.0170997938011805e-06 -3.0532201469779502e-06 1.997435943889749e-06 -7.478958656086528e-07 3.5851260241895555e-06 7.019376588431912e-05 6.480449406350086e-05 -0.00010283702144530452 3.1629339260064996e-06 -8.472828398543065e-05 8.64451091743956e-05
age2 -0.00034783139829891235 -0.00024980393435193734 7.595806301022195e-06 -7.299632997654704e-08 -0.0023119347862137923 0.0002236339021768593 -6.7833943482643645e-06 6.51023894023482e-08 -1.1090191230108864e-07 1.2739884861995233e-07 1.7899322942893987e-07 1.9897510121287306e-08 -4.678809794380846e-08 6.176543970772372e-08 -7.49669205464331e-08 -3.1181719789302226e-08 4.250206358275322e-09 1.0029489734039335e-07 2.012495288702239e-07 -5.518150374420365e-08 8.641960976652261e-08 3.790847995061432e-08 -4.4101379866618206e-08 -3.742088488361913e-08 -4.222029962803989e-08 8.313420200793041e-08 -8.004333043488633e-08 4.711857334882755e-08 1.097035683545533e-08 -2.00894957721066e-06 -1.8459190697510042e-06 3.4514213721360065e-06 -6.089860882687683e-07 1.9681639918881708e-06 -2.3699079825607272e-06
age3 3.5612631256402447e-06 2.374621259892233e-06 -7.299632997655957e-08 7.092948698968254e-10 2.1843202393167493e-05 -2.1337940103279477e-06 6.540772998779182e-08 -6.344988860919101e-10 1.2019566014649735e-09 -1.3929673111875613e-09 -1.5664291030856443e-09 -3.3300544657252426e-10 4.2908305137769317e-10 -6.915291288060747e-10 5.774632200145543e-10 2.66953570003676e-10 -8.181429447920359e-11 -8.115461295616593e-10 -2.2414865287333515e-09 5.430161800865813e-10 -8.159030481813888e-10 -2.5138223757229476e-10 4.0256640965614854e-10 1.8979431322966212e-10 5.280265614702353e-10 -7.068875760268244e-10 9.948034834974664e-10 -6.491242162537625e-10 -1.6014821557269616e-09 1.782637461882209e-08 1.7593200507835482e-08 -3.3324777402364195e-08 9.159926373726777e-09 -1.233325487541886e-08 1.8652419524082222e-08
sex 0.049880022710429864 0.07764053869012019 -0.002311934786197102 2.1843202393006967e-05 1.628545273357948 -0.15251954886405863 0.004475635714609535 -4.1517557980057126e-05 6.948374807167774e-05 -5.997541902982961e-05 -7.456073001619474e-05 2.775892655646999e-05 -4.9327355842080205e-05 9.980256139740991e-05 -7.784099230272356e-06 3.0504812200933426e-05 8.974431979755556e-06 1.1215306578363275e-05 -1.2783102190258935e-05 8.235745795205369e-05 -2.432835190068766e-06 -2.7733555305973347e-05 -3.5185429049301224e-05 -5.0612571700828635e-05 -5.941155180107743e-06 -2.049610899976072e-05 4.080987337898044e-05 5.2713735249186616e-05 -0.0003885560484839745 0.0015145105408295833 0.0014863342673019622 -0.0015458954739391213 0.00035911076872854663 -0.0013077572305766724 0.00043858820320332955
agesex -0.005092556722814061 -0.007427627764893065 0.0002236339021749685 -2.133794010310089e-06 -0.1525195488640738 0.014469918814016004 -0.0004295451171390933 4.025720718494307e-06 -6.889645880023686e-06 6.3029672988076715e-06 7.812268013205986e-06 -2.634552964534614e-06 4.2796465171063345e-06 -9.819560362316236e-06 1.1563728922077899e-06 -2.8616681257647314e-06 -1.4971514380289972e-06 -1.2695517473575145e-06 2.3980605479724973e-06 -8.03055487046241e-06 -3.259236170687602e-07 2.318085976745163e-06 2.6746309003673637e-06 5.596438967144855e-06 -1.7210584410890926e-07 2.1501204716329337e-06 -3.819135619530109e-06 -4.557300529800208e-06 3.682298627994916e-05 -0.00015057765978774778 -0.00013823290998407053 0.00017535469591114142 -4.919026112348376e-05 0.00012592253939247761 -4.231823194787141e-05
age2sex 0.00016426079029600285 0.00022282268560974895 -6.783394348200764e-06 6.540772998719786e-08 0.004475635714610491 -0.00042954511713914136 1.289930494036178e-05 -1.2223332175006817e-07 2.1589524605916552e-07 -2.1110057555883724e-07 -2.538153742871456e-07 7.969397163051055e-08 -1.204747657979847e-07 3.0099544745498116e-07 -4.472311159872061e-08 8.369702322860387e-08 6.244108133938032e-08 4.650877963148065e-08 -1.1429311686969302e-07 2.4483727758472144e-07 2.3308282582767545e-08 -5.863417145485089e-08 -6.54786101361737e-08 -1.8588003054134963e-07 2.4338048757287826e-08 -7.20242274674176e-08 1.128191397478152e-07 1.20480791993826e-07 -1.1715993505630443e-06 4.6825538844645305e-06 3.883709969200787e-06 -5.86588352047392e-06 1.8756218403414982e-06 -3.2283305297465128e-06 1.2335431252529327e-06
age3sex -1.6873708503507634e-06 -2.1159413136972417e-06 6.510238940185864e-08 -6.344988860872717e-10 -4.1517557980071424e-05 4.025720718495264e-06 -1.2223332175008318e-07 1.1714034533795982e-09 -2.179298023861681e-09 2.220597250395364e-09 2.5840417892142297e-09 -7.453136397369715e-10 1.0921409877501975e-09 -2.885831296294739e-09 5.206583682121136e-10 -7.882261815684877e-10 -7.225608842060527e-10 -5.283996004229056e-10 1.4869222239237201e-09 -2.359513664362236e-09 -3.217172826660324e-10 4.917151463056187e-10 4.613642674143311e-10 1.888816549073633e-09 -4.154850202385749e-10 7.447926925296269e-10 -1.1310621163108871e-09 -1.0061757553859728e-09 1.2106452667620359e-08 -4.591126920711518e-08 -3.33860300486534e-08 6.010734885500545e-08 -2.1024453366259064e-08 2.1841279260183954e-08 -1.0487210320490452e-08
pcs.V3 9.185649726338542e-07 3.115320474568855e-06 -1.109019123001855e-07 1.2019566014564473e-09 6.948374807170845e-05 -6.889645880025942e-06 2.1589524605920994e-07 -2.1792980238618585e-09 4.857471647444889e-06 3.5836028333756974e-08 -9.853731247729543e-08 -1.0125043039327696e-07 1.2873083743607782e-07 8.74067433715437e-08 -3.0695776341312324e-08 9.429289151401826e-08 -1.141583745830544e-07 1.5431221843553956e-07 -1.522540292638949e-07 -1.2711501430468395e-08 2.5035348206884155e-08 -2.698373373940559e-08 -1.785360219218464e-07 1.8924436084684903e-08 7.35334083265931e-08 -2.2126000457190555e-08 1.4302716828808697e-07 9.298956157421761e-08 7.311162486923237e-07 -2.6944291292028962e-06 -4.639032894277281e-06 9.540099392081e-07 4.898813967051334e-06 2.0012315971334087e-06 7.405033082733606e-06
pcs.V4 9.728624481460056e-07 -3.222193205797664e-06 1.2739884861893888e-07 -1.3929673111779679e-09 -5.997541902976936e-05 6.3029672988012426e-06 -2.1110057555862275e-07 2.2205972503931076e-09 3.5836028333761315e-08 4.54947542781387e-06 -1.6461806200946864e-08 9.018832244581577e-08 9.88056541650311e-08 -1.236210396586359e-08 -1.1650444835751451e-07 8.633433649975997e-09 8.619264325389785e-08 -8.92369924758723e-08 5.290305840909505e-08 -1.067544461749171e-07 -2.2017379667615514e-07 1.1645542446489824e-07 1.471653498230246e-07 8.610597193732506e-08 1.1683678183607549e-07 4.206557522168794e-08 -8.493430176264735e-08 4.0552561615889086e-08 -1.1197662628789513e-06 -4.84854302320796e-06 -8.046563311598121e-07 8.99135779241876e-07 2.5604484012840277e-06 -6.238492811417343e-06 2.128872048382053e-06
