 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal
intercept 0.0001330707868681501 5.979365987194416e-06 -1.631596045676545e-07 1.6158815744029792e-09 -3.08654540032247e-05 2.700245280918341e-06 -7.079591961958303e-08 5.883539601287221e-10 1.6829872535696975e-07 2.399579929644952e-07 -1.0174304116737963e-07 2.0156694654999403e-08 -1.1822514468096464e-07 7.229720085768875e-08 -3.7180069165750085e-08 7.680396410957262e-08 -5.899999346873544e-08 -4.946637964119062e-08 -2.5560335696983433e-08 -8.017157489554407e-08 4.9490302889772687e-08 5.5215098676505846e-08 -3.383658788065072e-08 -4.1307469353938125e-08 6.921965177520004e-09 -3.8927161530038e-08 1.6862998520135497e-08 -2.7494183860826353e-08 3.6225843064298e-08 9.937141757440411e-07 -8.267436992811611e-07
age 5.97936598702636e-06 0.00020897481321647385 -4.795511550789613e-06 3.4200100509773704e-08 0.0024771466205636473 -0.00018653993271500196 4.2555454349211666e-06 -3.0113674628713364e-08 -3.825255141095589e-08 2.3744928738576486e-07 -1.677095452697437e-07 1.6654649247526727e-07 1.4970028640036648e-07 1.1390989090530059e-07 1.06918685511375e-07 5.909668981243303e-09 7.586063447808068e-08 -2.8036455706010267e-07 3.676782341448257e-08 2.085315232521651e-08 -7.089444088888195e-08 -2.5107062490115314e-07 -1.4717050422845547e-07 1.9879764328556033e-07 1.6086247907442457e-07 -1.1075040102802604e-07 1.1528975572881157e-07 2.8922382731672585e-07 -1.0570007008265693e-06 3.020888719341489e-07 6.56812879640247e-07
age2 -1.6315960457067644e-07 -4.7955115507893905e-06 1.1210844698362057e-07 -8.127921247303451e-10 -5.5489065485019076e-05 4.269750754908493e-06 -9.93050348890237e-08 7.147650556123365e-10 2.2858415284176924e-09 -4.849252582725735e-09 3.3450959194716413e-09 -3.834485945852125e-09 -3.6851555485118913e-09 -3.2067785721673547e-09 -1.952791438301545e-09 2.7046429817578214e-10 -1.6277863119053654e-09 6.59427760762001e-09 -6.392515544876752e-10 -3.467674854134624e-10 1.4515124602654434e-09 5.199278184566179e-09 2.36282057923044e-09 -4.168951606444999e-09 -4.05736116836407e-09 2.2540262401608884e-09 -3.1022561647383865e-09 -6.73885690061426e-09 2.2052367580779545e-08 -1.4682555656771858e-08 -7.573745530668992e-09
age3 1.6158815744119196e-09 3.42001005097762e-08 -8.127921247304493e-10 5.987423262431394e-12 3.8719742418630124e-07 -3.031321542326626e-08 7.172055987877768e-10 -5.247414823611266e-12 -2.3741006286681913e-11 3.3270889732899285e-11 -2.3677083370505643e-11 2.7054396978262105e-11 2.6231958906257498e-11 2.652648503041329e-11 1.1446719659344467e-11 -2.721046458630964e-12 1.2574108496150311e-11 -4.748157689079409e-11 1.805409252692808e-12 2.0770268097235446e-13 -9.86062995409787e-12 -3.292951817069034e-11 -1.1797633426517387e-11 2.7520859040395052e-11 3.1329894155017e-11 -1.4674708056968963e-11 2.4670204578413067e-11 4.820856318834775e-11 -1.3545393002235876e-10 1.3468244345406236e-10 3.50751855164729e-11
sex -3.0865454004022226e-05 0.0024771466205609897 -5.5489065484950826e-05 3.871974241857673e-07 0.08812751896978663 -0.00658675539192179 0.00015011550903977825 -1.0663481803572354e-06 -1.4081844993902485e-07 -4.344602190368965e-07 1.2717442121289749e-06 2.088710809553431e-06 -1.478720072913305e-06 -7.191613636922416e-07 1.295545638303179e-06 -1.461285335315564e-06 -2.424425014078865e-06 -2.3384304393900734e-06 7.870080520058493e-07 2.295269097892255e-06 1.3407760236664416e-06 -1.8448385427641429e-06 -3.2047399331526335e-06 1.3747284300480534e-06 1.1371218084477651e-06 -1.114608579561007e-06 3.3488339304653972e-06 6.662045549288403e-07 -2.1512950276370624e-05 -8.938164961964856e-06 5.4731135126522623e-05
agesex 2.7002452804828184e-06 -0.00018653993271478342 4.269750754903002e-06 -3.0313215423225055e-08 -0.00658675539192205 0.0005056054815496974 -1.1759431870630334e-05 8.490006637355041e-08 4.925709794382069e-08 4.980176224524038e-08 -8.968922954119561e-08 -1.3436830178308684e-07 9.726853426162459e-08 2.7775018492275963e-08 -4.027480850567249e-08 1.253302105816788e-07 1.7760938770775226e-07 1.8764682756691946e-07 -7.331992953736485e-08 -1.7159865801692618e-07 -1.2590765471524307e-07 1.3273236356054093e-07 1.9704479272160943e-07 -6.53379859455525e-08 -1.6197825524637258e-07 8.030762400739153e-08 -2.876696762853673e-07 -5.9600819606511176e-08 1.7825164607061695e-06 4.857684426095149e-07 -3.6948011175970057e-06
age2sex -7.079591963125009e-08 4.255545434917651e-06 -9.93050348889336e-08 7.1720559878705e-10 0.00015011550903978912 -1.1759431870630702e-05 2.78592197815089e-07 -2.044309660353975e-09 -2.0085607303113823e-09 -1.5416669740705891e-09 1.724121363806367e-09 3.0656850446993456e-09 -2.1192696742919662e-09 -8.577422128512633e-11 1.0169670525188574e-10 -3.2937086518759647e-09 -3.6304113966873237e-09 -4.3018773249061915e-09 1.5060612991905985e-09 3.686831721175057e-09 3.3692446492296493e-09 -2.555489090651665e-09 -4.014870127006495e-09 5.840218371854694e-10 5.098992174687087e-09 -2.024784360772954e-09 7.057473645541957e-09 1.0969990819506446e-09 -4.1038751221086456e-08 -8.226727902245973e-09 7.854410660952887e-08
age3sex 5.883539601228197e-10 -3.0113674628693175e-08 7.147650556117451e-10 -5.24741482360624e-12 -1.0663481803573413e-06 8.49000663735551e-08 -2.0443096603540222e-09 1.523428909731077e-11 1.7870821859344553e-11 1.514413176066065e-11 -8.62815595234343e-12 -2.420932011572428e-11 1.679071911694203e-11 -2.02610494421864e-12 2.5828747962139938e-12 2.4218135868690895e-11 2.2066045968634358e-11 2.954296947893664e-11 -9.179233129212611e-12 -2.4236962013341912e-11 -2.589056213656568e-11 1.4718724738983157e-11 2.6837776732121453e-11 2.8295764127850547e-12 -4.4222985616266877e-11 1.647950662241093e-11 -5.371785653752987e-11 -6.124226685468262e-12 3.041921835065397e-10 3.214589085147383e-11 -5.235354370478665e-10
pcs.V3 1.682987253570168e-07 -3.8252551411048444e-08 2.285841528419733e-09 -2.374100628669577e-11 -1.4081844994359285e-07 4.925709794416978e-08 -2.008560730319472e-09 1.7870821859402895e-11 1.3349133381172323e-06 5.721951727730679e-08 -2.842329105202828e-08 -2.4788977559983663e-09 8.630976465290304e-09 1.7783762289707234e-08 -4.3997158826183265e-09 6.907307315869271e-09 6.844045595315996e-09 1.0969016410679797e-08 -7.594698568727209e-09 5.586756491876401e-09 -3.0083232532496117e-09 -1.117688362377285e-08 -8.670567739101104e-09 -1.6468221460424723e-08 -1.5530779272454373e-09 -6.166173447096719e-09 1.1580499786252916e-08 9.942679293833397e-11 1.222843434221668e-07 5.206016381075433e-07 5.473282007037883e-07
pcs.V4 2.399579929645332e-07 2.374492873860285e-07 -4.8492525827319045e-09 3.3270889732944056e-11 -4.344602190281907e-07 4.9801762244560867e-08 -1.5416669740545232e-09 1.5144131760542877e-11 5.7219517277306544e-08 1.386999326883275e-06 2.0448103874236057e-08 2.427021154857435e-09 1.8520302599531383e-08 -1.651171771686066e-08 2.7601921818585495e-09 1.995353435434182e-08 -6.436361665315019e-09 -5.797777615787031e-09 1.021310753835987e-08 -1.230578044984969e-08 -1.165518642501924e-10 1.3426224446061178e-08 1.3300374112212807e-08 3.7150686741685946e-09 7.790755801416535e-09 -8.815022199594243e-09 -1.5328181572274813e-08 -2.399270809776495e-09 -1.6929153647086132e-07 -7.943638017099986e-07 -8.330046212912363e-07
