 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal
intercept 0.0001139037063283391 6.8918574702183246e-06 -1.9102515482371755e-07 1.8719816290810995e-09 -1.643264379421642e-05 1.4783005146006347e-06 -4.0993268018356886e-08 3.7989932180087427e-10 2.0260763740423971e-07 2.304061457071822e-07 -1.4634097380960657e-07 -5.022509427809869e-08 -7.706632331822128e-08 7.11146770726927e-08 -5.353623228688824e-08 5.9030046723420626e-08 -3.8416189870507336e-08 -8.187736453890678e-08 -8.163742851469194e-08 -5.6781663557826233e-08 3.337575076996481e-08 4.4269257950446733e-08 -2.9200885073902802e-08 -3.7837520145318247e-08 9.723101710117537e-09 -1.6369818193254155e-08 4.4105066147057425e-08 -3.528114827556627e-08 -1.1274561853714788e-07 1.8022029603230815e-06 -4.2745130301823624e-07
age 6.891857470241115e-06 0.00024307228857560595 -5.5965150089450956e-06 4.002110105943867e-08 0.0029549632912133144 -0.00022362786315459457 5.130240700206708e-06 -3.651775748286888e-08 -6.921974056251015e-08 2.1896750287104265e-07 -1.1811562693395222e-07 1.99784307448933e-07 1.097252901683027e-07 9.149567276174388e-08 1.1036496813334846e-07 6.58834595501794e-08 6.843969443695899e-08 -3.605641192403697e-07 -3.0009534587710236e-08 5.276917367987921e-08 -1.5259995193939163e-07 -2.463140965696747e-07 -2.013959600645905e-07 2.3081426078396556e-07 1.7509781023865923e-07 -1.5977135647644807e-07 1.1843960809445388e-07 3.0108807602288605e-07 -8.612172231325764e-07 -3.708544522429748e-08 6.816754043610711e-07
age2 -1.9102515482778707e-07 -5.596515008944674e-06 1.313090539658717e-07 -9.548133131607183e-10 -6.645900979541769e-05 5.1386776090622315e-06 -1.201781342894421e-07 8.700780822210439e-10 3.4058152398459844e-09 -4.597715392300115e-09 2.0899343792147112e-09 -4.8005036041121076e-09 -2.7465581925632504e-09 -2.9117434107629895e-09 -2.002471268542011e-09 -8.977804395233151e-10 -1.4898209703565849e-09 8.27934023866087e-09 1.134978031214783e-09 -1.0637400230743536e-09 3.251278752472043e-09 4.894286594689531e-09 3.5271789035390276e-09 -4.763280709647489e-09 -4.547236411621629e-09 3.3536716275860803e-09 -3.2049112060302205e-09 -6.991935795090399e-09 1.7165042579939205e-08 -8.598309379948359e-09 -8.101019023371707e-09
age3 1.8719816290896104e-09 4.0021101059444727e-08 -9.548133131609218e-10 7.055346432093094e-12 4.6579322847641204e-07 -3.664087082509403e-08 8.716696280827456e-10 -6.41435988904206e-12 -3.4602793390784057e-11 3.306524919742942e-11 -1.4346680665196242e-11 3.4712689355963254e-11 1.914756190148482e-11 2.5637787358526822e-11 1.1584862949505533e-11 4.017886524816336e-12 1.1928696206537879e-11 -5.90182930146891e-11 -1.3058747978717753e-11 5.389623839513896e-12 -2.2619627145724525e-11 -2.935419321328958e-11 -1.9566636871923164e-11 3.0444332195675965e-11 3.5537655436660875e-11 -2.19498796961616e-11 2.579782323743138e-11 4.965591278030768e-11 -1.0127836700428373e-10 1.1062329529622698e-10 4.112380368114101e-11
sex -1.6432643794303188e-05 0.002954963291211868 -6.64590097953778e-05 4.657932284760838e-07 0.10278751248231838 -0.0076973869942928595 0.00017579974031140514 -1.2512111105110786e-06 -6.658079063289965e-07 -9.995003742186717e-07 3.952484724015505e-07 1.2594910699486268e-06 -1.7261019401139352e-06 -5.02067467361047e-07 1.8687384081346933e-06 -3.2707421100357914e-07 -2.1879864309706207e-06 -3.0328610995759373e-06 -3.297480548840638e-07 2.9897164149472924e-06 -3.187384268134609e-08 -2.5942233664416844e-06 -4.4823562622353214e-06 1.9477957890691963e-06 1.8516393562166655e-07 -1.9243416013548293e-06 3.1444056661500654e-06 4.059581989271764e-07 -1.590099060727481e-05 -1.4291337090496486e-05 6.988056042167264e-05
agesex 1.4783005148359784e-06 -0.00022362786315468608 5.138677609063866e-06 -3.6640870825101896e-08 -0.007697386994293595 0.0005920239428665394 -1.3800210316628132e-05 9.983870406926796e-08 1.0273728103971563e-07 8.688795553188351e-08 -2.6989752170357125e-08 -6.703243771147633e-08 1.0060800583782701e-07 -7.258619148661071e-09 -6.975095895644992e-08 4.0187472090424294e-08 1.5853752745274768e-07 2.3309646908338268e-07 8.87227599660361e-09 -2.1671064135985282e-07 -3.1503281404357675e-08 1.7974116044463866e-07 2.9176296554595077e-07 -9.695596548645599e-08 -8.902560432603051e-08 1.4999225097490913e-07 -2.73254723755955e-07 -4.671416414819128e-08 1.3760578379818212e-06 8.154416704154001e-07 -4.87773507133733e-06
age2sex -4.0993268009652934e-08 5.13024070020632e-06 -1.201781342894176e-07 8.716696280824888e-10 0.00017579974031143903 -1.38002103166294e-05 3.277228734644102e-07 -2.4101075240265678e-09 -3.5939882325934495e-09 -2.270994707819358e-09 3.8578211057996593e-10 1.447107364184251e-09 -2.0360613591587804e-09 9.955441795080203e-10 6.155250506859057e-10 -1.4407454053306767e-09 -3.1153242165327655e-09 -5.176279854074621e-09 -4.084589907330463e-10 4.575094011317405e-09 1.3016877966099121e-09 -3.4005734214476743e-09 -6.23235542297065e-09 1.0708288778282918e-09 3.1838421836988736e-09 -3.8415933731966904e-09 6.8240201114599225e-09 8.903972880570018e-10 -3.298698582192514e-08 -1.4726681914835611e-08 1.0831216229551721e-07
age3sex 3.798993217821662e-10 -3.651775748290077e-08 8.700780822216582e-10 -6.4143598890457e-12 -1.251211110511433e-06 9.983870406928568e-08 -2.410107524026768e-09 1.800200799411572e-11 3.1596159122235735e-11 1.9480725976186154e-11 2.1331269900613537e-13 -1.2361777825270168e-11 1.5834143165909398e-11 -1.079638918102521e-11 -3.440292206437848e-13 1.1928069480942484e-11 1.7725361228345984e-11 3.505865787894353e-11 4.6764886679283215e-12 -2.9418489903613924e-11 -1.123871722118448e-11 1.954770445197219e-11 4.28762571093419e-11 8.619539566810239e-13 -2.8697815688009016e-11 3.069246291010163e-11 -5.237875417826337e-11 -5.203983544092087e-12 2.629572221143019e-10 7.578226536841599e-11 -7.589013776136776e-10
pcs.V3 2.0260763740422711e-07 -6.92197405626558e-08 3.405815239849235e-09 -3.4602793390806655e-11 -6.658079063354544e-07 1.0273728104020445e-07 -3.593988232604687e-09 3.159615912231612e-11 1.194615787812423e-06 7.147030190806613e-08 -2.5741340625389847e-08 -4.999859722410686e-09 5.7787560723021235e-09 1.6306260289297308e-08 -6.2398926105565605e-09 8.848236289718994e-09 7.113915173809287e-09 3.5275098783022588e-09 -8.018325657418652e-09 7.214908052280243e-09 4.440570113746162e-09 -1.1819389474085406e-08 -9.930765967214425e-09 -1.1396994171280489e-08 -2.1133886180391265e-09 -7.995475192909347e-09 1.1981257079611066e-08 1.8608367920780985e-09 8.892295017023102e-08 4.798690959673583e-07 5.557470852766873e-07
pcs.V4 2.3040614570713548e-07 2.1896750287097407e-07 -4.5977153922987685e-09 3.306524919742122e-11 -9.99500374222523e-07 8.688795553216417e-08 -2.27099470782556e-09 1.9480725976228757e-11 7.147030190806601e-08 1.2716636632514983e-06 2.396915660689362e-08 1.7352067248388615e-09 1.583278913699633e-08 -2.145695140290669e-08 -3.249298616764249e-09 2.1678280009783013e-08 -4.388202936203956e-09 -6.90777158135579e-09 1.1793160295732329e-08 -3.7527559134387415e-09 -8.969883993124062e-09 1.4181101298049333e-08 1.4942917279677508e-08 4.932415674964285e-09 4.735744702114508e-09 -7.2914540404052555e-09 -5.428775480041656e-09 1.9228210912203403e-09 -1.5516676539388503e-07 -7.803646971793104e-07 -7.78644764195445e-07
