 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
intercept 0.0001266441169997774 7.1117530597463685e-06 -2.0584858839991387e-07 2.080255508535472e-09 -3.881930962631436e-05 3.065535821232232e-06 -7.773845876065423e-08 6.518259979446646e-10 2.2561469808355505e-07 3.38298071095522e-07 -1.958951881023621e-07 -1.0791110641290611e-07 -9.730282287417446e-08 7.645302081620559e-08 -6.418407708642224e-08 8.492493790590964e-08 -3.7104249939303154e-08 -1.139192597562851e-07 -1.164026180936156e-07 -6.428733227573207e-08 -2.2243717307383485e-08 4.4041138324650545e-08 -4.242283838700972e-08 -4.4733716774312e-08 9.25907149679527e-09 6.479611246754211e-09 3.903667834411749e-08 -3.109257067980955e-08 4.503944473681675e-07
age 7.111753059942633e-06 0.00030108055493679537 -6.909270423689786e-06 4.9264692412258723e-08 0.0037103379003960058 -0.00027956954454062523 6.393544341923803e-06 -4.539484395740079e-08 -1.613051116911058e-07 2.894635348036063e-07 -1.0897410510273933e-07 2.5095983263615403e-07 3.658960722110231e-08 6.032658924313169e-08 1.0444733157134043e-07 5.537797056670012e-08 9.834513381382103e-08 -3.7114727515830416e-07 -8.192830645156949e-08 -9.960538776627548e-09 -1.3543709994719053e-07 -2.0624228164049102e-07 -1.9623044255130618e-07 1.979442307319234e-07 1.766255834841485e-07 -3.032275575914746e-07 1.4230026157680664e-07 3.3250559750126935e-07 -8.716010555193831e-07
age2 -2.058485883969099e-07 -6.909270423691409e-06 1.615952868488334e-07 -1.1716911638523862e-09 -8.317338996571178e-05 6.4038435366383485e-06 -1.4930029792569733e-07 1.0781669610718546e-09 5.97352198481556e-09 -6.175201197103396e-09 1.6933902856194477e-09 -6.1918575247690534e-09 -1.0473043709255604e-09 -2.434954137165878e-09 -1.7394559569146567e-09 -3.5000064982080547e-10 -2.2075771237318505e-09 8.35908377378915e-09 2.3399739991758545e-09 5.792847511829606e-10 2.9145297591588124e-09 3.64938258172356e-09 3.3834053661855003e-09 -3.737491826193799e-09 -4.727041725343262e-09 6.352505014658172e-09 -3.7366683596679406e-09 -7.758970579123352e-09 1.5894685588214953e-08
age3 2.080255508565476e-09 4.9264692412251795e-08 -1.1716911638519683e-09 8.633346162706058e-12 5.813462253315696e-07 -4.554017156038114e-08 1.079963041874008e-09 -7.926415589173817e-12 -5.527068980100369e-11 4.44472351341805e-11 -1.0937955113244671e-11 4.569444060835456e-11 6.717606959339925e-12 2.3495786783262276e-11 9.05240054837035e-12 -1.2862646666997055e-12 1.7088781099934818e-11 -5.839920114824028e-11 -2.212496364350892e-11 -6.882670138916654e-12 -2.0889714945495514e-11 -1.904049627321411e-11 -1.862929154671303e-11 2.146649516926052e-11 3.773584176492187e-11 -4.186844038145853e-11 2.9612414623944694e-11 5.514028764972361e-11 -7.185781495219821e-11
sex -3.881930962317699e-05 0.003710337900388145 -8.317338996553614e-05 5.813462253303581e-07 0.12698038528590788 -0.00948011462853246 0.000216018940231534 -1.534602339252977e-06 -2.291910540637147e-06 -2.0954085732218613e-07 2.246933537566114e-06 1.8435630277196316e-06 -3.651134822283543e-06 -6.617729283690229e-07 2.946250700495754e-06 -7.966162030231352e-07 -2.0479881102208532e-06 -2.2353923910653514e-06 -1.3758121005442003e-06 2.3163769181827443e-06 1.659300460737412e-06 -1.6230783873778098e-06 -4.28740479702886e-06 1.5463153413679786e-06 1.4066465962829177e-06 -3.959985486212135e-06 3.212788970286774e-06 1.1492770192256597e-06 -1.9276482314455606e-06
agesex 3.0655358214459653e-06 -0.000279569544540074 6.403843536626446e-06 -4.554017156030054e-08 -0.00948011462853103 0.0007270872213229234 -1.69123586290014e-05 1.2214043147026603e-07 2.3269108489784255e-07 2.7347979950994728e-08 -1.629708049386441e-07 -1.1163693603427536e-07 2.3671908659163823e-07 -1.3297427256142866e-08 -1.3678088265021545e-07 9.153078300081274e-08 1.5107498739721695e-07 1.8299781982453476e-07 9.0935918148487e-08 -1.4959961883673806e-07 -1.741674759960882e-07 8.755224139853845e-08 2.7966441280276126e-07 -6.079206609600627e-08 -1.9184329425218488e-07 3.0099177217234497e-07 -2.754112519462948e-07 -1.043494471717091e-07 4.4933350556759966e-07
age2sex -7.773845876288574e-08 6.3935443419071076e-06 -1.493002979253273e-07 1.0799630418714487e-09 0.00021601894023147013 -1.6912358628999043e-05 4.007986144411159e-07 -2.9425032932033885e-09 -6.651599971838553e-09 -1.0660016964148637e-09 3.5818010308954214e-09 2.5120383721399133e-09 -4.972201869695193e-09 1.2765786449054828e-09 1.983007320681244e-09 -2.8821414788455153e-09 -2.9763265084081403e-09 -4.039896499088774e-09 -2.364544605328139e-09 2.900435287168244e-09 4.8746107772459875e-09 -9.029199401360464e-10 -6.0750319563047285e-09 -1.320991618317509e-10 5.650311633723187e-09 -7.3614670548980165e-09 6.8628969609314385e-09 2.1716526119161104e-09 -1.1841499805033846e-08
age3sex 6.51825997893998e-10 -4.5394843957251955e-08 1.0781669610685349e-09 -7.92641558915091e-12 -1.5346023392523178e-06 1.221404314702337e-07 -2.9425032932030316e-09 2.194181453120945e-11 5.297927682593733e-11 1.261935395149199e-11 -2.3570659309357763e-11 -2.0494427607943892e-11 3.553777744617651e-11 -1.307705746110867e-11 -9.250245094864678e-12 2.3389659195835055e-11 1.708050097994789e-11 2.6295166341869944e-11 1.8687485494476942e-11 -1.7513024952589304e-11 -3.861879450947781e-11 -2.377991229755844e-13 4.2650341619332154e-11 1.2779628619543475e-11 -4.643110469952382e-11 5.6322149325757954e-11 -5.258377488019405e-11 -1.4058306916601416e-11 1.1053146076317416e-10
pcs.V3 2.2561469808332447e-07 -1.6130511169032784e-07 5.973521984797605e-09 -5.5270689800875846e-11 -2.2919105406192215e-06 2.3269108489646266e-07 -6.6515999718064054e-09 5.2979276825704925e-11 1.3630893949496154e-06 1.0619770729847201e-07 -2.8755928991957306e-08 -9.698582762591547e-09 8.910138297989003e-09 1.66476834860444e-08 -8.152155918614015e-09 1.2481928290367643e-08 6.923959393239241e-09 2.632743014690104e-09 -6.892544368834065e-09 8.108957916989371e-09 -2.2774559386721384e-09 -1.6688041934716352e-08 -9.198945553343616e-09 -9.977409802349382e-09 2.670311174282308e-10 -9.30800794981684e-09 1.091725695095694e-08 6.988004597135531e-10 5.697083463837855e-07
pcs.V4 3.3829807109551323e-07 2.8946353480409167e-07 -6.175201197114603e-09 4.444723513426073e-11 -2.095408573060429e-07 2.7347979949744726e-08 -1.0660016963855511e-09 1.261935395127873e-11 1.0619770729847164e-07 1.467416094765599e-06 4.402447971163009e-08 5.008297844417091e-09 1.8368273625371248e-08 -3.0281133579395634e-08 -2.063435321726072e-09 3.22575304890734e-08 -5.0858753060553e-09 -4.773906248539557e-09 8.649424797457263e-09 -9.208695873298331e-09 -8.191240508639466e-09 1.8654206549239303e-08 1.949048785970785e-08 6.182186054462092e-09 1.1420833410643105e-08 -5.815809023525055e-10 -1.008453827958244e-08 -6.842434150549826e-09 -9.092294300933844e-07
pcs.V5 -1.9589518810225537e-07 -1.0897410510315322e-07 1.6933902856289755e-09 -1.0937955113312453e-11 2.246933537556717e-06 -1.6297080493792685e-07 3.5818010308788083e-09 -2.357065930923823e-11 -2.875592899195734e-08 4.4024479711629915e-08 1.4646314370848733e-06 4.308131574834026e-09 1.1772066755771449e-09 -2.704135273896815e-08 5.857890346183108e-09 -6.59025379754361e-09 2.4114219241274963e-08 1.1561045585379377e-08 1.094310907706086e-08 8.014118158230988e-09 1.5376112511085857e-08 1.2956082429186052e-08 -1.1418210036507321e-08 -7.452680154640358e-09 1.2521006787285202e-08 1.3618226335911491e-08 1.6710153123339262e-09 -1.1486245754570957e-10 -9.75665547002631e-08
pcs.V6 -1.079111064128257e-07 2.509598326363553e-07 -6.191857524773824e-09 4.5694440608389715e-11 1.843563027731981e-06 -1.1163693603524862e-07 2.5120383721631442e-09 -2.0494427608115823e-11 -9.698582762592056e-09 5.008297844416833e-09 4.308131574834304e-09 1.4481111657242453e-06 1.2043002341410076e-08 -4.065832501411755e-09 1.0394440584717845e-08 -1.3403694387680858e-08 2.841975083960918e-08 6.73218589460515e-10 -1.4283724149407846e-08 -1.2064951545999496e-08 -1.0351866371099676e-09 7.399805161064006e-09 2.165751478850013e-09 1.5145422629098849e-09 2.3381031981568276e-09 6.203160598205283e-09 -3.30161328185406e-08 -1.3557793049396132e-08 -2.3569146550293818e-07
pcs.V7 -9.730282287417159e-08 3.6589607221134385e-08 -1.0473043709259848e-09 6.7176069593410004e-12 -3.651134822287431e-06 2.3671908659198972e-07 -4.972201869704496e-09 3.553777744625083e-11 8.910138297989578e-09 1.8368273625371678e-08 1.177206675576879e-09 1.2043002341410332e-08 1.6190567551349015e-06 1.0595103230517465e-08 -4.8656934030440844e-09 -3.0504975863645516e-08 3.3606854757953496e-09 -8.990681981393205e-09 1.3884282339484285e-08 -1.8335976234652216e-09 -4.958553789841364e-10 -6.7029873305768445e-09 -1.614563377556948e-08 1.094012442166413e-08 6.752233418015778e-09 -2.802046478982968e-08 -1.3905431196489883e-08 6.26003231448871e-09 -1.2197080309230624e-07
pcs.V8 7.64530208161952e-08 6.032658924301208e-08 -2.4349541371631295e-09 2.3495786783242643e-11 -6.617729283722272e-07 -1.3297427255899525e-08 1.2765786448998754e-09 -1.3077057461068529e-11 1.6647683486044323e-08 -3.028113357939567e-08 -2.7041352738968133e-08 -4.065832501411829e-09 1.059510323051761e-08 1.602963109157032e-06 1.6787710556099856e-08 -9.498578717880445e-09 -1.2663231764825546e-09 4.0113476056992496e-08 5.638456343824045e-09 -3.672438443482611e-08 7.488312621886257e-10 1.5960117769487114e-08 -8.608957618424619e-09 1.3778982548596821e-08 3.104382994707503e-08 1.1663259728895958e-08 8.637521068548646e-09 5.973711481376953e-09 -2.723814964041484e-08
