 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
intercept 0.00011393072126450452 6.896638352377144e-06 -1.9102148247998964e-07 1.871653493793742e-09 -1.608255485635239e-05 1.4557286179450286e-06 -4.052918949842063e-08 3.7696663626130707e-10 1.9967174390009444e-07 2.3578937448458557e-07 -1.4614161409398473e-07 -4.703684888903953e-08 -7.512330563302367e-08 7.119154765717012e-08 -5.34984316305021e-08 6.014649108020667e-08 -3.8167122009114795e-08 -8.134736451943383e-08 -8.418400986908922e-08 -5.520299890760761e-08 3.3907755760488725e-08 4.4307488906304645e-08 -2.6766283071718998e-08 -3.8641419386171856e-08 9.199724715389146e-09 -1.429146215388278e-08 4.508666616345156e-08 -3.516105398596871e-08 4.3969043818207104e-07
age 6.896638352441425e-06 0.00024318476514361052 -5.599133501017906e-06 4.003981803721021e-08 0.002955765781797675 -0.000223689630820052 5.131662044121386e-06 -3.652788091430072e-08 -7.133120788381767e-08 2.2188809069820856e-07 -1.1865477119745226e-07 1.9951735929469793e-07 1.0883022821175745e-07 9.155014138941799e-08 1.1057433832064687e-07 6.577010772311779e-08 6.796362165667005e-08 -3.612910017365615e-07 -2.9683833705215974e-08 5.353284589163401e-08 -1.537773384239349e-07 -2.4620210146505536e-07 -2.020401994687187e-07 2.3071079334937777e-07 1.74954912303028e-07 -1.6074305430565825e-07 1.1826629574019102e-07 3.0085541138227427e-07 -6.264044958706328e-07
age2 -1.910214824797563e-07 -5.599133501017553e-06 1.3137051036700422e-07 -9.55257833520972e-10 -6.648068502683307e-05 5.140348231334749e-06 -1.2021698772804134e-07 8.703577941478567e-10 3.454338427719018e-09 -4.668707800179489e-09 2.09638585941377e-09 -4.814352457762121e-09 -2.7434245675216597e-09 -2.9133082073974353e-09 -2.0062298459233876e-09 -9.016785988618695e-10 -1.4843370148934363e-09 8.288194252764179e-09 1.1436753608546475e-09 -1.083478971618144e-09 3.2669983730652836e-09 4.892231963139771e-09 3.524662983846735e-09 -4.7582398836557745e-09 -4.5430319240187e-09 3.3580923102721024e-09 -3.2074708364789576e-09 -6.9897568383253245e-09 1.0820275636715578e-08
age3 1.8716534937804535e-09 4.003981803720211e-08 -9.552578335208446e-10 7.058607858533896e-12 4.659552452521355e-07 -3.665345077420372e-08 8.71965631394397e-10 -6.416516389557599e-12 -3.502096228052106e-11 3.36928592209602e-11 -1.4378404167390168e-11 3.490418153249338e-11 1.9185727651016183e-11 2.56522019042227e-11 1.1610853330664754e-11 4.074139190727119e-12 1.19009014735262e-11 -5.905887586138254e-11 -1.3194033340338164e-11 5.567625312431506e-12 -2.270893113216815e-11 -2.93371323974806e-11 -1.9474546583516238e-11 3.038577647879002e-11 3.549779024886954e-11 -2.1916134944597128e-11 2.5844618231361327e-11 4.964514721087145e-11 -4.272710731583931e-11
sex -1.6082554858693977e-05 0.0029557657817987607 -6.648068502686576e-05 4.659552452524103e-07 0.10279562954877228 -0.007698147443772367 0.00017581857307498637 -1.2513526362684727e-06 -8.501338615779046e-07 -7.519510419675209e-07 3.4696701751472855e-07 1.2012717881153286e-06 -1.8290744927940167e-06 -4.97621280389624e-07 1.88470034602121e-06 -3.509993864211814e-07 -2.2408508379204083e-06 -3.0952695763465644e-06 -2.735925129108062e-07 3.054097446628936e-06 -1.4079083007057026e-07 -2.581951585202116e-06 -4.5517282049507185e-06 1.9315299877854715e-06 1.7326430495992637e-07 -2.0258641474285843e-06 3.1204665758265466e-06 3.7269448553799917e-07 4.058108599533744e-06
agesex 1.4557286181283883e-06 -0.000223689630820023 5.140348231334457e-06 -3.6653450774203435e-08 -0.007698147443771421 0.0005920971259970687 -1.3802084185923407e-05 9.985314218077095e-08 1.1606658729250974e-07 6.889944055694192e-08 -2.362215797198249e-08 -6.326009286192965e-08 1.0763392572123581e-07 -7.593615109040348e-09 -7.085333665124579e-08 4.175616768983875e-08 1.6223168443894935e-07 2.3743752908291732e-07 5.178462444436492e-09 -2.2139891451075638e-07 -2.3903243799417053e-08 1.7886436700122387e-07 2.9637785895323285e-07 -9.569078399251579e-08 -8.815831355572639e-08 1.5693375581606297e-07 -2.716765699358903e-07 -4.439262094026148e-08 -8.864800068894092e-08
age2sex -4.0529189501312905e-08 5.1316620441188585e-06 -1.2021698772799438e-07 8.71965631394124e-10 0.00017581857307494517 -1.3802084185921923e-05 3.2777241270860684e-07 -2.4104992524132834e-09 -3.89858914501367e-09 -1.8584589820227352e-09 3.109999254890256e-10 1.3688676363580837e-09 -2.188973240494889e-09 1.0033956917020233e-09 6.397557583200806e-10 -1.4739611900534107e-09 -3.1973549862882396e-09 -5.272120142622616e-09 -3.3084810329653137e-10 4.682618619383571e-09 1.132987627428114e-09 -3.380543728125981e-09 -6.330492905661574e-09 1.0402814688418036e-09 3.163869544231087e-09 -3.993099358500477e-09 6.790724850109913e-09 8.386558540673824e-10 8.656144374048577e-10
age3sex 3.769666362976341e-10 -3.652788091426766e-08 8.703577941472041e-10 -6.41651638955352e-12 -1.2513526362680482e-06 9.98531421807506e-08 -2.4104992524130605e-09 1.800517671734887e-11 3.3798564118267926e-11 1.6484384816936586e-11 7.375648703831804e-13 -1.1859528430123996e-11 1.6881413137437454e-11 -1.0853639444553205e-11 -5.127878717041364e-13 1.2147908864616546e-11 1.8300375243873283e-11 3.572504888943722e-11 4.168479629853962e-12 -3.019987096931477e-11 -1.005639690288865e-11 1.9403285425808347e-11 4.352957651772858e-11 1.0950491307370076e-12 -2.855112677791653e-11 3.1732178681445606e-11 -5.2159523007945134e-11 -4.839326687667902e-12 1.5004279661408546e-11
pcs.V3 1.9967174390014182e-07 -7.133120788379599e-08 3.454338427718732e-09 -3.5020962280520196e-11 -8.501338615783172e-07 1.1606658729256513e-07 -3.898589145015461e-09 3.3798564118284023e-11 1.1922118458938638e-06 7.58001758744486e-08 -2.6119847022668675e-08 -4.462793344736602e-09 5.445654900018108e-09 1.6358463005102426e-08 -6.068329789383777e-09 8.982670532420706e-09 6.676724318426927e-09 3.133657572169489e-09 -8.310070144332537e-09 8.406324492708114e-09 3.5465656160389567e-09 -1.1678255423757202e-08 -9.74546419264817e-09 -1.1841621719831455e-08 -2.3984329349163124e-09 -8.304171762864985e-09 1.206289502316903e-08 1.5970333413629221e-09 4.810319823467134e-07
pcs.V4 2.3578937448462143e-07 2.2188809069821835e-07 -4.668707800179669e-09 3.3692859220961324e-11 -7.519510419670574e-07 6.889944055691297e-08 -1.8584589820221754e-09 1.6484384816933184e-11 7.580017587444854e-08 1.2657081914141328e-06 2.4481591144854095e-08 7.970219987857199e-10 1.6215952766061004e-08 -2.1539154714641136e-08 -3.5087065369835753e-09 2.144928162318701e-08 -3.7676906816095135e-09 -6.370262734179212e-09 1.2336593253603727e-08 -5.536479840534523e-09 -7.712313812268322e-09 1.397008233178924e-08 1.4550790222623618e-08 5.608729845956503e-09 5.167654710762139e-09 -6.962880955835871e-09 -5.583245681799278e-09 2.299647645780192e-09 -7.470434984354659e-07
