 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband maternal gpm gmm
intercept 0.0018128496055583173 0.0006368082956067258 -1.945925928191973e-05 1.8857338577777995e-07 -0.002197635927614391 0.00022327615573893497 -7.086502268864962e-06 7.059420382981962e-08 -1.4405664595979494e-06 1.7404963441429361e-06 4.10868059183851e-07 4.7055827904235493e-07 9.235107046937885e-07 -4.4649418353927205e-07 1.5190116003251208e-06 2.3914097446760305e-08 -1.1900267256129674e-07 -4.670637264174597e-08 4.449532707400858e-10 -1.1053364702711547e-06 -1.325090228898269e-07 9.03477999648134e-07 8.700488691419276e-07 3.7748924763019997e-07 -1.2723702373450586e-06 -1.4987494315213086e-07 -8.458124972822639e-07 -1.3107906321818632e-06 5.0694872597462995e-06 9.245922859634442e-06 5.25348402050594e-06 -9.99899830141234e-06
age 0.0006368082956046293 0.0012914004965398375 -3.5564223418637805e-05 3.060950079162446e-07 0.013604449577192116 -0.0012098727245109402 3.326259860721583e-05 -2.85855936509492e-07 -9.476294970794723e-07 5.209645137951211e-07 -5.974032458768766e-07 9.515162070602726e-07 1.089250160275179e-07 -1.2799434730549595e-07 9.401843096500854e-07 6.15912157216074e-07 1.7152149064648487e-07 -1.1619286265512826e-06 5.45275698163045e-07 2.3579957174260394e-07 -4.319845398927599e-07 1.0173227367814487e-07 4.2504967164947695e-07 5.794432207103056e-07 -1.0466498384903796e-06 1.085189199276906e-07 -7.857247083723997e-07 2.3297757023601388e-07 -2.458252143853889e-06 8.1245797125517e-06 -1.3273851702734972e-05 9.346028784172132e-06
age2 -1.9459259281881777e-05 -3.5564223418716206e-05 9.922141276031795e-07 -8.643102993585674e-09 -0.000368608521553527 3.321925393847964e-05 -9.250607324470943e-07 8.044576535421458e-09 2.666076449597362e-08 -1.1247138590694889e-08 1.3587976236756655e-08 -2.6309206638186562e-08 -4.554645837176448e-09 2.8268821969864217e-09 -2.5337483271127453e-08 -1.4254831333745058e-08 -5.338567026968585e-09 2.8042409146542922e-08 -1.5815667147334165e-08 -5.364717396144502e-09 9.780920400881352e-09 -7.118171158127794e-09 -1.3387678171681934e-08 -1.0512373172085528e-08 3.013264316559544e-08 -3.77554994774215e-09 2.4050734914145782e-08 -4.113205925335403e-09 3.0403876761418165e-08 -2.0142432149301205e-07 3.4460193797603843e-07 -2.751977931241979e-07
age3 1.8857338577729e-07 3.0609500791630517e-07 -8.643102993569946e-09 7.62101674204715e-11 3.1287517137266125e-06 -2.851552599961827e-07 8.03553259283761e-09 -7.071988963452084e-11 -2.301365065548748e-10 8.570611055831871e-11 -9.503364965064134e-11 2.2632058784973117e-10 5.157217641305642e-11 -2.4867091300321507e-11 2.1343504106057106e-10 1.0499342772105523e-10 5.259106717945913e-11 -2.0387381038755255e-10 1.3518525753206369e-10 3.104992070400945e-11 -7.172579548264578e-11 9.142903199811311e-11 1.24561400225877e-10 5.289905963227163e-11 -2.698315660604116e-10 3.847784464133721e-11 -2.2178523506162388e-10 1.5094690543545992e-11 1.008653904184974e-10 1.653611533276267e-09 -2.5111791922574217e-09 2.1458969821452664e-09
sex -0.002197635927661088 0.013604449577090349 -0.0003686085215507191 3.1287517137025953e-06 0.39790077902848997 -0.03524060156401197 0.0009685779174692177 -8.348051566190234e-06 -1.4565286677403225e-06 -5.814800887991944e-07 3.8786542506557175e-06 8.11485958003128e-06 -1.5542498421893277e-05 1.4687544159642919e-05 -9.08159434761728e-06 5.063793199041644e-06 -5.005625170063798e-06 -1.038920309441841e-05 8.574306939938031e-06 1.5460939688360023e-05 -3.9232401055414144e-07 1.7771654810081977e-06 -7.528421868952435e-06 -4.486952677448739e-06 2.0193792098326427e-06 8.38301847180766e-06 3.2657588476217735e-06 1.5527515892356743e-05 -5.682662168533448e-05 0.00038625282285408377 -0.00029095410168469523 2.9744542419203627e-06
agesex 0.00022327615574206614 -0.0012098727245081636 3.3219253938394904e-05 -2.8515525999538627e-07 -0.035240601564015275 0.003169630728376223 -8.826848927044666e-05 7.693310571919243e-07 1.5716742600834685e-07 5.234496199035886e-08 -3.3657632818537245e-07 -6.787122574686946e-07 1.3166224922605318e-06 -1.4548208498679699e-06 1.0587747080243989e-06 -3.959564562593497e-07 3.6600283587844737e-07 7.975336890258054e-07 -7.985403466853019e-07 -1.4424193869963093e-06 -4.3472571682839495e-08 -2.222353569389987e-07 5.092514759780895e-07 7.276069107250643e-07 -2.7621004308447624e-07 -8.470845118286942e-07 -2.5317750902235565e-07 -1.451757619587342e-06 4.441576962461598e-06 -3.3438434287110655e-05 2.8701491861947353e-05 -2.467092752955303e-06
age2sex -7.0865022690142966e-06 3.3262598607001005e-05 -9.250607324409342e-07 8.035532592783076e-09 0.0009685779174694021 -8.826848927045502e-05 2.4897477466206573e-06 -2.1958259792298344e-08 -3.953082326603329e-09 -2.427816563169667e-09 8.799198967603422e-09 1.895217237107241e-08 -3.5478241344349104e-08 4.226320644019133e-08 -3.515583411876456e-08 9.400024621498609e-09 -6.742865823426635e-09 -1.7019453798774986e-08 2.0882323971597392e-08 4.14060878247584e-08 1.9005248277342102e-09 8.003297973176681e-09 -1.2104865075595207e-08 -2.7902155192007133e-08 9.171259130621842e-09 2.6018192130161578e-08 5.724715549791077e-09 4.1546109081401936e-08 -7.914596630806178e-08 8.62514082422028e-07 -7.768026561448965e-07 1.1582970190336182e-07
age3sex 7.05942038311794e-08 -2.858559365067717e-07 8.044576535345774e-09 -7.071988963387002e-11 -8.34805156619263e-06 7.693310571920674e-07 -2.1958259792300292e-08 1.959707322501753e-10 1.863347963082071e-11 4.1464059166322675e-11 -7.167505735110468e-11 -1.692761707126424e-10 3.015345355306925e-10 -3.646485763251586e-10 3.551137388399664e-10 -7.603796318155324e-11 2.832670606061418e-11 1.0061250433218917e-10 -1.6700377533813167e-10 -3.670591932603869e-10 -1.3533516219251042e-11 -6.831684515267708e-11 9.424583895835703e-11 2.961315015719563e-10 -9.092635054204856e-11 -2.4723712384784673e-10 -4.55566342645368e-11 -3.7784849718823937e-10 1.751110099862687e-10 -6.73391446577378e-09 6.112068050721731e-09 -1.259078483109397e-09
pcs.V3 -1.4405664595971424e-06 -9.476294970816967e-07 2.666076449603431e-08 -2.3013650655539176e-10 -1.4565286678127487e-06 1.5716742601487906e-07 -3.953082326785552e-09 1.8633479632409886e-11 1.5385318899344873e-06 6.785410761970304e-08 -4.8793876227136114e-08 2.00975053439907e-09 2.770023629191313e-08 3.1800599153768915e-08 3.271117105967976e-08 4.3091478293020075e-08 -1.3778858631080112e-08 2.026112321497273e-08 -2.581953973509153e-08 -7.240856239996292e-09 1.4468589130927891e-08 -8.738442397364774e-09 -2.9264846491480443e-08 1.8461820637801667e-08 6.4464613391771566e-09 -1.0281939626735779e-08 2.9624811339103405e-08 1.6868092908829576e-09 2.831993304107422e-07 5.967817176201561e-08 7.721071523796233e-08 8.215447792339096e-07
pcs.V4 1.7404963441425834e-06 5.209645137946874e-07 -1.124713859068196e-08 8.570611055819768e-11 -5.814800888079343e-07 5.234496199118395e-08 -2.4278165631937166e-09 4.146405916654152e-11 6.785410761970262e-08 1.5608877122540036e-06 2.773235004637031e-08 2.0735808417771393e-08 1.34486077772688e-08 -1.4766119773470873e-08 -3.6604452475858034e-08 2.2236777850780212e-08 -7.83765177942236e-09 -2.1487511497682314e-08 2.8935189937768124e-08 -4.108013871097564e-08 -4.2508551883154124e-08 3.218761204834241e-08 4.3066102491460086e-08 6.652699653863864e-09 3.132931060170111e-08 -1.7407974177213485e-09 -1.9841421473738997e-08 2.714102881495786e-09 -1.0159430494645974e-06 2.0980904722327776e-07 -1.1779336770670482e-06 -5.074859503546672e-07
