 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal gpp gmp gpm gmm
intercept 0.03229142233525513 0.01204057497828482 -0.0003873687957635869 3.961118041661018e-06 0.05631538701827069 -0.00574131248700348 0.0001852594615278572 -1.9055978881904301e-06 2.9612075107138794e-06 3.2825802220911257e-06 2.1966589695894314e-06 -8.0979162038103e-06 3.304636875033069e-06 -1.8166190055727336e-05 4.178788968599866e-06 -1.1687497070207427e-06 -4.140892650821217e-06 -1.1915215268246322e-06 -2.4696749960664742e-05 -8.484886910512294e-06 -5.764153425990175e-06 -2.17304640456026e-06 -3.617945361089364e-07 -2.3792572719132865e-07 7.471100544286174e-06 -1.2511147598964436e-06 1.9293633662951845e-05 -1.141485079488443e-05 1.5909667213028753e-05 6.43112461289422e-05 0.00017476796128956237 -9.429974948892032e-05 4.3658566315450393e-05 -0.00016545203292565159 6.149215618478422e-05
age 0.012040574978257246 0.009407421035296699 -0.0002826249805239264 2.6881858670399906e-06 0.09192417443039806 -0.008787980053999422 0.00026367970847915767 -2.505938030224556e-06 2.841521560105034e-06 -1.8066973654613296e-06 -5.787512284262626e-06 1.598053961655036e-07 2.3578341279994784e-07 -2.4641520057847387e-06 1.0683236730539958e-06 -3.660463470267016e-07 -8.167266530510949e-07 -2.2100056107938522e-06 -7.289554338406651e-06 6.318408828085656e-07 -1.0310288867472807e-07 -3.6541164752673567e-06 1.1700814659945692e-06 -4.1150868114857354e-07 1.3022679297642052e-06 -4.899915244533219e-06 3.839270747647991e-06 -1.2183571895901243e-06 4.239020263962353e-05 0.00010352323026777599 0.00011231623545345865 -0.0001302157395964049 -5.475594865049427e-05 -0.00018663255945670755 6.395141111358593e-05
age2 -0.0003873687957630651 -0.00028262498052439517 8.586203956884863e-06 -8.25388248786674e-08 -0.002733565934638652 0.000264206541492338 -8.014155651139968e-06 7.695947715219283e-08 -1.1052636950328017e-07 8.680315188975093e-08 1.5921354780351354e-07 4.304912303175244e-09 -1.2246764696269983e-08 7.510597493100344e-08 -1.6632083728419274e-08 2.423380526211944e-08 2.6838831091681194e-08 5.2841426926225955e-08 2.5455991404814464e-07 -1.7928059866462406e-08 -1.2747380385733796e-09 9.500988130764223e-08 -2.4052200588774385e-08 3.195751909448862e-08 -5.489662272486131e-08 1.3165363143453307e-07 -1.4291984431810802e-07 5.749939780190131e-08 -1.1093592982263802e-06 -3.116770335699995e-06 -3.2808047723507673e-06 4.289066072611809e-06 1.1586881069299307e-06 5.25078829847449e-06 -1.915898719499328e-06
age3 3.961118041653216e-06 2.6881858670390855e-06 -8.253882487852533e-08 8.02024640614657e-10 2.5794665999797267e-05 -2.5175130220798185e-06 7.715824130070385e-08 -7.48767561119201e-10 1.2654930674049894e-09 -1.0224348499738328e-09 -1.3924217649058997e-09 -1.521158245789766e-10 1.2905063778737602e-10 -7.733346742581219e-10 2.940016593759137e-11 -2.887255898481181e-10 -2.601647656032696e-10 -3.439384234473324e-10 -2.7745566704229038e-09 1.4277245301316344e-10 4.601407648285551e-11 -8.363796208231286e-10 1.2780287041088147e-10 -4.612016863663769e-10 7.010406829991719e-10 -1.106938291117848e-09 1.6793860157993715e-09 -7.203608110284563e-10 8.537186037319787e-09 2.945770743436552e-08 3.121736626903771e-08 -4.172800011031147e-08 -7.542959111262021e-09 -4.6626953125697446e-08 1.734382250739674e-08
sex 0.05631538701785779 0.09192417443032921 -0.0027335659346360715 2.579466599976673e-05 1.9161293677368558 -0.17966822827963316 0.00528034640551656 -4.9070879496818956e-05 7.337572274576937e-05 -4.939418539444079e-05 -3.8033933974246866e-05 2.4763478002551467e-05 -6.293019757941142e-05 0.0001248999001645776 -2.966152229353645e-05 1.4875718864610471e-05 -6.974719573949315e-07 5.117103738522566e-05 6.787252396069595e-06 6.585500436935951e-05 4.591397394974622e-05 -5.771819227271356e-05 -3.4009123662176594e-05 -7.867854977178702e-05 9.585476376174568e-06 -3.000045964554349e-05 4.7640379940760194e-05 5.028312529552036e-05 -0.0002809489993407683 0.001125591551159585 0.002427146843346669 -0.00048043004624272726 -0.0001697553156806896 -0.0025078568227473535 -0.00010097923047786467
agesex -0.005741312486953598 -0.008787980053983095 0.0002642065414918058 -2.517513022074316e-06 -0.17966822827964132 0.017062065468268064 -0.0005071455674242212 4.760463468109473e-06 -7.441527493776996e-06 5.471778566209154e-06 4.3626176010765135e-06 -2.5189140200949593e-06 5.4203231868287e-06 -1.2191244905277372e-05 3.4504375874664328e-06 -1.071635440189153e-06 -5.725824377952877e-07 -4.867116895949886e-06 3.899390762613182e-07 -6.56537626150882e-06 -5.089087981643401e-06 5.1710242884899435e-06 2.8828649062317816e-06 8.28836604166937e-06 -1.8144644677185066e-06 2.793278151809681e-06 -4.520784008733044e-06 -4.528069050480276e-06 2.624228946779871e-05 -0.00011486024248165526 -0.00022801954340115015 6.811002308761031e-05 7.148419408719836e-06 0.00024793717993094866 2.1173882016208914e-06
age2sex 0.00018525946152574957 0.00026367970847796115 -8.014155651104459e-06 7.715824130036971e-08 0.00528034640551712 -0.000507145567424251 1.5245209668372339e-05 -1.446507423962978e-07 2.3654434274248224e-07 -1.9198105172140317e-07 -1.4954981611133005e-07 8.239203059662573e-08 -1.51532997879047e-07 3.698621630628668e-07 -1.195233717095215e-07 2.3715522394342113e-08 3.630180395588717e-08 1.5130525983301355e-07 -5.2338686871755274e-08 2.0541281886908168e-07 1.693236250952585e-07 -1.459369513295466e-07 -8.113766288421424e-08 -2.686533879517384e-07 7.782311758015705e-08 -8.267243725860461e-08 1.374905396711514e-07 1.2540419150044737e-07 -8.523287082525775e-07 3.6241174875413876e-06 6.636910259077151e-06 -2.4298442962228423e-06 3.127395732150441e-08 -7.225848632961739e-06 1.3235152847820892e-07
age3sex -1.905597888180177e-06 -2.5059380302257374e-06 7.695947715220474e-08 -7.487675611190591e-10 -4.9070879496827474e-05 4.760463468110066e-06 -1.4465074239630708e-07 1.3876361541428516e-09 -2.4076620162511036e-09 2.089447215200744e-09 1.5897683387210915e-09 -8.259753448307947e-10 1.3663167674229945e-09 -3.515988716428057e-09 1.2975375928661623e-09 -1.7281808233658312e-10 -4.971094654028424e-10 -1.5191301642504026e-09 8.996628773853787e-10 -2.0135785090126737e-09 -1.7404686954851765e-09 1.365499610927027e-09 6.822118824098972e-10 2.682416072049818e-09 -9.680183043996308e-10 7.569402924491404e-10 -1.412444351547892e-09 -1.107531763930607e-09 9.125419753103047e-09 -3.619527909803575e-08 -6.037269350582615e-08 2.584792201232394e-08 -2.252960931831886e-09 6.416754931137473e-08 -2.6299909822532315e-09
pcs.V3 2.9612075106916927e-06 2.841521560094784e-06 -1.1052636950295953e-07 1.2654930674017903e-09 7.337572274571841e-05 -7.441527493771697e-06 2.365443427423081e-07 -2.407662016249299e-09 4.428875435042625e-06 1.879343551297557e-07 -4.3015071821934254e-08 -7.077567161887144e-08 1.5579317284886305e-07 1.1551497956027554e-07 1.6388946312306608e-08 1.1069617688833486e-07 -8.627970616343315e-08 1.485555804660595e-07 -1.204075575809398e-07 -6.519907374016182e-08 2.297478416275922e-08 -4.065634062439528e-08 -1.423029816772261e-07 6.179265993941033e-08 6.84869227448452e-08 -8.079146570834342e-09 1.606989425710827e-07 6.604565091331159e-08 5.810871450496097e-07 -2.5377025787151344e-06 -3.915063851093883e-06 -5.950746513391874e-07 5.932733918810417e-06 1.319801370398195e-06 7.3434723926557025e-06
pcs.V4 3.282580222105583e-06 -1.8066973654549796e-06 8.680315188953783e-08 -1.0224348499715628e-09 -4.939418539431343e-05 5.471778566196635e-06 -1.9198105172101658e-07 2.08944721519697e-09 1.8793435512975913e-07 4.272721294880523e-06 7.341346469559682e-08 7.227635704401986e-08 6.625809902085654e-08 -5.036247769994829e-08 -1.0970410107195596e-07 3.682068945711542e-08 9.634595074025292e-08 -4.575140426654011e-08 1.8708450693068294e-08 -1.3357374509327228e-07 -2.1126443086707626e-07 7.527432538810276e-08 1.789742135275361e-07 8.526873085572912e-08 1.3131305411508408e-07 6.991873753502563e-08 -7.446675199639502e-08 -2.056709867545346e-08 -1.397102009795851e-06 -3.6393888509679717e-06 -6.913831576619647e-07 3.7445666736428776e-07 2.13120454624529e-06 -6.204257561478361e-06 3.0013871926413e-06
