 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal
intercept 0.00035773945414335626 -0.0004885137652928696 9.11760512314231e-06 -5.441837207569692e-08 0.002169559291702493 -0.00014004313112769083 2.8926266923290176e-06 -1.9181093540403005e-08 -3.0743969384348526e-07 1.1160915708029118e-06 -3.359333622145113e-07 1.0922078699594971e-08 -8.573192901444962e-08 -8.207245941803472e-08 3.216648219220482e-07 4.828932687677947e-07 -4.098103085122996e-08 -2.441327076512722e-07 -5.797405685461559e-07 1.951862354290496e-08 -1.18585943473923e-07 2.591371854329315e-07 -9.289471857446186e-08 1.6612032928677493e-07 -7.589037608877298e-07 -2.3763701387595366e-08 3.828602196864183e-08 -3.3855530520511437e-07 7.086342869801628e-07 3.4687643515511217e-06 -4.006073644187863e-07
age -0.0004885137652932092 0.0023462121204776342 -4.5621461484543026e-05 2.8518430238051717e-07 0.03565438876189129 -0.0021615818777512568 4.1981875757214905e-05 -2.622586570883898e-07 1.1821015564325317e-06 -8.424710825694363e-07 2.7383247353793234e-07 -6.835064827630783e-07 -4.823860369150913e-08 2.776272071831474e-07 7.657232254194725e-08 -4.6659699323047217e-07 5.367838817427363e-07 5.088723897283875e-07 5.925858628155009e-07 -3.365405460011214e-07 5.786296603186939e-07 -5.25113804533831e-07 -1.4137383654189673e-06 -2.142952675555258e-07 2.3357975457282226e-06 6.344825905953018e-08 1.4488357873917428e-07 6.978934605391426e-07 -1.757165685320234e-07 1.0892304883473865e-05 -6.730628775103118e-06
age2 9.117605123175198e-06 -4.5621461484571954e-05 8.95094830307741e-07 -5.645456767419148e-09 -0.0006862254355375527 4.1974302901820185e-05 -8.22581146761185e-07 5.184399277736428e-09 -1.9547768375681505e-08 1.4810776213104027e-08 -5.815941356221962e-09 1.1733083308305373e-08 -4.217915510651412e-10 -7.57902289627017e-09 -1.3305845682572893e-09 9.481336248157714e-09 -1.0697785085788314e-08 -8.476806057902922e-09 -1.0297566104680922e-08 7.527466012408596e-09 -1.0415080378138389e-08 9.093895009246652e-09 2.620036403291846e-08 4.093303020526152e-09 -4.670410366902439e-08 -6.126945494472266e-10 -4.954310831482013e-09 -1.3613337660544632e-08 -6.114880176056487e-10 -2.1385000904676832e-07 1.4869548370162958e-07
age3 -5.441837207623733e-08 2.8518430238103105e-07 -5.6454567674257775e-09 3.593821659800202e-11 4.250291312207623e-06 -2.621754393581959e-07 5.184026041582502e-09 -3.297522894019197e-11 9.984896974167188e-11 -7.992662535149866e-11 3.5333046875899175e-11 -6.569539605785735e-11 7.618755077226667e-12 6.151460131376027e-11 7.0414289638259895e-12 -6.16658049112623e-11 7.090005275860857e-11 4.541453054933208e-11 5.314156868849941e-11 -5.4786497967960206e-11 6.021154911912603e-11 -4.7184912968134216e-11 -1.5641490105988176e-10 -2.7200652346276066e-11 3.0024729365368773e-10 1.246817221473057e-12 4.372402863797147e-11 8.350131811663934e-11 3.053399027850624e-11 1.3629876381047753e-09 -9.82134517942072e-10
sex 0.0021695592916502 0.03565438876209174 -0.0006862254355415471 4.2502913122331895e-06 1.6424086945807779 -0.10025373937429922 0.0019628837532357987 -1.237987707972998e-05 -2.108794573117885e-05 1.5170945527592713e-05 5.936159930924712e-06 -2.4163007724850225e-05 -1.0194620913622519e-05 -2.1806679239605006e-05 4.361490631900756e-05 1.2920768670954682e-05 8.881600921853376e-06 2.5674158006582528e-05 -1.3243666634103688e-05 -9.490039729799046e-06 1.7950340569509313e-05 7.290875915971529e-06 -5.127474142420385e-05 8.68322791243256e-06 5.246431623754985e-06 1.9198816877724987e-05 -1.6489726007691645e-06 -1.1125998868560223e-05 0.00016270761379509106 0.000374409133588838 -0.00015012920616820486
agesex -0.00014004313112176784 -0.0021615818777671724 4.1974302902137395e-05 -2.6217543936022554e-07 -0.10025373937428796 0.00617570914158825 -0.00012196300333827517 7.754590061144467e-07 1.444449903585714e-06 -8.765614339352415e-07 -3.216841079505635e-07 1.4923841846663107e-06 5.66828306332041e-07 1.2929980745241261e-06 -2.596603078015216e-06 -7.761814370225782e-07 -5.017373815548374e-07 -1.5326641646456439e-06 8.044598720070167e-07 7.092348914703542e-07 -1.0870281466515263e-06 -5.183661731974656e-07 3.096299048444872e-06 -4.758416969934542e-07 -3.928243875117611e-07 -1.0430167770490506e-06 -1.4339370870043552e-07 7.483548488524619e-07 -9.31269244003492e-06 -2.1657302741678995e-05 8.851298931545279e-06
age2sex 2.8926266922887483e-06 4.198187575737827e-05 -8.225811467646153e-07 5.184026041605525e-09 0.0019628837532353564 -0.00012196300333826163 2.4296248726247986e-06 -1.5579600461853647e-08 -3.173392007449873e-08 1.6291676277271984e-08 5.454756017202875e-09 -2.913350689449104e-08 -1.0416306195728527e-08 -2.4327872511305734e-08 4.998834958646006e-08 1.4467901812930447e-08 9.777045889958567e-09 2.96466508407489e-08 -1.6453366355855164e-08 -1.626585062148049e-08 2.145049255122531e-08 1.2304398239080285e-08 -6.035709658290476e-08 7.411681822709785e-09 9.205075826065334e-09 1.77435991126727e-08 7.2581500658452644e-09 -1.63955238329494e-08 1.7229945486977973e-07 4.0265186370821606e-07 -1.6118939599213952e-07
age3sex -1.9181093539145128e-08 -2.622586570909924e-07 5.18439927778777e-09 -3.2975228940516994e-11 -1.2379877079725824e-05 7.754590061142776e-07 -1.5579600461852006e-08 1.0076877605325083e-10 2.1978931684973813e-10 -9.580568704514892e-11 -2.7678379325175248e-11 1.8020551934184546e-10 6.580765715043926e-11 1.4820931547335723e-10 -3.121921703159478e-10 -8.776906996265895e-11 -6.399820487967191e-11 -1.8585116818606183e-10 1.0844106986236029e-10 1.166300361076784e-10 -1.3626950598972261e-10 -9.232577351634559e-11 3.806549182136663e-10 -3.0227818937968016e-11 -6.79367974104704e-11 -9.585183073436255e-11 -7.216815968353227e-11 1.1388802945820075e-10 -9.971939477934593e-10 -2.4293629163577606e-09 9.305351133329618e-10
pcs.V3 -3.074396938410437e-07 1.1821015564230777e-06 -1.9547768375497338e-08 9.984896974051911e-11 -2.1087945731349956e-05 1.4444499035966167e-06 -3.173392007472124e-08 2.1978931685119748e-10 1.686564790817365e-06 1.1838441385488171e-07 -3.876497128029224e-08 -1.5769416045741676e-08 -3.4820258829022427e-09 3.7347460706111194e-08 -3.3148588866222435e-08 1.7600730150014184e-09 1.3875809038646331e-08 -1.894554945187981e-08 -9.885843193926171e-10 1.8158224253587114e-08 1.378712943123945e-08 -2.202046816334917e-08 -2.0546129415478358e-08 -2.4604823545343754e-08 -1.57547059582963e-08 -2.9606707267606108e-08 2.4494816915946465e-08 -1.3749661701217618e-09 1.3531461106264193e-07 7.3548832518034e-07 1.0028600104739223e-06
pcs.V4 1.1160915708011336e-06 -8.424710825638561e-07 1.481077621299452e-08 -7.992662535080836e-11 1.517094552767719e-05 -8.765614339407099e-07 1.6291676277385305e-08 -9.580568704590257e-11 1.1838441385488112e-07 1.8056620806300066e-06 5.78209801495558e-08 2.1461119528687e-08 1.1715873308944343e-08 -4.249602317123157e-08 -5.224690705800651e-09 5.393269133442291e-08 -6.6021141538065166e-09 -1.1872068535438956e-08 2.4328389936325383e-09 1.7745073414361094e-08 -1.754248558174318e-08 5.72363286823253e-09 1.3523481172870333e-08 5.702673034489432e-09 1.9923751174321353e-08 6.00006488584687e-09 -1.1911010722799543e-08 -4.61291003008971e-09 -2.050354369118307e-07 -1.2419834181721384e-06 -1.1407789552152327e-06
