 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
intercept 8.473974113769957e-05 6.571634862852586e-06 -1.7970015192193945e-07 1.738840377928816e-09 -2.3955324979215037e-05 2.160266327307969e-06 -6.098636815348462e-08 5.618334798164773e-10 1.8716144038850714e-07 2.4923211265901826e-07 -2.0612045027849801e-07 -1.3312923032965928e-07 -4.646080163496353e-08 6.165021218446391e-08 -7.619436981805996e-08 5.608382212226115e-08 -1.0888579610534167e-09 -1.0040415763123168e-07 -8.969813319295074e-08 -4.170884894772112e-08 -2.7443903261489662e-08 1.5978842331384554e-08 -2.959105096713227e-08 -2.8355669936493367e-08 2.5254540436008664e-08 -6.867382272835605e-09 5.067181701279316e-08 -1.3630632451427551e-08 6.4973909504325e-07
age 6.5716348628435766e-06 0.0002519212553786318 -5.800146065833922e-06 4.143529416710452e-08 0.003152836456017478 -0.0002389744360538704 5.491620246541861e-06 -3.915226526909572e-08 -5.909998317897974e-08 2.089990329057729e-07 -8.950044047304726e-08 1.714613276533178e-07 4.646483516172814e-08 4.6817482625156614e-08 1.1069551245144465e-07 9.754110323641346e-08 9.771075020095342e-08 -3.083904137705667e-07 -7.153711880831845e-08 5.397545417008639e-08 -1.5465803424048223e-07 -1.544091075971615e-07 -2.0441666157992927e-07 2.2413469280300003e-07 1.6926228917163973e-07 -1.8261134053281566e-07 1.3376168253821012e-07 3.1778573374076956e-07 -4.084026009918513e-07
age2 -1.797001519218947e-07 -5.800146065833478e-06 1.3613542679479402e-07 -9.891942037663976e-10 -7.09613015324366e-05 5.494429878186198e-06 -1.287038204117597e-07 9.332254569046822e-10 3.4194309764119915e-09 -4.634809836872482e-09 1.3411815455561498e-09 -4.252281662944545e-09 -1.1651626742787708e-09 -1.771833487331208e-09 -1.9519732123671827e-09 -1.6105617341812079e-09 -2.2588971978799415e-09 6.816503028589455e-09 1.9613319648557793e-09 -1.0546176115776106e-09 3.308083295051399e-09 2.6320494158961954e-09 3.749224102523508e-09 -4.31957750521384e-09 -4.4365124919037625e-09 4.076538582832401e-09 -3.534291031821254e-09 -7.234137378857219e-09 5.106802060810073e-09
age3 1.7388403779116066e-09 4.14352941671138e-08 -9.891942037666995e-10 7.30555071581855e-12 4.976766056207927e-07 -3.919739843274603e-08 9.338617081877133e-10 -6.881764162867685e-12 -3.6624457721667256e-11 3.5523883236603236e-11 -8.424889401750639e-12 3.1043367636192586e-11 7.37305165900125e-12 1.6703863609694746e-11 1.0450747128262547e-11 8.487816704890902e-12 1.7866019419459658e-11 -4.666217379807189e-11 -1.851700859271645e-11 5.5771537920110195e-12 -2.2938520078953733e-11 -1.2278854114630143e-11 -2.1931390092144027e-11 2.49288692176602e-11 3.4844588454306416e-11 -2.7970971291770386e-11 2.79744782566076e-11 5.020398747116974e-11 4.063770587254324e-12
sex -2.3955324982602698e-05 0.0031528364560251608 -7.096130153261387e-05 4.976766056220494e-07 0.10917866004325792 -0.008194808220367188 0.00018759973543653488 -1.3380598967897686e-06 -1.1892633393494473e-06 -2.518706253351993e-07 3.6743237574953854e-07 1.0395527721169725e-06 -2.1894242588043106e-06 -7.810538889404581e-07 2.2337059698136012e-06 1.6634449103407018e-07 -3.8274470326717305e-07 -2.7345088515207773e-06 -1.5875378404541497e-06 2.3045791054074396e-06 3.1328300885842603e-07 -1.6148324590473086e-06 -3.66030918121226e-06 2.3956546678036663e-06 -3.740829429531548e-07 -2.4365468754151933e-06 3.832448931634082e-06 5.910483437837462e-07 1.5289305380935277e-05
agesex 2.160266327495475e-06 -0.00023897443605452756 5.494429878201378e-06 -3.919739843285408e-08 -0.008194808220367437 0.0006316488804625866 -1.4757513141567513e-05 1.0698643500227241e-07 1.4474638986771492e-07 3.019781480143383e-08 -2.924580988036111e-08 -4.6032762582868626e-08 1.3147874853829253e-07 1.2348257208426049e-08 -9.30979916678697e-08 4.751280584349004e-09 2.493994890482073e-08 2.1352879090376686e-07 9.630081590269163e-08 -1.6196598167205703e-07 -6.368024578520623e-08 9.108552477508097e-08 2.394012230896869e-07 -1.0334317260369077e-07 -3.6401240461615076e-08 2.0112917346500827e-07 -3.254194824605606e-07 -4.901550528936916e-08 -9.807063815088349e-07
age2sex -6.098636815402087e-08 5.491620246549361e-06 -1.287038204119345e-07 9.338617081889727e-10 0.00018759973543654683 -1.4757513141567974e-05 3.5123472829452696e-07 -2.5881610681856673e-09 -4.603459415372887e-09 -8.967194668956861e-10 6.130810246552157e-10 8.144109048526113e-10 -2.630407912154283e-09 4.5205987479108023e-10 9.968486027661673e-10 -7.607977486680468e-10 -1.1626087797282284e-10 -4.673648356736264e-09 -2.3485880758814712e-09 3.3253777871299263e-09 2.2019173064161548e-09 -1.0104154322439652e-09 -5.153793011244262e-09 6.091469130790966e-10 1.6930809881820766e-09 -5.190858774177582e-09 8.09357485694674e-09 7.763397238739849e-10 2.21146132453887e-08
age3sex 5.618334798052479e-10 -3.915226526916524e-08 9.332254569062493e-10 -6.8817641628786976e-12 -1.3380598967898963e-06 1.069864350022789e-07 -2.588161068185741e-09 1.936819763582041e-11 3.926375901297621e-11 8.964333309678064e-12 -2.8809177854904452e-12 -6.445798149911289e-12 1.858374484096148e-11 -6.132776299716552e-12 -1.3586600651884758e-12 8.99184013996334e-12 -3.102528269230475e-12 3.082399751433565e-11 1.8064080374067575e-11 -2.0740247321463978e-11 -1.9530341525955043e-11 2.1993737345374583e-13 3.552011134642135e-11 8.412608904110375e-12 -1.612634445348748e-11 4.1067602991966046e-11 -6.174422753053454e-11 -3.2129551627737117e-12 -1.3952281276500524e-10
pcs.V3 1.8716144038856784e-07 -5.909998317919311e-08 3.4194309764169554e-09 -3.662445772170284e-11 -1.189263339353479e-06 1.4474638986803005e-07 -4.603459415380348e-09 3.926375901303099e-11 9.2933122556348e-07 7.322154573257913e-08 -2.7114033366799125e-08 -4.148295342705768e-09 5.316218969833651e-09 1.3753651742811173e-08 -5.180674949541387e-09 9.302165077652827e-09 9.331976103271517e-09 3.787194425795154e-10 -4.517145543902077e-09 1.0312926613489704e-08 -3.846744172918225e-10 -1.3457734472665016e-08 -1.3415831635308444e-08 -6.14553824260122e-09 -2.90263224070078e-09 -1.4813917605806642e-08 7.776036642575351e-09 4.34243688691881e-09 4.4932682008801384e-07
pcs.V4 2.49232112659026e-07 2.0899903290560444e-07 -4.634809836868741e-09 3.552388323657743e-11 -2.5187062534061025e-07 3.0197814801839786e-08 -8.96719466904946e-10 8.964333309743785e-12 7.322154573257911e-08 9.941264695558392e-07 2.7720948891519578e-08 2.3167945155435377e-09 1.576818434464741e-08 -2.283171121702647e-08 -9.415566730370254e-09 2.2558106367615654e-08 -2.613760199391084e-09 -6.2805673588651985e-09 1.0105772711289991e-08 -4.4000757998245946e-09 -1.1352026338736236e-08 1.1548695237071562e-08 1.1943784111071166e-08 5.873015211598785e-09 6.1846318449622754e-09 4.842077047938527e-10 -2.959809587362442e-09 3.03768717465402e-09 -7.152089941911064e-07
