 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal gpp gmp
intercept 0.0126206134671323 0.004617167318836875 -0.00014591012709390172 1.4632999387769924e-06 0.012924166459792224 -0.0012458703547066324 3.7662653369063896e-05 -3.6154908371144204e-07 -9.363949943180726e-07 3.080389726823269e-06 1.7541258682591102e-06 -9.716606404430813e-07 9.07246019925456e-07 -1.057145735836205e-05 -3.7909394084183214e-06 -2.191708032983622e-06 -1.8028826078097042e-06 -4.360489633807955e-06 -1.3199187496081139e-05 -5.714250576428021e-06 7.494543716296597e-08 3.0430956212998385e-06 5.148267084645121e-06 -1.7083163624609347e-06 -2.7577778251765386e-07 -4.788494378831998e-06 8.978741429003719e-06 -6.0050792990092884e-06 -2.8378322667253507e-05 9.375132914730269e-06 -2.653049335359076e-05 3.919952730554104e-05
age 0.0046171673187956576 0.005209109938473257 -0.00015095923814858252 1.3766655390296584e-06 0.05299165807300193 -0.0049117569450613475 0.00014203323339428633 -1.2928913697141761e-06 -8.294394086393439e-07 -2.1598878410888177e-07 -3.739958688934468e-06 1.7343263135347007e-06 -7.821942540019558e-07 -1.6057223442709496e-06 4.108764040070868e-07 -7.839621305200053e-07 -1.4373052702575535e-06 -4.126789702584456e-06 -2.4396501351155723e-06 1.467947754501507e-06 -1.5609835344042633e-07 -5.995857232809902e-08 1.7959920093733854e-06 5.083977795510707e-07 -3.025653560139997e-06 -3.1905654250874183e-06 5.611919829404897e-07 6.861363687599288e-07 -2.9170550763506548e-06 5.63439510828497e-06 -6.278616713118506e-05 5.70968109876569e-05
age2 -0.00014591012709247095 -0.00015095923814833107 4.4280641431505e-06 -4.085195210405113e-08 -0.0015147306320573838 0.0001420858731770995 -4.157801433460895e-06 3.828213348744618e-08 1.644003649742689e-08 2.6616321538364782e-08 9.863070481779028e-08 -4.8033872474271876e-08 1.924191865677499e-08 5.1597148315029734e-08 8.598027673668933e-09 4.0475344767125865e-08 4.1743667947370316e-08 1.2212320906703245e-07 9.196522516150573e-08 -3.819547229225651e-08 -5.36538417677036e-09 -1.255618328972405e-08 -5.686604326871192e-08 1.050710680400659e-09 7.567000092116772e-08 9.13136703463247e-08 -3.01069622304145e-08 7.554858637643526e-10 1.5899537845756108e-07 -3.5870477755043406e-07 2.1801689149176564e-06 -1.70476772020261e-06
age3 1.4632999387647084e-06 1.3766655390276598e-06 -4.085195210405594e-08 3.814216530628076e-10 1.3647820855976204e-05 -1.2938253948499506e-06 3.829456538632687e-08 -3.567840051772635e-10 -6.974723659730942e-11 -3.542129656353577e-10 -8.039570679900009e-10 4.031012275154266e-10 -1.544113537286288e-10 -5.549779201586196e-10 -2.671137972987521e-10 -5.052458319543419e-10 -3.585615049461424e-10 -1.1280590946193283e-09 -1.0518776811247583e-09 3.048306548432039e-10 1.3304328226945288e-10 2.1189588404357287e-10 5.554575265684118e-10 -1.5409910884659583e-10 -5.572678910987592e-10 -8.434194126796968e-10 4.2629671438298185e-10 -1.763700150465326e-10 -2.476355107812461e-09 4.8090335775873786e-09 -2.1367941003101667e-08 1.5184054687536345e-08
sex 0.012924166458458805 0.05299165807219679 -0.0015147306320336285 1.364782085575562e-05 1.1929769804604065 -0.10917733814391262 0.0031198140996811564 -2.8074370140804e-05 2.9940862841962912e-05 5.897985861548784e-06 -1.944166352858551e-05 3.562771581655123e-05 -4.786517313530196e-05 5.372857815908088e-05 -8.634089901965459e-06 -1.5031360984455544e-05 -1.0243120024822168e-05 -1.0526968145344962e-05 2.871251071095933e-05 7.46152133025586e-05 -2.2530893143768844e-06 -3.8653916641889075e-06 -2.349529609810489e-05 -2.9832028305224553e-05 -2.677582214782113e-05 -3.072359846139195e-05 2.9744416767526856e-06 4.668017338895046e-05 -0.00027027522961746165 -0.00026178713889289857 0.0009746327377553333 4.325245560526457e-05
agesex -0.0012458703545711628 -0.004911756944967894 0.0001420858731743714 -1.2938253948249449e-06 -0.10917733814390482 0.01013494478313691 -0.000293310798367363 2.669370781051177e-06 -2.6663328514594964e-06 -1.331097386505855e-07 1.8972234542958415e-06 -3.2928600358486184e-06 4.172952575318052e-06 -5.156774210346846e-06 1.327448708164792e-06 1.9022556854556328e-06 6.187181308803293e-07 1.171495014456515e-06 -2.4140562137330445e-06 -7.042914465151869e-06 -3.684269553172834e-07 -1.07082350824794e-07 2.0402350708300143e-06 3.46507334920391e-06 1.7358747514065832e-06 2.8475350993475052e-06 -1.4628592783550892e-08 -4.151395537938913e-06 2.723696139334537e-05 1.2923395776745042e-05 -6.767104375214124e-05 -1.1528001312804614e-05
age2sex 3.766265336570622e-05 0.0001420332333923792 -4.157801433403928e-06 3.829456538579209e-08 0.003119814099680739 -0.0002933107983673455 8.597346176869382e-06 -7.920532143433729e-08 7.528072520660648e-08 -1.0168012448949764e-08 -5.5876559075218325e-08 9.681001968180494e-08 -1.1522527832496024e-07 1.5238817866119385e-07 -5.108419949264161e-08 -7.027506309262937e-08 -6.625744980813792e-09 -3.851199557595544e-08 5.767022023956673e-08 2.0849438584052046e-07 2.651093514266065e-08 1.3158574469752452e-08 -5.809414680915794e-08 -1.1891502716636961e-07 -3.2375396685562055e-08 -8.428454259226698e-08 -7.594960371577457e-09 1.1389969298050671e-07 -8.758074946823147e-07 -6.56160348284222e-08 1.4107189015118778e-06 5.340458149132459e-07
age3sex -3.615490836715601e-07 -1.292891369685656e-06 3.8282133486618705e-08 -3.5678400516971837e-10 -2.8074370140799012e-05 2.669370781050906e-06 -7.920532143433406e-08 7.390033153962711e-10 -6.995175196970459e-10 2.444568358732044e-10 5.169609305250331e-10 -8.853174462099458e-10 1.0036159859555835e-09 -1.4028730380113751e-09 5.935757176369776e-10 7.763926648593112e-10 -5.1781057691194075e-11 3.842262928847318e-10 -4.0484992582842007e-10 -1.95331320147335e-09 -3.919110007486419e-10 -1.6138025740393432e-10 4.947364513024483e-10 1.229405990677942e-09 1.0891225413964424e-10 7.839616478971375e-10 9.949693656580239e-11 -9.836640763674575e-10 9.057254480317968e-09 -2.1614691235272997e-09 -8.327497409580906e-09 -6.658462159750475e-09
pcs.V3 -9.36394994359362e-07 -8.294394086976644e-07 1.6440036499140553e-08 -6.974723661314569e-11 2.9940862841117516e-05 -2.6663328513799278e-06 7.528072520427052e-08 -6.995175196754815e-10 3.718404571016193e-06 3.517992961240097e-07 6.296164794647877e-08 -7.395447362154205e-08 1.0818866277380791e-07 3.474095401979139e-08 -8.632334168674586e-09 7.335000350430219e-08 -7.940789750356693e-08 1.0802817135445709e-07 -1.1423323773440104e-07 -1.5360925089078005e-08 4.214299877856506e-09 3.724781032507835e-08 -9.855374577537248e-08 1.1302038157309186e-07 1.0212822903433013e-08 7.055116033888287e-09 7.051749035854808e-08 8.484000615991922e-08 8.155141658473227e-07 -2.7266599719624508e-06 6.859195618471626e-07 4.817869227441331e-06
pcs.V4 3.0803897268261697e-06 -2.1598878411885357e-07 2.661632153865496e-08 -3.5421296563801e-10 5.897985861257579e-06 -1.3310973862319553e-07 -1.0168012449753123e-08 2.4445683588061096e-10 3.51799296123999e-07 3.69492799644003e-06 1.6615575785340688e-07 -2.4645041418435348e-08 7.799239803424668e-08 -1.1394491768219705e-07 -4.837664019215343e-08 9.682433431729612e-08 9.680723515619597e-08 -7.567336801756546e-08 6.021262453573625e-09 -5.771230332484299e-08 -1.521876412214558e-07 1.0085352846994315e-07 1.235176011071389e-07 1.259885753897832e-07 3.942202604625311e-08 8.095551535899931e-08 -1.2135092468970224e-08 1.0173198231048518e-07 -2.0193118959547894e-06 -6.934387311401927e-07 -1.1704737582784216e-06 8.606795886262337e-07
pcs.V5 1.754125868274065e-06 -3.7399586889570014e-06 9.863070481845577e-08 -8.039570679961986e-10 -1.944166352950306e-05 1.8972234543822285e-06 -5.5876559077753e-08 5.169609305483984e-10 6.296164794644139e-08 1.6615575785340416e-07 3.205771032232338e-06 2.2387439822888864e-08 2.323859349619217e-08 9.901710179613945e-09 -1.9951703747133587e-08 -5.7941020645232035e-08 9.850879986074364e-08 1.2301375936922568e-07 -5.015475443972938e-08 -5.865907876811126e-08 4.036633721098558e-08 -2.7969266599972474e-08 -8.944558852471544e-08 -6.531950505908744e-08 4.368274601158131e-08 9.981084290840585e-08 4.498212955543561e-08 5.5888143547115415e-08 -1.9316489596283806e-07 -4.995337699963805e-07 -9.116692736540963e-07 1.8982513311833672e-06
pcs.V6 -9.716606404829686e-07 1.7343263135127937e-06 -4.8033872473624604e-08 4.0310122750939023e-10 3.562771581657522e-05 -3.2928600358510973e-06 9.681001968188268e-08 -8.853174462106921e-10 -7.395447362151491e-08 -2.4645041418426216e-08 2.238743982291717e-08 3.1204129720598554e-06 -1.0757136739408093e-08 5.5618633970649355e-08 -2.4659259969616104e-08 -8.653123095944048e-08 1.181334083279399e-07 -3.172769383127969e-08 -4.34582367802721e-08 -1.2334379091888882e-08 3.956286828283199e-08 3.689938145510372e-08 -1.1517979505176435e-07 2.7350642795725898e-08 -1.954678851850607e-08 7.1569342529394555e-09 -1.1109257055178416e-07 6.1133483562327e-09 -6.558937300464608e-07 1.8151815875783968e-07 -5.284041026631705e-07 -1.5297830908151822e-06
pcs.V7 9.072460199794933e-07 -7.821942539476572e-07 1.9241918655178917e-08 -1.544113537138916e-10 -4.7865173134803427e-05 4.172952575271308e-06 -1.1522527832359159e-07 1.0036159859429703e-09 1.0818866277378884e-07 7.799239803423373e-08 2.3238593496149066e-08 -1.0757136739391455e-08 3.634867187167469e-06 1.4360771324246201e-08 -4.4434988326780305e-08 -1.5984147988457403e-07 6.409496949640903e-09 -9.165650204221413e-08 -3.105776345154949e-08 -1.238705103319443e-07 7.083055015794892e-08 -2.524687952975668e-08 -1.5534859033808573e-07 1.1762288197143839e-08 1.2373227352072057e-10 3.74535947627587e-08 -7.318764242782711e-08 -3.2930461291244585e-08 2.2426268111328283e-07 -2.0903933562766803e-06 3.770540627765499e-06 -5.23640554838254e-07
pcs.V8 -1.0571457358445166e-05 -1.605722344374166e-06 5.15971483180577e-08 -5.549779201865633e-10 5.372857815780518e-05 -5.15677421022656e-06 1.5238817865765463e-07 -1.4028730379786192e-09 3.4740954019802795e-08 -1.1394491768217622e-07 9.901710179682512e-09 5.561863397060772e-08 1.4360771324268156e-08 3.5386470375905723e-06 8.658836023138608e-08 4.879554116669226e-08 6.939537135922161e-08 2.0645916706060193e-07 -4.855647502068845e-10 -1.2443045377389095e-07 -4.2254243303725015e-08 -1.9110420726141647e-08 9.639214817043754e-09 2.7926748272978187e-08 1.3310274683945396e-07 6.58333816462238e-08 -2.652086649944835e-09 -6.794545645489468e-08 1.9111038945256957e-07 1.4597255370303494e-06 3.101235271985881e-06 -4.135854410269168e-06
pcs.V9 -3.790939408392286e-06 4.108764040232035e-07 8.598027673191534e-09 -2.6711379729432323e-10 -8.634089902011656e-06 1.3274487081688722e-06 -5.108419949275344e-08 5.935757176379333e-10 -8.632334168691134e-09 -4.837664019215954e-08 -1.995170374714832e-08 -2.46592599696169e-08 -4.44349883267692e-08 8.658836023136016e-08 3.450040019637011e-06 5.380415263667924e-08 -1.3077182136076002e-09 -1.2178012177236607e-08 -5.7076569872850585e-08 -1.2125363020752928e-07 -3.6343047965709696e-08 -3.144099782029596e-08 7.01295925177876e-08 -8.468521350447613e-08 -1.8321255255860198e-07 -1.1395833195531854e-07 -3.6217955144394166e-08 -8.574905879932676e-10 -3.3955334224109766e-08 -2.1298744372070746e-06 5.518451575694037e-06 -6.012532348653025e-07
pcs.V10 -2.1917080329512354e-06 -7.839621305032786e-07 4.047534476663731e-08 -5.052458319498641e-10 -1.503136098458654e-05 1.9022556854682115e-06 -7.027506309300528e-08 7.763926648628294e-10 7.3350003504279e-08 9.682433431729054e-08 -5.7941020645249756e-08 -8.65312309594441e-08 -1.5984147988455743e-07 4.87955411666545e-08 5.3804152636682405e-08 3.621922590109885e-06 -8.554987506327236e-09 2.9062450138463067e-08 1.1619770796939305e-09 -5.42131593658655e-09 -3.6651035528735425e-08 2.3718240519697394e-08 2.036692237484179e-07 7.263750077076777e-08 2.4216147101671526e-08 1.0310391823204423e-08 4.910812417886993e-08 -5.3636907047175e-08 -1.5695395394220076e-07 8.657918762633623e-07 -9.335055511765272e-07 -1.0979265597853766e-06
pcs.V11 -1.802882607815618e-06 -1.4373052702786466e-06 4.1743667947987565e-08 -3.5856150495182e-10 -1.0243120025248216e-05 6.187181309206085e-07 -6.625744982000983e-09 -5.178105768019608e-11 -7.940789750357804e-08 9.680723515619741e-08 9.850879986074941e-08 1.1813340832792653e-07 6.4094969496570295e-09 6.939537135920029e-08 -1.3077182136008462e-09 -8.554987506316873e-09 3.5553835228144154e-06 1.2853996322357287e-07 2.9034602929631667e-08 -5.383705473108018e-08 4.380611502415657e-08 -8.322295635628734e-08 -6.630309327081884e-08 7.976954294704305e-08 -1.0684618538899891e-07 8.11238622222422e-08 -6.48293370129814e-08 9.067048500554604e-08 7.757219643769686e-07 -1.3177231747334781e-06 2.115271618372248e-06 -2.0374075419728587e-08
pcs.V12 -4.360489633805691e-06 -4.126789702630097e-06 1.221232090683758e-07 -1.1280590946317964e-09 -1.0526968146661524e-05 1.171495014580758e-06 -3.851199557961063e-08 3.842262929185255e-10 1.0802817135441501e-07 -7.567336801756364e-08 1.230137593692386e-07 -3.17276938313209e-08 -9.16565020421594e-08 2.064591670605205e-07 -1.217801217721317e-08 2.9062450138492e-08 1.2853996322356896e-07 3.4895048090211383e-06 -1.464995712096677e-07 -3.896151401792843e-08 2.5112446981320472e-08 -5.422192939508977e-08 -5.7147750508902215e-08 -9.754619175247586e-08 -1.0049429753796625e-07 -1.1912065457091136e-08 -2.686271694939016e-08 5.4174602358599484e-08 7.203985587446495e-07 -3.196097505329157e-07 3.516229036438937e-06 -3.3073822642469253e-06
pcs.V13 -1.3199187496121554e-05 -2.4396501351881054e-06 9.19652251636286e-08 -1.0518776811443021e-09 2.8712510709820817e-05 -2.4140562136253765e-06 5.767022023639022e-08 -4.048499257989566e-10 -1.1423323773441294e-07 6.021262453585755e-09 -5.01547544396912e-08 -4.345823678030881e-08 -3.1057763451517086e-08 -4.855647502423839e-10 -5.7076569872826524e-08 1.1619770797247e-09 2.9034602929638575e-08 -1.4649957120962903e-07 3.6358399850698786e-06 -8.054704604142501e-08 3.718790429516846e-08 2.4565322175093855e-08 -9.760536054869871e-08 -3.70075570667888e-08 -1.8945604538698233e-07 -1.4028758483053614e-09 -6.344163407001596e-08 -5.84126227806434e-10 -2.5541409910425413e-09 1.3626604392508827e-06 4.243979816285445e-07 -1.165601711335557e-06
