 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband maternal gpm gmm
intercept 0.003247250443368271 0.0010931732079833636 -3.4672899616032055e-05 3.3809555958066134e-07 -0.01880923951885378 0.0014805832017536393 -3.808343157218854e-05 3.1951709275371313e-07 -4.5852917858028146e-06 6.914500318304494e-06 1.477927407505105e-06 2.4729277009286486e-06 3.1721069140100695e-06 -1.3782563704306855e-06 4.639043655084471e-06 5.804431644861327e-07 -1.5820498280831025e-07 -7.897728548569418e-07 -9.751012846143932e-07 -3.2292042098488916e-06 -3.529063363674383e-07 1.8215157426637356e-06 2.6767883522463045e-06 -8.507101473018205e-07 -3.495548004518836e-06 -6.164587166139521e-07 -2.5432291698068026e-06 -4.964369452902258e-06 1.6826562938871053e-05 8.506713884769827e-06 0.00017642432575319303 -0.00016206203774050073
age 0.0010931732079166722 0.03423458987594838 -0.0007724307663843459 5.653820770305297e-06 0.4573960443357586 -0.03171223974406797 0.000713710766302343 -5.212731427112629e-06 -1.953367356368037e-05 -7.530748669110955e-07 5.510619569210866e-06 -3.2790235492294177e-06 -1.4793581328048015e-05 -7.840304276896344e-06 1.0057413543499878e-05 7.505776902730268e-06 6.368408107545567e-06 -2.1432758288740197e-06 7.047018810390323e-06 -2.1059098019814947e-06 4.098614240636838e-06 -6.423074364975413e-06 3.4807999959001837e-06 3.6852768260965403e-06 -5.835028041641591e-06 6.449769216725282e-06 -9.794493072605643e-06 1.8727337307642889e-06 -8.560890629469445e-05 -9.382897783179426e-05 0.0004758478229603728 -0.0004002354057486286
age2 -3.467289961409186e-05 -0.0007724307663861405 1.752728434979879e-05 -1.2901179937387804e-07 -0.010226989901175276 0.0007128680934520845 -1.613142795515863e-05 1.184544595096958e-07 4.509107525327605e-07 6.13355682531364e-09 -1.2476732826319563e-07 5.321050763201474e-08 3.1159600838832785e-07 1.8186347302400916e-07 -2.3211604452983521e-07 -1.743756471074034e-07 -1.4706115217071334e-07 5.8300297029487994e-08 -1.6603138587231808e-07 4.949658966771318e-08 -8.6581649470937e-08 1.2522561479420714e-07 -9.82396912470164e-08 -6.896924900293131e-08 1.485055936984134e-07 -1.449484685648284e-07 2.296348917614503e-07 -2.519001555135471e-08 1.8824388780768682e-06 2.1321143710448216e-06 -1.1026741403901182e-05 9.322172758410921e-06
age3 3.38095559569169e-07 5.653820770307679e-06 -1.290117993736602e-07 9.550808428389343e-10 7.423133205114732e-05 -5.200908588038761e-06 1.1832737121966553e-07 -8.736980707351449e-10 -3.3642059674109184e-09 4.3755282019953015e-11 9.310524299885784e-10 -2.425692499703804e-10 -2.118804736362756e-09 -1.3791951687259211e-09 1.7395919807129399e-09 1.295323725190348e-09 1.1081085953398522e-09 -4.599571503935776e-10 1.2536083371647888e-09 -4.0251937185018694e-10 5.977537289928458e-10 -7.727386612581657e-10 8.43972829804386e-10 3.908346797317974e-10 -1.208334228020051e-09 1.064114528048497e-09 -1.7477393912576197e-09 5.1479112766742975e-11 -1.2986525387361827e-08 -1.58878867272181e-08 8.675979672787162e-08 -7.34555455521879e-08
sex -0.018809239520580535 0.4573960443139521 -0.010226989900680761 7.423133204750984e-05 18.905516323244722 -1.3203790197737884 0.02995856875421217 -0.00022084178079543663 -0.00015526957562762264 4.0845225104715554e-05 0.0002167149655623063 -0.00012231455644187686 -0.00027301181323092556 -0.00010524668521130308 0.00010647445218389757 0.00015803053982368456 -0.00012622660214471113 0.00022905272981976456 -0.0001226033623143915 -3.607831468363173e-05 0.0001996074300662047 0.00011937365072164429 -0.00031664682758652006 0.00027356907130105836 9.68240757419255e-05 0.0001715313763469047 2.9619212645773808e-05 3.873648476117806e-05 -0.00028414745399526846 -0.0041866482901981375 0.01719881715118219 -0.008983447443979572
agesex 0.001480583201843345 -0.03171223974236568 0.0007128680934137281 -5.2009085877584235e-06 -1.3203790197734566 0.09269702318125293 -0.0021140269317348756 1.566040399002316e-05 1.0779489020161257e-05 -2.6504793704610445e-06 -1.5119348462591488e-05 7.79105083769122e-06 1.8579219876504356e-05 6.677435081133056e-06 -5.365605815391852e-06 -1.1180032694929763e-05 8.90500390022791e-06 -1.5888411066467047e-05 7.540876542881826e-06 1.9541848200014762e-06 -1.3484458597623054e-05 -9.34576610369107e-06 2.111132734774949e-05 -1.8157203384575443e-05 -7.305745792486281e-06 -1.2115697441385379e-05 -3.151450106943839e-06 -3.472184830868553e-06 3.0411472995152757e-05 0.0002697661158317894 -0.0011645895601498722 0.0006267093003034647
age2sex -3.808343157470991e-05 0.0007137107662664032 -1.6131427954344507e-05 1.1832737121368483e-07 0.029958568754196734 -0.002114026931734325 4.8464089062721196e-05 -3.6087132032462495e-07 -2.4018676296185376e-07 5.4499397283433643e-08 3.4327471749423275e-07 -1.5672716761206553e-07 -4.123599293765297e-07 -1.3771405557441526e-07 7.404632754831118e-08 2.5331831213379157e-07 -1.9771301631152696e-07 3.6244309049942343e-07 -1.5276397736148343e-07 -2.761636021675721e-08 2.9515115248712075e-07 2.3387401182201936e-07 -4.6113233978471193e-07 3.848801930382411e-07 1.7788920360997707e-07 2.818937723169815e-07 9.20351171920761e-08 9.698430469421695e-08 -8.19371868980014e-07 -5.8166687050642475e-06 2.6102926056027297e-05 -1.4324912554258305e-05
age3sex 3.1951709276916053e-07 -5.21273142682789e-06 1.1845445950328192e-07 -8.736980706882719e-10 -0.00022084178079526188 1.5660403990014834e-05 -3.60871320324528e-07 2.701341257496844e-09 1.6989332180478367e-09 -3.293115488945128e-10 -2.537986640194032e-09 1.0030992348668582e-09 2.9758457033082556e-09 9.567438743344893e-10 -1.7838068048795926e-10 -1.8576787129060941e-09 1.3984559746789209e-09 -2.717361169936502e-09 1.0156132822507064e-09 7.011318481924029e-11 -2.0849358582049364e-09 -1.8353427497394958e-09 3.2959155550619013e-09 -2.623888165381653e-09 -1.406205587669368e-09 -2.1592691708221563e-09 -8.212503634019362e-10 -8.66220104267127e-10 6.088500774824236e-09 4.237276156442325e-08 -1.9442112133170584e-07 1.0804661424299119e-07
pcs.V3 -4.585291785763799e-06 -1.9533673563874412e-05 4.50910752537057e-07 -3.3642059674417776e-09 -0.0001552695756423256 1.0779489021197525e-05 -2.4018676298558185e-07 1.698933218224338e-09 4.8597108293771e-06 2.3490191970607819e-07 -5.430035879230576e-08 -3.313756409962191e-08 2.2111282478791104e-09 2.252743912167927e-07 -7.664491321343468e-09 1.109858004815433e-07 -1.4647008769310415e-07 2.982469734031889e-08 -4.5352587955674544e-08 -2.5938811829919054e-08 2.0009776523109154e-07 4.937768086937642e-08 -4.124692181256355e-08 3.684767508616806e-08 -5.5979186741110624e-08 -7.835911449388117e-08 1.432784327656831e-07 -1.3777637693421439e-07 7.981618247688044e-07 2.1320839758442677e-06 -3.3729995377420566e-07 -2.8504992733238713e-08
pcs.V4 6.914500318301485e-06 -7.530748669574161e-07 6.133556826365542e-09 4.375528201219712e-11 4.0845225104087374e-05 -2.6504793704173304e-06 5.4499397282445864e-08 -3.2931154888726584e-10 2.3490191970610664e-07 4.879928721181678e-06 2.1052505682362565e-07 1.956898851327191e-07 -7.143465084441447e-08 -1.1165266530467135e-08 -2.6710382759905793e-08 9.90724087253765e-08 3.568203785928141e-09 -1.486653781168642e-07 9.064040840836863e-08 -1.2927629619638632e-08 -1.5143146470061885e-07 2.6920784725308563e-08 1.7495409648679195e-07 -3.128127650225213e-08 1.6629373094566503e-07 6.970983390361692e-08 -8.02482467809361e-08 -9.537416067184467e-08 -3.095165573346353e-06 7.501355503331941e-07 -5.559323383682744e-07 -5.728559218923261e-06
