 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband maternal gpm gmm
intercept 0.002597705617813529 0.000908661117127795 -2.771253030575639e-05 2.68022099481314e-07 -0.003098465510228653 0.0003162135122347893 -1.007051057131789e-05 1.004880867856587e-07 -2.304786171308345e-06 2.323423812563773e-06 8.359160853282934e-07 9.735840851123545e-07 1.1681176004973422e-06 -1.1393608877211524e-06 2.2121620057309156e-06 -2.887139534821602e-07 -3.545446731781488e-07 -1.0973401404006047e-09 2.7598680939794025e-07 -1.4033699578398503e-06 -4.2184460483741303e-07 1.1927554295998431e-06 1.1138695085607633e-06 2.33197300280441e-07 -1.810454549961379e-06 -1.1293076368795032e-07 -1.5993369281376566e-06 -2.0708395622982664e-06 4.649372297315847e-06 9.071513514378767e-06 4.9306634215995034e-05 -4.332075187754626e-05
age 0.0009086611171242452 0.0018666339197255116 -5.125363337214432e-05 4.3977639606713735e-07 0.018986981436967552 -0.0016846888550269457 4.618323915690926e-05 -3.95655806297886e-07 -1.5156633351757854e-06 7.449492525476979e-07 -8.893377011796573e-07 1.5993356655089488e-06 1.6756217767382033e-07 -2.1329608019423993e-07 1.360518123925455e-06 5.351330406827458e-07 4.0676212172651185e-07 -1.8275677779410284e-06 7.092802685950097e-07 3.6213120883640535e-07 -7.411255795670496e-07 -1.4751172294808374e-07 4.788504928112605e-07 1.0792161698913447e-06 -1.307075528928404e-06 -9.262158005209166e-08 -1.1999201029088818e-06 3.147457502358979e-07 -5.312886477366943e-06 2.802384347666897e-06 -2.752126543895582e-06 1.4446437238960082e-05
age2 -2.7712530305660172e-05 -5.125363337211943e-05 1.425537756274973e-06 -1.2378085090215462e-08 -0.0005121681192942301 4.605381693376954e-05 -1.2787382062352535e-06 1.1084586411822734e-08 4.188196135558258e-08 -1.5286542962662298e-08 1.9786206258053017e-08 -4.3731139622942656e-08 -7.017755041175911e-09 5.525734942846751e-09 -3.654138372457662e-08 -1.0153283442591584e-08 -1.2121374782460103e-08 4.497941795390958e-08 -2.0793891827925736e-08 -8.878212188028703e-09 1.7076959932309112e-08 -2.362454577989996e-09 -1.58196122163532e-08 -2.1555440907745584e-08 3.758931370626313e-08 8.600350285539983e-10 3.676507897623569e-08 -4.705790741109594e-09 8.701125524838807e-08 -3.557549615359329e-08 -2.5932688032044862e-08 -3.556368162773514e-07
age3 2.6802209948042976e-07 4.3977639606693555e-07 -1.2378085090215513e-08 1.0877896196675792e-10 4.329010600142933e-06 -3.936664013571816e-07 1.1060505542218409e-08 -9.70204966932249e-11 -3.571428702861206e-10 1.095639448287497e-10 -1.3317052597360068e-10 3.739723341077688e-10 8.023422766560759e-11 -5.608791628481333e-11 3.106046769496327e-10 5.565771137017561e-11 1.1478159198058822e-10 -3.361041991338785e-10 1.8117174365149602e-10 5.7847052585678606e-11 -1.2918096826778013e-10 6.536508702903756e-11 1.5037335937653711e-10 1.2795165509313866e-10 -3.366671762122432e-10 6.77290981982491e-12 -3.3903473428810713e-10 6.6562331160201285e-12 -2.0342040166606167e-10 9.794345715536544e-11 1.8126910941438433e-09 1.9182305777412365e-09
sex -0.003098465510289325 0.01898698143694454 -0.000512168119293545 4.329010600136435e-06 0.558001612558255 -0.04930571190201249 0.0013514784935546316 -1.1614412553639645e-05 -4.879144859471548e-06 -2.1413498519849077e-06 4.993118616758222e-06 1.4893919291869451e-05 -2.1281466323709816e-05 2.0562169951827094e-05 -1.3778996294378912e-05 1.9270911695171473e-06 -5.101427812904609e-06 -1.690773896068775e-05 1.2386065924724975e-05 2.1492989371598808e-05 -2.218783862763573e-06 4.118473002244577e-07 -1.0272253191213452e-05 -2.4817219226140726e-06 6.7791977238838e-06 9.562276887510527e-06 8.158389865263142e-06 2.3376834766071433e-05 -9.060453425023406e-05 0.0004359071085433702 -0.00032283361121853544 0.00010538496558920545
agesex 0.00031621351224072453 -0.0016846888550244787 4.6053816933695e-05 -3.9366640135647257e-07 -0.049305711902012196 0.00442538693482624 -0.0001229238412658616 1.0683753860278137e-06 4.556147389528739e-07 1.727454996253219e-07 -4.487801326577907e-07 -1.2306578266854568e-06 1.7891763383393857e-06 -2.0514422533012403e-06 1.574706774077021e-06 -9.520290559500345e-08 2.8884044841496903e-07 1.3393942555594528e-06 -1.1020034877380012e-06 -1.987450557081849e-06 5.588278733727789e-08 -1.2184675203709318e-07 6.736959069454242e-07 6.567611548889771e-07 -7.486179255512896e-07 -1.006030413790838e-06 -6.878937267986213e-07 -2.1621804389663877e-06 7.078441870137483e-06 -3.709994434760771e-05 3.1353629561198274e-05 -1.0990078669241145e-05
age2sex -1.007051057151127e-05 4.618323915675765e-05 -1.2787382062309154e-06 1.106050554217963e-08 0.0013514784935545977 -0.00012292384126585937 3.458821871397326e-06 -3.0421836160739795e-08 -1.1360399518657895e-08 -5.5972283194408715e-09 1.1812149813428902e-08 3.3548897127501635e-08 -4.7491028597378596e-08 6.008784488932135e-08 -5.10696981900137e-08 1.8359163592161957e-10 -1.6773247315439677e-09 -3.0555959710391315e-08 2.7863448855659184e-08 5.6461009961595614e-08 1.6015661016170808e-10 5.804310158233146e-09 -1.555609147649292e-08 -2.8281583158592676e-08 2.308058728674067e-08 3.190029992188512e-08 1.795207595074008e-08 6.1210496143217e-08 -1.2663287945037962e-07 9.212139615977508e-07 -7.753485330088193e-07 3.1305878044974257e-07
age3sex 1.0048808678761531e-07 -3.956558062960909e-07 1.1084586411772461e-08 -9.702049669278395e-11 -1.161441255363901e-05 1.0683753860277637e-06 -3.042183616073895e-08 2.7077581881533944e-10 6.824186337258579e-11 7.281010298276235e-11 -9.794801438380875e-11 -2.9271368133729273e-10 3.9460016530194974e-10 -5.227995982086709e-10 5.015991095690572e-10 8.47541683001989e-12 -4.1841180891190075e-11 2.0521895284845658e-10 -2.1587250218417151e-10 -4.948705857561641e-10 -2.0525530481742524e-12 -4.7891785882440787e-11 1.1811865343594553e-10 3.146562453533972e-10 -2.1751278566651273e-10 -3.1180006429749503e-10 -1.597553313603932e-10 -5.508269603041117e-10 2.9615403520218676e-10 -6.735064004823036e-09 4.932064762864534e-09 -2.3644543236534436e-09
pcs.V3 -2.304786171307161e-06 -1.5156633351794128e-06 4.1881961355682014e-08 -3.57142870286971e-10 -4.87914485958171e-06 4.5561473896279527e-07 -1.1360399518934644e-08 6.824186337500225e-11 2.520266618603873e-06 7.104989317275218e-08 -8.514783509957322e-08 2.8456523318960607e-09 4.62517297312247e-08 4.7758363672239794e-08 5.1074799143142604e-08 6.566507817072865e-08 -2.312198046034446e-08 3.603374265316398e-08 -4.159015358883739e-08 -8.153459793106654e-09 2.875217492960993e-08 -1.2857827677702474e-08 -4.1293646200661316e-08 2.1503698260831357e-08 1.819490054413891e-08 -7.548429835644277e-09 4.4618577802909206e-08 4.279971800860981e-09 4.902112135044469e-07 1.2945801769682635e-07 1.2270739289077292e-07 1.203352918903173e-06
pcs.V4 2.3234238125637432e-06 7.44949252550515e-07 -1.528654296274014e-08 1.095639448294209e-10 -2.141349851920779e-06 1.7274549961950787e-07 -5.597228319277876e-09 7.281010298133444e-11 7.10498931727506e-08 2.5367796761738077e-06 2.474981704426134e-08 3.3028665721317455e-08 2.298795323260588e-08 -2.5724393809287328e-08 -4.5740953329790796e-08 2.6037969873483137e-08 -1.840591530868206e-08 -3.4288719874988135e-08 4.276042004786004e-08 -6.168746520153482e-08 -5.8556857023080566e-08 5.1533366802100364e-08 5.995826587544006e-08 9.109179747028497e-09 4.22228715074119e-08 -1.2306252015931195e-08 -3.4545811572244474e-08 8.871784102806884e-09 -1.4958216929324938e-06 1.3984840828827334e-07 -1.617569118619433e-06 -8.427639438744485e-07
