 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal gpp gmp
intercept 0.011100517477360369 0.004029806246815863 -0.00012789833801312702 1.2873259046038897e-06 0.012291821158784662 -0.001201636911613445 3.687640376551737e-05 -3.6000078084222293e-07 -1.8846589753181529e-06 2.62538661962936e-06 3.547425945086052e-06 -4.967134067610934e-07 9.266997223021848e-07 -9.678509438933075e-06 -3.031296063196996e-06 -1.7117763472106011e-06 -1.965461616968117e-06 -4.102192707210714e-06 -7.99117123048806e-06 -3.1570902599157715e-06 -1.154778055715224e-06 2.9376478738686534e-06 5.475224103735754e-06 -1.9822292438823006e-07 -4.801863022612236e-07 -2.5403676970496593e-06 5.447124798702175e-06 -5.330453978203283e-06 -3.557657414418609e-05 -1.7503803905994773e-05 6.537246339959816e-05 -7.296892314557618e-07
age 0.004029806246820355 0.0043642078272052775 -0.0001264883985279322 1.1528428504735105e-06 0.0410550941493328 -0.003797403702686137 0.00010951958463752244 -9.94159243432156e-07 -7.831176587202161e-07 -1.3912102858751308e-07 -3.71779350215997e-06 1.4975194312585042e-06 -3.9400004356437313e-07 -1.2576051580600274e-06 6.641036397368038e-07 -6.152215211684594e-07 -6.316991455608181e-07 -3.361565133999271e-06 -2.2958001224611115e-06 5.760120912996173e-07 -7.564368371734131e-07 2.480376551488354e-07 1.8385193848734746e-06 1.266984707393357e-06 -2.418952748715904e-06 -2.6335854901215642e-06 3.4605512670886135e-07 1.0252315187664435e-07 -1.2226150809423985e-05 -4.769080908669397e-06 -3.262303051743824e-05 6.411174372754228e-05
age2 -0.00012789833801326727 -0.00012648839852796233 3.7123417466977896e-06 -3.424311753537248e-08 -0.0011717545298294957 0.00010969663330961619 -3.202064917767979e-06 2.9407092029563994e-08 1.4333516121262073e-08 2.338021307966515e-08 9.82317218423042e-08 -4.0351764458800386e-08 7.826608092289693e-09 4.4902542362768834e-08 -5.811400672928408e-10 3.007824497259263e-08 1.9428214849935947e-08 1.0165477868273837e-07 8.161934128323124e-08 -1.6973560588676883e-08 1.6962389899563e-08 -1.9954047090745475e-08 -6.07402847616772e-08 -2.734742804764733e-08 5.875687054352729e-08 7.240228061861286e-08 -2.311864358497978e-08 1.5972684846514985e-08 4.4422542244952766e-07 -4.526801671630025e-09 1.3009477343087044e-06 -1.9691971870800723e-06
age3 1.2873259046048943e-06 1.1528428504729557e-06 -3.424311753535133e-08 3.197886657924307e-10 1.0539409615095342e-05 -9.973111617958132e-07 2.9450902532801914e-08 -2.7375795143502044e-10 -5.6002442251193505e-11 -3.1952806336192435e-10 -8.080257979182336e-10 3.3212135425407264e-10 -5.0106272085408836e-11 -5.224804027933317e-10 -1.622534660821214e-10 -3.608943189765867e-10 -1.671305318764048e-10 -9.554208945927967e-10 -8.846603570234713e-10 1.6166394987911599e-10 -1.0828233556166808e-10 2.72862921381091e-10 6.18629386606558e-10 1.586047831789061e-10 -4.2212786331142335e-10 -6.458279524872167e-10 3.3740430111089593e-10 -3.068169080993572e-10 -5.1148998145221575e-09 1.0693116950016036e-09 -1.318954001578369e-08 1.7830953652925955e-08
sex 0.012291821159125757 0.04105509414961875 -0.0011717545298374334 1.0539409615164394e-05 0.902925117640787 -0.08227541874803863 0.002339548662708071 -2.0943053908208564e-05 1.85595369845298e-05 -3.7874660179326566e-06 -3.2513200906233787e-05 3.064863211833775e-05 -3.851503413361252e-05 4.228383436371863e-05 -4.565822165158e-06 -1.3186254445448701e-05 -3.366902737777986e-06 -5.84705302913449e-06 4.453480453978957e-06 5.631304744141173e-05 1.433185707503657e-06 -4.27969424052494e-06 -1.69398411916669e-05 -1.0445223926886024e-05 -1.920708652597005e-05 -2.6891566950983875e-05 1.389150186639805e-05 2.9075772654178816e-05 -0.0003410779388567497 -0.00024127188272966631 0.0008584426899469117 0.0002782107152866213
agesex -0.0012016369116447567 -0.003797403702713211 0.00010969663331037383 -9.973111618024414e-07 -0.08227541874805772 0.0076059888556443194 -0.00021907618917431663 1.983639204123959e-06 -1.6466729466961473e-06 7.511012869777295e-07 3.276440637438079e-06 -2.8511979476942407e-06 3.375610899211259e-06 -3.958689069939339e-06 7.887153144843197e-07 1.4173201314738648e-06 -7.872182883014124e-08 6.754615771774175e-07 -1.9802774181179849e-07 -5.222586104941897e-06 -4.903628662809066e-07 2.1163275027881473e-08 1.350499175900547e-06 1.3865429030437358e-06 1.1861286108179973e-06 2.53833832473014e-06 -1.2797919202866878e-06 -2.4351471699966864e-06 3.462723151951591e-05 1.4052396420573792e-05 -5.791143056972402e-05 -3.778911502334604e-05
age2sex 3.6876403766435045e-05 0.00010951958463825425 -3.2020649177884847e-06 2.9450902532982236e-08 0.0023395486627091743 -0.00021907618917436767 6.391998780701766e-06 -5.859838605463339e-08 4.648337334369761e-08 -3.422261735416572e-08 -1.0376598458784879e-07 8.353682921663612e-08 -9.39215442859132e-08 1.1529309740754833e-07 -3.2961008866851926e-08 -4.7404599215227804e-08 1.513047120358024e-08 -2.2607251579354865e-08 -3.911647631889703e-09 1.5203327715904292e-07 2.468406359137921e-08 9.429103419626329e-09 -3.3484806661343125e-08 -5.204500172732483e-08 -1.9303773990367544e-08 -7.683608348688499e-08 3.553747733329203e-08 6.102354723499025e-08 -1.1072481835001259e-06 -1.8605160529853488e-07 1.1060129054705442e-06 1.4337760116960223e-06
age3sex -3.600007808514476e-07 -9.941592434403032e-07 2.940709202978995e-08 -2.7375795143699e-10 -2.0943053908223367e-05 1.9836392041248652e-06 -5.859838605464617e-08 5.441465675619299e-10 -4.433607768900625e-10 4.261625903252279e-10 1.0354109998142644e-09 -7.595376094112233e-10 8.231692656134311e-10 -1.041651308270517e-09 4.034329366643667e-10 4.85567686790414e-10 -2.599937730334595e-10 2.2703087753355812e-10 1.3154663883582947e-10 -1.413590446209276e-09 -3.285108525861971e-10 -1.521671598898244e-10 2.2617587248347705e-10 5.785980828836753e-10 2.629472411137133e-11 7.359716763614771e-10 -3.4005240898104735e-10 -4.696405879429267e-10 1.1208675846280236e-08 -3.006972234368891e-10 -4.722863099473593e-09 -1.638623646257225e-08
pcs.V3 -1.8846589753068975e-06 -7.831176587065863e-07 1.4333516120868677e-08 -5.600244224762437e-11 1.855953698467486e-05 -1.6466729467094896e-06 4.648337334408033e-08 -4.433607768935169e-10 3.874748232343972e-06 7.069239162657335e-08 -5.5019251431035666e-08 -7.522964052045402e-08 6.033394911720795e-08 3.12959096799991e-08 -4.788551291868837e-08 4.812223626077174e-08 -1.0497423722587212e-07 1.2182511508240084e-07 -9.654100207779291e-08 -5.327511142357632e-09 -2.5354431757295297e-08 1.5268660324103102e-08 -7.924132621446668e-08 1.042440830710994e-08 2.1498638675619138e-08 -3.2908803424283574e-09 8.206864718573119e-08 3.158628933735278e-08 7.808335401780009e-07 -2.631445768424334e-06 1.391193834357655e-06 3.7606623747290675e-06
pcs.V4 2.6253866196209613e-06 -1.3912102859666085e-07 2.3380213079926734e-08 -3.195280633642698e-10 -3.787466017998812e-06 7.51101286983631e-07 -3.4222617354329765e-08 4.261625903266642e-10 7.069239162657547e-08 3.6670322538195965e-06 1.73581158145488e-08 4.187597660025002e-08 5.049500976242605e-08 -3.880431388657839e-08 -6.64074540072688e-08 4.33230638907344e-08 8.705555857465985e-08 -6.954500971581026e-08 5.244521042502363e-08 -5.711008286751134e-08 -1.07422044114014e-07 5.9286975193690755e-08 1.0133628048633999e-07 2.8164705687389233e-08 4.8101255122873796e-08 2.3988436812194816e-08 4.337439179713588e-09 4.682189809787043e-08 -1.8950109741136204e-06 -3.463473844328366e-07 -1.429562558934996e-06 -4.592052949627704e-07
