 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal gpp gmp gpm gmm
intercept 0.025171515141173436 0.009351438953695697 -0.000301647971802656 3.091002431073562e-06 0.043976538227472 -0.004510451007696859 0.00014633903454344275 -1.5131739779057083e-06 3.6934422566749807e-06 1.1211757718847603e-06 2.5035796502703387e-06 -6.514371797556398e-06 2.7294534544368566e-06 -1.2242312034662747e-05 3.6721590697421536e-06 6.210217334964204e-07 -2.6796903195193202e-06 -2.013724400310291e-06 -1.7752786751469337e-05 -5.652766115664332e-06 -4.327480887549828e-06 -5.906472934949759e-07 1.481519179597514e-06 1.0578137368811988e-06 5.983648932230247e-06 1.1413962474516484e-07 1.4007722436110095e-05 -8.257222222074517e-06 -1.0527869455538496e-05 2.4301241309818915e-06 0.00016252931422060333 -6.669473471686009e-06 5.165996002806457e-05 -5.523168710189083e-05 -2.4687595613462965e-05
age 0.009351438953629351 0.007193829894524255 -0.00021672559024422128 2.066351201877107e-06 0.06996648754416197 -0.006709810539628956 0.0002018666930977787 -1.9231118819345425e-06 3.5225287178385885e-06 -2.249435589302168e-06 -4.891883325726421e-06 1.2871675056595525e-07 7.082715055876664e-07 -4.697607531041203e-07 1.7768405976561404e-06 7.080894970002559e-07 2.1972258245460585e-07 -3.108889977197295e-06 -4.636877097961812e-06 1.020418966794552e-06 -1.0875052436349963e-06 -1.876557211655064e-06 8.102044010066375e-07 1.1067234834620775e-06 1.2081010656262183e-06 -2.6620127197639066e-06 2.5563884575017545e-06 -1.9138619170248378e-07 1.1986835599176444e-05 7.337050650633347e-05 9.198252865880246e-05 -8.93755885074306e-05 -2.5391212152899287e-05 -0.00012629612616517555 5.877400575109912e-05
age2 -0.0003016479718007108 -0.00021672559024424763 6.602690439190097e-06 -6.362703023875095e-08 -0.002086500513967271 0.00020230459606473952 -6.153526009190758e-06 5.924172718798341e-08 -1.2180408037372295e-07 9.101357315243226e-08 1.362959667097944e-07 6.181557966509872e-09 -2.1665601287598528e-08 1.568446691121342e-08 -3.9265416996844126e-08 -1.0667245187163182e-08 -5.383779815414456e-09 7.90918159198059e-08 1.7182472366731042e-07 -2.9755695783500527e-08 2.7350681527277982e-08 4.393712313201534e-08 -2.093596405347493e-08 -1.444660324199373e-08 -4.774067836407476e-08 7.26860099725207e-08 -9.631176019179227e-08 2.5374336783416532e-08 -2.5920857846309184e-07 -2.2494731441870844e-06 -2.7249111265963754e-06 3.077800601203593e-06 4.065812728500518e-07 3.3576627647021544e-06 -1.5390438295700528e-06
age3 3.0910024310524637e-06 2.0663512018745693e-06 -6.362703023866986e-08 6.198077912647688e-10 1.9739889588431973e-05 -1.932773525800192e-06 5.940714707466368e-08 -5.780433715932349e-10 1.2976524283250174e-09 -1.0068882240112955e-09 -1.2073629911434014e-09 -1.7140246649043995e-10 1.8147396514664124e-10 -1.9843037237369323e-10 2.57761379993156e-10 5.456661424328943e-11 4.852175501348786e-11 -6.037780894497597e-10 -1.9420919587752556e-09 2.5960333272112396e-10 -2.191198618021513e-10 -3.4957190920342594e-10 1.6068805543995383e-10 -1.70028942000572e-11 5.834219582747162e-10 -6.202232622159281e-10 1.1434713465068628e-09 -4.0393428571620423e-10 1.133487401642584e-09 2.151163184204116e-08 2.61672698940443e-08 -3.072939398336311e-08 -1.3829694038841025e-09 -2.7208690209334597e-08 1.1424654416662487e-08
sex 0.043976538225611816 0.06996648754336894 -0.0020865005139423403 1.9739889588184124e-05 1.4693077604913445 -0.1379466786899011 0.004058187608794797 -3.774188619936644e-05 5.89606247085194e-05 -4.628402307503831e-05 -5.131043123724768e-05 1.8849753573305673e-05 -4.8831444105686905e-05 0.00010216393073288855 -1.5969917507744712e-05 2.3435321465685843e-05 6.5594129627277974e-06 1.806187328503568e-05 1.6024774363684514e-05 6.120480315270185e-05 8.904476125567227e-06 -3.191969905292543e-05 -3.9539695204249666e-05 -5.306644553046538e-05 1.2548408421470375e-06 -1.927370846259994e-05 2.610438112357795e-05 4.931691821079566e-05 -0.0003351852424563953 0.0011618676507012637 0.0019301121394491195 -0.0007098879975600509 -0.00014807031928163706 -0.0014662110206816964 -0.00023904259724979987
agesex -0.004510451007487399 -0.006709810539509344 0.00020230459606113358 -1.9327735257659147e-06 -0.1379466786899357 0.013117476741370317 -0.00039031614546703505 3.6669387015786447e-06 -5.906801775617862e-06 4.858433714398413e-06 5.417542976326493e-06 -1.8179932532232556e-06 4.3850742940024165e-06 -1.0048037313636885e-05 2.009664221659207e-06 -2.007968874600945e-06 -1.2517810395221373e-06 -1.963949727190328e-06 -5.553608689278815e-07 -5.975079322696831e-06 -1.4652334309329184e-06 2.7607257436153758e-06 3.3120684048878444e-06 5.834355099842191e-06 -8.86133828044622e-07 1.8709333408612707e-06 -2.519037183076257e-06 -4.469381027442445e-06 3.169804647653997e-05 -0.0001185267293193246 -0.00018362499851548524 9.139790085931986e-05 4.771422793491342e-06 0.000148029349108958 2.022896270278948e-05
age2sex 0.0001463390345379068 0.00020186669309514623 -6.153526009109604e-06 5.940714707387326e-08 0.004058187608797029 -0.0003903161454671498 1.1747090781471197e-05 -1.1156852477826256e-07 1.8702040986768178e-07 -1.6324746480185326e-07 -1.764847926230608e-07 5.6099132901759594e-08 -1.275395778723045e-07 3.0801612234538556e-07 -7.218902522955839e-08 5.3362102379968264e-08 5.519072356730982e-08 6.882850236342153e-08 -2.0480530004658346e-08 1.81957744881052e-07 5.979449059509646e-08 -7.368234087694908e-08 -9.143167463446776e-08 -1.934454245435897e-07 4.6267620010034785e-08 -5.892739841805111e-08 7.70886875423716e-08 1.2409444305557787e-07 -1.0169346517643403e-06 3.787560978555522e-06 5.356066663613871e-06 -3.2647812675057134e-06 9.266779601381799e-08 -4.166864832844979e-06 -5.880140914193876e-07
age3sex -1.5131739778559477e-06 -1.9231118819130368e-06 5.92417271873137e-08 -5.780433715866373e-10 -3.7741886199400406e-05 3.66693870158096e-06 -1.1156852477829937e-07 1.071474029665613e-09 -1.902682761106667e-09 1.7299271115291184e-09 1.80535840698403e-09 -5.326870417728549e-10 1.1905494003603253e-09 -2.957800767317068e-09 8.006027014386833e-10 -4.5722548944768996e-10 -6.62046461162311e-10 -7.537039459460024e-10 5.618743080425785e-10 -1.741733401617674e-09 -7.010869182750279e-10 6.571175321989604e-10 7.681489892532336e-10 1.9535363980772033e-09 -6.276227892986173e-10 5.741898761421035e-10 -8.143703112906312e-10 -1.085691604249459e-09 1.058229226700661e-08 -3.8200534318146835e-08 -4.8487349269784684e-08 3.5079686172015424e-08 -2.7202390740261564e-09 3.4009835432682054e-08 6.093013403080804e-09
pcs.V3 3.6934422565996778e-06 3.5225287178125515e-06 -1.2180408037290575e-07 1.2976524283169298e-09 5.8960624708799974e-05 -5.906801775643196e-06 1.870204098683878e-07 -1.9026827611127757e-09 3.4142520310738463e-06 7.764078663441574e-08 -4.486241748380059e-08 -5.5442901181815067e-08 1.2077953159173832e-07 8.38708403648225e-08 -1.3798284331799871e-09 6.457385503980721e-08 -7.310784558763034e-08 1.0926748239194156e-07 -1.127335560944598e-07 -1.43940173279441e-08 3.6634327127831066e-08 -1.6027843843330992e-08 -1.3446178591019857e-07 2.7317771365389728e-08 5.235574646293253e-08 -1.4672918480575626e-08 1.0988802424680493e-07 6.899310369189805e-08 3.349907463140524e-07 -1.886147986026342e-06 -3.0470605807995175e-06 4.4621128503938653e-07 3.836460002283846e-06 1.1613655409447758e-06 5.402140260993351e-06
pcs.V4 1.1211757719566878e-06 -2.2494355892688273e-06 9.101357315141488e-08 -1.006888224001503e-09 -4.628402307519088e-05 4.858433714411698e-06 -1.6324746480220542e-07 1.7299271115319583e-09 7.76407866344194e-08 3.2473962487784224e-06 9.87721760000791e-09 5.398053214178859e-08 6.67081869271921e-08 -3.9184453558150194e-08 -8.094075467707173e-08 1.4719733830805453e-08 7.58748643112626e-08 -6.497680813398001e-08 3.135736463301103e-08 -7.903862894624712e-08 -1.8142140041392548e-07 8.15188213563775e-08 1.1264881834551082e-07 7.006283181627258e-08 8.917132497521629e-08 3.884581554945949e-08 -5.0685919642119854e-08 2.9030430020438542e-08 -9.049385014456166e-07 -3.883138888862038e-06 -5.718954921323232e-07 1.245394886361409e-06 2.325638046484152e-06 -4.899286329840958e-06 1.8866863570742552e-06
