 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal
intercept 0.00011332902294454923 7.942791798586029e-06 -2.226704188619411e-07 2.181803201719577e-09 -2.3243580077741403e-05 2.089336062628633e-06 -5.806158403957665e-08 5.42728551735697e-10 2.4828803395224007e-07 2.9624242683787633e-07 -1.9317414698718763e-07 -1.289134558846474e-07 -8.151549133917206e-08 5.062663933652457e-08 -8.811236429684502e-08 8.069883649489537e-08 -4.779286440103004e-10 -1.1204397129492439e-07 -1.525465831368973e-07 -6.166244147190652e-08 -2.3254852920403866e-08 1.3190969176342159e-08 -3.413339624857025e-08 -6.900527651290383e-08 5.3673709159880914e-08 -3.116960613068006e-08 4.025659207847674e-08 -8.810858133613261e-09 -1.9610039774500137e-07 2.257930224241726e-06 -4.0583648228209557e-07
age 7.942791798553208e-06 0.00031012530461364135 -7.136533271042659e-06 5.098203853608042e-08 0.0038953072930918947 -0.0002950054588926147 6.774800812248947e-06 -4.827337523873205e-08 -1.0492280690509842e-07 2.3755891819714891e-07 -7.90412928690061e-08 2.46589274417446e-07 4.335764148511994e-08 6.606603888675671e-08 1.4106512350110667e-07 1.564017635909943e-07 1.8173941442109253e-07 -3.5936418814337066e-07 -8.356159704004381e-08 5.0488708752672527e-08 -1.5779202882321656e-07 -2.4459719694287547e-07 -3.1295448062305955e-07 2.775547812132211e-07 2.623497633824533e-07 -2.3488457493881428e-07 1.8239352548295308e-07 3.637188392864218e-07 -8.933290616655404e-07 9.85513819915401e-08 3.7509684597234523e-07
age2 -2.2267041886403298e-07 -7.13653327104226e-06 1.6738155476254608e-07 -1.2160291276908048e-09 -8.763754831129543e-05 6.7804158758088805e-06 -1.5872663437953004e-07 1.1502699923274699e-09 4.790613325585055e-09 -5.074852836544321e-09 8.847713686642582e-10 -5.79374489443294e-09 -9.961840523954636e-10 -2.6100490565277415e-09 -2.3842427935899075e-09 -2.709436471961095e-09 -4.2327645712002495e-09 8.04930128775888e-09 2.257376359967131e-09 -8.79604347692907e-10 3.0869959966914824e-09 4.583321522152065e-09 5.949939530981898e-09 -5.38343545183944e-09 -6.9510447500611194e-09 5.329525490854001e-09 -4.590016750949985e-09 -8.210085982951873e-09 1.6820279674119232e-08 -9.809406655179837e-09 -4.442414535657058e-09
age3 2.181803201711693e-09 5.098203853607714e-08 -1.2160291276908062e-09 8.978020322309879e-12 6.144816059665262e-07 -4.8362403673617946e-08 1.1515090858506835e-09 -8.480918786480797e-12 -4.77545847003387e-11 3.79679356122396e-11 -4.429963725468184e-12 4.064233794537222e-11 4.716637171607009e-12 2.4946220814826383e-11 1.2044095818399841e-11 1.5257519014067014e-11 3.2623991136482225e-11 -5.589282561087266e-11 -2.1477464047875304e-11 3.665411640102499e-12 -1.9800907347230962e-11 -2.523450667911879e-11 -3.613643865201369e-11 3.134287923351254e-11 5.525499202559817e-11 -3.780836655228259e-11 3.5134023208952054e-11 5.673145926912013e-11 -9.456108690609103e-11 1.1402843860110659e-10 3.9523488751807676e-11
sex -2.3243580074671e-05 0.003895307293086338 -8.763754831116424e-05 6.144816059655794e-07 0.13467278251281184 -0.010090836014188293 0.00023058849535649041 -1.641725368143305e-06 -2.5698901144247193e-06 -1.1803588507599918e-06 3.197236721307419e-07 1.4133387492056284e-06 -3.876098586136124e-06 -1.858734114524023e-06 2.661840796014397e-06 5.851185090534739e-07 -1.6572250890856766e-07 -2.795613157117198e-06 -1.8420719809613272e-06 2.7991232735655487e-06 4.6535641516498354e-07 -2.2423936954817e-06 -6.374521765884293e-06 2.5742941023717137e-06 -2.697145490785236e-07 -4.207190470681591e-06 6.077956583322651e-06 3.6467670698625676e-07 -3.0354414549192094e-05 -1.532932551378028e-05 9.84442544569091e-05
agesex 2.089336062445986e-06 -0.00029500545889216666 6.780415875798353e-06 -4.836240367354202e-08 -0.010090836014188385 0.0007765662239246852 -1.8112463532515535e-05 1.3108514721367845e-07 2.563666952709287e-07 9.902364747587316e-08 -2.962848099363091e-08 -4.950961320405492e-08 2.6188802456708994e-07 7.847129510058238e-08 -1.0235066999009053e-07 -1.0392560173770703e-08 -6.822269903919997e-10 2.1290953698401027e-07 1.1035775304385814e-07 -1.9056418836665116e-07 -1.0094947933598015e-07 1.3918797617425446e-07 4.315776020586731e-07 -1.0451476581097002e-07 -8.045161660404378e-08 3.4008848763140026e-07 -5.013677826310412e-07 -3.769019145536617e-08 2.5849863435805707e-06 9.830543830663303e-07 -7.201333612803023e-06
age2sex -5.8061584038131055e-08 6.7748008122424385e-06 -1.587266343793746e-07 1.1515090858495437e-09 0.00023058849535649367 -1.8112463532515633e-05 4.303914871075312e-07 -3.1663773636166535e-09 -7.272124390724716e-09 -2.419561914566935e-09 7.090206796328155e-10 4.825076393637595e-10 -5.73420377197097e-09 -9.102048952745707e-10 9.186712703180928e-10 -7.616434098988512e-10 6.251651083962253e-10 -4.639729888359203e-09 -2.742741742774933e-09 4.025129182284424e-09 3.5253569796036987e-09 -2.170974186270554e-09 -9.503338599295205e-09 4.053800192315992e-10 3.2469606739145566e-09 -8.726321314822785e-09 1.2212337673232393e-08 5.760542710528307e-10 -6.338713199704579e-08 -1.9802001162672464e-08 1.6466651915625196e-07
age3sex 5.427285517162244e-10 -4.827337523864714e-08 1.1502699923255058e-09 -8.480918786466771e-12 -1.6417253681433356e-06 1.3108514721367972e-07 -3.166377363616667e-09 2.3660281961284888e-11 5.824377044720322e-11 1.9516455695138776e-11 -3.703222870000209e-12 -2.187020876746466e-12 4.260220930562614e-11 3.453867742473242e-12 7.743130955548343e-13 1.0361581698826603e-11 -9.198525583162984e-12 3.060762776058207e-11 2.1229869795697934e-11 -2.689562542830161e-11 -3.160016404650257e-11 9.353440021502383e-12 6.671615802505186e-11 1.1249370864413227e-11 -3.022259837794964e-11 6.944955287120503e-11 -9.166357849330732e-11 -2.4265139138653555e-12 5.035205723969607e-10 1.2204388501380891e-10 -1.1781068593980963e-09
pcs.V3 2.482880339522934e-07 -1.0492280690523023e-07 4.790613325588061e-09 -4.7754584700359885e-11 -2.5698901144332617e-06 2.563666952715887e-07 -7.272124390740191e-09 5.82437704473158e-11 1.2414277192859062e-06 1.0379782119063005e-07 -2.2100745576255217e-08 -1.0318313430332661e-08 1.2057522532157918e-08 1.604721144369223e-08 -6.529007240568168e-09 1.2260623479458738e-08 1.2561808906701927e-08 4.1834147376112775e-10 -1.2610003088249318e-08 9.118470438922744e-09 6.568203315241465e-09 -1.4372296777840362e-08 -1.4747932913221922e-08 2.5405189401287655e-10 -3.979611268890674e-09 -1.3843851181113548e-08 9.595906114041121e-09 1.1479384870088666e-08 8.953065426072754e-08 5.257403160054665e-07 6.176504011816175e-07
pcs.V4 2.96242426837824e-07 2.3755891819732674e-07 -5.07485283654852e-09 3.7967935612270206e-11 -1.1803588507561164e-06 9.902364747556436e-08 -2.4195619145594757e-09 1.951645569508299e-11 1.0379782119062983e-07 1.3447510201070042e-06 4.65307669866548e-08 -4.5741141924860445e-09 2.0508910978580535e-08 -3.433382826961557e-08 -6.323854573188812e-09 3.5780136228637814e-08 -2.7474869960577704e-09 -1.029507628128861e-08 8.27064717085661e-09 -4.188340520957982e-09 -1.2127768951601754e-08 1.852806181585068e-08 1.598469369231445e-08 1.9041583152889803e-08 4.617671342238925e-09 3.378627212179406e-09 -8.63381876416918e-09 8.0262531861206e-09 -1.6298143099619468e-07 -8.21248743743105e-07 -8.423155562883242e-07
