 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal gpp gmp gpm gmm
intercept 0.021263889570157707 0.007911830398048757 -0.00025522366598678173 2.6171809515605352e-06 0.037522606347060304 -0.003851335159408089 0.00012521679849054448 -1.2982961158966402e-06 4.031832829049204e-06 1.4113214402867319e-06 9.398069941541739e-07 -4.851840924374272e-06 2.4320730481204964e-06 -1.0329603000999551e-05 3.0106348108322292e-06 -1.9863724886711761e-07 -1.979422668817425e-06 -1.968209892424689e-06 -1.628427221222195e-05 -5.560942525155903e-06 -2.398838091852153e-06 -5.463772994775505e-07 -1.038565816936554e-07 2.8900578677957337e-07 5.456993721240581e-06 -3.7251790655961426e-07 1.2996584620197874e-05 -7.1268662745060714e-06 -1.1389149466328395e-05 4.74734392622946e-05 0.00013383393272725037 -7.561050769908282e-05 5.8881486117032466e-05 -0.0001002932176322486 1.3503899981720034e-05
age 0.007911830397995189 0.006106544477479429 -0.00018418768504659754 1.7590568486811125e-06 0.06096747692634681 -0.0058551184565088475 0.00017647431031318544 -1.684593573510194e-06 3.4663664607758147e-06 -1.435099252322441e-06 -4.028499684882798e-06 2.7451030123681265e-07 5.661158504740979e-07 -4.683105087915591e-07 1.444337918535036e-06 1.1173135659826307e-07 -3.026027642502963e-07 -2.495006974918823e-06 -3.7604792589590905e-06 7.244211268362031e-07 -9.481247678895928e-08 -1.3519742261443162e-06 2.387413027313823e-07 3.249475150192269e-07 1.0809534145714219e-06 -1.8996342438719099e-06 2.1519507531017256e-06 -4.0211002733746035e-07 7.328122937368039e-06 6.157585986504339e-05 9.310894607569582e-05 -5.785246702165728e-05 -2.615025339757149e-05 -0.0001213198248892198 3.000490383652963e-05
age2 -0.0002552236659840002 -0.00018418768504522117 5.61693092226781e-06 -5.4208774778797535e-08 -0.0018197196276422479 0.00017665996605181866 -5.382413313513132e-06 5.191379873701197e-08 -1.1577387105661703e-07 6.169378864184719e-08 1.1229695328151927e-07 -2.378460202883947e-09 -1.5833397676739125e-08 1.5505059968658565e-08 -3.097540094991024e-08 6.349902865081905e-09 7.775376322184292e-09 6.317461864789733e-08 1.4174940195453888e-07 -2.063796792649814e-08 -2.831091084907948e-09 3.235898827188113e-08 -1.94952543664948e-09 5.81837696771621e-09 -4.265847811309784e-08 5.236811222117604e-08 -8.169917899158056e-08 2.7878921121977984e-08 -1.2814132830667575e-07 -1.973478670929874e-06 -2.7952640972978395e-06 2.101657889554736e-06 5.868862232935758e-07 3.478669155635492e-06 -8.551938369261766e-07
age3 2.6171809515384217e-06 1.7590568486741001e-06 -5.420877477893846e-08 5.287679008705906e-10 1.7228596360834977e-05 -1.688780578920389e-06 5.198663254339679e-08 -5.067057710265116e-10 1.2084992347885223e-09 -7.0096723099158e-10 -9.976507168187765e-10 -5.1500897712884645e-11 1.188992971583085e-10 -1.874296114095943e-10 1.8641701670536862e-10 -1.1113789145761314e-10 -5.474953348638643e-11 -4.750677926054982e-10 -1.6265626813063237e-09 1.673213047889577e-10 7.615748731623286e-11 -2.731239995225914e-10 -3.1057564208610184e-11 -1.807948330064788e-10 5.292992309532209e-10 -4.5007976760038835e-10 9.794979363826983e-10 -3.9817063831380337e-10 4.946859870061491e-11 1.9681698767815475e-08 2.6912561203083534e-08 -2.174227754454706e-08 -4.152660650513922e-09 -3.10367574728268e-08 6.9485359936410615e-09
sex 0.037522606345106485 0.06096747692553461 -0.0018197196276170569 1.722859636058704e-05 1.2757593058858192 -0.12001872229426852 0.003538450119312426 -3.2982677181803176e-05 5.43174976356416e-05 -3.052181391561441e-05 -3.791407500170632e-05 1.7792749603704648e-05 -4.3570716633432126e-05 8.348056609207863e-05 -1.3385327844940211e-05 1.2779239608342024e-05 7.527501774344724e-07 1.8410827472249034e-05 1.8754478025964505e-05 4.963350939880773e-05 1.7596317686573393e-05 -2.480687071807195e-05 -2.7945558309004728e-05 -4.98045477417769e-05 4.470147993284352e-06 -1.0348818268013453e-05 1.5918872062587896e-05 3.2908358318857527e-05 -0.00035125654219354634 0.0009202953695517822 0.0018177126797836276 -4.6442418952361207e-05 -0.00046708664520262285 -0.0015371052757934755 -0.0003422612432443532
agesex -0.003851335159235118 -0.005855118456449791 0.00017665996604992963 -1.6887805789012008e-06 -0.12001872229427854 0.011433920247101607 -0.0003409091056445136 3.2095668704507033e-06 -5.355408653201385e-06 3.3257955965235605e-06 3.997751729293357e-06 -1.7805941702455906e-06 4.010372546629956e-06 -8.26086111296972e-06 1.7682638241592358e-06 -9.304343257672826e-07 -6.213381093629161e-07 -1.93133417879364e-06 -1.0071949385244082e-06 -4.926825656156099e-06 -2.2085690041549496e-06 2.144349657300464e-06 2.4461867292698368e-06 5.403925106590314e-06 -1.0507658118145515e-06 1.0437959255955419e-06 -1.4865724107609782e-06 -2.9281490031598524e-06 3.296548119497517e-05 -9.355447314445689e-05 -0.00017466503463957597 1.899433033175191e-05 4.04850939503912e-05 0.0001592203888592772 2.8207226646324107e-05
age2sex 0.00012521679848410345 0.00017647431030977744 -5.382413313410254e-06 5.198663254241674e-08 0.003538450119313196 -0.00034090910564455856 1.0279292075219988e-05 -9.782075001967024e-08 1.6713908576847844e-07 -1.153560699812216e-07 -1.293750985430409e-07 5.6726032501594056e-08 -1.1913168387985162e-07 2.5415011162013777e-07 -6.612539457475756e-08 1.9984496502560322e-08 3.472254486431185e-08 6.645717742149837e-08 -6.571604281702974e-10 1.5155321299850124e-07 8.076502789618121e-08 -5.856113249843073e-08 -7.070701733850272e-08 -1.7739881458987004e-07 4.896133949950576e-08 -3.3698741264067646e-08 4.489537167083882e-08 8.005466590184658e-08 -1.034535758503652e-06 2.9951257136437475e-06 5.16945030743253e-06 -8.703579925928768e-07 -1.1337079923684788e-06 -4.735274410511029e-06 -7.573611908530894e-07
age3sex -1.2982961158483602e-06 -1.6845935734945195e-06 5.1913798736507204e-08 -5.067057710213515e-10 -3.298267718181672e-05 3.2095668704517337e-06 -9.782075001968848e-08 9.411605615729738e-10 -1.6809758428755383e-09 1.2565534695960903e-09 1.3167635169044828e-09 -5.548506776292449e-10 1.1337653318379484e-09 -2.4466290513153085e-09 7.595525212003148e-10 -1.298677940631542e-10 -4.5930671892519176e-10 -7.264089490284227e-10 3.1267122397645766e-10 -1.4562036224541409e-09 -8.975897232423285e-10 5.504887689648157e-10 6.192755552296346e-10 1.776897598219748e-09 -6.431627295312898e-10 3.2860400650505646e-10 -4.938331806543158e-10 -6.948499279897154e-10 1.0532692279779524e-08 -3.026421538858912e-08 -4.7722705847038643e-08 1.051016379459066e-08 1.0191919063160592e-08 4.248265470729892e-08 6.727363618774393e-09
pcs.V3 4.031832828957249e-06 3.466366460740477e-06 -1.1577387105553698e-07 1.2084992347780827e-09 5.431749763588835e-05 -5.3554086532247445e-06 1.6713908576916274e-07 -1.6809758428817711e-09 2.5906345691759005e-06 9.797337109095308e-08 -2.672255305045251e-08 -3.238575450498065e-08 8.82032155455652e-08 6.285492067842664e-08 1.482218181507738e-08 5.9424026582778366e-08 -5.572186133354965e-08 8.801684006593313e-08 -7.036402868699052e-08 -1.1972560049000258e-08 1.6310342807177663e-08 -1.1674489257321603e-08 -1.0459493483360844e-07 3.4669105354740735e-08 3.607599588894059e-08 -2.0828635635868233e-08 8.348488500292532e-08 4.787197500274053e-08 2.848068984218345e-07 -1.654226668366808e-06 -2.3821193090303302e-06 3.028189062798578e-07 3.3973687056783253e-06 7.433045995450249e-07 4.495838253722285e-06
pcs.V4 1.4113214403509823e-06 -1.4350992522971388e-06 6.169378864105983e-08 -7.009672309838165e-10 -3.052181391566029e-05 3.3257955965276788e-06 -1.1535606998133092e-07 1.2565534695969282e-09 9.797337109095965e-08 2.475283978349419e-06 2.9691581029696195e-08 4.1483310615519104e-08 5.981474845959766e-08 -2.6764960720196886e-08 -7.12637840855671e-08 1.9476635157662417e-08 6.351645797407717e-08 -4.506257564741163e-08 1.8684545661122896e-08 -5.9701135597617e-08 -1.454972697956125e-07 6.893734040340417e-08 8.90946976393459e-08 5.42607909555987e-08 7.46300870685812e-08 3.9759353302004186e-08 -3.334154011319962e-08 2.1937996390455222e-08 -7.790196559275144e-07 -3.1048718455989967e-06 -2.1559111823917632e-07 1.1170911215460145e-06 1.9287546440968623e-06 -3.470866620529527e-06 9.523000340386885e-07
