 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband maternal gpm gmm
intercept 0.004862122455822759 0.0019916847831646187 -5.929304845058177e-05 5.601779795456548e-07 -0.008466344952563577 0.0008199164882451768 -2.5083177708989926e-05 2.4238101468361345e-07 -4.93104973542151e-06 4.659602204512622e-06 9.038023627033827e-08 1.2016460737143635e-06 5.5013766741693814e-06 -1.6499592975169172e-06 3.4500861728759147e-06 -7.941655547420169e-07 -7.443768772848473e-07 1.1063031350706778e-06 -1.261118761783284e-06 -7.867723467556499e-06 1.2527395835143212e-06 5.091345589285086e-06 -3.7549817061640766e-06 -9.345055949715852e-07 -3.1849881874691313e-06 -3.890966342034393e-06 -3.591527520646137e-07 -5.62504421642126e-06 -1.6909176022971603e-05 4.284616434982006e-05 -2.6331143082058492e-05 8.51577264342323e-06
age 0.0019916847831754503 0.00482534079473127 -0.00013035763338354304 1.1045622299152003e-06 0.05422455144596491 -0.00470843738641358 0.0001271774010764435 -1.0773987399458379e-06 -3.972252399064462e-06 1.2414368188515466e-06 -1.4722958928544055e-06 5.20147136242699e-06 3.1006142687495213e-06 2.902777925561905e-06 -2.0601786610614075e-06 -1.0897320038603545e-06 4.1399846411540074e-07 -2.69253577052435e-06 2.447920713900779e-06 -4.470100798365253e-07 4.31840966761396e-06 3.7948230657148066e-06 -1.6405374992922374e-06 2.051363130286547e-06 -7.874676750374167e-06 7.280470017814291e-07 -3.520938538734264e-06 -1.7730738379621236e-06 -5.279917499000213e-06 4.7585832704466875e-05 6.689688552669179e-05 -6.25950067060107e-05
age2 -5.9293048450807625e-05 -0.0001303576333835257 3.563912255643709e-06 -3.052679857525443e-08 -0.0014447937865690137 0.00012705510892440158 -3.47265355273568e-06 2.973610828759273e-08 1.1871562121365824e-07 -2.5205414682182074e-08 2.666460538401135e-08 -1.4974114603062132e-07 -8.858926874877468e-08 -7.257570077442977e-08 4.746150901863396e-08 3.3811823256829904e-08 -1.736513886204859e-08 5.942649201620821e-08 -7.127796748485173e-08 1.7518200778850848e-08 -1.1121733378942016e-07 -1.2769627855711976e-07 4.0612830554088435e-08 -4.1189078755829764e-08 2.1360895110293547e-07 -1.0834785933106561e-08 1.0046920798224124e-07 3.9897593107027454e-08 6.8310547770551e-08 -1.1384332231502712e-06 -1.7056929584829294e-06 1.406757390073983e-06
age3 5.601779795485316e-07 1.104562229915217e-06 -3.052679857525917e-08 2.642963290873814e-10 1.2098909799171047e-05 -1.0752388713439324e-06 2.9704844697074903e-08 -2.570723905747361e-10 -1.0865219703943418e-09 1.8207399857209323e-10 -1.0307278547552015e-10 1.3454423079211038e-09 7.958670909852758e-10 5.756717586021515e-10 -3.543525266854123e-10 -3.2197175751306366e-10 2.042397985600618e-10 -3.730632216506166e-10 6.474482262331571e-10 -1.9759378903407911e-10 8.81894274936321e-10 1.2637778660387133e-09 -3.669926081890773e-10 2.287158765831501e-10 -1.7950342525615598e-09 2.8099057388477388e-11 -9.023940235933059e-10 -3.127271950958279e-10 6.267849343660929e-10 8.587885412485425e-09 1.4439034224865993e-08 -1.0884860252885546e-08
sex -0.008466344952336176 0.05422455144628709 -0.0014447937865772888 1.209890979923833e-05 1.652896318358256 -0.1421272672610099 0.0038240197938355417 -3.243723160235604e-05 1.8066140680761883e-05 -4.100243706057267e-05 9.977686816586627e-05 8.379153627536796e-05 1.103469026208361e-05 5.249639021344257e-05 -0.00013213772850386314 -4.673791331330565e-05 4.795726900461308e-05 3.363554178098946e-05 0.00011485129869070458 8.122659867384043e-05 4.99968724931745e-05 -4.139751358164004e-06 5.146726774959677e-06 -1.4293146818321142e-05 -4.411906879967391e-05 8.043306254975067e-06 -3.6778967573608864e-06 6.732287290435376e-05 -0.00031207893350674795 0.0018125316811001522 0.001969425663339063 -0.0032542946173172308
agesex 0.0008199164882258979 -0.004708437386443526 0.00012705510892519365 -1.0752388713505045e-06 -0.14212726726102456 0.012408615959483834 -0.0003381833416809101 2.8998683537505972e-06 -9.292787986410253e-07 2.708847853380854e-06 -8.875498523516561e-06 -8.211620694797802e-06 -7.131216604449895e-07 -4.963802874305098e-06 1.2460575782810075e-05 4.263672300378412e-06 -4.336019002601874e-06 -3.0834638516229157e-06 -1.0182617063017867e-05 -8.006449637004785e-06 -4.128766544044853e-06 -8.22724330624292e-07 -1.2981017292466822e-06 1.235556345267762e-06 3.3196016593428e-06 -1.1445915924628652e-06 2.168560876995182e-07 -7.678851125182977e-06 3.0034981150322735e-05 -0.00015549560669676286 -0.00015012558566834713 0.00026754378268046294
age2sex -2.508317770844072e-05 0.00012717740107724994 -3.4726535527570356e-06 2.970484469725261e-08 0.0038240197938363436 -0.0003381833416809454 9.329503706063218e-06 -8.088597906284097e-08 1.4992749059084356e-08 -5.935746870848644e-08 2.509447739883812e-07 2.4807616323528986e-07 9.467755862205442e-09 1.4300511183952374e-07 -3.5914907007400855e-07 -1.228001767357823e-07 1.2572972960664457e-07 9.373176572315961e-08 2.8115937809361665e-07 2.414262619399774e-07 1.0160416137440187e-07 5.844013618659587e-08 4.273796984267465e-08 -3.962887452475756e-08 -8.22257973623483e-08 4.4423670366938844e-08 -1.0993885136030494e-08 2.414178717437611e-07 -6.795144693419565e-07 3.7634381560601615e-06 3.946237607755921e-06 -6.685242659574593e-06
age3sex 2.423810146782168e-07 -1.0773987399527622e-06 2.973610828777363e-08 -2.5707239057623363e-10 -3.2437231602366274e-05 2.899868353751196e-06 -8.08859790628491e-08 7.088899035839643e-10 -7.94061944569247e-11 4.775712826700848e-10 -2.242372344442648e-09 -2.3304031189355848e-09 1.7894966432966795e-11 -1.2832753201797883e-09 3.235809448864535e-09 1.0797450778060992e-09 -1.162837569329214e-09 -9.28960919480613e-10 -2.452668030848404e-09 -2.2388367872133473e-09 -7.431566033960163e-10 -7.026803133165511e-10 -4.035868685490388e-10 4.0913511066771185e-10 6.149182622469273e-10 -4.948499783065599e-10 1.841820037582747e-10 -2.275325745083378e-09 3.4346383078608276e-09 -2.6431678837647714e-08 -3.472409971224571e-08 5.2364538484300515e-08
pcs.V3 -4.9310497354230095e-06 -3.9722523990497e-06 1.1871562121324878e-07 -1.0865219703907828e-09 1.8066140681192616e-05 -9.292787986795738e-07 1.4992749060158507e-08 -7.940619446631413e-11 4.855208705631863e-06 5.895731254325213e-07 4.8543242332122735e-08 3.688714440373086e-08 6.277089999594011e-08 4.912072875406473e-08 -4.304434131209535e-08 6.738056590687266e-08 -1.115946901412199e-07 -3.223590427081155e-09 -1.3719865340963135e-07 -2.301123292926734e-07 1.0967101380787715e-07 1.0613968862031303e-07 -6.924507604925035e-08 5.847520793381703e-08 3.542404912629853e-09 -1.089799445866782e-07 7.068675977229828e-08 3.6956375940741843e-09 -1.1541041350928877e-07 3.6278253892225443e-06 -5.069950344430099e-07 -1.3969613002556618e-06
pcs.V4 4.659602204513141e-06 1.2414368188407817e-06 -2.5205414681888643e-08 1.8207399856959007e-10 -4.1002437060812805e-05 2.7088478534022674e-06 -5.935746870908143e-08 4.775712826752729e-10 5.895731254325256e-07 5.363031824162299e-06 3.0995339728188344e-07 8.554922544807432e-08 2.682774631002075e-07 -4.79528251681967e-08 -3.485447911122096e-07 7.652168848588713e-08 -1.6284358439432907e-07 -1.44949455469632e-07 6.07458004970487e-08 -1.0150556844992621e-07 -5.556552440741972e-08 1.393632689882562e-07 6.540276199616316e-08 5.5190148412285195e-08 2.3432567552420504e-07 5.587612419771486e-08 -1.001144482569939e-07 -1.6694711228695556e-08 -3.7952897498398064e-06 3.1869661134324712e-06 -7.353195509132255e-06 -2.640318392446207e-06
pcs.V5 9.038023627931788e-08 -1.4722958928080588e-06 2.6664605382776324e-08 -1.0307278546518527e-10 9.97768681665329e-05 -8.875498523575125e-06 2.509447739899839e-07 -2.242372344456421e-09 4.854324233209361e-08 3.099533972818922e-07 4.571167673082815e-06 2.4528740627329037e-07 5.530214711375945e-08 -1.2932003487132547e-07 -1.3121930963515288e-07 -1.1262614019068273e-07 -4.1516731194106134e-08 2.89718995571579e-08 -3.960995782791279e-08 6.733479045466168e-08 -2.936441676835643e-08 4.661337570161915e-08 -1.7587373003972548e-07 1.0338849461232944e-07 6.292736914965818e-08 -2.2371269141796977e-08 1.8593468472899763e-07 -2.4341073438986114e-08 -2.122018214903559e-07 5.760502379618189e-07 -1.4886591958919967e-07 2.3165370215860567e-06
pcs.V6 1.201646073726677e-06 5.201471362444359e-06 -1.4974114603106945e-07 1.3454423079246986e-09 8.379153627518693e-05 -8.211620694780578e-06 2.4807616323478227e-07 -2.3304031189309183e-09 3.6887144403700916e-08 8.554922544809357e-08 2.4528740627323124e-07 4.430480758499743e-06 1.6635266482990596e-08 1.5897420749877415e-07 -7.33817606020408e-08 -2.712257986198187e-07 1.981821765624818e-07 -9.376061906443905e-08 3.9148752695303633e-08 -1.1521703355833247e-07 -1.671826964036835e-07 3.8711061220602906e-08 -2.550151180266868e-08 1.3810285692004103e-07 4.781109280861079e-08 8.528285045089378e-08 7.333383041610792e-09 3.7256040776444165e-08 -1.0850969558352358e-06 2.250197279972717e-06 1.3297294626620374e-07 -1.3417525081476102e-06
pcs.V7 5.501376674171395e-06 3.100614268740242e-06 -8.858926874851529e-08 7.958670909830095e-10 1.1034690261787822e-05 -7.131216604183865e-07 9.467755861460983e-09 1.7894966439498834e-11 6.277089999593904e-08 2.682774631002102e-07 5.530214711373728e-08 1.6635266482969824e-08 5.384389613494087e-06 -1.906484140713514e-07 -2.2804993898906033e-07 -4.1152569230034187e-07 -4.8179478199118815e-08 -7.329517073622488e-08 9.649474853340451e-08 -1.73906610287472e-07 -6.783993576535816e-08 -2.830568473723403e-07 -2.01502209757405e-07 6.769599198904433e-08 1.7904426334201398e-07 -5.299190906781603e-08 8.960780072475087e-08 -1.0894449287776064e-07 -2.398320216575256e-07 -4.479159138531245e-07 2.7290974283481808e-06 -5.514160649725288e-07
pcs.V8 -1.6499592975090955e-06 2.902777925570626e-06 -7.257570077465188e-08 5.75671758603924e-10 5.249639021333859e-05 -4.963802874295218e-06 1.4300511183923297e-07 -1.283275320177118e-09 4.912072875404848e-08 -4.795282516818608e-08 -1.2932003487135895e-07 1.589742074987737e-07 -1.9064841407133997e-07 5.125655283380899e-06 3.052682943393045e-07 5.3656460818254575e-08 2.607626666132796e-09 3.289393422509467e-07 1.7936262623545968e-08 -1.6132697261252793e-08 1.3454039717298297e-08 -5.020547250251579e-08 -1.193272648560909e-07 5.759464129520141e-08 4.5270841425538687e-08 1.5167061811498136e-07 -7.074207343110855e-08 -1.0870677805641058e-07 -1.1912306366794554e-06 -1.2211916485366172e-06 2.794722586038309e-07 4.215801597359654e-06
pcs.V9 3.450086172851706e-06 -2.0601786611025704e-06 4.746150901972295e-08 -3.5435252669450906e-10 -0.0001321377285040997 1.2460575782829975e-05 -3.591490700745286e-07 3.2358094488687925e-09 -4.3044341312054956e-08 -3.4854479111223164e-07 -1.3121930963510564e-07 -7.338176060207527e-08 -2.2804993898908865e-07 3.05268294339285e-07 5.144221042779714e-06 2.3179690626593674e-07 1.7932203872410697e-07 -2.5349364203019646e-07 -9.960937092500468e-08 -1.3725090057999453e-07 -2.333739477654612e-08 1.7535808180753533e-08 -6.251699139579942e-08 -6.145561498795807e-09 -5.590870911106334e-08 5.292284952640175e-08 -7.366098825245576e-08 -9.787867707637072e-08 6.598929683853744e-07 -1.5746030399794876e-06 -1.0340706590175706e-06 4.843220989088769e-06
